temp,workingday,Predicted Y
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.16,1,0.637603043114319
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.18,0,0.6402807404206154
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.18,0,0.6402807404206154
0.16,0,0.637603043114319
0.14,0,0.6349253458080226
0.14,0,0.6349253458080226
0.12,0,0.6322476485017261
0.12,0,0.6322476485017261
0.12,0,0.6322476485017261
0.1,0,0.6295699511954297
0.1,0,0.6295699511954297
0.1,0,0.6295699511954297
0.1,0,0.6295699511954297
0.1,0,0.6295699511954297
0.08,0,0.6268922538891333
0.08,0,0.6268922538891333
0.1,0,0.6295699511954297
0.08,0,0.6268922538891333
0.1,0,0.6295699511954297
0.12,0,0.6322476485017261
0.14,0,0.6349253458080226
0.16,0,0.637603043114319
0.18,0,0.6402807404206154
0.2,0,0.6429584377269119
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.2,0,0.6429584377269119
0.18,0,0.6402807404206154
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.14,0,0.6349253458080226
0.14,0,0.6349253458080226
0.14,0,0.6349253458080226
0.12,0,0.6322476485017261
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.1,1,0.6295699511954297
0.1,1,0.6295699511954297
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.12,1,0.6322476485017261
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.18,1,0.6402807404206154
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.18,1,0.6402807404206154
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.1,1,0.6295699511954297
0.1,1,0.6295699511954297
0.1,1,0.6295699511954297
0.1,1,0.6295699511954297
0.1,1,0.6295699511954297
0.1,1,0.6295699511954297
0.12,1,0.6322476485017261
0.14,1,0.6349253458080226
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.16,1,0.637603043114319
0.18,1,0.6402807404206154
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.18,1,0.6402807404206154
0.18,0,0.6402807404206154
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.14,0,0.6349253458080226
0.14,0,0.6349253458080226
0.14,0,0.6349253458080226
0.16,0,0.637603043114319
0.18,0,0.6402807404206154
0.2,0,0.6429584377269119
0.24,0,0.6483138323395047
0.28,0,0.6536692269520975
0.3,0,0.6563469242583939
0.32,0,0.6590246215646903
0.34,0,0.6617023188709867
0.32,0,0.6590246215646903
0.3,0,0.6563469242583939
0.32,0,0.6590246215646903
0.32,0,0.6590246215646903
0.32,0,0.6590246215646903
0.3,0,0.6563469242583939
0.3,0,0.6563469242583939
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.22,0,0.6456361350332083
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.24,0,0.6483138323395047
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.24,0,0.6483138323395047
0.24,0,0.6483138323395047
0.26,0,0.6509915296458011
0.28,0,0.6536692269520975
0.26,0,0.6509915296458011
0.24,0,0.6483138323395047
0.22,0,0.6456361350332083
0.2,0,0.6429584377269119
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.14,0,0.6349253458080226
0.16,0,0.637603043114319
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.26,1,0.6509915296458011
0.28,1,0.6536692269520975
0.3,1,0.6563469242583939
0.4,1,0.6697354107898761
0.4,1,0.6697354107898761
0.4,1,0.6697354107898761
0.38,1,0.6670577134835796
0.36,1,0.6643800161772832
0.34,1,0.6617023188709867
0.32,1,0.6590246215646903
0.32,1,0.6590246215646903
0.32,1,0.6590246215646903
0.3,1,0.6563469242583939
0.3,1,0.6563469242583939
0.26,1,0.6509915296458011
0.26,1,0.6509915296458011
0.26,1,0.6509915296458011
0.26,1,0.6509915296458011
0.26,1,0.6509915296458011
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.26,1,0.6509915296458011
0.28,1,0.6536692269520975
0.3,1,0.6563469242583939
0.28,1,0.6536692269520975
0.3,1,0.6563469242583939
0.32,1,0.6590246215646903
0.3,1,0.6563469242583939
0.3,1,0.6563469242583939
0.26,1,0.6509915296458011
0.26,1,0.6509915296458011
0.26,1,0.6509915296458011
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.1,1,0.6295699511954297
0.08,1,0.6268922538891333
0.06,1,0.6242145565828369
0.06,1,0.6242145565828369
0.04,0,0.6215368592765405
0.04,0,0.6215368592765405
0.04,0,0.6215368592765405
0.04,0,0.6215368592765405
0.02,0,0.618859161970244
0.02,0,0.618859161970244
0.02,0,0.618859161970244
0.02,0,0.618859161970244
0.04,0,0.6215368592765405
0.04,0,0.6215368592765405
0.06,0,0.6242145565828369
0.06,0,0.6242145565828369
0.08,0,0.6268922538891333
0.1,0,0.6295699511954297
0.12,0,0.6322476485017261
0.12,0,0.6322476485017261
0.12,0,0.6322476485017261
0.08,0,0.6268922538891333
0.08,0,0.6268922538891333
0.06,0,0.6242145565828369
0.06,0,0.6242145565828369
0.06,0,0.6242145565828369
0.04,0,0.6215368592765405
0.04,0,0.6215368592765405
0.04,0,0.6215368592765405
0.02,0,0.618859161970244
0.02,0,0.618859161970244
0.04,0,0.6215368592765405
0.04,0,0.6215368592765405
0.08,0,0.6268922538891333
0.06,0,0.6242145565828369
0.1,0,0.6295699511954297
0.14,0,0.6349253458080226
0.14,0,0.6349253458080226
0.16,0,0.637603043114319
0.14,0,0.6349253458080226
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.14,0,0.6349253458080226
0.12,0,0.6322476485017261
0.12,0,0.6322476485017261
0.1,0,0.6295699511954297
0.1,0,0.6295699511954297
0.08,0,0.6268922538891333
0.06,0,0.6242145565828369
0.06,1,0.6242145565828369
0.04,1,0.6215368592765405
0.04,1,0.6215368592765405
0.02,1,0.618859161970244
0.02,1,0.618859161970244
0.02,1,0.618859161970244
0.02,1,0.618859161970244
0.04,1,0.6215368592765405
0.06,1,0.6242145565828369
0.1,1,0.6295699511954297
0.1,1,0.6295699511954297
0.12,1,0.6322476485017261
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.26,1,0.6509915296458011
0.26,1,0.6509915296458011
0.3,1,0.6563469242583939
0.32,1,0.6590246215646903
0.32,1,0.6590246215646903
0.3,1,0.6563469242583939
0.3,1,0.6563469242583939
0.26,1,0.6509915296458011
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.2,0,0.6429584377269119
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.2,0,0.6429584377269119
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.24,0,0.6483138323395047
0.24,0,0.6483138323395047
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.18,0,0.6402807404206154
0.18,0,0.6402807404206154
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.16,0,0.637603043114319
0.14,0,0.6349253458080226
0.16,0,0.637603043114319
0.14,0,0.6349253458080226
0.14,0,0.6349253458080226
0.14,0,0.6349253458080226
0.14,0,0.6349253458080226
0.14,0,0.6349253458080226
0.16,0,0.637603043114319
0.18,0,0.6402807404206154
0.22,0,0.6456361350332083
0.3,0,0.6563469242583939
0.28,0,0.6536692269520975
0.28,0,0.6536692269520975
0.3,0,0.6563469242583939
0.3,0,0.6563469242583939
0.3,0,0.6563469242583939
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.24,0,0.6483138323395047
0.24,0,0.6483138323395047
0.24,0,0.6483138323395047
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.18,1,0.6402807404206154
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.18,1,0.6402807404206154
0.16,1,0.637603043114319
0.18,1,0.6402807404206154
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.3,1,0.6563469242583939
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.18,1,0.6402807404206154
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.34,1,0.6617023188709867
0.38,1,0.6670577134835796
0.38,1,0.6670577134835796
0.36,1,0.6643800161772832
0.36,1,0.6643800161772832
0.34,1,0.6617023188709867
0.28,1,0.6536692269520975
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.2,1,0.6429584377269119
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.26,1,0.6509915296458011
0.28,1,0.6536692269520975
0.28,1,0.6536692269520975
0.3,1,0.6563469242583939
0.26,1,0.6509915296458011
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,0,0.6483138323395047
0.24,0,0.6483138323395047
0.24,0,0.6483138323395047
0.24,0,0.6483138323395047
0.22,0,0.6456361350332083
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.22,0,0.6456361350332083
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.2,0,0.6429584377269119
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.22,0,0.6456361350332083
0.24,0,0.6483138323395047
0.28,0,0.6536692269520975
0.28,0,0.6536692269520975
0.3,0,0.6563469242583939
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.24,0,0.6483138323395047
0.24,0,0.6483138323395047
0.28,0,0.6536692269520975
0.3,0,0.6563469242583939
0.32,0,0.6590246215646903
0.34,0,0.6617023188709867
0.34,0,0.6617023188709867
0.34,0,0.6617023188709867
0.34,0,0.6617023188709867
0.34,0,0.6617023188709867
0.34,0,0.6617023188709867
0.3,0,0.6563469242583939
0.28,0,0.6536692269520975
0.28,0,0.6536692269520975
0.26,0,0.6509915296458011
0.26,0,0.6509915296458011
0.24,0,0.6483138323395047
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.16,1,0.637603043114319
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.3,1,0.6563469242583939
0.32,1,0.6590246215646903
0.36,1,0.6643800161772832
0.36,1,0.6643800161772832
0.38,1,0.6670577134835796
0.36,1,0.6643800161772832
0.32,1,0.6590246215646903
0.34,1,0.6617023188709867
0.32,1,0.6590246215646903
0.32,1,0.6590246215646903
0.32,1,0.6590246215646903
0.28,1,0.6536692269520975
0.3,1,0.6563469242583939
0.28,1,0.6536692269520975
0.28,1,0.6536692269520975
0.26,1,0.6509915296458011
0.28,1,0.6536692269520975
0.26,1,0.6509915296458011
0.26,1,0.6509915296458011
0.26,1,0.6509915296458011
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.24,1,0.6483138323395047
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.2,1,0.6429584377269119
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.1,1,0.6295699511954297
0.1,1,0.6295699511954297
0.08,1,0.6268922538891333
0.06,1,0.6242145565828369
0.06,1,0.6242145565828369
0.06,1,0.6242145565828369
0.06,1,0.6242145565828369
0.1,1,0.6295699511954297
0.12,1,0.6322476485017261
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.18,1,0.6402807404206154
0.18,1,0.6402807404206154
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.18,1,0.6402807404206154
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.1,1,0.6295699511954297
0.1,1,0.6295699511954297
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.14,1,0.6349253458080226
0.16,1,0.637603043114319
0.18,1,0.6402807404206154
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.2,1,0.6429584377269119
0.18,1,0.6402807404206154
0.16,1,0.637603043114319
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.14,1,0.6349253458080226
0.12,1,0.6322476485017261
0.12,1,0.6322476485017261
0.1,1,0.6295699511954297
0.1,1,0.6295699511954297
0.1,1,0.6295699511954297
0.08,1,0.6268922538891333
0.1,1,0.6295699511954297
0.08,1,0.6268922538891333
0.1,1,0.6295699511954297
0.12,1,0.6322476485017261
0.14,1,0.6349253458080226
0.22,1,0.6456361350332083
0.22,1,0.6456361350332083
0.24,1,0.6483138323395047
0.3,1,0.6563469242583939
0.32,1,0.6590246215646903
0.3,1,0.6563469242583939
0.3,1,0.6563469242583939
0.28,1,0.6536692269520975
