yr,instant,Predicted Y
0,174,4323.000000000001
0,175,4323.000000000001
0,176,4323.000000000001
0,177,4323.000000000001
0,178,4323.000000000001
0,179,4323.000000000001
0,180,4323.000000000001
0,181,4323.000000000001
0,182,4323.000000000001
0,183,4323.000000000001
0,184,4323.000000000001
0,185,4323.000000000001
0,186,4323.000000000001
0,187,4323.000000000001
0,188,4323.000000000001
0,189,4323.000000000001
0,190,4323.000000000001
0,191,4323.000000000001
0,192,4323.000000000001
0,193,4323.000000000001
0,194,4323.000000000001
0,195,4323.000000000001
0,196,4323.000000000001
0,197,4323.000000000001
0,198,4323.000000000001
0,199,4323.000000000001
0,200,4323.000000000001
0,201,4323.000000000001
0,202,4323.000000000001
0,203,4323.000000000001
0,204,4323.000000000001
0,205,4323.000000000001
0,206,4323.000000000001
0,207,4323.000000000001
0,208,4323.000000000001
0,209,4323.000000000001
0,210,4323.000000000001
0,211,4323.000000000001
0,212,4323.000000000001
0,213,4323.000000000001
0,214,4323.000000000001
0,215,4323.000000000001
0,216,4323.000000000001
0,217,4323.000000000001
0,218,4323.000000000001
0,219,4323.000000000001
0,220,4323.000000000001
0,221,4323.000000000001
0,222,4323.000000000001
0,223,4323.000000000001
0,224,4323.000000000001
0,225,4323.000000000001
0,226,4323.000000000001
0,227,4323.000000000001
0,228,4323.000000000001
0,229,4323.000000000001
0,230,4323.000000000001
0,231,4323.000000000001
0,232,4323.000000000001
0,233,4323.000000000001
0,234,4323.000000000001
0,235,4323.000000000001
0,236,4323.000000000001
0,237,4323.000000000001
0,238,4323.000000000001
0,239,4323.000000000001
0,240,4323.000000000001
0,241,4323.000000000001
0,242,4323.000000000001
0,243,4323.000000000001
0,244,4323.000000000001
0,245,4323.000000000001
0,246,4323.000000000001
0,247,4323.000000000001
0,248,4323.000000000001
0,249,4323.000000000001
0,250,4323.000000000001
0,251,4323.000000000001
0,252,4323.000000000001
0,253,4323.000000000001
0,254,4323.000000000001
0,255,4323.000000000001
0,256,4323.000000000001
0,257,4323.000000000001
0,258,4323.000000000001
0,259,4323.000000000001
0,260,4323.000000000001
0,261,4323.000000000001
0,262,4323.000000000001
0,263,4323.000000000001
0,264,4323.000000000001
0,265,4323.000000000001
0,266,4323.000000000001
0,267,4323.000000000001
0,268,4323.000000000001
0,269,4323.000000000001
0,270,4323.000000000001
0,271,4323.000000000001
0,272,4323.000000000001
0,273,4323.000000000001
0,274,4323.000000000001
0,275,4323.000000000001
0,276,4323.000000000001
0,277,4323.000000000001
0,278,4323.000000000001
0,279,4323.000000000001
0,280,4323.000000000001
0,281,4323.000000000001
0,282,4323.000000000001
0,283,4323.000000000001
0,284,4323.000000000001
0,285,4323.000000000001
0,286,4323.000000000001
0,287,4323.000000000001
0,288,4323.000000000001
0,289,4323.000000000001
0,290,4323.000000000001
0,291,4323.000000000001
0,292,4323.000000000001
0,293,4323.000000000001
0,294,4323.000000000001
0,295,4323.000000000001
0,296,4323.000000000001
0,297,4323.000000000001
0,298,4323.000000000001
0,299,4323.000000000001
0,300,4323.000000000001
0,301,4323.000000000001
0,302,4323.000000000001
0,303,4323.000000000001
0,304,4323.000000000001
0,305,4323.000000000001
0,306,4323.000000000001
0,307,4323.000000000001
0,308,4323.000000000001
0,309,4323.000000000001
0,310,4323.000000000001
0,311,4323.000000000001
0,312,4323.000000000001
0,313,4323.000000000001
0,314,4323.000000000001
0,315,4323.000000000001
0,316,4323.000000000001
0,317,4323.000000000001
0,318,4323.000000000001
0,319,4323.000000000001
0,320,4323.000000000001
0,321,4323.000000000001
0,322,4323.000000000001
0,323,4323.000000000001
0,324,4323.000000000001
0,325,4323.000000000001
0,326,4323.000000000001
0,327,4323.000000000001
0,328,4323.000000000001
0,329,4323.000000000001
0,330,4323.000000000001
0,331,4323.000000000001
0,332,4323.000000000001
0,333,4323.000000000001
0,334,4323.000000000001
0,335,4323.000000000001
0,336,4323.000000000001
0,337,4323.000000000001
0,338,4323.000000000001
0,339,4323.000000000001
0,340,4323.000000000001
0,341,4323.000000000001
0,342,4323.000000000001
0,343,4323.000000000001
0,344,4323.000000000001
0,345,4323.000000000001
0,346,4323.000000000001
0,347,4323.000000000001
0,348,4323.000000000001
0,349,4323.000000000001
0,350,4323.000000000001
0,351,4323.000000000001
0,352,4323.000000000001
0,353,4323.000000000001
0,354,4323.000000000001
0,355,4323.000000000001
0,356,4323.000000000001
0,357,4323.000000000001
0,358,4323.000000000001
0,359,4323.000000000001
0,360,4323.000000000001
0,361,4323.000000000001
0,362,4323.000000000001
0,363,4323.000000000001
0,364,4323.000000000001
0,365,4323.000000000001
0,366,4323.000000000001
0,367,4323.000000000001
0,368,4323.000000000001
0,369,4323.000000000001
0,370,4323.000000000001
0,371,4323.000000000001
0,372,4323.000000000001
0,373,4323.000000000001
0,374,4323.000000000001
0,375,4323.000000000001
0,376,4323.000000000001
0,377,4323.000000000001
0,378,4323.000000000001
0,379,4323.000000000001
0,380,4323.000000000001
0,381,4323.000000000001
0,382,4323.000000000001
0,383,4323.000000000001
0,384,4323.000000000001
0,385,4323.000000000001
0,386,4323.000000000001
0,387,4323.000000000001
0,388,4323.000000000001
0,389,4323.000000000001
0,390,4323.000000000001
0,391,4323.000000000001
0,392,4323.000000000001
0,393,4323.000000000001
0,394,4323.000000000001
0,395,4323.000000000001
0,396,4323.000000000001
0,397,4323.000000000001
0,398,4323.000000000001
0,399,4323.000000000001
0,400,4323.000000000001
0,401,4323.000000000001
0,402,4323.000000000001
0,403,4323.000000000001
0,404,4323.000000000001
0,405,4323.000000000001
0,406,4323.000000000001
0,407,4323.000000000001
0,408,4323.000000000001
0,409,4323.000000000001
0,410,4323.000000000001
0,411,4323.000000000001
0,412,4323.000000000001
0,413,4323.000000000001
0,414,4323.000000000001
0,415,4323.000000000001
0,416,4323.000000000001
0,417,4323.000000000001
0,418,4323.000000000001
0,419,4323.000000000001
0,420,4323.000000000001
0,421,4323.000000000001
0,422,4323.000000000001
0,423,4323.000000000001
0,424,4323.000000000001
0,425,4323.000000000001
0,426,4323.000000000001
0,427,4323.000000000001
0,428,4323.000000000001
0,429,4323.000000000001
0,430,4323.000000000001
0,431,4323.000000000001
0,432,4323.000000000001
0,433,4323.000000000001
0,434,4323.000000000001
0,435,4323.000000000001
0,436,4323.000000000001
0,437,4323.000000000001
0,438,4323.000000000001
0,439,4323.000000000001
0,440,4323.000000000001
0,441,4323.000000000001
0,442,4323.000000000001
0,443,4323.000000000001
0,444,4323.000000000001
0,445,4323.000000000001
0,446,4323.000000000001
0,447,4323.000000000001
0,448,4323.000000000001
0,449,4323.000000000001
0,450,4323.000000000001
0,451,4323.000000000001
0,452,4323.000000000001
0,453,4323.000000000001
0,454,4323.000000000001
0,455,4323.000000000001
0,456,4323.000000000001
0,457,4323.000000000001
0,458,4323.000000000001
0,459,4323.000000000001
0,460,4323.000000000001
0,461,4323.000000000001
0,462,4323.000000000001
0,463,4323.000000000001
0,464,4323.000000000001
0,465,4323.000000000001
0,466,4323.000000000001
0,467,4323.000000000001
0,468,4323.000000000001
0,469,4323.000000000001
0,470,4323.000000000001
0,471,4323.000000000001
0,472,4323.000000000001
0,473,4323.000000000001
0,474,4323.000000000001
0,475,4323.000000000001
0,476,4323.000000000001
0,477,4323.000000000001
0,478,4323.000000000001
0,479,4323.000000000001
0,480,4323.000000000001
0,481,4323.000000000001
0,482,4323.000000000001
0,483,4323.000000000001
0,484,4323.000000000001
0,485,4323.000000000001
0,486,4323.000000000001
0,487,4323.000000000001
0,488,4323.000000000001
0,489,4323.000000000001
0,490,4323.000000000001
0,491,4323.000000000001
0,492,4323.000000000001
0,493,4323.000000000001
0,494,4323.000000000001
0,495,4323.000000000001
0,496,4323.000000000001
0,497,4323.000000000001
0,498,4323.000000000001
0,499,4323.000000000001
0,500,4323.000000000001
0,501,4323.000000000001
0,502,4323.000000000001
0,503,4323.000000000001
0,504,4323.000000000001
0,505,4323.000000000001
0,506,4323.000000000001
0,507,4323.000000000001
0,508,4323.000000000001
0,509,4323.000000000001
0,510,4323.000000000001
0,511,4323.000000000001
0,512,4323.000000000001
0,513,4323.000000000001
0,514,4323.000000000001
0,515,4323.000000000001
0,516,4323.000000000001
0,517,4323.000000000001
0,518,4323.000000000001
0,519,4323.000000000001
0,520,4323.000000000001
0,521,4323.000000000001
0,522,4323.000000000001
0,523,4323.000000000001
0,524,4323.000000000001
0,525,4323.000000000001
0,526,4323.000000000001
0,527,4323.000000000001
0,528,4323.000000000001
0,529,4323.000000000001
0,530,4323.000000000001
0,531,4323.000000000001
0,532,4323.000000000001
0,533,4323.000000000001
0,534,4323.000000000001
0,535,4323.000000000001
0,536,4323.000000000001
0,537,4323.000000000001
0,538,4323.000000000001
0,539,4323.000000000001
0,540,4323.000000000001
0,541,4323.000000000001
0,542,4323.000000000001
0,543,4323.000000000001
0,544,4323.000000000001
0,545,4323.000000000001
0,546,4323.000000000001
0,547,4323.000000000001
0,548,4323.000000000001
0,549,4323.000000000001
0,550,4323.000000000001
0,551,4323.000000000001
0,552,4323.000000000001
0,553,4323.000000000001
0,554,4323.000000000001
0,555,4323.000000000001
0,556,4323.000000000001
0,557,4323.000000000001
0,558,4323.000000000001
0,559,4323.000000000001
0,560,4323.000000000001
0,561,4323.000000000001
0,562,4323.000000000001
0,563,4323.000000000001
0,564,4323.000000000001
0,565,4323.000000000001
0,566,4323.000000000001
0,567,4323.000000000001
0,568,4323.000000000001
0,569,4323.000000000001
0,570,4323.000000000001
0,571,4323.000000000001
0,572,4323.000000000001
0,573,4323.000000000001
0,574,4323.000000000001
0,575,4323.000000000001
0,576,4323.000000000001
0,577,4323.000000000001
0,578,4323.000000000001
0,579,4323.000000000001
0,580,4323.000000000001
0,581,4323.000000000001
0,582,4323.000000000001
0,583,4323.000000000001
0,584,4323.000000000001
0,585,4323.000000000001
0,586,4323.000000000001
0,587,4323.000000000001
0,588,4323.000000000001
0,589,4323.000000000001
0,590,4323.000000000001
0,591,4323.000000000001
0,592,4323.000000000001
0,593,4323.000000000001
0,594,4323.000000000001
0,595,4323.000000000001
0,596,4323.000000000001
0,597,4323.000000000001
0,598,4323.000000000001
0,599,4323.000000000001
0,600,4323.000000000001
0,601,4323.000000000001
0,602,4323.000000000001
0,603,4323.000000000001
0,604,4323.000000000001
0,605,4323.000000000001
0,606,4323.000000000001
0,607,4323.000000000001
0,608,4323.000000000001
0,609,4323.000000000001
0,610,4323.000000000001
0,611,4323.000000000001
0,612,4323.000000000001
0,613,4323.000000000001
0,614,4323.000000000001
0,615,4323.000000000001
0,616,4323.000000000001
0,617,4323.000000000001
0,618,4323.000000000001
0,619,4323.000000000001
0,620,4323.000000000001
0,621,4323.000000000001
0,622,4323.000000000001
0,623,4323.000000000001
0,624,4323.000000000001
0,625,4323.000000000001
0,626,4323.000000000001
0,627,4323.000000000001
0,628,4323.000000000001
0,629,4323.000000000001
0,630,4323.000000000001
0,631,4323.000000000001
0,632,4323.000000000001
0,633,4323.000000000001
0,634,4323.000000000001
0,635,4323.000000000001
0,636,4323.000000000001
0,637,4323.000000000001
0,638,4323.000000000001
0,639,4323.000000000001
0,640,4323.000000000001
0,641,4323.000000000001
0,642,4323.000000000001
0,643,4323.000000000001
0,644,4323.000000000001
0,645,4323.000000000001
0,646,4323.000000000001
0,647,4323.000000000001
0,648,4323.000000000001
0,649,4323.000000000001
0,650,4323.000000000001
0,651,4323.000000000001
0,652,4323.000000000001
0,653,4323.000000000001
0,654,4323.000000000001
0,655,4323.000000000001
0,656,4323.000000000001
0,657,4323.000000000001
0,658,4323.000000000001
0,659,4323.000000000001
0,660,4323.000000000001
0,661,4323.000000000001
0,662,4323.000000000001
0,663,4323.000000000001
0,664,4323.000000000001
0,665,4323.000000000001
0,666,4323.000000000001
0,667,4323.000000000001
0,668,4323.000000000001
0,669,4323.000000000001
0,670,4323.000000000001
0,671,4323.000000000001
0,672,4323.000000000001
0,673,4323.000000000001
0,674,4323.000000000001
0,675,4323.000000000001
0,676,4323.000000000001
0,677,4323.000000000001
0,678,4323.000000000001
0,679,4323.000000000001
0,680,4323.000000000001
0,681,4323.000000000001
0,682,4323.000000000001
0,683,4323.000000000001
0,684,4323.000000000001
0,685,4323.000000000001
0,686,4323.000000000001
0,687,4323.000000000001
0,688,4323.000000000001
0,689,4323.000000000001
0,690,4323.000000000001
0,691,4323.000000000001
0,692,4323.000000000001
0,693,4323.000000000001
0,694,4323.000000000001
0,695,4323.000000000001
0,696,4323.000000000001
0,697,4323.000000000001
0,698,4323.000000000001
0,699,4323.000000000001
0,700,4323.000000000001
0,701,4323.000000000001
0,702,4323.000000000001
0,703,4323.000000000001
0,704,4323.000000000001
0,705,4323.000000000001
0,706,4323.000000000001
0,707,4323.000000000001
0,708,4323.000000000001
0,709,4323.000000000001
0,710,4323.000000000001
0,711,4323.000000000001
0,712,4323.000000000001
0,713,4323.000000000001
0,714,4323.000000000001
0,715,4323.000000000001
0,716,4323.000000000001
0,717,4323.000000000001
0,718,4323.000000000001
0,719,4323.000000000001
0,720,4323.000000000001
0,721,4323.000000000001
0,722,4323.000000000001
0,723,4323.000000000001
0,724,4323.000000000001
0,725,4323.000000000001
0,726,4323.000000000001
0,727,4323.000000000001
0,728,4323.000000000001
0,729,4323.000000000001
0,730,4323.000000000001
0,731,4323.000000000001
0,732,4323.000000000001
0,733,4323.000000000001
0,734,4323.000000000001
0,735,4323.000000000001
0,736,4323.000000000001
0,737,4323.000000000001
0,738,4323.000000000001
0,739,4323.000000000001
0,740,4323.000000000001
0,741,4323.000000000001
0,742,4323.000000000001
0,743,4323.000000000001
0,744,4323.000000000001
0,745,4323.000000000001
0,746,4323.000000000001
0,747,4323.000000000001
0,748,4323.000000000001
0,749,4323.000000000001
0,750,4323.000000000001
0,751,4323.000000000001
0,752,4323.000000000001
0,753,4323.000000000001
0,754,4323.000000000001
0,755,4323.000000000001
0,756,4323.000000000001
0,757,4323.000000000001
0,758,4323.000000000001
0,759,4323.000000000001
0,760,4323.000000000001
0,761,4323.000000000001
0,762,4323.000000000001
0,763,4323.000000000001
0,764,4323.000000000001
0,765,4323.000000000001
0,766,4323.000000000001
0,767,4323.000000000001
0,768,4323.000000000001
0,769,4323.000000000001
0,770,4323.000000000001
0,771,4323.000000000001
0,772,4323.000000000001
0,773,4323.000000000001
0,774,4323.000000000001
0,775,4323.000000000001
0,776,4323.000000000001
0,777,4323.000000000001
0,778,4323.000000000001
0,779,4323.000000000001
0,780,4323.000000000001
0,781,4323.000000000001
0,782,4323.000000000001
0,783,4323.000000000001
0,784,4323.000000000001
0,785,4323.000000000001
0,786,4323.000000000001
0,787,4323.000000000001
0,788,4323.000000000001
0,789,4323.000000000001
0,790,4323.000000000001
0,791,4323.000000000001
0,792,4323.000000000001
0,793,4323.000000000001
0,794,4323.000000000001
0,795,4323.000000000001
0,796,4323.000000000001
0,797,4323.000000000001
0,798,4323.000000000001
0,799,4323.000000000001
0,800,4323.000000000001
0,801,4323.000000000001
0,802,4323.000000000001
0,803,4323.000000000001
0,804,4323.000000000001
0,805,4323.000000000001
0,806,4323.000000000001
0,807,4323.000000000001
0,808,4323.000000000001
0,809,4323.000000000001
0,810,4323.000000000001
0,811,4323.000000000001
0,812,4323.000000000001
0,813,4323.000000000001
0,814,4323.000000000001
0,815,4323.000000000001
0,816,4323.000000000001
0,817,4323.000000000001
0,818,4323.000000000001
0,819,4323.000000000001
0,820,4323.000000000001
0,821,4323.000000000001
0,822,4323.000000000001
0,823,4323.000000000001
0,824,4323.000000000001
0,825,4323.000000000001
0,826,4323.000000000001
0,827,4323.000000000001
0,828,4323.000000000001
0,829,4323.000000000001
0,830,4323.000000000001
0,831,4323.000000000001
0,832,4323.000000000001
0,833,4323.000000000001
0,834,4323.000000000001
0,835,4323.000000000001
0,836,4323.000000000001
0,837,4323.000000000001
0,838,4323.000000000001
0,839,4323.000000000001
0,840,4323.000000000001
0,841,4323.000000000001
0,842,4323.000000000001
0,843,4323.000000000001
0,844,4323.000000000001
0,845,4323.000000000001
0,846,4323.000000000001
0,847,4323.000000000001
0,848,4323.000000000001
0,849,4323.000000000001
0,850,4323.000000000001
0,851,4323.000000000001
0,852,4323.000000000001
0,853,4323.000000000001
0,854,4323.000000000001
0,855,4323.000000000001
0,856,4323.000000000001
0,857,4323.000000000001
0,858,4323.000000000001
0,859,4323.000000000001
0,860,4323.000000000001
0,861,4323.000000000001
0,862,4323.000000000001
0,863,4323.000000000001
0,864,4323.000000000001
0,865,4323.000000000001
0,866,4323.000000000001
0,867,4323.000000000001
0,868,4323.000000000001
0,869,4323.000000000001
0,870,4323.000000000001
0,871,4323.000000000001
0,872,4323.000000000001
0,873,4323.000000000001
0,874,4323.000000000001
0,875,4323.000000000001
0,876,4323.000000000001
0,877,4323.000000000001
0,878,4323.000000000001
0,879,4323.000000000001
0,880,4323.000000000001
0,881,4323.000000000001
0,882,4323.000000000001
0,883,4323.000000000001
0,884,4323.000000000001
0,885,4323.000000000001
0,886,4323.000000000001
0,887,4323.000000000001
0,888,4323.000000000001
0,889,4323.000000000001
0,890,4323.000000000001
0,891,4323.000000000001
0,892,4323.000000000001
0,893,4323.000000000001
0,894,4323.000000000001
0,895,4323.000000000001
0,896,4323.000000000001
0,897,4323.000000000001
0,898,4323.000000000001
0,899,4323.000000000001
0,900,4323.000000000001
0,901,4323.000000000001
0,902,4323.000000000001
0,903,4323.000000000001
0,904,4323.000000000001
0,905,4323.000000000001
0,906,4323.000000000001
0,907,4323.000000000001
0,908,4323.000000000001
0,909,4323.000000000001
0,910,4323.000000000001
0,911,4323.000000000001
0,912,4323.000000000001
0,913,4323.000000000001
0,914,4323.000000000001
0,915,4323.000000000001
0,916,4323.000000000001
0,917,4323.000000000001
0,918,4323.000000000001
0,919,4323.000000000001
0,920,4323.000000000001
0,921,4323.000000000001
0,922,4323.000000000001
0,923,4323.000000000001
0,924,4323.000000000001
0,925,4323.000000000001
0,926,4323.000000000001
0,927,4323.000000000001
0,928,4323.000000000001
0,929,4323.000000000001
0,930,4323.000000000001
0,931,4323.000000000001
0,932,4323.000000000001
0,933,4323.000000000001
0,934,4323.000000000001
0,935,4323.000000000001
0,936,4323.000000000001
0,937,4323.000000000001
0,938,4323.000000000001
0,939,4323.000000000001
0,940,4323.000000000001
0,941,4323.000000000001
0,942,4323.000000000001
0,943,4323.000000000001
0,944,4323.000000000001
0,945,4323.000000000001
0,946,4323.000000000001
0,947,4323.000000000001
0,948,4323.000000000001
0,949,4323.000000000001
0,950,4323.000000000001
0,951,4323.000000000001
0,952,4323.000000000001
0,953,4323.000000000001
0,954,4323.000000000001
0,955,4323.000000000001
0,956,4323.000000000001
0,957,4323.000000000001
0,958,4323.000000000001
0,959,4323.000000000001
0,960,4323.000000000001
0,961,4323.000000000001
0,962,4323.000000000001
0,963,4323.000000000001
0,964,4323.000000000001
0,965,4323.000000000001
0,966,4323.000000000001
0,967,4323.000000000001
0,968,4323.000000000001
0,969,4323.000000000001
0,970,4323.000000000001
0,971,4323.000000000001
0,972,4323.000000000001
0,973,4323.000000000001
0,974,4323.000000000001
0,975,4323.000000000001
0,976,4323.000000000001
0,977,4323.000000000001
0,978,4323.000000000001
0,979,4323.000000000001
0,980,4323.000000000001
0,981,4323.000000000001
0,982,4323.000000000001
0,983,4323.000000000001
0,984,4323.000000000001
0,985,4323.000000000001
0,986,4323.000000000001
0,987,4323.000000000001
0,988,4323.000000000001
0,989,4323.000000000001
0,990,4323.000000000001
0,991,4323.000000000001
0,992,4323.000000000001
0,993,4323.000000000001
0,994,4323.000000000001
0,995,4323.000000000001
0,996,4323.000000000001
0,997,4323.000000000001
0,998,4323.000000000001
0,999,4323.000000000001
0,1000,4323.000000000001
0,1001,4323.000000000001
0,1002,4323.000000000001
0,1003,4323.000000000001
0,1004,4323.000000000001
0,1005,4323.000000000001
0,1006,4323.000000000001
0,1007,4323.000000000001
0,1008,4323.000000000001
0,1009,4323.000000000001
0,1010,4323.000000000001
0,1011,4323.000000000001
0,1012,4323.000000000001
0,1013,4323.000000000001
0,1014,4323.000000000001
0,1015,4323.000000000001
0,1016,4323.000000000001
0,1017,4323.000000000001
0,1018,4323.000000000001
0,1019,4323.000000000001
0,1020,4323.000000000001
0,1021,4323.000000000001
0,1022,4323.000000000001
0,1023,4323.000000000001
0,1024,4323.000000000001
0,1025,4323.000000000001
0,1026,4323.000000000001
0,1027,4323.000000000001
0,1028,4323.000000000001
0,1029,4323.000000000001
0,1030,4323.000000000001
0,1031,4323.000000000001
0,1032,4323.000000000001
0,1033,4323.000000000001
0,1034,4323.000000000001
0,1035,4323.000000000001
0,1036,4323.000000000001
0,1037,4323.000000000001
0,1038,4323.000000000001
0,1039,4323.000000000001
0,1040,4323.000000000001
0,1041,4323.000000000001
0,1042,4323.000000000001
0,1043,4323.000000000001
0,1044,4323.000000000001
0,1045,4323.000000000001
0,1046,4323.000000000001
0,1047,4323.000000000001
0,1048,4323.000000000001
0,1049,4323.000000000001
0,1050,4323.000000000001
0,1051,4323.000000000001
0,1052,4323.000000000001
0,1053,4323.000000000001
0,1054,4323.000000000001
0,1055,4323.000000000001
0,1056,4323.000000000001
0,1057,4323.000000000001
0,1058,4323.000000000001
0,1059,4323.000000000001
0,1060,4323.000000000001
0,1061,4323.000000000001
0,1062,4323.000000000001
0,1063,4323.000000000001
0,1064,4323.000000000001
0,1065,4323.000000000001
0,1066,4323.000000000001
0,1067,4323.000000000001
0,1068,4323.000000000001
0,1069,4323.000000000001
0,1070,4323.000000000001
0,1071,4323.000000000001
0,1072,4323.000000000001
0,1073,4323.000000000001
0,1074,4323.000000000001
0,1075,4323.000000000001
0,1076,4323.000000000001
0,1077,4323.000000000001
0,1078,4323.000000000001
0,1079,4323.000000000001
0,1080,4323.000000000001
0,1081,4323.000000000001
0,1082,4323.000000000001
0,1083,4323.000000000001
0,1084,4323.000000000001
0,1085,4323.000000000001
0,1086,4323.000000000001
0,1087,4323.000000000001
0,1088,4323.000000000001
0,1089,4323.000000000001
0,1090,4323.000000000001
0,1091,4323.000000000001
0,1092,4323.000000000001
0,1093,4323.000000000001
0,1094,4323.000000000001
0,1095,4323.000000000001
0,1096,4323.000000000001
0,1097,4323.000000000001
0,1098,4323.000000000001
0,1099,4323.000000000001
0,1100,4323.000000000001
0,1101,4323.000000000001
0,1102,4323.000000000001
0,1103,4323.000000000001
0,1104,4323.000000000001
0,1105,4323.000000000001
0,1106,4323.000000000001
0,1107,4323.000000000001
0,1108,4323.000000000001
0,1109,4323.000000000001
0,1110,4323.000000000001
0,1111,4323.000000000001
0,1112,4323.000000000001
0,1113,4323.000000000001
0,1114,4323.000000000001
0,1115,4323.000000000001
0,1116,4323.000000000001
0,1117,4323.000000000001
0,1118,4323.000000000001
0,1119,4323.000000000001
0,1120,4323.000000000001
0,1121,4323.000000000001
0,1122,4323.000000000001
0,1123,4323.000000000001
0,1124,4323.000000000001
0,1125,4323.000000000001
0,1126,4323.000000000001
0,1127,4323.000000000001
0,1128,4323.000000000001
0,1129,4323.000000000001
0,1130,4323.000000000001
0,1131,4323.000000000001
0,1132,4323.000000000001
0,1133,4323.000000000001
0,1134,4323.000000000001
0,1135,4323.000000000001
0,1136,4323.000000000001
0,1137,4323.000000000001
0,1138,4323.000000000001
0,1139,4323.000000000001
0,1140,4323.000000000001
0,1141,4323.000000000001
0,1142,4323.000000000001
0,1143,4323.000000000001
0,1144,4323.000000000001
0,1145,4323.000000000001
0,1146,4323.000000000001
0,1147,4323.000000000001
0,1148,4323.000000000001
0,1149,4323.000000000001
0,1150,4323.000000000001
0,1151,4323.000000000001
