mnth,cnt,Predicted Y
2,1,160.58755455725736
2,1,160.58755455725736
2,7,160.58755455725736
2,28,160.58755455725736
2,87,160.58755455725736
2,220,160.58755455725736
2,127,160.58755455725736
2,51,160.58755455725736
2,64,160.58755455725736
2,86,160.58755455725736
2,82,160.58755455725736
2,91,160.58755455725736
2,90,160.58755455725736
2,99,160.58755455725736
2,205,160.58755455725736
2,155,160.58755455725736
2,103,160.58755455725736
2,71,160.58755455725736
2,43,160.58755455725736
2,46,160.58755455725736
2,31,160.58755455725736
2,39,160.58755455725736
2,18,160.58755455725736
2,17,160.58755455725736
2,11,160.58755455725736
2,8,160.58755455725736
2,9,160.58755455725736
2,4,160.58755455725736
2,4,160.58755455725736
2,10,160.58755455725736
2,20,160.58755455725736
2,34,160.58755455725736
2,47,160.58755455725736
2,52,160.58755455725736
2,72,160.58755455725736
2,55,160.58755455725736
2,60,160.58755455725736
2,71,160.58755455725736
2,78,160.58755455725736
2,83,160.58755455725736
2,84,160.58755455725736
2,69,160.58755455725736
2,56,160.58755455725736
2,45,160.58755455725736
2,59,160.58755455725736
2,39,160.58755455725736
2,44,160.58755455725736
2,20,160.58755455725736
2,13,160.58755455725736
2,2,160.58755455725736
2,1,160.58755455725736
2,1,160.58755455725736
2,8,160.58755455725736
2,23,160.58755455725736
2,45,160.58755455725736
2,89,160.58755455725736
2,117,160.58755455725736
2,174,160.58755455725736
2,182,160.58755455725736
2,161,160.58755455725736
2,182,160.58755455725736
2,157,160.58755455725736
2,121,160.58755455725736
2,78,160.58755455725736
2,21,160.58755455725736
2,26,160.58755455725736
2,27,160.58755455725736
2,62,160.58755455725736
2,30,160.58755455725736
2,15,160.58755455725736
2,5,160.58755455725736
2,3,160.58755455725736
2,1,160.58755455725736
2,2,160.58755455725736
2,10,160.58755455725736
2,30,160.58755455725736
2,95,160.58755455725736
2,230,160.58755455725736
2,118,160.58755455725736
2,55,160.58755455725736
2,47,160.58755455725736
2,66,160.58755455725736
2,64,160.58755455725736
2,60,160.58755455725736
2,50,160.58755455725736
2,114,160.58755455725736
2,216,160.58755455725736
2,175,160.58755455725736
2,128,160.58755455725736
2,88,160.58755455725736
2,78,160.58755455725736
2,37,160.58755455725736
2,25,160.58755455725736
2,10,160.58755455725736
2,4,160.58755455725736
2,2,160.58755455725736
2,1,160.58755455725736
2,3,160.58755455725736
2,2,160.58755455725736
2,39,160.58755455725736
2,100,160.58755455725736
2,243,160.58755455725736
2,135,160.58755455725736
2,48,160.58755455725736
2,50,160.58755455725736
2,65,160.58755455725736
2,50,160.58755455725736
2,64,160.58755455725736
2,51,160.58755455725736
2,83,160.58755455725736
2,176,160.58755455725736
2,152,160.58755455725736
2,101,160.58755455725736
2,56,160.58755455725736
2,54,160.58755455725736
2,29,160.58755455725736
2,12,160.58755455725736
2,17,160.58755455725736
2,7,160.58755455725736
2,3,160.58755455725736
2,2,160.58755455725736
2,7,160.58755455725736
2,43,160.58755455725736
2,99,160.58755455725736
2,199,160.58755455725736
2,123,160.58755455725736
2,59,160.58755455725736
2,41,160.58755455725736
2,61,160.58755455725736
2,69,160.58755455725736
2,58,160.58755455725736
2,64,160.58755455725736
2,79,160.58755455725736
2,166,160.58755455725736
2,170,160.58755455725736
2,88,160.58755455725736
2,84,160.58755455725736
2,83,160.58755455725736
2,46,160.58755455725736
2,37,160.58755455725736
2,16,160.58755455725736
2,7,160.58755455725736
2,3,160.58755455725736
2,1,160.58755455725736
2,6,160.58755455725736
2,26,160.58755455725736
2,99,160.58755455725736
2,178,160.58755455725736
2,122,160.58755455725736
2,35,160.58755455725736
2,45,160.58755455725736
2,69,160.58755455725736
2,62,160.58755455725736
2,48,160.58755455725736
2,50,160.58755455725736
2,80,160.58755455725736
2,165,160.58755455725736
2,160,160.58755455725736
2,112,160.58755455725736
2,97,160.58755455725736
2,72,160.58755455725736
2,51,160.58755455725736
2,34,160.58755455725736
2,14,160.58755455725736
2,7,160.58755455725736
2,3,160.58755455725736
2,4,160.58755455725736
2,24,160.58755455725736
2,74,160.58755455725736
2,216,160.58755455725736
2,140,160.58755455725736
2,44,160.58755455725736
2,64,160.58755455725736
2,71,160.58755455725736
2,110,160.58755455725736
2,84,160.58755455725736
2,74,160.58755455725736
2,125,160.58755455725736
2,211,160.58755455725736
2,174,160.58755455725736
2,101,160.58755455725736
2,63,160.58755455725736
2,47,160.58755455725736
2,43,160.58755455725736
2,53,160.58755455725736
2,30,160.58755455725736
2,24,160.58755455725736
2,15,160.58755455725736
2,10,160.58755455725736
2,4,160.58755455725736
2,1,160.58755455725736
2,2,160.58755455725736
2,11,160.58755455725736
2,30,160.58755455725736
2,43,160.58755455725736
2,84,160.58755455725736
2,114,160.58755455725736
2,120,160.58755455725736
2,135,160.58755455725736
2,120,160.58755455725736
2,174,160.58755455725736
2,145,160.58755455725736
2,137,160.58755455725736
2,64,160.58755455725736
2,41,160.58755455725736
2,40,160.58755455725736
2,51,160.58755455725736
2,45,160.58755455725736
2,32,160.58755455725736
2,39,160.58755455725736
2,24,160.58755455725736
2,20,160.58755455725736
2,12,160.58755455725736
2,2,160.58755455725736
2,5,160.58755455725736
2,3,160.58755455725736
2,12,160.58755455725736
2,47,160.58755455725736
2,105,160.58755455725736
2,112,160.58755455725736
2,152,160.58755455725736
2,154,160.58755455725736
2,161,160.58755455725736
2,162,160.58755455725736
2,134,160.58755455725736
2,125,160.58755455725736
2,95,160.58755455725736
2,61,160.58755455725736
2,47,160.58755455725736
2,51,160.58755455725736
2,36,160.58755455725736
2,30,160.58755455725736
2,11,160.58755455725736
2,7,160.58755455725736
2,2,160.58755455725736
2,2,160.58755455725736
2,2,160.58755455725736
2,3,160.58755455725736
2,26,160.58755455725736
2,98,160.58755455725736
2,256,160.58755455725736
2,130,160.58755455725736
2,55,160.58755455725736
2,53,160.58755455725736
2,126,160.58755455725736
2,120,160.58755455725736
2,90,160.58755455725736
2,90,160.58755455725736
2,118,160.58755455725736
2,243,160.58755455725736
2,205,160.58755455725736
2,98,160.58755455725736
2,70,160.58755455725736
2,43,160.58755455725736
2,45,160.58755455725736
2,20,160.58755455725736
2,19,160.58755455725736
2,5,160.58755455725736
2,3,160.58755455725736
2,1,160.58755455725736
2,4,160.58755455725736
2,30,160.58755455725736
2,105,160.58755455725736
2,223,160.58755455725736
2,110,160.58755455725736
2,52,160.58755455725736
2,57,160.58755455725736
2,71,160.58755455725736
2,82,160.58755455725736
2,79,160.58755455725736
2,85,160.58755455725736
2,98,160.58755455725736
2,206,160.58755455725736
2,212,160.58755455725736
2,145,160.58755455725736
2,101,160.58755455725736
2,66,160.58755455725736
2,41,160.58755455725736
2,20,160.58755455725736
2,15,160.58755455725736
2,9,160.58755455725736
2,1,160.58755455725736
2,1,160.58755455725736
2,5,160.58755455725736
2,33,160.58755455725736
2,108,160.58755455725736
2,230,160.58755455725736
2,124,160.58755455725736
2,69,160.58755455725736
2,66,160.58755455725736
2,86,160.58755455725736
2,93,160.58755455725736
2,82,160.58755455725736
2,117,160.58755455725736
2,122,160.58755455725736
2,255,160.58755455725736
2,222,160.58755455725736
2,161,160.58755455725736
2,118,160.58755455725736
2,92,160.58755455725736
2,73,160.58755455725736
2,33,160.58755455725736
2,17,160.58755455725736
2,6,160.58755455725736
2,6,160.58755455725736
2,4,160.58755455725736
2,4,160.58755455725736
2,12,160.58755455725736
2,47,160.58755455725736
2,126,160.58755455725736
2,285,160.58755455725736
2,179,160.58755455725736
2,88,160.58755455725736
2,90,160.58755455725736
2,101,160.58755455725736
2,123,160.58755455725736
2,81,160.58755455725736
2,106,160.58755455725736
2,146,160.58755455725736
2,274,160.58755455725736
2,222,160.58755455725736
2,175,160.58755455725736
2,139,160.58755455725736
2,124,160.58755455725736
2,76,160.58755455725736
2,44,160.58755455725736
2,32,160.58755455725736
2,8,160.58755455725736
2,7,160.58755455725736
2,8,160.58755455725736
2,1,160.58755455725736
2,7,160.58755455725736
2,50,160.58755455725736
2,116,160.58755455725736
2,272,160.58755455725736
2,169,160.58755455725736
2,95,160.58755455725736
2,113,160.58755455725736
2,185,160.58755455725736
2,176,160.58755455725736
2,191,160.58755455725736
2,172,160.58755455725736
2,232,160.58755455725736
2,327,160.58755455725736
2,224,160.58755455725736
2,162,160.58755455725736
2,124,160.58755455725736
2,72,160.58755455725736
2,107,160.58755455725736
2,77,160.58755455725736
2,29,160.58755455725736
2,31,160.58755455725736
2,17,160.58755455725736
2,7,160.58755455725736
2,3,160.58755455725736
2,3,160.58755455725736
2,6,160.58755455725736
2,22,160.58755455725736
2,45,160.58755455725736
2,55,160.58755455725736
2,106,160.58755455725736
2,123,160.58755455725736
2,119,160.58755455725736
2,155,160.58755455725736
2,196,160.58755455725736
2,171,160.58755455725736
2,120,160.58755455725736
2,127,160.58755455725736
2,88,160.58755455725736
2,59,160.58755455725736
2,47,160.58755455725736
2,33,160.58755455725736
2,44,160.58755455725736
2,29,160.58755455725736
2,17,160.58755455725736
2,16,160.58755455725736
2,17,160.58755455725736
2,18,160.58755455725736
2,1,160.58755455725736
2,2,160.58755455725736
2,2,160.58755455725736
2,24,160.58755455725736
2,55,160.58755455725736
2,104,160.58755455725736
2,161,160.58755455725736
2,182,160.58755455725736
2,198,160.58755455725736
2,212,160.58755455725736
2,168,160.58755455725736
2,147,160.58755455725736
2,146,160.58755455725736
2,101,160.58755455725736
2,42,160.58755455725736
2,42,160.58755455725736
2,56,160.58755455725736
2,47,160.58755455725736
2,54,160.58755455725736
2,37,160.58755455725736
2,13,160.58755455725736
2,4,160.58755455725736
2,5,160.58755455725736
2,1,160.58755455725736
2,3,160.58755455725736
2,8,160.58755455725736
