cnt,holiday,Predicted Y
84,0,0.03177629990876694
210,0,0.028185004947648043
134,0,0.030351182860703884
63,0,0.03237484906895342
67,0,0.032260839705108374
59,0,0.032488858432798466
73,0,0.03208982565934081
50,0,0.03274537950144982
72,0,0.03211832800030207
87,0,0.031690792885883154
187,0,0.028840558789757047
123,0,0.030664708611277756
95,0,0.03146277415819307
51,0,0.03271687716048855
39,0,0.033058905252023686
36,0,0.03314441227490747
15,0,0.03374296143509395
25,0,0.03345793802548134
16,0,0.03371445909413269
16,0,0.03371445909413269
7,0,0.03397098016278404
1,0,0.03414199420855161
5,0,0.03402798484470656
2,0,0.03411349186759034
9,0,0.033913975480861516
15,0,0.03374296143509395
20,0,0.03360044973028765
61,0,0.03243185375087594
62,0,0.03240335140991468
98,0,0.031377267135309285
102,0,0.031263257771464235
95,0,0.03146277415819307
74,0,0.03206132331837955
76,0,0.03200431863645702
69,0,0.032203835023185856
55,0,0.03260286779664351
30,0,0.03331542632067504
28,0,0.033372431002597555
37,0,0.03311590993394621
34,0,0.03320141695682999
22,0,0.03354344504836512
25,0,0.03345793802548134
12,0,0.03382846845797773
11,0,0.033856970798939
4,0,0.034056487185667825
1,0,0.03414199420855161
1,0,0.03414199420855161
1,0,0.03414199420855161
6,0,0.0339994825037453
10,0,0.03388547313990026
19,0,0.033628952071248906
49,0,0.032773881842411076
49,0,0.032773881842411076
83,0,0.031804802249728197
75,0,0.03203282097741829
72,0,0.03211832800030207
82,0,0.03183330459068946
92,0,0.031548281181076845
62,0,0.03240335140991468
48,0,0.032802384183372335
41,0,0.03300190057010116
38,0,0.033087407592984945
20,0,0.03360044973028765
15,0,0.03374296143509395
6,0,0.0339994825037453
5,0,0.03402798484470656
1,0,0.03414199420855161
3,0,0.034084989526629084
1,0,0.03414199420855161
3,0,0.034084989526629084
3,0,0.034084989526629084
31,0,0.03328692397971377
77,0,0.031975816295495764
188,0,0.028812056448795788
94,0,0.03149127649915433
31,0,0.03328692397971377
30,0,0.03331542632067504
52,0,0.03268837481952729
54,0,0.03263137013760477
47,0,0.032830886524333594
45,0,0.03288789120625612
74,0,0.03206132331837955
178,0,0.029097079858408398
155,0,0.0297526337005174
95,0,0.03146277415819307
74,0,0.03206132331837955
38,0,0.033087407592984945
24,0,0.033486440366442605
18,0,0.033657454412210165
12,0,0.03382846845797773
3,0,0.034084989526629084
3,0,0.034084989526629084
6,0,0.0339994825037453
27,0,0.03340093334355882
99,0,0.03134876479434802
217,0,0.027985488560919217
130,0,0.030465192224548927
54,0,0.03263137013760477
35,0,0.03317291461586873
57,0,0.032545863114720984
52,0,0.03268837481952729
63,0,0.03237484906895342
47,0,0.032830886524333594
76,0,0.03200431863645702
136,0,0.030294178178781363
95,0,0.03146277415819307
51,0,0.03271687716048855
32,0,0.03325842163875251
20,0,0.03360044973028765
29,0,0.033343928661636296
19,0,0.033628952071248906
7,0,0.03397098016278404
6,0,0.0339994825037453
1,0,0.03414199420855161
5,0,0.03402798484470656
16,0,0.03371445909413269
54,0,0.03263137013760477
128,0,0.03052219690647145
81,0,0.03186180693165072
39,0,0.033058905252023686
35,0,0.03317291461586873
55,0,0.03260286779664351
49,0,0.032773881842411076
44,0,0.03291639354721738
49,0,0.032773881842411076
68,0,0.032232337364147115
139,0,0.03020867115589758
137,0,0.0302656758378201
83,0,0.031804802249728197
56,0,0.03257436545568225
57,0,0.032545863114720984
33,0,0.033229919297791254
20,0,0.03360044973028765
7,0,0.03397098016278404
2,0,0.03411349186759034
2,0,0.03411349186759034
3,0,0.034084989526629084
4,0,0.034056487185667825
3,0,0.034084989526629084
28,0,0.033372431002597555
72,0,0.03211832800030207
202,0,0.02841302367533813
139,0,0.03020867115589758
38,0,0.033087407592984945
37,0,0.03311590993394621
52,0,0.03268837481952729
83,0,0.031804802249728197
42,0,0.0329733982291399
60,0,0.0324603560918372
78,0,0.031947313954534505
162,0,0.029553117313788575
144,0,0.030066159451091274
99,0,0.03134876479434802
64,0,0.03234634672799216
40,0,0.03303040291106243
30,0,0.03331542632067504
15,0,0.03374296143509395
14,0,0.033771463776055215
5,0,0.03402798484470656
1,0,0.03414199420855161
1,0,0.03414199420855161
8,0,0.03394247782182278
17,0,0.03368595675317143
70,0,0.03217533268222459
158,0,0.029667126677633618
117,0,0.030835722657045324
44,0,0.03291639354721738
53,0,0.032659872478566034
61,0,0.03243185375087594
77,0,0.031975816295495764
64,0,0.03234634672799216
68,0,0.032232337364147115
90,0,0.03160528586299937
159,0,0.02963862433667236
139,0,0.03020867115589758
92,0,0.031548281181076845
68,0,0.032232337364147115
52,0,0.03268837481952729
36,0,0.03314441227490747
27,0,0.03340093334355882
28,0,0.033372431002597555
20,0,0.03360044973028765
12,0,0.03382846845797773
8,0,0.03394247782182278
5,0,0.03402798484470656
1,0,0.03414199420855161
3,0,0.034084989526629084
10,0,0.03388547313990026
23,0,0.033514942707403864
33,0,0.033229919297791254
59,0,0.032488858432798466
72,0,0.03211832800030207
89,0,0.03163378820396063
101,0,0.0312917601124255
118,0,0.03080722031608406
129,0,0.03049369456551019
128,0,0.03052219690647145
83,0,0.031804802249728197
84,0,0.03177629990876694
74,0,0.03206132331837955
41,0,0.03300190057010116
57,0,0.032545863114720984
26,0,0.03342943568452008
44,0,0.03291639354721738
39,0,0.033058905252023686
23,0,0.033514942707403864
16,0,0.03371445909413269
15,0,0.03374296143509395
1,0,0.03414199420855161
2,0,0.03411349186759034
1,0,0.03414199420855161
3,0,0.034084989526629084
18,0,0.033657454412210165
32,0,0.03325842163875251
79,0,0.03191881161357324
93,0,0.031519778840115587
104,0,0.031206253089541718
118,0,0.03080722031608406
91,0,0.03157678352203811
113,0,0.030949732020890366
99,0,0.03134876479434802
105,0,0.031177750748580455
67,0,0.032260839705108374
61,0,0.03243185375087594
57,0,0.032545863114720984
28,0,0.033372431002597555
21,0,0.03357194738932638
18,0,0.033657454412210165
17,1,0.03368595675317143
16,1,0.03371445909413269
8,1,0.03394247782182278
2,1,0.03411349186759034
3,1,0.034084989526629084
1,1,0.03414199420855161
5,1,0.03402798484470656
13,1,0.033799966117016474
33,1,0.033229919297791254
47,1,0.032830886524333594
57,1,0.032545863114720984
64,1,0.03234634672799216
80,1,0.03189030927261198
93,1,0.031519778840115587
86,1,0.03171929522684441
93,1,0.031519778840115587
82,1,0.03183330459068946
71,1,0.03214683034126333
92,1,0.031548281181076845
60,1,0.0324603560918372
33,1,0.033229919297791254
27,1,0.03340093334355882
13,1,0.033799966117016474
4,1,0.034056487185667825
3,0,0.034084989526629084
22,0,0.03354344504836512
28,0,0.033372431002597555
35,0,0.03317291461586873
61,0,0.03243185375087594
125,0,0.03060770392935523
133,0,0.030379685201665146
99,0,0.03134876479434802
83,0,0.031804802249728197
41,0,0.03300190057010116
33,0,0.033229919297791254
20,0,0.03360044973028765
3,0,0.034084989526629084
7,0,0.03397098016278404
3,0,0.034084989526629084
2,0,0.03411349186759034
7,0,0.03397098016278404
32,0,0.03325842163875251
90,0,0.03160528586299937
197,0,0.028555535380144437
109,0,0.03106374138473541
47,0,0.032830886524333594
52,0,0.03268837481952729
70,0,0.03217533268222459
78,0,0.031947313954534505
75,0,0.03203282097741829
82,0,0.03183330459068946
104,0,0.031206253089541718
197,0,0.028555535380144437
161,0,0.029581619654749834
112,0,0.030978234361851625
76,0,0.03200431863645702
59,0,0.032488858432798466
59,0,0.032488858432798466
28,0,0.033372431002597555
13,0,0.033799966117016474
5,0,0.03402798484470656
2,0,0.03411349186759034
1,0,0.03414199420855161
1,0,0.03414199420855161
6,0,0.0339994825037453
35,0,0.03317291461586873
101,0,0.0312917601124255
249,0,0.027073413650158862
143,0,0.030094661792052533
57,0,0.032545863114720984
68,0,0.032232337364147115
84,0,0.03177629990876694
98,0,0.031377267135309285
81,0,0.03186180693165072
70,0,0.03217533268222459
91,0,0.03157678352203811
215,0,0.028042493242841738
185,0,0.028897563471679568
152,0,0.029838140723401185
126,0,0.030579201588393973
57,0,0.032545863114720984
56,0,0.03257436545568225
31,0,0.03328692397971377
21,0,0.03357194738932638
6,0,0.0339994825037453
2,0,0.03411349186759034
1,0,0.03414199420855161
1,0,0.03414199420855161
5,0,0.03402798484470656
27,0,0.03340093334355882
68,0,0.032232337364147115
217,0,0.027985488560919217
166,0,0.02943910794994353
63,0,0.03237484906895342
59,0,0.032488858432798466
78,0,0.031947313954534505
73,0,0.03208982565934081
62,0,0.03240335140991468
65,0,0.0323178443870309
97,0,0.031405769476270544
161,0,0.029581619654749834
120,0,0.03075021563416154
96,0,0.0314342718172318
53,0,0.032659872478566034
41,0,0.03300190057010116
34,0,0.03320141695682999
27,0,0.03340093334355882
13,0,0.033799966117016474
12,0,0.03382846845797773
11,0,0.033856970798939
7,0,0.03397098016278404
3,0,0.034084989526629084
2,0,0.03411349186759034
8,0,0.03394247782182278
27,0,0.03340093334355882
40,0,0.03303040291106243
53,0,0.032659872478566034
63,0,0.03237484906895342
70,0,0.03217533268222459
84,0,0.03177629990876694
75,0,0.03203282097741829
103,0,0.031234755430502976
83,0,0.031804802249728197
67,0,0.032260839705108374
54,0,0.03263137013760477
59,0,0.032488858432798466
45,0,0.03288789120625612
39,0,0.033058905252023686
30,0,0.03331542632067504
33,0,0.033229919297791254
22,0,0.03354344504836512
13,0,0.033799966117016474
18,0,0.033657454412210165
5,0,0.03402798484470656
3,0,0.034084989526629084
1,0,0.03414199420855161
2,0,0.03411349186759034
19,0,0.033628952071248906
28,0,0.033372431002597555
58,0,0.032517360773759725
99,0,0.03134876479434802
116,0,0.030864224998006583
87,0,0.031690792885883154
110,0,0.03103523904377415
77,0,0.031975816295495764
65,0,0.0323178443870309
55,0,0.03260286779664351
49,0,0.032773881842411076
50,0,0.03274537950144982
35,0,0.03317291461586873
25,0,0.03345793802548134
28,0,0.033372431002597555
21,0,0.03357194738932638
7,0,0.03397098016278404
1,0,0.03414199420855161
1,0,0.03414199420855161
1,0,0.03414199420855161
5,0,0.03402798484470656
15,0,0.03374296143509395
84,0,0.03177629990876694
177,0,0.029125582199369657
102,0,0.031263257771464235
40,0,0.03303040291106243
46,0,0.03285938886529486
63,0,0.03237484906895342
60,0,0.0324603560918372
45,0,0.03288789120625612
57,0,0.032545863114720984
70,0,0.03217533268222459
184,0,0.02892606581264083
153,0,0.029809638382439923
106,0,0.031149248407619193
81,0,0.03186180693165072
59,0,0.032488858432798466
35,0,0.03317291461586873
24,0,0.033486440366442605
9,0,0.033913975480861516
5,0,0.03402798484470656
2,0,0.03411349186759034
1,0,0.03414199420855161
9,0,0.033913975480861516
36,0,0.03314441227490747
108,0,0.03109224372569667
238,0,0.02738693940073273
144,0,0.030066159451091274
55,0,0.03260286779664351
61,0,0.03243185375087594
106,0,0.031149248407619193
93,0,0.031519778840115587
68,0,0.032232337364147115
84,0,0.03177629990876694
116,0,0.030864224998006583
222,0,0.027842976856112908
225,0,0.027757469833229124
146,0,0.030009154769168753
119,0,0.0307787179751228
45,0,0.03288789120625612
53,0,0.032659872478566034
40,0,0.03303040291106243
17,0,0.03368595675317143
5,0,0.03402798484470656
10,0,0.03388547313990026
1,0,0.03414199420855161
8,0,0.03394247782182278
30,0,0.03331542632067504
72,0,0.03211832800030207
58,0,0.032517360773759725
28,0,0.033372431002597555
41,0,0.03300190057010116
48,0,0.032802384183372335
47,0,0.032830886524333594
36,0,0.03314441227490747
43,0,0.032944895888178644
36,0,0.03314441227490747
26,0,0.03342943568452008
24,0,0.033486440366442605
84,0,0.03177629990876694
104,0,0.031206253089541718
79,0,0.03191881161357324
59,0,0.032488858432798466
38,0,0.033087407592984945
27,0,0.03340093334355882
16,0,0.03371445909413269
9,0,0.033913975480861516
3,0,0.034084989526629084
2,0,0.03411349186759034
1,0,0.03414199420855161
4,0,0.034056487185667825
16,0,0.03371445909413269
60,0,0.0324603560918372
157,0,0.02969562901859488
101,0,0.0312917601124255
49,0,0.032773881842411076
30,0,0.03331542632067504
29,0,0.033343928661636296
31,0,0.03328692397971377
38,0,0.033087407592984945
41,0,0.03300190057010116
80,0,0.03189030927261198
149,0,0.02992364774628497
109,0,0.03106374138473541
89,0,0.03163378820396063
62,0,0.03240335140991468
58,0,0.032517360773759725
26,0,0.03342943568452008
23,0,0.033514942707403864
28,0,0.033372431002597555
20,0,0.03360044973028765
15,0,0.03374296143509395
8,0,0.03394247782182278
3,0,0.034084989526629084
2,0,0.03411349186759034
5,0,0.03402798484470656
34,0,0.03320141695682999
34,0,0.03320141695682999
55,0,0.03260286779664351
64,0,0.03234634672799216
78,0,0.031947313954534505
65,0,0.0323178443870309
99,0,0.03134876479434802
120,0,0.03075021563416154
107,0,0.031120746066657934
91,0,0.03157678352203811
68,0,0.032232337364147115
58,0,0.032517360773759725
43,0,0.032944895888178644
36,0,0.03314441227490747
32,0,0.03325842163875251
33,0,0.033229919297791254
33,0,0.033229919297791254
29,0,0.033343928661636296
11,0,0.033856970798939
8,0,0.03394247782182278
1,0,0.03414199420855161
3,0,0.034084989526629084
3,0,0.034084989526629084
12,0,0.03382846845797773
38,0,0.033087407592984945
64,0,0.03234634672799216
59,0,0.032488858432798466
97,0,0.031405769476270544
84,0,0.03177629990876694
122,0,0.030693210952239015
109,0,0.03106374138473541
123,0,0.030664708611277756
77,0,0.031975816295495764
65,0,0.0323178443870309
55,0,0.03260286779664351
33,0,0.033229919297791254
28,0,0.033372431002597555
21,0,0.03357194738932638
21,0,0.03357194738932638
7,0,0.03397098016278404
7,0,0.03397098016278404
1,0,0.03414199420855161
2,0,0.03411349186759034
2,0,0.03411349186759034
8,0,0.03394247782182278
37,0,0.03311590993394621
72,0,0.03211832800030207
185,0,0.028897563471679568
112,0,0.030978234361851625
69,0,0.032203835023185856
48,0,0.032802384183372335
68,0,0.032232337364147115
54,0,0.03263137013760477
86,0,0.03171929522684441
44,0,0.03291639354721738
86,0,0.03171929522684441
161,0,0.029581619654749834
156,0,0.02972413135955614
111,0,0.031006736702812888
78,0,0.031947313954534505
56,0,0.03257436545568225
34,0,0.03320141695682999
17,0,0.03368595675317143
8,0,0.03394247782182278
3,0,0.034084989526629084
2,0,0.03411349186759034
2,0,0.03411349186759034
3,0,0.034084989526629084
22,0,0.03354344504836512
52,0,0.03268837481952729
135,0,0.03032268051974262
116,0,0.030864224998006583
47,0,0.032830886524333594
51,0,0.03271687716048855
55,0,0.03260286779664351
52,0,0.03268837481952729
54,0,0.03263137013760477
52,0,0.03268837481952729
64,0,0.03234634672799216
176,0,0.02915408454033092
168,0,0.029382103268021008
108,0,0.03109224372569667
74,0,0.03206132331837955
64,0,0.03234634672799216
36,0,0.03314441227490747
16,0,0.03371445909413269
2,0,0.03411349186759034
3,0,0.034084989526629084
4,0,0.034056487185667825
1,0,0.03414199420855161
1,0,0.03414199420855161
3,0,0.034084989526629084
18,0,0.033657454412210165
49,0,0.032773881842411076
155,0,0.0297526337005174
123,0,0.030664708611277756
61,0,0.03243185375087594
52,0,0.03268837481952729
64,0,0.03234634672799216
75,0,0.03203282097741829
63,0,0.03237484906895342
76,0,0.03200431863645702
103,0,0.031234755430502976
190,0,0.028755051766873263
182,0,0.028983070494563352
91,0,0.03157678352203811
75,0,0.03203282097741829
63,0,0.03237484906895342
40,0,0.03303040291106243
32,0,0.03325842163875251
12,0,0.03382846845797773
5,0,0.03402798484470656
2,0,0.03411349186759034
1,0,0.03414199420855161
2,0,0.03411349186759034
39,0,0.033058905252023686
87,0,0.031690792885883154
188,0,0.028812056448795788
133,0,0.030379685201665146
52,0,0.03268837481952729
64,0,0.03234634672799216
69,0,0.032203835023185856
51,0,0.03271687716048855
47,0,0.032830886524333594
60,0,0.0324603560918372
78,0,0.031947313954534505
175,0,0.02918258688129218
147,0,0.02998065242820749
96,0,0.0314342718172318
109,0,0.03106374138473541
54,0,0.03263137013760477
41,0,0.03300190057010116
38,0,0.033087407592984945
13,0,0.033799966117016474
7,0,0.03397098016278404
1,0,0.03414199420855161
1,0,0.03414199420855161
7,0,0.03397098016278404
28,0,0.033372431002597555
87,0,0.031690792885883154
220,0,0.027899981538035433
127,0,0.03055069924743271
51,0,0.03271687716048855
64,0,0.03234634672799216
86,0,0.03171929522684441
82,0,0.03183330459068946
91,0,0.03157678352203811
90,0,0.03160528586299937
99,0,0.03134876479434802
205,0,0.028327516652454348
155,0,0.0297526337005174
103,0,0.031234755430502976
71,0,0.03214683034126333
43,0,0.032944895888178644
46,0,0.03285938886529486
31,0,0.03328692397971377
39,0,0.033058905252023686
18,0,0.033657454412210165
17,0,0.03368595675317143
11,0,0.033856970798939
8,0,0.03394247782182278
9,0,0.033913975480861516
4,0,0.034056487185667825
4,0,0.034056487185667825
10,0,0.03388547313990026
20,0,0.03360044973028765
34,0,0.03320141695682999
47,0,0.032830886524333594
52,0,0.03268837481952729
72,0,0.03211832800030207
55,0,0.03260286779664351
60,0,0.0324603560918372
71,0,0.03214683034126333
78,0,0.031947313954534505
83,0,0.031804802249728197
84,0,0.03177629990876694
69,0,0.032203835023185856
56,0,0.03257436545568225
45,0,0.03288789120625612
59,0,0.032488858432798466
39,0,0.033058905252023686
44,0,0.03291639354721738
20,0,0.03360044973028765
13,0,0.033799966117016474
2,0,0.03411349186759034
1,0,0.03414199420855161
1,0,0.03414199420855161
8,0,0.03394247782182278
23,0,0.033514942707403864
45,0,0.03288789120625612
89,0,0.03163378820396063
117,0,0.030835722657045324
174,0,0.02921108922225344
182,0,0.028983070494563352
161,0,0.029581619654749834
182,0,0.028983070494563352
157,0,0.02969562901859488
121,0,0.030721713293200278
78,0,0.031947313954534505
21,0,0.03357194738932638
26,0,0.03342943568452008
27,0,0.03340093334355882
62,0,0.03240335140991468
30,0,0.03331542632067504
15,0,0.03374296143509395
5,0,0.03402798484470656
3,0,0.034084989526629084
1,0,0.03414199420855161
2,0,0.03411349186759034
10,0,0.03388547313990026
30,0,0.03331542632067504
95,0,0.03146277415819307
230,0,0.02761495812842282
118,0,0.03080722031608406
55,0,0.03260286779664351
47,0,0.032830886524333594
66,0,0.03228934204606964
64,0,0.03234634672799216
60,0,0.0324603560918372
50,0,0.03274537950144982
114,0,0.030921229679929104
216,0,0.028013990901880476
175,0,0.02918258688129218
128,0,0.03052219690647145
88,0,0.031662290544921895
78,0,0.031947313954534505
37,0,0.03311590993394621
25,0,0.03345793802548134
10,0,0.03388547313990026
4,0,0.034056487185667825
2,0,0.03411349186759034
1,0,0.03414199420855161
3,0,0.034084989526629084
2,0,0.03411349186759034
39,0,0.033058905252023686
100,0,0.03132026245338676
243,0,0.027244427695926426
135,0,0.03032268051974262
48,0,0.032802384183372335
50,0,0.03274537950144982
65,0,0.0323178443870309
50,0,0.03274537950144982
64,0,0.03234634672799216
51,0,0.03271687716048855
83,0,0.031804802249728197
176,0,0.02915408454033092
152,0,0.029838140723401185
101,0,0.0312917601124255
56,0,0.03257436545568225
54,0,0.03263137013760477
29,0,0.033343928661636296
12,0,0.03382846845797773
17,0,0.03368595675317143
7,0,0.03397098016278404
3,0,0.034084989526629084
2,0,0.03411349186759034
7,0,0.03397098016278404
43,0,0.032944895888178644
99,0,0.03134876479434802
199,0,0.028498530698221912
123,0,0.030664708611277756
59,0,0.032488858432798466
41,0,0.03300190057010116
61,0,0.03243185375087594
69,0,0.032203835023185856
58,0,0.032517360773759725
64,0,0.03234634672799216
79,0,0.03191881161357324
166,0,0.02943910794994353
170,0,0.029325098586098483
88,0,0.031662290544921895
84,0,0.03177629990876694
83,0,0.031804802249728197
46,0,0.03285938886529486
37,0,0.03311590993394621
16,0,0.03371445909413269
7,0,0.03397098016278404
3,0,0.034084989526629084
1,0,0.03414199420855161
6,0,0.0339994825037453
26,0,0.03342943568452008
99,0,0.03134876479434802
178,0,0.029097079858408398
122,0,0.030693210952239015
35,0,0.03317291461586873
45,0,0.03288789120625612
69,0,0.032203835023185856
62,0,0.03240335140991468
48,0,0.032802384183372335
50,0,0.03274537950144982
80,0,0.03189030927261198
165,0,0.02946761029090479
160,0,0.029610121995711097
112,0,0.030978234361851625
97,0,0.031405769476270544
72,0,0.03211832800030207
51,0,0.03271687716048855
34,0,0.03320141695682999
14,0,0.033771463776055215
7,0,0.03397098016278404
3,0,0.034084989526629084
4,0,0.034056487185667825
24,0,0.033486440366442605
74,0,0.03206132331837955
216,0,0.028013990901880476
140,0,0.030180168814936317
44,0,0.03291639354721738
64,0,0.03234634672799216
71,0,0.03214683034126333
110,0,0.03103523904377415
84,0,0.03177629990876694
74,0,0.03206132331837955
125,0,0.03060770392935523
211,0,0.02815650260668678
174,0,0.02921108922225344
101,0,0.0312917601124255
63,0,0.03237484906895342
47,0,0.032830886524333594
43,0,0.032944895888178644
53,0,0.032659872478566034
30,0,0.03331542632067504
24,0,0.033486440366442605
15,0,0.03374296143509395
10,0,0.03388547313990026
4,0,0.034056487185667825
1,0,0.03414199420855161
2,0,0.03411349186759034
11,0,0.033856970798939
30,0,0.03331542632067504
43,0,0.032944895888178644
84,0,0.03177629990876694
114,0,0.030921229679929104
120,0,0.03075021563416154
135,0,0.03032268051974262
120,0,0.03075021563416154
174,0,0.02921108922225344
145,0,0.03003765711013001
137,0,0.0302656758378201
64,0,0.03234634672799216
41,0,0.03300190057010116
40,0,0.03303040291106243
51,0,0.03271687716048855
45,0,0.03288789120625612
32,0,0.03325842163875251
39,0,0.033058905252023686
24,0,0.033486440366442605
20,0,0.03360044973028765
12,0,0.03382846845797773
2,0,0.03411349186759034
5,0,0.03402798484470656
3,0,0.034084989526629084
12,0,0.03382846845797773
47,0,0.032830886524333594
105,0,0.031177750748580455
112,0,0.030978234361851625
152,0,0.029838140723401185
154,0,0.02978113604147866
161,0,0.029581619654749834
162,0,0.029553117313788575
134,0,0.030351182860703884
125,0,0.03060770392935523
95,0,0.03146277415819307
61,0,0.03243185375087594
47,0,0.032830886524333594
51,0,0.03271687716048855
36,0,0.03314441227490747
30,0,0.03331542632067504
11,0,0.033856970798939
7,0,0.03397098016278404
2,0,0.03411349186759034
2,0,0.03411349186759034
2,0,0.03411349186759034
3,0,0.034084989526629084
26,0,0.03342943568452008
98,0,0.031377267135309285
256,0,0.026873897263430032
130,0,0.030465192224548927
55,0,0.03260286779664351
53,0,0.032659872478566034
126,0,0.030579201588393973
120,0,0.03075021563416154
90,0,0.03160528586299937
90,0,0.03160528586299937
118,0,0.03080722031608406
243,0,0.027244427695926426
205,0,0.028327516652454348
98,0,0.031377267135309285
70,0,0.03217533268222459
43,0,0.032944895888178644
45,0,0.03288789120625612
20,0,0.03360044973028765
19,0,0.033628952071248906
5,0,0.03402798484470656
3,0,0.034084989526629084
1,0,0.03414199420855161
4,0,0.034056487185667825
30,0,0.03331542632067504
105,0,0.031177750748580455
223,0,0.02781447451515165
110,0,0.03103523904377415
52,0,0.03268837481952729
57,0,0.032545863114720984
71,0,0.03214683034126333
82,0,0.03183330459068946
79,0,0.03191881161357324
85,0,0.03174779756780568
98,0,0.031377267135309285
206,0,0.028299014311493086
212,0,0.028128000265725518
145,0,0.03003765711013001
101,0,0.0312917601124255
66,0,0.03228934204606964
41,0,0.03300190057010116
20,0,0.03360044973028765
15,0,0.03374296143509395
9,0,0.033913975480861516
1,0,0.03414199420855161
1,0,0.03414199420855161
5,0,0.03402798484470656
33,0,0.033229919297791254
108,0,0.03109224372569667
230,0,0.02761495812842282
124,0,0.030636206270316494
69,0,0.032203835023185856
66,0,0.03228934204606964
86,0,0.03171929522684441
93,0,0.031519778840115587
82,0,0.03183330459068946
117,0,0.030835722657045324
122,0,0.030693210952239015
255,0,0.026902399604391294
222,0,0.027842976856112908
161,0,0.029581619654749834
118,0,0.03080722031608406
92,0,0.031548281181076845
73,0,0.03208982565934081
33,0,0.033229919297791254
17,0,0.03368595675317143
6,0,0.0339994825037453
6,0,0.0339994825037453
4,0,0.034056487185667825
4,0,0.034056487185667825
12,0,0.03382846845797773
47,0,0.032830886524333594
126,0,0.030579201588393973
285,0,0.026047329375553464
179,0,0.029068577517447135
88,0,0.031662290544921895
90,0,0.03160528586299937
101,0,0.0312917601124255
