cnt,weekday,Predicted Y
28,6,2.9556543151418664
20,6,2.9532746608936975
15,6,2.9517873769885923
8,6,2.9497051795214446
3,6,2.948217895616339
2,6,2.9479204388353177
5,6,2.9488128091783814
34,6,2.957439055827993
34,6,2.957439055827993
55,6,2.963685648229436
64,6,2.9663627592586255
78,6,2.970527154192921
65,6,2.9666602160396467
99,6,2.9767737465943633
120,6,2.9830203389958063
107,6,2.979153400842532
91,6,2.974394092346195
68,6,2.96755258638271
58,6,2.964578018572499
43,6,2.9601161668571825
36,6,2.958033969390035
32,6,2.9568441422659504
33,6,2.9571415990469716
33,0,2.9571415990469716
29,0,2.955951771922887
11,0,2.950597549864508
8,0,2.9497051795214446
1,0,2.947622982054297
3,0,2.948217895616339
3,0,2.948217895616339
12,0,2.9508950066455286
38,0,2.9586288829520773
64,0,2.9663627592586255
59,0,2.96487547535352
97,0,2.9761788330323213
84,0,2.9723118948790472
122,0,2.9836152525578488
109,0,2.979748314404574
123,0,2.9839127093388695
77,0,2.9702296974118996
65,0,2.9666602160396467
55,0,2.963685648229436
33,0,2.9571415990469716
28,0,2.9556543151418664
21,0,2.9535721176747187
21,0,2.9535721176747187
7,1,2.9494077227404234
7,1,2.9494077227404234
1,1,2.947622982054297
2,1,2.9479204388353177
2,1,2.9479204388353177
8,1,2.9497051795214446
37,1,2.958331426171056
72,1,2.9687424135067944
185,1,3.0023550297621773
112,1,2.980640684747638
69,1,2.9678500431637307
48,1,2.961603450762288
68,1,2.96755258638271
54,1,2.9633881914484146
86,1,2.9729068084410892
44,1,2.9604136236382037
86,1,2.9729068084410892
161,1,2.995216067017671
156,1,2.9937287831125654
111,1,2.9803432279666167
78,1,2.970527154192921
56,1,2.9639831050104566
34,1,2.957439055827993
17,1,2.9523822905506343
8,2,2.9497051795214446
3,2,2.948217895616339
2,2,2.9479204388353177
2,2,2.9479204388353177
3,2,2.948217895616339
22,2,2.9538695744557395
52,2,2.962793277886372
135,2,2.987482190711123
116,2,2.981830511871722
47,2,2.961305993981267
51,2,2.9624958211053514
55,2,2.963685648229436
52,2,2.962793277886372
54,2,2.9633881914484146
52,2,2.962793277886372
64,2,2.9663627592586255
176,2,2.999677918732987
168,2,2.9972982644848187
108,2,2.9794508576235534
74,2,2.9693373270688364
64,2,2.9663627592586255
36,2,2.958033969390035
16,2,2.952084833769613
2,3,2.9479204388353177
3,3,2.948217895616339
4,3,2.94851535239736
1,3,2.947622982054297
1,3,2.947622982054297
3,3,2.948217895616339
18,3,2.9526797473316555
49,3,2.961900907543309
155,3,2.9934313263315446
123,3,2.9839127093388695
61,3,2.9654703889155622
52,3,2.962793277886372
64,3,2.9663627592586255
75,3,2.9696347838498576
63,3,2.9660653024776042
76,3,2.9699322406308784
103,3,2.9779635737184478
190,3,3.0038423136672825
182,3,3.001462659419114
91,3,2.974394092346195
75,3,2.9696347838498576
63,3,2.9660653024776042
40,3,2.9592237965141193
32,3,2.9568441422659504
12,4,2.9508950066455286
5,4,2.9488128091783814
2,4,2.9479204388353177
1,4,2.947622982054297
2,4,2.9479204388353177
39,4,2.958926339733098
87,4,2.9732042652221105
188,4,3.0032474001052405
133,4,2.9868872771490804
52,4,2.962793277886372
64,4,2.9663627592586255
69,4,2.9678500431637307
51,4,2.9624958211053514
47,4,2.961305993981267
60,4,2.965172932134541
78,4,2.970527154192921
175,4,2.9993804619519664
147,4,2.9910516720833757
96,4,2.9758813762513
109,4,2.979748314404574
54,4,2.9633881914484146
41,4,2.9595212532951405
38,4,2.9586288829520773
13,5,2.95119246342655
7,5,2.9494077227404234
1,5,2.947622982054297
1,5,2.947622982054297
7,5,2.9494077227404234
28,5,2.9556543151418664
87,5,2.9732042652221105
220,5,3.012766017097915
127,5,2.985102536462954
51,5,2.9624958211053514
64,5,2.9663627592586255
86,5,2.9729068084410892
82,5,2.9717169813170052
91,5,2.974394092346195
90,5,2.9740966355651737
99,5,2.9767737465943633
205,5,3.008304165382599
155,5,2.9934313263315446
103,5,2.9779635737184478
71,5,2.968444956725773
43,5,2.9601161668571825
46,5,2.9610085372002457
31,5,2.9565466854849296
39,6,2.958926339733098
18,6,2.9526797473316555
17,6,2.9523822905506343
11,6,2.950597549864508
8,6,2.9497051795214446
9,6,2.9500026363024654
4,6,2.94851535239736
4,6,2.94851535239736
10,6,2.9503000930834866
20,6,2.9532746608936975
34,6,2.957439055827993
47,6,2.961305993981267
52,6,2.962793277886372
72,6,2.9687424135067944
55,6,2.963685648229436
60,6,2.965172932134541
71,6,2.968444956725773
78,6,2.970527154192921
83,6,2.972014438098026
84,6,2.9723118948790472
69,6,2.9678500431637307
56,6,2.9639831050104566
45,6,2.960711080419225
59,6,2.96487547535352
39,0,2.958926339733098
44,0,2.9604136236382037
20,0,2.9532746608936975
13,0,2.95119246342655
2,0,2.9479204388353177
1,0,2.947622982054297
1,0,2.947622982054297
8,0,2.9497051795214446
23,0,2.9541670312367607
45,0,2.960711080419225
89,0,2.9737991787841525
117,0,2.982127968652743
174,0,2.999083005170945
182,0,3.001462659419114
161,0,2.995216067017671
182,0,3.001462659419114
157,0,2.9940262398935866
121,0,2.9833177957768275
78,0,2.970527154192921
21,0,2.9535721176747187
26,0,2.955059401579824
27,0,2.955356858360845
62,0,2.965767845696583
30,0,2.9562492287039084
15,1,2.9517873769885923
5,1,2.9488128091783814
3,1,2.948217895616339
1,1,2.947622982054297
2,1,2.9479204388353177
10,1,2.9503000930834866
30,1,2.9562492287039084
95,1,2.9755839194702793
230,1,3.015740584908126
118,1,2.9824254254337643
55,1,2.963685648229436
47,1,2.961305993981267
66,1,2.9669576728206675
64,1,2.9663627592586255
60,1,2.965172932134541
50,1,2.96219836432433
114,1,2.98123559830968
216,1,3.011576189973831
175,1,2.9993804619519664
128,1,2.985399993243975
88,1,2.9735017220031317
78,1,2.970527154192921
37,1,2.958331426171056
25,1,2.954761944798803
10,2,2.9503000930834866
4,2,2.94851535239736
2,2,2.9479204388353177
1,2,2.947622982054297
3,2,2.948217895616339
2,2,2.9479204388353177
39,2,2.958926339733098
100,2,2.9770712033753846
243,2,3.0196075230614
135,2,2.987482190711123
48,2,2.961603450762288
50,2,2.96219836432433
65,2,2.9666602160396467
50,2,2.96219836432433
64,2,2.9663627592586255
51,2,2.9624958211053514
83,2,2.972014438098026
176,2,2.999677918732987
152,2,2.9925389559884814
101,2,2.9773686601564058
56,2,2.9639831050104566
54,2,2.9633881914484146
29,2,2.955951771922887
12,2,2.9508950066455286
17,3,2.9523822905506343
7,3,2.9494077227404234
3,3,2.948217895616339
2,3,2.9479204388353177
7,3,2.9494077227404234
43,3,2.9601161668571825
99,3,2.9767737465943633
199,3,3.0065194246964726
123,3,2.9839127093388695
59,3,2.96487547535352
41,3,2.9595212532951405
61,3,2.9654703889155622
69,3,2.9678500431637307
58,3,2.964578018572499
64,3,2.9663627592586255
79,3,2.9708246109739416
166,3,2.9967033509227763
170,3,2.9978931780468607
88,3,2.9735017220031317
84,3,2.9723118948790472
83,3,2.972014438098026
46,3,2.9610085372002457
37,3,2.958331426171056
16,4,2.952084833769613
7,4,2.9494077227404234
3,4,2.948217895616339
1,4,2.947622982054297
6,4,2.949110265959402
26,4,2.955059401579824
99,4,2.9767737465943633
178,4,3.0002728322950296
122,4,2.9836152525578488
35,4,2.957736512609014
45,4,2.960711080419225
69,4,2.9678500431637307
62,4,2.965767845696583
48,4,2.961603450762288
50,4,2.96219836432433
80,4,2.971122067754963
165,4,2.9964058941417555
160,4,2.99491861023665
112,4,2.980640684747638
97,4,2.9761788330323213
72,4,2.9687424135067944
51,4,2.9624958211053514
34,4,2.957439055827993
14,5,2.951489920207571
7,5,2.9494077227404234
3,5,2.948217895616339
4,5,2.94851535239736
24,5,2.954464488017782
74,5,2.9693373270688364
216,5,3.011576189973831
140,5,2.988969474616228
44,5,2.9604136236382037
64,5,2.9663627592586255
71,5,2.968444956725773
110,5,2.9800457711855954
84,5,2.9723118948790472
74,5,2.9693373270688364
125,5,2.984507622900912
211,5,3.0100889060687255
174,5,2.999083005170945
101,5,2.9773686601564058
63,5,2.9660653024776042
47,5,2.961305993981267
43,5,2.9601161668571825
53,5,2.9630907346673934
30,6,2.9562492287039084
24,6,2.954464488017782
15,6,2.9517873769885923
10,6,2.9503000930834866
4,6,2.94851535239736
1,6,2.947622982054297
2,6,2.9479204388353177
11,6,2.950597549864508
30,6,2.9562492287039084
43,6,2.9601161668571825
84,6,2.9723118948790472
114,6,2.98123559830968
120,6,2.9830203389958063
135,6,2.987482190711123
120,6,2.9830203389958063
174,6,2.999083005170945
145,6,2.9904567585213337
137,6,2.988077104273165
64,6,2.9663627592586255
41,6,2.9595212532951405
40,6,2.9592237965141193
51,6,2.9624958211053514
45,6,2.960711080419225
32,6,2.9568441422659504
39,0,2.958926339733098
24,0,2.954464488017782
20,0,2.9532746608936975
12,0,2.9508950066455286
2,0,2.9479204388353177
5,0,2.9488128091783814
3,0,2.948217895616339
12,0,2.9508950066455286
47,0,2.961305993981267
105,0,2.97855848728049
112,0,2.980640684747638
152,0,2.9925389559884814
154,0,2.9931338695505234
161,0,2.995216067017671
162,0,2.9955135237986923
134,0,2.9871847339301016
125,0,2.984507622900912
95,0,2.9755839194702793
61,0,2.9654703889155622
47,0,2.961305993981267
51,0,2.9624958211053514
36,0,2.958033969390035
30,0,2.9562492287039084
11,1,2.950597549864508
7,1,2.9494077227404234
2,1,2.9479204388353177
2,1,2.9479204388353177
2,1,2.9479204388353177
3,1,2.948217895616339
26,1,2.955059401579824
98,1,2.9764762898133426
256,1,3.0234744612146747
130,1,2.985994906806017
55,1,2.963685648229436
53,1,2.9630907346673934
126,1,2.9848050796819328
120,1,2.9830203389958063
90,1,2.9740966355651737
90,1,2.9740966355651737
118,1,2.9824254254337643
243,1,3.0196075230614
205,1,3.008304165382599
98,1,2.9764762898133426
70,1,2.968147499944752
43,1,2.9601161668571825
45,1,2.960711080419225
20,1,2.9532746608936975
19,2,2.9529772041126763
5,2,2.9488128091783814
3,2,2.948217895616339
1,2,2.947622982054297
4,2,2.94851535239736
30,2,2.9562492287039084
105,2,2.97855848728049
223,2,3.0136583874409784
110,2,2.9800457711855954
52,2,2.962793277886372
57,2,2.964280561791478
71,2,2.968444956725773
82,2,2.9717169813170052
79,2,2.9708246109739416
85,2,2.9726093516600685
98,2,2.9764762898133426
206,2,3.0086016221636203
212,2,3.0103863628497467
145,2,2.9904567585213337
101,2,2.9773686601564058
66,2,2.9669576728206675
41,2,2.9595212532951405
20,2,2.9532746608936975
15,3,2.9517873769885923
9,3,2.9500026363024654
1,3,2.947622982054297
1,3,2.947622982054297
5,3,2.9488128091783814
33,3,2.9571415990469716
108,3,2.9794508576235534
230,3,3.015740584908126
124,3,2.9842101661198908
69,3,2.9678500431637307
66,3,2.9669576728206675
86,3,2.9729068084410892
93,3,2.974989005908237
82,3,2.9717169813170052
117,3,2.982127968652743
122,3,2.9836152525578488
255,3,3.0231770044336534
222,3,3.0133609306599576
161,3,2.995216067017671
118,3,2.9824254254337643
92,3,2.974691549127216
73,3,2.969039870287815
33,3,2.9571415990469716
17,4,2.9523822905506343
6,4,2.949110265959402
6,4,2.949110265959402
4,4,2.94851535239736
4,4,2.94851535239736
12,4,2.9508950066455286
47,4,2.961305993981267
126,4,2.9848050796819328
285,4,3.032100707864286
179,4,3.000570289076051
88,4,2.9735017220031317
90,4,2.9740966355651737
101,4,2.9773686601564058
123,4,2.9839127093388695
81,4,2.971419524535984
106,4,2.978855944061511
146,4,2.9907542153023545
274,4,3.028828683273054
222,4,3.0133609306599576
175,4,2.9993804619519664
139,4,2.9886720178352073
124,4,2.9842101661198908
76,4,2.9699322406308784
44,4,2.9604136236382037
32,5,2.9568441422659504
8,5,2.9497051795214446
7,5,2.9494077227404234
8,5,2.9497051795214446
1,5,2.947622982054297
7,5,2.9494077227404234
50,5,2.96219836432433
116,5,2.981830511871722
272,5,3.028233769711012
169,5,2.99759572126584
95,5,2.9755839194702793
113,5,2.9809381415286587
185,5,3.0023550297621773
176,5,2.999677918732987
191,5,3.0041397704483037
172,5,2.998488091608903
232,5,3.0163354984701685
327,5,3.0445938926671716
224,5,3.0139558442219996
162,5,2.9955135237986923
124,5,2.9842101661198908
72,5,2.9687424135067944
107,5,2.979153400842532
77,5,2.9702296974118996
29,6,2.955951771922887
31,6,2.9565466854849296
17,6,2.9523822905506343
