windspeed,workingday,Predicted Y
0.1642,0,0.6838860517013962
0.1642,0,0.6838860517013962
0.3582,0,0.6751550430603794
0.3881,0,0.6738093876048826
0.2239,0,0.6811992413103204
0.4627,0,0.6704519997460174
0.3881,0,0.6738093876048826
0.3582,0,0.6751550430603794
0.3582,0,0.6751550430603794
0.3284,0,0.6764961979959583
0.3881,0,0.6738093876048826
0.2537,0,0.6798580863747415
0.2836,0,0.6785124309192446
0.2537,0,0.6798580863747415
0.194,0,0.6825448967658173
0.194,0,0.6825448967658173
0.2239,0,0.6811992413103204
0.194,1,0.6825448967658173
0.194,1,0.6825448967658173
0.2537,1,0.6798580863747415
0.1343,1,0.6852317071568931
0.1343,1,0.6852317071568931
0.0896,1,0.6872434395602613
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.1343,1,0.6852317071568931
0.194,1,0.6825448967658173
0.2239,1,0.6811992413103204
0.2239,1,0.6811992413103204
0.1642,1,0.6838860517013962
0.2537,1,0.6798580863747415
0.2537,1,0.6798580863747415
0.194,1,0.6825448967658173
0.1642,1,0.6838860517013962
0.194,1,0.6825448967658173
0.1642,1,0.6838860517013962
0.2239,1,0.6811992413103204
0.2537,1,0.6798580863747415
0.2836,1,0.6785124309192446
0.1642,1,0.6838860517013962
0.2239,1,0.6811992413103204
0.1045,1,0.6865728620924719
0.2239,1,0.6811992413103204
0.1045,1,0.6865728620924719
0.2239,1,0.6811992413103204
0.1343,1,0.6852317071568931
0.0896,1,0.6872434395602613
0.1045,1,0.6865728620924719
0.1343,1,0.6852317071568931
0.0896,1,0.6872434395602613
0.1343,1,0.6852317071568931
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0896,1,0.6872434395602613
0.1642,1,0.6838860517013962
0.194,1,0.6825448967658173
0.194,1,0.6825448967658173
0.1642,1,0.6838860517013962
0.1642,1,0.6838860517013962
0.1343,1,0.6852317071568931
0.1343,1,0.6852317071568931
0.194,1,0.6825448967658173
0.2836,1,0.6785124309192446
0.2836,1,0.6785124309192446
0.2985,1,0.6778418534514552
0.2985,1,0.6778418534514552
0.2985,1,0.6778418534514552
0.2836,1,0.6785124309192446
0.3284,1,0.6764961979959583
0.3284,1,0.6764961979959583
0.3284,1,0.6764961979959583
0.3582,1,0.6751550430603794
0.4627,1,0.6704519997460174
0.3284,1,0.6764961979959583
0.3582,1,0.6751550430603794
0.194,1,0.6825448967658173
0.1045,1,0.6865728620924719
0.0896,1,0.6872434395602613
0.0896,1,0.6872434395602613
0.0896,1,0.6872434395602613
0.0896,1,0.6872434395602613
0.0896,1,0.6872434395602613
0.1642,1,0.6838860517013962
0.1343,1,0.6852317071568931
0.1343,1,0.6852317071568931
0.1642,1,0.6838860517013962
0.1045,1,0.6865728620924719
0.1045,1,0.6865728620924719
0.1343,1,0.6852317071568931
0.0896,1,0.6872434395602613
0.0896,1,0.6872434395602613
0.0896,1,0.6872434395602613
0.1045,1,0.6865728620924719
0.1045,1,0.6865728620924719
0.1045,1,0.6865728620924719
0.1045,1,0.6865728620924719
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.1343,1,0.6852317071568931
0.194,1,0.6825448967658173
0.1343,1,0.6852317071568931
0.194,1,0.6825448967658173
0.1343,1,0.6852317071568931
0.3582,1,0.6751550430603794
0.2239,1,0.6811992413103204
0.3582,0,0.6751550430603794
0.194,0,0.6825448967658173
0.1642,0,0.6838860517013962
0.1343,0,0.6852317071568931
0.1045,0,0.6865728620924719
0.1343,0,0.6852317071568931
0.1045,0,0.6865728620924719
0.1642,0,0.6838860517013962
0.0896,0,0.6872434395602613
0.1045,0,0.6865728620924719
0.1343,0,0.6852317071568931
0.194,0,0.6825448967658173
0.1642,0,0.6838860517013962
0.1343,0,0.6852317071568931
0.2537,0,0.6798580863747415
0.1642,0,0.6838860517013962
0.0,0,0.691275905406834
0.1343,0,0.6852317071568931
0.2537,0,0.6798580863747415
0.0896,0,0.6872434395602613
0.0896,0,0.6872434395602613
0.0896,0,0.6872434395602613
0.0896,0,0.6872434395602613
0.1045,0,0.6865728620924719
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.1045,0,0.6865728620924719
0.1045,0,0.6865728620924719
0.0896,0,0.6872434395602613
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.194,0,0.6825448967658173
0.1642,0,0.6838860517013962
0.194,0,0.6825448967658173
0.1045,0,0.6865728620924719
0.1642,0,0.6838860517013962
0.194,0,0.6825448967658173
0.2836,0,0.6785124309192446
0.2239,1,0.6811992413103204
0.2537,1,0.6798580863747415
0.194,1,0.6825448967658173
0.194,1,0.6825448967658173
0.2239,1,0.6811992413103204
0.2836,1,0.6785124309192446
0.3284,1,0.6764961979959583
0.2836,1,0.6785124309192446
0.2836,1,0.6785124309192446
0.2985,1,0.6778418534514552
0.194,1,0.6825448967658173
0.194,1,0.6825448967658173
0.1045,1,0.6865728620924719
0.0,1,0.691275905406834
0.1343,1,0.6852317071568931
0.1343,1,0.6852317071568931
0.194,1,0.6825448967658173
0.194,1,0.6825448967658173
0.2239,1,0.6811992413103204
0.1045,1,0.6865728620924719
0.1642,1,0.6838860517013962
0.0896,1,0.6872434395602613
0.1045,1,0.6865728620924719
0.0896,1,0.6872434395602613
0.1045,1,0.6865728620924719
0.1045,1,0.6865728620924719
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0896,1,0.6872434395602613
0.0,1,0.691275905406834
0.1343,1,0.6852317071568931
0.0,1,0.691275905406834
0.1045,1,0.6865728620924719
0.1343,1,0.6852317071568931
0.1343,1,0.6852317071568931
0.1343,1,0.6852317071568931
0.0896,1,0.6872434395602613
0.194,1,0.6825448967658173
0.1045,1,0.6865728620924719
0.194,1,0.6825448967658173
0.1343,1,0.6852317071568931
0.1343,1,0.6852317071568931
0.2836,1,0.6785124309192446
0.1045,1,0.6865728620924719
0.1045,1,0.6865728620924719
0.2239,1,0.6811992413103204
0.2239,1,0.6811992413103204
0.0896,1,0.6872434395602613
0.0,1,0.691275905406834
0.194,1,0.6825448967658173
0.2239,1,0.6811992413103204
0.1642,1,0.6838860517013962
0.3881,1,0.6738093876048826
0.3284,1,0.6764961979959583
0.2985,1,0.6778418534514552
0.5224,1,0.6677651893549417
0.5522,1,0.6664240344193628
0.4925,1,0.6691108448104386
0.5522,1,0.6664240344193628
0.3284,1,0.6764961979959583
0.2537,1,0.6798580863747415
0.4478,1,0.6711225772138069
0.4478,1,0.6711225772138069
0.5224,1,0.6677651893549417
0.2537,1,0.6798580863747415
0.2537,1,0.6798580863747415
0.2985,1,0.6778418534514552
0.3582,1,0.6751550430603794
0.3284,1,0.6764961979959583
0.3582,1,0.6751550430603794
0.2985,1,0.6778418534514552
0.3284,1,0.6764961979959583
0.4478,1,0.6711225772138069
0.3582,1,0.6751550430603794
0.4179,1,0.6724682326693038
0.3881,1,0.6738093876048826
0.3284,1,0.6764961979959583
0.2537,1,0.6798580863747415
0.194,1,0.6825448967658173
0.1642,1,0.6838860517013962
0.0,1,0.691275905406834
0.0896,1,0.6872434395602613
0.1045,1,0.6865728620924719
0.0896,1,0.6872434395602613
0.1045,1,0.6865728620924719
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.1045,1,0.6865728620924719
0.1045,1,0.6865728620924719
0.1343,1,0.6852317071568931
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.1343,1,0.6852317071568931
0.1343,1,0.6852317071568931
0.1343,1,0.6852317071568931
0.1642,1,0.6838860517013962
0.1642,1,0.6838860517013962
0.2239,1,0.6811992413103204
0.1642,1,0.6838860517013962
0.2537,1,0.6798580863747415
0.2239,1,0.6811992413103204
0.1343,1,0.6852317071568931
0.1045,1,0.6865728620924719
0.1343,1,0.6852317071568931
0.1642,1,0.6838860517013962
0.1642,1,0.6838860517013962
0.1642,1,0.6838860517013962
0.1343,1,0.6852317071568931
0.1642,0,0.6838860517013962
0.1642,0,0.6838860517013962
0.1642,0,0.6838860517013962
0.1642,0,0.6838860517013962
0.1343,0,0.6852317071568931
0.0896,0,0.6872434395602613
0.0,0,0.691275905406834
0.0896,0,0.6872434395602613
0.0896,0,0.6872434395602613
0.0896,0,0.6872434395602613
0.1343,0,0.6852317071568931
0.1343,0,0.6852317071568931
0.1642,0,0.6838860517013962
0.1642,0,0.6838860517013962
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.1343,0,0.6852317071568931
0.2836,0,0.6785124309192446
0.4478,0,0.6711225772138069
0.4478,0,0.6711225772138069
0.2537,0,0.6798580863747415
0.194,0,0.6825448967658173
0.1343,0,0.6852317071568931
0.2239,0,0.6811992413103204
0.194,0,0.6825448967658173
0.4179,0,0.6724682326693038
0.3284,0,0.6764961979959583
0.0896,0,0.6872434395602613
0.3582,0,0.6751550430603794
0.2239,0,0.6811992413103204
0.2239,0,0.6811992413103204
0.1642,0,0.6838860517013962
0.1045,0,0.6865728620924719
0.1045,0,0.6865728620924719
0.2537,0,0.6798580863747415
0.2537,0,0.6798580863747415
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.0896,0,0.6872434395602613
0.0896,0,0.6872434395602613
0.1045,0,0.6865728620924719
0.0,0,0.691275905406834
0.1642,0,0.6838860517013962
0.1343,0,0.6852317071568931
0.1045,0,0.6865728620924719
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.0,0,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.1045,1,0.6865728620924719
0.0896,1,0.6872434395602613
0.0,1,0.691275905406834
0.0896,1,0.6872434395602613
0.0896,1,0.6872434395602613
0.0896,1,0.6872434395602613
0.1343,1,0.6852317071568931
0.1642,1,0.6838860517013962
0.1343,1,0.6852317071568931
0.0,1,0.691275905406834
0.1045,1,0.6865728620924719
0.0,1,0.691275905406834
0.0896,1,0.6872434395602613
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.0,1,0.691275905406834
0.1045,1,0.6865728620924719
0.1642,1,0.6838860517013962
0.1642,1,0.6838860517013962
0.3284,1,0.6764961979959583
0.3284,1,0.6764961979959583
0.4179,1,0.6724682326693038
0.4925,1,0.6691108448104386
0.4925,1,0.6691108448104386
0.5522,1,0.6664240344193628
0.4627,1,0.6704519997460174
0.4925,1,0.6691108448104386
0.4478,1,0.6711225772138069
0.4179,1,0.6724682326693038
0.3881,1,0.6738093876048826
0.5224,1,0.6677651893549417
0.5821,1,0.6650783789638659
0.3881,1,0.6738093876048826
0.4627,1,0.6704519997460174
0.3284,1,0.6764961979959583
0.4627,1,0.6704519997460174
0.3582,1,0.6751550430603794
0.3284,1,0.6764961979959583
0.3582,1,0.6751550430603794
0.2239,1,0.6811992413103204
0.2836,1,0.6785124309192446
0.1343,1,0.6852317071568931
0.1045,1,0.6865728620924719
0.0,1,0.691275905406834
0.1045,1,0.6865728620924719
0.0,1,0.691275905406834
0.1642,1,0.6838860517013962
0.0,1,0.691275905406834
0.1642,1,0.6838860517013962
0.2239,1,0.6811992413103204
0.2537,1,0.6798580863747415
0.2985,1,0.6778418534514552
0.2836,1,0.6785124309192446
0.2537,1,0.6798580863747415
