temp,hum,Predicted Y
0.18,0.47,0.6494233353058081
0.18,0.47,0.6494233353058081
0.18,0.43,0.6494233353058081
0.18,0.51,0.6494233353058081
0.18,0.51,0.6494233353058081
0.18,0.55,0.6494233353058081
0.18,0.55,0.6494233353058081
0.18,0.55,0.6494233353058081
0.18,0.55,0.6494233353058081
0.16,0.74,0.6508236756421338
0.16,0.74,0.6508236756421338
0.16,0.74,0.6508236756421338
0.16,0.93,0.6508236756421338
0.16,0.93,0.6508236756421338
0.18,0.8,0.6494233353058081
0.2,0.69,0.6480229949694825
0.2,0.59,0.6480229949694825
0.2,0.44,0.6480229949694825
0.2,0.32,0.6480229949694825
0.2,0.32,0.6480229949694825
0.18,0.29,0.6494233353058081
0.16,0.37,0.6508236756421338
0.14,0.39,0.6522240159784595
0.14,0.36,0.6522240159784595
0.12,0.36,0.6536243563147852
0.12,0.39,0.6536243563147852
0.12,0.36,0.6536243563147852
0.1,0.39,0.655024696651111
0.1,0.42,0.655024696651111
0.1,0.42,0.655024696651111
0.1,0.46,0.655024696651111
0.1,0.46,0.655024696651111
0.08,0.53,0.6564250369874366
0.08,0.53,0.6564250369874366
0.1,0.49,0.655024696651111
0.08,0.53,0.6564250369874366
0.1,0.49,0.655024696651111
0.12,0.46,0.6536243563147852
0.14,0.43,0.6522240159784595
0.16,0.4,0.6508236756421338
0.18,0.37,0.6494233353058081
0.2,0.34,0.6480229949694825
0.22,0.32,0.6466226546331567
0.22,0.35,0.6466226546331567
0.2,0.34,0.6480229949694825
0.18,0.37,0.6494233353058081
0.16,0.4,0.6508236756421338
0.16,0.43,0.6508236756421338
0.14,0.46,0.6522240159784595
0.14,0.46,0.6522240159784595
0.14,0.46,0.6522240159784595
0.12,0.5,0.6536243563147852
0.12,0.5,0.6536243563147852
0.12,0.5,0.6536243563147852
0.12,0.5,0.6536243563147852
0.12,0.5,0.6536243563147852
0.1,0.54,0.655024696651111
0.1,0.54,0.655024696651111
0.12,0.5,0.6536243563147852
0.12,0.5,0.6536243563147852
0.12,0.5,0.6536243563147852
0.14,0.5,0.6522240159784595
0.14,0.5,0.6522240159784595
0.16,0.47,0.6508236756421338
0.2,0.4,0.6480229949694825
0.2,0.4,0.6480229949694825
0.2,0.4,0.6480229949694825
0.2,0.4,0.6480229949694825
0.2,0.4,0.6480229949694825
0.2,0.4,0.6480229949694825
0.2,0.4,0.6480229949694825
0.16,0.47,0.6508236756421338
0.16,0.5,0.6508236756421338
0.14,0.59,0.6522240159784595
0.14,0.59,0.6522240159784595
0.14,0.59,0.6522240159784595
0.14,0.59,0.6522240159784595
0.14,0.59,0.6522240159784595
0.16,0.55,0.6508236756421338
0.16,0.55,0.6508236756421338
0.16,0.55,0.6508236756421338
0.16,0.55,0.6508236756421338
0.18,0.51,0.6494233353058081
0.18,0.51,0.6494233353058081
0.2,0.51,0.6480229949694825
0.2,0.47,0.6480229949694825
0.2,0.51,0.6480229949694825
0.2,0.59,0.6480229949694825
0.2,0.59,0.6480229949694825
0.16,0.8,0.6508236756421338
0.16,0.86,0.6508236756421338
0.16,0.86,0.6508236756421338
0.16,0.93,0.6508236756421338
0.16,0.93,0.6508236756421338
0.16,0.93,0.6508236756421338
0.16,0.86,0.6508236756421338
0.16,0.93,0.6508236756421338
0.16,0.93,0.6508236756421338
0.16,0.86,0.6508236756421338
0.16,0.86,0.6508236756421338
0.14,0.86,0.6522240159784595
0.14,0.86,0.6522240159784595
0.12,0.93,0.6536243563147852
0.14,0.69,0.6522240159784595
0.16,0.59,0.6508236756421338
0.16,0.59,0.6508236756421338
0.18,0.55,0.6494233353058081
0.2,0.51,0.6480229949694825
0.2,0.47,0.6480229949694825
0.22,0.44,0.6466226546331567
0.2,0.47,0.6480229949694825
0.2,0.47,0.6480229949694825
0.22,0.44,0.6466226546331567
0.2,0.47,0.6480229949694825
0.2,0.47,0.6480229949694825
0.18,0.47,0.6494233353058081
0.16,0.5,0.6508236756421338
0.16,0.55,0.6508236756421338
0.16,0.55,0.6508236756421338
0.14,0.59,0.6522240159784595
0.14,0.59,0.6522240159784595
0.14,0.5,0.6522240159784595
0.14,0.5,0.6522240159784595
0.14,0.5,0.6522240159784595
0.14,0.5,0.6522240159784595
0.14,0.5,0.6522240159784595
0.12,0.54,0.6536243563147852
0.12,0.54,0.6536243563147852
0.14,0.5,0.6522240159784595
0.14,0.5,0.6522240159784595
0.16,0.5,0.6508236756421338
0.2,0.44,0.6480229949694825
0.2,0.44,0.6480229949694825
0.22,0.41,0.6466226546331567
0.22,0.41,0.6466226546331567
0.24,0.38,0.645222314296831
0.24,0.38,0.645222314296831
0.2,0.4,0.6480229949694825
0.2,0.4,0.6480229949694825
0.16,0.47,0.6508236756421338
0.16,0.47,0.6508236756421338
0.14,0.46,0.6522240159784595
0.14,0.46,0.6522240159784595
0.12,0.5,0.6536243563147852
0.12,0.5,0.6536243563147852
0.1,0.54,0.655024696651111
0.1,0.54,0.655024696651111
0.1,0.54,0.655024696651111
0.1,0.54,0.655024696651111
0.1,0.54,0.655024696651111
0.1,0.74,0.655024696651111
0.12,0.68,0.6536243563147852
0.14,0.69,0.6522240159784595
0.18,0.55,0.6494233353058081
0.18,0.51,0.6494233353058081
0.2,0.44,0.6480229949694825
0.22,0.37,0.6466226546331567
0.22,0.41,0.6466226546331567
0.24,0.38,0.645222314296831
0.22,0.41,0.6466226546331567
0.22,0.41,0.6466226546331567
0.2,0.47,0.6480229949694825
0.16,0.59,0.6508236756421338
0.18,0.59,0.6494233353058081
0.16,0.69,0.6508236756421338
0.16,0.69,0.6508236756421338
0.18,0.55,0.6494233353058081
0.18,0.55,0.6494233353058081
0.16,0.59,0.6508236756421338
0.16,0.59,0.6508236756421338
0.16,0.59,0.6508236756421338
0.16,0.59,0.6508236756421338
0.16,0.59,0.6508236756421338
0.14,0.63,0.6522240159784595
0.14,0.63,0.6522240159784595
0.14,0.63,0.6522240159784595
0.16,0.64,0.6508236756421338
0.18,0.59,0.6494233353058081
0.2,0.55,0.6480229949694825
0.24,0.48,0.645222314296831
0.28,0.38,0.6424216336241796
0.3,0.39,0.6410212932878538
0.32,0.36,0.6396209529515282
0.34,0.34,0.6382206126152025
0.32,0.36,0.6396209529515282
0.3,0.45,0.6410212932878538
0.32,0.39,0.6396209529515282
0.32,0.39,0.6396209529515282
0.32,0.39,0.6396209529515282
0.3,0.42,0.6410212932878538
0.3,0.45,0.6410212932878538
0.26,0.56,0.6438219739605053
0.26,0.56,0.6438219739605053
0.26,0.56,0.6438219739605053
0.22,0.69,0.6466226546331567
0.26,0.56,0.6438219739605053
0.26,0.56,0.6438219739605053
0.26,0.56,0.6438219739605053
0.24,0.56,0.645222314296831
0.22,0.55,0.6466226546331567
0.22,0.51,0.6466226546331567
0.22,0.51,0.6466226546331567
0.24,0.44,0.645222314296831
0.24,0.41,0.645222314296831
0.26,0.35,0.6438219739605053
0.28,0.36,0.6424216336241796
0.26,0.38,0.6438219739605053
0.24,0.38,0.645222314296831
0.22,0.37,0.6466226546331567
0.2,0.4,0.6480229949694825
0.18,0.47,0.6494233353058081
0.18,0.47,0.6494233353058081
0.18,0.51,0.6494233353058081
0.2,0.49,0.6480229949694825
0.2,0.4,0.6480229949694825
0.2,0.47,0.6480229949694825
0.2,0.44,0.6480229949694825
0.18,0.43,0.6494233353058081
0.18,0.43,0.6494233353058081
0.18,0.43,0.6494233353058081
0.18,0.43,0.6494233353058081
0.18,0.43,0.6494233353058081
0.16,0.5,0.6508236756421338
0.16,0.47,0.6508236756421338
0.16,0.47,0.6508236756421338
0.16,0.5,0.6508236756421338
0.16,0.55,0.6508236756421338
0.18,0.47,0.6494233353058081
0.18,0.47,0.6494233353058081
0.18,0.43,0.6494233353058081
0.2,0.47,0.6480229949694825
0.2,0.47,0.6480229949694825
0.2,0.51,0.6480229949694825
0.18,0.55,0.6494233353058081
0.18,0.59,0.6494233353058081
0.16,0.8,0.6508236756421338
0.16,0.8,0.6508236756421338
0.14,0.93,0.6522240159784595
0.16,0.86,0.6508236756421338
0.2,0.86,0.6480229949694825
0.2,0.86,0.6480229949694825
0.22,0.8,0.6466226546331567
0.22,0.87,0.6466226546331567
0.22,0.87,0.6466226546331567
0.22,0.82,0.6466226546331567
0.22,0.8,0.6466226546331567
0.22,0.8,0.6466226546331567
0.22,0.87,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.24,0.92,0.645222314296831
0.24,0.93,0.645222314296831
0.24,0.93,0.645222314296831
0.26,0.93,0.6438219739605053
0.28,0.87,0.6424216336241796
0.3,0.81,0.6410212932878538
0.4,0.62,0.6340195916062253
0.4,0.58,0.6340195916062253
0.4,0.54,0.6340195916062253
0.38,0.58,0.6354199319425511
0.36,0.57,0.6368202722788767
0.34,0.61,0.6382206126152025
0.32,0.57,0.6396209529515282
0.32,0.49,0.6396209529515282
0.32,0.49,0.6396209529515282
0.3,0.52,0.6410212932878538
0.3,0.52,0.6410212932878538
0.26,0.56,0.6438219739605053
0.26,0.56,0.6438219739605053
0.26,0.56,0.6438219739605053
0.26,0.56,0.6438219739605053
0.26,0.56,0.6438219739605053
0.24,0.6,0.645222314296831
0.22,0.6,0.6466226546331567
0.22,0.55,0.6466226546331567
0.22,0.55,0.6466226546331567
0.24,0.52,0.645222314296831
0.26,0.48,0.6438219739605053
0.28,0.45,0.6424216336241796
0.3,0.42,0.6410212932878538
0.28,0.45,0.6424216336241796
0.3,0.45,0.6410212932878538
0.32,0.45,0.6396209529515282
0.3,0.49,0.6410212932878538
0.3,0.49,0.6410212932878538
0.26,0.56,0.6438219739605053
0.26,0.56,0.6438219739605053
0.26,0.6,0.6438219739605053
0.24,0.6,0.645222314296831
0.24,0.65,0.645222314296831
0.24,0.65,0.645222314296831
0.24,0.7,0.645222314296831
0.24,0.7,0.645222314296831
0.24,0.75,0.645222314296831
0.22,0.8,0.6466226546331567
0.22,0.87,0.6466226546331567
0.24,0.6,0.645222314296831
0.22,0.55,0.6466226546331567
0.2,0.51,0.6480229949694825
0.2,0.47,0.6480229949694825
0.2,0.51,0.6480229949694825
0.2,0.47,0.6480229949694825
0.22,0.41,0.6466226546331567
0.22,0.27,0.6466226546331567
0.2,0.21,0.6480229949694825
0.2,0.25,0.6480229949694825
0.16,0.26,0.6508236756421338
0.16,0.26,0.6508236756421338
0.14,0.28,0.6522240159784595
0.12,0.3,0.6536243563147852
0.12,0.3,0.6536243563147852
0.1,0.33,0.655024696651111
0.08,0.38,0.6564250369874366
0.06,0.41,0.6578253773237623
0.06,0.38,0.6578253773237623
0.04,0.45,0.6592257176600881
0.04,0.41,0.6592257176600881
0.04,0.41,0.6592257176600881
0.04,0.41,0.6592257176600881
0.02,0.48,0.6606260579964137
0.02,0.44,0.6606260579964137
0.02,0.44,0.6606260579964137
0.02,0.44,0.6606260579964137
0.04,0.41,0.6592257176600881
0.04,0.41,0.6592257176600881
0.06,0.38,0.6578253773237623
0.06,0.38,0.6578253773237623
0.08,0.35,0.6564250369874366
0.1,0.33,0.655024696651111
0.12,0.28,0.6536243563147852
0.12,0.28,0.6536243563147852
0.12,0.28,0.6536243563147852
0.08,0.35,0.6564250369874366
0.08,0.35,0.6564250369874366
0.06,0.45,0.6578253773237623
0.06,0.41,0.6578253773237623
0.06,0.49,0.6578253773237623
0.04,0.57,0.6592257176600881
0.04,0.57,0.6592257176600881
0.04,0.57,0.6592257176600881
0.02,0.62,0.6606260579964137
0.02,0.62,0.6606260579964137
0.04,0.57,0.6592257176600881
0.04,0.57,0.6592257176600881
0.08,0.58,0.6564250369874366
0.06,0.62,0.6578253773237623
0.1,0.54,0.655024696651111
0.14,0.46,0.6522240159784595
0.14,0.43,0.6522240159784595
0.16,0.37,0.6508236756421338
0.14,0.33,0.6522240159784595
0.16,0.28,0.6508236756421338
0.16,0.28,0.6508236756421338
0.16,0.26,0.6508236756421338
0.14,0.26,0.6522240159784595
0.12,0.3,0.6536243563147852
0.12,0.3,0.6536243563147852
0.1,0.36,0.655024696651111
0.1,0.36,0.655024696651111
0.08,0.38,0.6564250369874366
0.06,0.41,0.6578253773237623
0.06,0.41,0.6578253773237623
0.04,0.45,0.6592257176600881
0.04,0.45,0.6592257176600881
0.02,0.48,0.6606260579964137
0.02,0.48,0.6606260579964137
0.02,0.48,0.6606260579964137
0.02,0.48,0.6606260579964137
0.04,0.49,0.6592257176600881
0.06,0.41,0.6578253773237623
0.1,0.42,0.655024696651111
0.1,0.46,0.655024696651111
0.12,0.42,0.6536243563147852
0.14,0.43,0.6522240159784595
0.14,0.46,0.6522240159784595
0.16,0.4,0.6508236756421338
0.16,0.47,0.6508236756421338
0.14,0.5,0.6522240159784595
0.14,0.59,0.6522240159784595
0.14,0.54,0.6522240159784595
0.14,0.59,0.6522240159784595
0.14,0.63,0.6522240159784595
0.14,0.63,0.6522240159784595
0.16,0.64,0.6508236756421338
0.16,0.69,0.6508236756421338
0.16,0.69,0.6508236756421338
0.16,0.69,0.6508236756421338
0.14,0.74,0.6522240159784595
0.14,0.74,0.6522240159784595
0.16,0.74,0.6508236756421338
0.16,0.74,0.6508236756421338
0.16,0.74,0.6508236756421338
0.2,0.64,0.6480229949694825
0.22,0.6,0.6466226546331567
0.24,0.6,0.645222314296831
0.26,0.56,0.6438219739605053
0.26,0.56,0.6438219739605053
0.3,0.45,0.6410212932878538
0.32,0.42,0.6396209529515282
0.32,0.42,0.6396209529515282
0.3,0.45,0.6410212932878538
0.3,0.49,0.6410212932878538
0.26,0.65,0.6438219739605053
0.24,0.65,0.645222314296831
0.24,0.65,0.645222314296831
0.22,0.64,0.6466226546331567
0.22,0.64,0.6466226546331567
0.22,0.69,0.6466226546331567
0.24,0.65,0.645222314296831
0.22,0.69,0.6466226546331567
0.2,0.86,0.6480229949694825
0.2,0.86,0.6480229949694825
0.22,0.87,0.6466226546331567
0.22,0.87,0.6466226546331567
0.22,0.87,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.2,0.93,0.6480229949694825
0.22,0.55,0.6466226546331567
0.22,0.55,0.6466226546331567
0.2,0.69,0.6480229949694825
0.2,0.69,0.6480229949694825
0.18,0.74,0.6494233353058081
0.18,0.74,0.6494233353058081
0.18,0.74,0.6494233353058081
0.18,0.8,0.6494233353058081
0.2,0.75,0.6480229949694825
0.2,0.75,0.6480229949694825
0.2,0.75,0.6480229949694825
0.2,0.75,0.6480229949694825
0.18,0.8,0.6494233353058081
0.18,0.8,0.6494233353058081
0.16,0.86,0.6508236756421338
0.16,0.86,0.6508236756421338
0.18,0.86,0.6494233353058081
0.18,0.86,0.6494233353058081
0.18,0.93,0.6494233353058081
0.18,0.93,0.6494233353058081
0.18,0.93,0.6494233353058081
0.22,0.8,0.6466226546331567
0.2,0.86,0.6480229949694825
0.22,0.8,0.6466226546331567
0.24,0.75,0.645222314296831
0.24,0.75,0.645222314296831
0.24,0.75,0.645222314296831
0.24,0.7,0.645222314296831
0.22,0.75,0.6466226546331567
0.24,0.65,0.645222314296831
0.24,0.6,0.645222314296831
0.22,0.64,0.6466226546331567
0.22,0.64,0.6466226546331567
0.22,0.64,0.6466226546331567
0.2,0.64,0.6480229949694825
0.16,0.69,0.6508236756421338
0.16,0.64,0.6508236756421338
0.16,0.59,0.6508236756421338
0.18,0.55,0.6494233353058081
0.18,0.59,0.6494233353058081
0.18,0.64,0.6494233353058081
0.18,0.64,0.6494233353058081
0.2,0.59,0.6480229949694825
0.22,0.55,0.6466226546331567
0.22,0.6,0.6466226546331567
0.22,0.69,0.6466226546331567
0.24,0.6,0.645222314296831
0.24,0.6,0.645222314296831
0.22,0.69,0.6466226546331567
0.22,0.69,0.6466226546331567
0.18,0.74,0.6494233353058081
0.18,0.74,0.6494233353058081
0.16,0.8,0.6508236756421338
0.16,0.8,0.6508236756421338
0.16,0.8,0.6508236756421338
0.14,0.8,0.6522240159784595
0.16,0.8,0.6508236756421338
0.14,0.93,0.6522240159784595
0.14,0.93,0.6522240159784595
0.14,0.86,0.6522240159784595
0.14,0.86,0.6522240159784595
0.14,0.86,0.6522240159784595
0.16,0.8,0.6508236756421338
0.18,0.8,0.6494233353058081
0.22,0.75,0.6466226546331567
0.3,0.52,0.6410212932878538
0.28,0.61,0.6424216336241796
0.28,0.61,0.6424216336241796
0.3,0.56,0.6410212932878538
0.3,0.56,0.6410212932878538
0.3,0.56,0.6410212932878538
0.26,0.65,0.6438219739605053
0.26,0.65,0.6438219739605053
0.26,0.65,0.6438219739605053
0.24,0.7,0.645222314296831
0.24,0.7,0.645222314296831
0.24,0.65,0.645222314296831
0.24,0.65,0.645222314296831
0.22,0.64,0.6466226546331567
0.22,0.64,0.6466226546331567
0.22,0.64,0.6466226546331567
0.2,0.59,0.6480229949694825
0.18,0.64,0.6494233353058081
0.16,0.69,0.6508236756421338
0.16,0.64,0.6508236756421338
0.16,0.59,0.6508236756421338
0.16,0.59,0.6508236756421338
0.16,0.59,0.6508236756421338
0.16,0.59,0.6508236756421338
0.18,0.55,0.6494233353058081
0.16,0.59,0.6508236756421338
0.18,0.55,0.6494233353058081
0.16,0.59,0.6508236756421338
0.16,0.56,0.6508236756421338
0.16,0.59,0.6508236756421338
0.16,0.55,0.6508236756421338
0.3,0.61,0.6410212932878538
0.16,0.59,0.6508236756421338
0.16,0.59,0.6508236756421338
0.16,0.59,0.6508236756421338
0.16,0.64,0.6508236756421338
0.16,0.64,0.6508236756421338
0.16,0.69,0.6508236756421338
0.16,0.69,0.6508236756421338
0.16,0.69,0.6508236756421338
0.14,0.93,0.6522240159784595
0.14,0.93,0.6522240159784595
0.16,0.93,0.6508236756421338
0.16,0.93,0.6508236756421338
0.16,0.93,0.6508236756421338
0.16,0.93,0.6508236756421338
0.18,0.86,0.6494233353058081
0.2,0.86,0.6480229949694825
0.2,0.86,0.6480229949694825
0.22,0.8,0.6466226546331567
0.24,0.75,0.645222314296831
0.24,0.75,0.645222314296831
0.24,0.75,0.645222314296831
0.24,0.81,0.645222314296831
0.24,0.81,0.645222314296831
0.22,0.87,0.6466226546331567
0.22,0.87,0.6466226546331567
0.22,0.87,0.6466226546331567
0.2,0.93,0.6480229949694825
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.22,0.93,0.6466226546331567
0.24,0.93,0.645222314296831
0.22,1.0,0.6466226546331567
0.24,0.93,0.645222314296831
0.24,0.93,0.645222314296831
0.34,0.93,0.6382206126152025
0.38,0.82,0.6354199319425511
0.38,0.76,0.6354199319425511
0.36,0.71,0.6368202722788767
0.36,0.53,0.6368202722788767
0.34,0.42,0.6382206126152025
0.28,0.45,0.6424216336241796
0.24,0.48,0.645222314296831
0.22,0.47,0.6466226546331567
0.22,0.44,0.6466226546331567
0.2,0.44,0.6480229949694825
0.2,0.4,0.6480229949694825
0.2,0.44,0.6480229949694825
0.18,0.43,0.6494233353058081
0.18,0.43,0.6494233353058081
0.16,0.5,0.6508236756421338
0.16,0.43,0.6508236756421338
0.14,0.5,0.6522240159784595
0.14,0.5,0.6522240159784595
0.16,0.47,0.6508236756421338
0.18,0.43,0.6494233353058081
0.18,0.43,0.6494233353058081
0.2,0.4,0.6480229949694825
0.2,0.4,0.6480229949694825
0.22,0.37,0.6466226546331567
0.22,0.37,0.6466226546331567
0.22,0.37,0.6466226546331567
0.2,0.4,0.6480229949694825
0.2,0.4,0.6480229949694825
0.2,0.4,0.6480229949694825
0.2,0.47,0.6480229949694825
0.18,0.55,0.6494233353058081
0.18,0.51,0.6494233353058081
0.2,0.47,0.6480229949694825
0.2,0.44,0.6480229949694825
0.16,0.59,0.6508236756421338
0.14,0.63,0.6522240159784595
0.14,0.63,0.6522240159784595
0.14,0.63,0.6522240159784595
0.16,0.55,0.6508236756421338
0.14,0.59,0.6522240159784595
0.14,0.74,0.6522240159784595
0.16,0.8,0.6508236756421338
0.2,0.51,0.6480229949694825
0.22,0.51,0.6466226546331567
0.24,0.48,0.645222314296831
0.26,0.5,0.6438219739605053
0.28,0.45,0.6424216336241796
0.28,0.48,0.6424216336241796
0.3,0.42,0.6410212932878538
0.26,0.56,0.6438219739605053
0.24,0.6,0.645222314296831
0.24,0.65,0.645222314296831
0.24,0.65,0.645222314296831
0.24,0.7,0.645222314296831
0.24,0.65,0.645222314296831
0.24,0.7,0.645222314296831
0.24,0.7,0.645222314296831
0.24,0.65,0.645222314296831
0.24,0.75,0.645222314296831
0.24,0.75,0.645222314296831
0.22,0.93,0.6466226546331567
0.2,1.0,0.6480229949694825
0.2,1.0,0.6480229949694825
0.22,0.93,0.6466226546331567
0.2,1.0,0.6480229949694825
0.2,1.0,0.6480229949694825
0.2,1.0,0.6480229949694825
0.22,1.0,0.6466226546331567
0.22,1.0,0.6466226546331567
0.22,1.0,0.6466226546331567
0.22,1.0,0.6466226546331567
0.22,1.0,0.6466226546331567
0.22,1.0,0.6466226546331567
0.24,1.0,0.645222314296831
0.28,0.93,0.6424216336241796
0.28,0.93,0.6424216336241796
0.3,0.87,0.6410212932878538
0.26,1.0,0.6438219739605053
0.26,0.93,0.6438219739605053
0.26,0.93,0.6438219739605053
0.26,0.7,0.6438219739605053
0.26,0.65,0.6438219739605053
0.26,0.6,0.6438219739605053
0.26,0.6,0.6438219739605053
0.26,0.6,0.6438219739605053
0.26,0.6,0.6438219739605053
0.26,0.6,0.6438219739605053
0.24,0.65,0.645222314296831
0.24,0.65,0.645222314296831
0.28,0.56,0.6424216336241796
0.3,0.52,0.6410212932878538
0.32,0.49,0.6396209529515282
0.34,0.46,0.6382206126152025
0.34,0.46,0.6382206126152025
0.34,0.46,0.6382206126152025
0.34,0.46,0.6382206126152025
0.34,0.49,0.6382206126152025
0.34,0.46,0.6382206126152025
0.3,0.56,0.6410212932878538
0.28,0.61,0.6424216336241796
0.28,0.61,0.6424216336241796
0.26,0.6,0.6438219739605053
