mnth,weekday,Predicted Y
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,2,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,3,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,4,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,5,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,6,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,0,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
1,1,2.9700896023913517
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,5,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,6,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,0,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,1,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,2,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,3,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
2,4,2.9761557571491024
