season,yr,Predicted Y
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
1,0,0.5098472786713022
