cnt,workingday,Predicted Y
5,1,0.6683862621574632
15,1,0.6691633424285153
84,1,0.6745251962987747
177,1,0.6817520428195593
102,1,0.6759239407866685
40,1,0.6711060431061455
46,1,0.6715722912687768
63,1,0.6728933277295653
60,1,0.6726602036482497
45,1,0.6714945832416715
57,1,0.6724270795669341
70,1,0.6734372839193018
184,1,0.6822959990092957
153,1,0.6798870501690342
106,1,0.6762347728950894
81,1,0.6742920722174591
59,1,0.6725824956211446
35,1,0.6707175029706195
24,1,0.6698627146724622
9,1,0.6686970942658841
5,1,0.6683862621574632
2,1,0.6681531380761476
1,1,0.6680754300490424
9,1,0.6686970942658841
36,1,0.6707952109977248
108,1,0.6763901889492998
238,1,0.686492232472977
144,1,0.6791876779250873
55,1,0.6722716635127237
61,1,0.6727379116753549
106,1,0.6762347728950894
93,1,0.6752245685427216
68,1,0.6732818678650914
84,1,0.6745251962987747
116,1,0.6770118531661414
222,1,0.6852489040392936
225,1,0.6854820281206092
146,1,0.6793430939792977
119,1,0.6772449772474571
45,1,0.6714945832416715
53,1,0.6721162474585133
40,1,0.6711060431061455
17,1,0.6693187584827257
5,1,0.6683862621574632
10,1,0.6687748022929892
1,1,0.6680754300490424
8,1,0.6686193862387788
30,1,0.6703289628350935
72,1,0.6735926999735122
58,1,0.6725047875940393
28,1,0.670173546780883
41,1,0.6711837511332508
48,1,0.6717277073229873
47,1,0.671649999295882
36,1,0.6707952109977248
43,1,0.6713391671874612
36,1,0.6707952109977248
26,1,0.6700181307266726
24,1,0.6698627146724622
84,1,0.6745251962987747
104,1,0.6760793568408789
79,1,0.6741366561632487
59,1,0.6725824956211446
38,1,0.6709506270519351
27,1,0.6700958387537779
16,1,0.6692410504556205
9,1,0.6686970942658841
3,1,0.6682308461032528
2,1,0.6681531380761476
1,1,0.6680754300490424
4,1,0.6683085541303581
16,1,0.6692410504556205
60,1,0.6726602036482497
157,1,0.680197882277455
101,1,0.6758462327595633
49,1,0.6718054153500924
30,1,0.6703289628350935
29,1,0.6702512548079883
31,1,0.6704066708621986
38,1,0.6709506270519351
41,1,0.6711837511332508
80,1,0.674214364190354
149,1,0.6795762180606134
109,1,0.676467896976405
89,1,0.6749137364343009
62,1,0.6728156197024602
58,1,0.6725047875940393
26,1,0.6700181307266726
23,1,0.669785006645357
28,0,0.670173546780883
20,0,0.6695518825640414
15,0,0.6691633424285153
8,0,0.6686193862387788
3,0,0.6682308461032528
2,0,0.6681531380761476
5,0,0.6683862621574632
34,0,0.6706397949435143
34,0,0.6706397949435143
55,0,0.6722716635127237
64,0,0.6729710357566706
78,0,0.6740589481361435
65,0,0.6730487437837758
99,0,0.6756908167053529
120,0,0.6773226852745623
107,0,0.6763124809221945
91,0,0.6750691524885112
68,0,0.6732818678650914
58,0,0.6725047875940393
43,0,0.6713391671874612
36,0,0.6707952109977248
32,0,0.6704843788893039
33,0,0.6705620869164091
33,0,0.6705620869164091
29,0,0.6702512548079883
11,0,0.6688525103200945
8,0,0.6686193862387788
1,0,0.6680754300490424
3,0,0.6682308461032528
3,0,0.6682308461032528
12,0,0.6689302183471997
38,0,0.6709506270519351
64,0,0.6729710357566706
59,0,0.6725824956211446
97,0,0.6755354006511425
84,0,0.6745251962987747
122,0,0.6774781013287727
109,0,0.676467896976405
123,0,0.6775558093558779
77,0,0.6739812401090383
65,0,0.6730487437837758
55,0,0.6722716635127237
33,0,0.6705620869164091
28,0,0.670173546780883
21,0,0.6696295905911466
21,0,0.6696295905911466
7,1,0.6685416782116737
7,1,0.6685416782116737
1,1,0.6680754300490424
2,1,0.6681531380761476
2,1,0.6681531380761476
8,1,0.6686193862387788
37,1,0.6708729190248299
72,1,0.6735926999735122
185,1,0.6823737070364009
112,1,0.6767010210577207
69,1,0.6733595758921966
48,1,0.6717277073229873
68,1,0.6732818678650914
54,1,0.6721939554856184
86,1,0.6746806123529852
44,1,0.6714168752145664
86,1,0.6746806123529852
161,1,0.6805087143858759
156,1,0.6801201742503499
111,1,0.6766233130306154
78,1,0.6740589481361435
56,1,0.6723493715398289
34,1,0.6706397949435143
17,1,0.6693187584827257
8,1,0.6686193862387788
3,1,0.6682308461032528
2,1,0.6681531380761476
2,1,0.6681531380761476
3,1,0.6682308461032528
22,1,0.6697072986182518
52,1,0.6720385394314081
135,1,0.6784883056811404
116,1,0.6770118531661414
47,1,0.671649999295882
51,1,0.6719608314043028
55,1,0.6722716635127237
52,1,0.6720385394314081
54,1,0.6721939554856184
52,1,0.6720385394314081
64,1,0.6729710357566706
176,1,0.681674334792454
168,1,0.6810526705756124
108,1,0.6763901889492998
74,1,0.6737481160277227
64,1,0.6729710357566706
36,1,0.6707952109977248
16,1,0.6692410504556205
2,1,0.6681531380761476
3,1,0.6682308461032528
4,1,0.6683085541303581
1,1,0.6680754300490424
1,1,0.6680754300490424
3,1,0.6682308461032528
18,1,0.669396466509831
49,1,0.6718054153500924
155,1,0.6800424662232446
123,1,0.6775558093558779
61,1,0.6727379116753549
52,1,0.6720385394314081
64,1,0.6729710357566706
75,1,0.6738258240548278
63,1,0.6728933277295653
76,1,0.6739035320819331
103,1,0.6760016488137738
190,1,0.6827622471719269
182,1,0.6821405829550853
91,1,0.6750691524885112
75,1,0.6738258240548278
63,1,0.6728933277295653
40,1,0.6711060431061455
32,1,0.6704843788893039
12,1,0.6689302183471997
5,1,0.6683862621574632
2,1,0.6681531380761476
1,1,0.6680754300490424
2,1,0.6681531380761476
39,1,0.6710283350790404
87,1,0.6747583203800904
188,1,0.6826068311177165
133,1,0.6783328896269301
52,1,0.6720385394314081
64,1,0.6729710357566706
69,1,0.6733595758921966
51,1,0.6719608314043028
47,1,0.671649999295882
60,1,0.6726602036482497
78,1,0.6740589481361435
175,1,0.6815966267653488
147,1,0.679420802006403
96,1,0.6754576926240373
109,1,0.676467896976405
54,1,0.6721939554856184
41,1,0.6711837511332508
38,1,0.6709506270519351
13,1,0.669007926374305
7,1,0.6685416782116737
1,1,0.6680754300490424
1,1,0.6680754300490424
7,1,0.6685416782116737
28,1,0.670173546780883
87,1,0.6747583203800904
220,1,0.6850934879850832
127,1,0.6778666414642988
51,1,0.6719608314043028
64,1,0.6729710357566706
86,1,0.6746806123529852
82,1,0.6743697802445644
91,1,0.6750691524885112
90,1,0.674991444461406
99,1,0.6756908167053529
205,1,0.6839278675785051
155,1,0.6800424662232446
103,1,0.6760016488137738
71,1,0.6735149919464071
43,1,0.6713391671874612
46,1,0.6715722912687768
31,1,0.6704066708621986
39,0,0.6710283350790404
18,0,0.669396466509831
17,0,0.6693187584827257
11,0,0.6688525103200945
8,0,0.6686193862387788
9,0,0.6686970942658841
4,0,0.6683085541303581
4,0,0.6683085541303581
10,0,0.6687748022929892
20,0,0.6695518825640414
34,0,0.6706397949435143
47,0,0.671649999295882
52,0,0.6720385394314081
72,0,0.6735926999735122
55,0,0.6722716635127237
60,0,0.6726602036482497
71,0,0.6735149919464071
78,0,0.6740589481361435
83,0,0.6744474882716696
84,0,0.6745251962987747
69,0,0.6733595758921966
56,0,0.6723493715398289
45,0,0.6714945832416715
59,0,0.6725824956211446
39,0,0.6710283350790404
44,0,0.6714168752145664
20,0,0.6695518825640414
13,0,0.669007926374305
2,0,0.6681531380761476
1,0,0.6680754300490424
1,0,0.6680754300490424
8,0,0.6686193862387788
23,0,0.669785006645357
45,0,0.6714945832416715
89,0,0.6749137364343009
117,0,0.6770895611932467
174,0,0.6815189187382436
182,0,0.6821405829550853
161,0,0.6805087143858759
182,0,0.6821405829550853
157,0,0.680197882277455
121,0,0.6774003933016675
78,0,0.6740589481361435
21,0,0.6696295905911466
26,0,0.6700181307266726
27,0,0.6700958387537779
62,0,0.6728156197024602
30,0,0.6703289628350935
15,1,0.6691633424285153
5,1,0.6683862621574632
3,1,0.6682308461032528
1,1,0.6680754300490424
2,1,0.6681531380761476
10,1,0.6687748022929892
30,1,0.6703289628350935
95,1,0.675379984596932
230,1,0.6858705682561353
118,1,0.6771672692203519
55,1,0.6722716635127237
47,1,0.671649999295882
66,1,0.673126451810881
64,1,0.6729710357566706
60,1,0.6726602036482497
50,1,0.6718831233771977
114,1,0.676856437111931
216,1,0.6847826558766624
175,1,0.6815966267653488
128,1,0.6779443494914039
88,1,0.6748360284071956
78,1,0.6740589481361435
37,1,0.6708729190248299
25,1,0.6699404226995674
10,1,0.6687748022929892
4,1,0.6683085541303581
2,1,0.6681531380761476
1,1,0.6680754300490424
3,1,0.6682308461032528
2,1,0.6681531380761476
39,1,0.6710283350790404
100,1,0.6757685247324581
243,1,0.686880772608503
135,1,0.6784883056811404
48,1,0.6717277073229873
50,1,0.6718831233771977
65,1,0.6730487437837758
50,1,0.6718831233771977
64,1,0.6729710357566706
51,1,0.6719608314043028
83,1,0.6744474882716696
176,1,0.681674334792454
152,1,0.679809342141929
101,1,0.6758462327595633
56,1,0.6723493715398289
54,1,0.6721939554856184
29,1,0.6702512548079883
12,1,0.6689302183471997
17,1,0.6693187584827257
7,1,0.6685416782116737
3,1,0.6682308461032528
2,1,0.6681531380761476
7,1,0.6685416782116737
43,1,0.6713391671874612
99,1,0.6756908167053529
199,1,0.6834616194158738
123,1,0.6775558093558779
59,1,0.6725824956211446
41,1,0.6711837511332508
61,1,0.6727379116753549
69,1,0.6733595758921966
58,1,0.6725047875940393
64,1,0.6729710357566706
79,1,0.6741366561632487
166,1,0.6808972545214019
170,1,0.6812080866298228
88,1,0.6748360284071956
84,1,0.6745251962987747
83,1,0.6744474882716696
46,1,0.6715722912687768
37,1,0.6708729190248299
16,1,0.6692410504556205
7,1,0.6685416782116737
3,1,0.6682308461032528
1,1,0.6680754300490424
6,1,0.6684639701845685
26,1,0.6700181307266726
99,1,0.6756908167053529
178,1,0.6818297508466644
122,1,0.6774781013287727
35,1,0.6707175029706195
45,1,0.6714945832416715
69,1,0.6733595758921966
62,1,0.6728156197024602
48,1,0.6717277073229873
50,1,0.6718831233771977
80,1,0.674214364190354
165,1,0.6808195464942967
160,1,0.6804310063587706
112,1,0.6767010210577207
97,1,0.6755354006511425
72,1,0.6735926999735122
51,1,0.6719608314043028
34,1,0.6706397949435143
14,1,0.6690856344014101
7,1,0.6685416782116737
3,1,0.6682308461032528
4,1,0.6683085541303581
24,1,0.6698627146724622
74,1,0.6737481160277227
216,1,0.6847826558766624
140,1,0.6788768458166665
44,1,0.6714168752145664
64,1,0.6729710357566706
71,1,0.6735149919464071
110,1,0.6765456050035102
84,1,0.6745251962987747
74,1,0.6737481160277227
125,1,0.6777112254100883
211,1,0.6843941157411363
174,1,0.6815189187382436
101,1,0.6758462327595633
63,1,0.6728933277295653
47,1,0.671649999295882
43,1,0.6713391671874612
53,1,0.6721162474585133
30,0,0.6703289628350935
24,0,0.6698627146724622
15,0,0.6691633424285153
10,0,0.6687748022929892
4,0,0.6683085541303581
1,0,0.6680754300490424
2,0,0.6681531380761476
11,0,0.6688525103200945
30,0,0.6703289628350935
43,0,0.6713391671874612
84,0,0.6745251962987747
114,0,0.676856437111931
120,0,0.6773226852745623
135,0,0.6784883056811404
120,0,0.6773226852745623
174,0,0.6815189187382436
145,0,0.6792653859521925
137,0,0.6786437217353508
64,0,0.6729710357566706
41,0,0.6711837511332508
40,0,0.6711060431061455
51,0,0.6719608314043028
45,0,0.6714945832416715
32,0,0.6704843788893039
39,0,0.6710283350790404
24,0,0.6698627146724622
20,0,0.6695518825640414
12,0,0.6689302183471997
2,0,0.6681531380761476
5,0,0.6683862621574632
3,0,0.6682308461032528
12,0,0.6689302183471997
47,0,0.671649999295882
105,0,0.6761570648679841
112,0,0.6767010210577207
152,0,0.679809342141929
154,0,0.6799647581961394
161,0,0.6805087143858759
162,0,0.6805864224129811
134,0,0.6784105976540352
125,0,0.6777112254100883
95,0,0.675379984596932
61,0,0.6727379116753549
47,0,0.671649999295882
51,0,0.6719608314043028
36,0,0.6707952109977248
30,0,0.6703289628350935
11,1,0.6688525103200945
7,1,0.6685416782116737
2,1,0.6681531380761476
2,1,0.6681531380761476
2,1,0.6681531380761476
3,1,0.6682308461032528
26,1,0.6700181307266726
98,1,0.6756131086782476
256,1,0.6878909769608708
130,1,0.6780997655456144
55,1,0.6722716635127237
53,1,0.6721162474585133
126,1,0.6777889334371936
120,1,0.6773226852745623
90,1,0.674991444461406
90,1,0.674991444461406
118,1,0.6771672692203519
243,1,0.686880772608503
205,1,0.6839278675785051
98,1,0.6756131086782476
70,1,0.6734372839193018
43,1,0.6713391671874612
45,1,0.6714945832416715
20,1,0.6695518825640414
19,1,0.6694741745369361
5,1,0.6683862621574632
3,1,0.6682308461032528
1,1,0.6680754300490424
4,1,0.6683085541303581
30,1,0.6703289628350935
105,1,0.6761570648679841
223,1,0.6853266120663989
110,1,0.6765456050035102
52,1,0.6720385394314081
57,1,0.6724270795669341
71,1,0.6735149919464071
82,1,0.6743697802445644
79,1,0.6741366561632487
85,1,0.67460290432588
98,1,0.6756131086782476
206,1,0.6840055756056103
212,1,0.6844718237682416
145,1,0.6792653859521925
101,1,0.6758462327595633
66,1,0.673126451810881
41,1,0.6711837511332508
20,1,0.6695518825640414
15,1,0.6691633424285153
9,1,0.6686970942658841
1,1,0.6680754300490424
1,1,0.6680754300490424
5,1,0.6683862621574632
33,1,0.6705620869164091
108,1,0.6763901889492998
230,1,0.6858705682561353
124,1,0.6776335173829832
69,1,0.6733595758921966
66,1,0.673126451810881
86,1,0.6746806123529852
93,1,0.6752245685427216
82,1,0.6743697802445644
117,1,0.6770895611932467
122,1,0.6774781013287727
255,1,0.6878132689337655
222,1,0.6852489040392936
161,1,0.6805087143858759
118,1,0.6771672692203519
92,1,0.6751468605156165
73,1,0.6736704080006175
33,1,0.6705620869164091
17,1,0.6693187584827257
6,1,0.6684639701845685
6,1,0.6684639701845685
4,1,0.6683085541303581
4,1,0.6683085541303581
12,1,0.6689302183471997
47,1,0.671649999295882
126,1,0.6777889334371936
285,1,0.6901445097469218
179,1,0.6819074588737697
88,1,0.6748360284071956
90,1,0.674991444461406
101,1,0.6758462327595633
123,1,0.6775558093558779
81,1,0.6742920722174591
106,1,0.6762347728950894
146,1,0.6793430939792977
274,1,0.6892897214487645
222,1,0.6852489040392936
