instant,windspeed,Predicted Y
101,0.3284,0.20570203854231606
102,0.3284,0.20570022174964686
103,0.3284,0.20569840495697764
104,0.3284,0.2056965881643084
105,0.2985,0.20569477137163922
106,0.194,0.20569295457897
107,0.194,0.2056911377863008
108,0.0896,0.20568932099363157
109,0.194,0.20568750420096238
110,0.1343,0.20568568740829316
111,0.1045,0.20568387061562396
112,0.1642,0.20568205382295474
113,0.194,0.20568023703028554
114,0.1343,0.20567842023761632
115,0.0,0.20567660344494712
116,0.0,0.2056747866522779
117,0.0,0.20567296985960867
118,0.0,0.20567115306693948
119,0.0896,0.20566933627427025
120,0.0896,0.20566751948160106
121,0.1045,0.20566570268893183
122,0.0,0.20566388589626264
123,0.0,0.20566206910359341
124,0.0,0.20566025231092422
125,0.0,0.205658435518255
126,0.0896,0.2056566187255858
127,0.0,0.20565480193291658
128,0.1045,0.20565298514024735
129,0.1642,0.20565116834757816
130,0.0,0.20564935155490893
131,0.1642,0.20564753476223974
132,0.1642,0.2056457179695705
133,0.1343,0.20564390117690132
134,0.0896,0.2056420843842321
135,0.1642,0.2056402675915629
136,0.2239,0.20563845079889367
137,0.2836,0.20563663400622448
138,0.194,0.20563481721355525
139,0.194,0.20563300042088603
140,0.2239,0.20563118362821683
141,0.2239,0.2056293668355476
142,0.1343,0.20562755004287842
143,0.0,0.2056257332502092
144,0.0,0.20562391645754
145,0.1343,0.20562209966487077
146,0.2537,0.20562028287220158
147,0.2985,0.20561846607953235
148,0.3284,0.20561664928686316
149,0.2239,0.20561483249419393
150,0.2537,0.2056130157015247
151,0.2836,0.2056111989088555
152,0.2537,0.2056093821161863
153,0.1642,0.2056075653235171
154,0.1642,0.20560574853084787
155,0.0,0.20560393173817867
156,0.0896,0.20560211494550945
157,0.0896,0.20560029815284026
158,0.1045,0.20559848136017103
159,0.1343,0.20559666456750184
160,0.1642,0.2055948477748326
161,0.1642,0.20559303098216342
162,0.1642,0.2055912141894942
163,0.0896,0.20558939739682497
164,0.0,0.20558758060415577
165,0.1642,0.20558576381148655
166,0.1642,0.20558394701881735
167,0.1642,0.20558213022614813
168,0.1642,0.20558031343347893
169,0.1045,0.2055784966408097
170,0.1045,0.20557667984814051
171,0.1045,0.2055748630554713
172,0.1642,0.2055730462628021
173,0.3881,0.20557122947013287
174,0.3582,0.20556941267746365
175,0.3284,0.20556759588479445
176,0.4925,0.20556577909212523
177,0.4478,0.20556396229945603
178,0.4478,0.2055621455067868
179,0.5522,0.2055603287141176
180,0.2985,0.2055585119214484
181,0.2537,0.2055566951287792
182,0.2537,0.20555487833610997
183,0.3582,0.20555306154344077
184,0.3881,0.20555124475077155
185,0.4478,0.20554942795810233
186,0.3881,0.20554761116543313
187,0.4627,0.2055457943727639
188,0.4627,0.2055439775800947
189,0.4179,0.2055421607874255
190,0.194,0.2055403439947563
191,0.194,0.20553852720208707
192,0.2836,0.20553671040941787
193,0.194,0.20553489361674865
194,0.2836,0.20553307682407945
195,0.5224,0.20553126003141023
196,0.3881,0.205529443238741
197,0.5224,0.2055276264460718
198,0.4478,0.20552580965340259
199,0.4478,0.2055239928607334
200,0.4627,0.20552217606806417
201,0.3582,0.20552035927539497
202,0.4478,0.20551854248272575
203,0.3881,0.20551672569005655
204,0.3284,0.20551490889738733
205,0.3284,0.20551309210471813
206,0.2537,0.2055112753120489
207,0.4179,0.2055094585193797
208,0.2985,0.2055076417267105
209,0.194,0.20550582493404126
210,0.2836,0.20550400814137207
211,0.2836,0.20550219134870285
212,0.2239,0.20550037455603365
213,0.2239,0.20549855776336443
214,0.1343,0.20549674097069523
215,0.2537,0.205494924178026
216,0.2836,0.2054931073853568
217,0.2239,0.2054912905926876
218,0.2836,0.2054894738000184
219,0.2537,0.20548765700734917
220,0.2985,0.20548584021467994
221,0.2836,0.20548402342201075
222,0.2836,0.20548220662934152
223,0.2836,0.20548038983667233
224,0.2239,0.2054785730440031
225,0.2239,0.2054767562513339
226,0.1343,0.20547493945866468
227,0.1045,0.2054731226659955
228,0.2239,0.20547130587332627
229,0.1642,0.20546948908065707
230,0.1642,0.20546767228798785
231,0.194,0.20546585549531862
232,0.1642,0.20546403870264943
233,0.1642,0.2054622219099802
234,0.1045,0.205460405117311
235,0.1642,0.20545858832464178
236,0.194,0.2054567715319726
237,0.1343,0.20545495473930336
238,0.1343,0.20545313794663417
239,0.0,0.20545132115396494
240,0.0896,0.20544950436129575
241,0.1642,0.20544768756862652
242,0.1642,0.2054458707759573
243,0.1343,0.2054440539832881
244,0.1045,0.20544223719061888
245,0.0896,0.20544042039794969
246,0.0896,0.20543860360528046
247,0.0896,0.20543678681261127
248,0.2239,0.20543497001994204
249,0.2239,0.20543315322727285
250,0.1045,0.20543133643460362
251,0.0,0.20542951964193443
252,0.194,0.2054277028492652
253,0.0896,0.205425886056596
254,0.1045,0.20542406926392678
255,0.0896,0.20542225247125756
256,0.0896,0.20542043567858836
257,0.1045,0.20541861888591914
258,0.1343,0.20541680209324994
259,0.1642,0.20541498530058072
260,0.1343,0.20541316850791153
261,0.1343,0.2054113517152423
262,0.1642,0.2054095349225731
263,0.3284,0.20540771812990388
264,0.2239,0.2054059013372347
265,0.3881,0.20540408454456546
266,0.5821,0.20540226775189624
267,0.3582,0.20540045095922704
268,0.3284,0.20539863416655782
269,0.4179,0.20539681737388862
270,0.3284,0.2053950005812194
271,0.3582,0.2053931837885502
272,0.5224,0.20539136699588098
273,0.4179,0.20538955020321178
274,0.3284,0.20538773341054256
275,0.3284,0.20538591661787337
276,0.4478,0.20538409982520414
277,0.4179,0.20538228303253492
278,0.2836,0.20538046623986572
279,0.2836,0.2053786494471965
280,0.3582,0.2053768326545273
281,0.3284,0.20537501586185808
282,0.2537,0.20537319906918888
283,0.2985,0.20537138227651966
284,0.1343,0.20536956548385046
285,0.1343,0.20536774869118124
286,0.194,0.20536593189851204
287,0.3284,0.20536411510584282
288,0.3582,0.2053622983131736
289,0.4478,0.2053604815205044
290,0.4179,0.20535866472783518
291,0.4478,0.20535684793516598
292,0.3881,0.20535503114249676
293,0.2985,0.20535321434982756
294,0.3582,0.20535139755715834
295,0.2836,0.20534958076448914
296,0.3284,0.20534776397181992
297,0.2537,0.20534594717915072
298,0.2239,0.2053441303864815
299,0.2985,0.20534231359381228
300,0.3284,0.20534049680114308
301,0.194,0.20533868000847386
302,0.194,0.20533686321580466
303,0.1642,0.20533504642313544
304,0.1343,0.20533322963046624
305,0.1045,0.20533141283779702
306,0.0896,0.20532959604512782
307,0.0,0.2053277792524586
308,0.1642,0.2053259624597894
309,0.0,0.20532414566712018
310,0.1343,0.20532232887445098
311,0.194,0.20532051208178176
312,0.2836,0.20531869528911253
313,0.2537,0.20531687849644334
314,0.3881,0.20531506170377412
315,0.2836,0.20531324491110492
316,0.1642,0.2053114281184357
317,0.1045,0.2053096113257665
318,0.1642,0.20530779453309728
319,0.0,0.20530597774042808
320,0.0896,0.20530416094775886
321,0.0,0.20530234415508966
322,0.0,0.20530052736242044
323,0.0,0.2052987105697512
324,0.0,0.20529689377708202
325,0.0,0.2052950769844128
326,0.0896,0.2052932601917436
327,0.0896,0.20529144339907437
328,0.0,0.20528962660640518
329,0.0,0.20528780981373596
330,0.0,0.20528599302106676
331,0.1045,0.20528417622839754
332,0.0,0.20528235943572834
333,0.1343,0.20528054264305912
334,0.1343,0.2052787258503899
335,0.1642,0.2052769090577207
336,0.2239,0.20527509226505147
337,0.2239,0.20527327547238228
338,0.2985,0.20527145867971305
339,0.2836,0.20526964188704386
340,0.194,0.20526782509437463
341,0.194,0.20526600830170544
342,0.2836,0.20526419150903621
343,0.2537,0.20526237471636702
344,0.2537,0.2052605579236978
345,0.2537,0.2052587411310286
346,0.2239,0.20525692433835938
347,0.1045,0.20525510754569015
348,0.2836,0.20525329075302096
349,0.0,0.20525147396035173
350,0.1343,0.20524965716768254
351,0.0896,0.2052478403750133
352,0.0,0.20524602358234412
353,0.1642,0.2052442067896749
354,0.1642,0.2052423899970057
355,0.1642,0.20524057320433647
356,0.2985,0.20523875641166728
357,0.2836,0.20523693961899805
358,0.2537,0.20523512282632883
359,0.2836,0.20523330603365963
360,0.2537,0.2052314892409904
361,0.2836,0.20522967244832122
362,0.2985,0.205227855655652
363,0.2537,0.2052260388629828
364,0.2537,0.20522422207031357
365,0.2239,0.20522240527764438
366,0.2537,0.20522058848497515
367,0.1642,0.20521877169230596
368,0.1343,0.20521695489963673
369,0.1642,0.2052151381069675
370,0.1642,0.2052133213142983
371,0.1343,0.2052115045216291
372,0.1045,0.2052096877289599
373,0.2239,0.20520787093629067
374,0.194,0.20520605414362147
375,0.2537,0.20520423735095225
376,0.194,0.20520242055828306
377,0.1343,0.20520060376561383
378,0.1642,0.20519878697294464
379,0.194,0.2051969701802754
380,0.1343,0.2051951533876062
381,0.2239,0.205193336594937
382,0.2239,0.20519151980226777
383,0.2537,0.20518970300959857
384,0.194,0.20518788621692935
385,0.1343,0.20518606942426015
386,0.1343,0.20518425263159093
387,0.1045,0.20518243583892173
388,0.1642,0.2051806190462525
389,0.1642,0.20517880225358331
390,0.194,0.2051769854609141
391,0.2537,0.2051751686682449
392,0.194,0.20517335187557567
393,0.194,0.20517153508290645
394,0.194,0.20516971829023725
395,0.2537,0.20516790149756803
396,0.2836,0.20516608470489883
397,0.3284,0.2051642679122296
398,0.2239,0.2051624511195604
399,0.1642,0.2051606343268912
400,0.1642,0.205158817534222
401,0.194,0.20515700074155277
402,0.194,0.20515518394888357
403,0.1642,0.20515336715621435
404,0.1343,0.20515155036354513
405,0.0,0.20514973357087593
406,0.1045,0.2051479167782067
407,0.0896,0.2051460999855375
408,0.0,0.2051442831928683
409,0.0,0.2051424664001991
410,0.1343,0.20514064960752987
411,0.1343,0.20513883281486067
412,0.1343,0.20513701602219145
413,0.0896,0.20513519922952225
414,0.0896,0.20513338243685303
415,0.1045,0.2051315656441838
416,0.1045,0.2051297488515146
417,0.1045,0.20512793205884539
418,0.1343,0.2051261152661762
419,0.0896,0.20512429847350697
420,0.0896,0.20512248168083777
421,0.2836,0.20512066488816855
422,0.2537,0.20511884809549935
423,0.2836,0.20511703130283013
424,0.3881,0.20511521451016093
425,0.3284,0.2051133977174917
426,0.2836,0.20511158092482248
427,0.4179,0.2051097641321533
428,0.2985,0.20510794733948406
429,0.4179,0.20510613054681487
430,0.1642,0.20510431375414565
431,0.4627,0.20510249696147645
432,0.3881,0.20510068016880723
433,0.0,0.20509886337613803
434,0.0,0.2050970465834688
435,0.1642,0.2050952297907996
436,0.1642,0.2050934129981304
437,0.2239,0.2050915962054612
438,0.2239,0.20508977941279197
439,0.2239,0.20508796262012274
440,0.2836,0.20508614582745355
441,0.2239,0.20508432903478432
442,0.2985,0.20508251224211513
443,0.1642,0.2050806954494459
444,0.0,0.2050788786567767
445,0.1045,0.20507706186410748
446,0.1343,0.2050752450714383
447,0.194,0.20507342827876907
448,0.1343,0.20507161148609987
449,0.1045,0.20506979469343065
450,0.194,0.20506797790076142
451,0.3284,0.20506616110809223
452,0.2836,0.205064344315423
453,0.2537,0.2050625275227538
454,0.2836,0.20506071073008458
455,0.3284,0.2050588939374154
456,0.2537,0.20505707714474616
457,0.2537,0.20505526035207697
458,0.1642,0.20505344355940774
459,0.2985,0.20505162676673855
460,0.0896,0.20504980997406932
461,0.4179,0.2050479931814001
462,0.2537,0.2050461763887309
463,0.2836,0.20504435959606168
464,0.3284,0.20504254280339249
465,0.3582,0.20504072601072326
466,0.4627,0.20503890921805407
467,0.4627,0.20503709242538484
468,0.5821,0.20503527563271565
469,0.5821,0.20503345884004642
470,0.5224,0.20503164204737723
471,0.4478,0.205029825254708
472,0.3582,0.20502800846203878
473,0.3582,0.20502619166936958
474,0.2537,0.20502437487670036
475,0.3284,0.20502255808403116
476,0.4179,0.20502074129136194
477,0.2836,0.20501892449869275
478,0.3881,0.20501710770602352
479,0.3284,0.20501529091335433
480,0.2537,0.2050134741206851
481,0.3881,0.2050116573280159
482,0.2537,0.20500984053534668
483,0.2836,0.2050080237426775
484,0.2985,0.20500620695000826
485,0.2239,0.20500439015733904
486,0.2836,0.20500257336466984
487,0.3284,0.20500075657200062
488,0.2537,0.20499893977933142
489,0.1642,0.2049971229866622
490,0.1343,0.204995306193993
491,0.1045,0.20499348940132378
492,0.0,0.20499167260865458
493,0.1045,0.20498985581598536
494,0.0,0.20498803902331617
495,0.194,0.20498622223064694
496,0.0,0.20498440543797772
497,0.194,0.20498258864530852
498,0.1343,0.2049807718526393
499,0.1642,0.2049789550599701
500,0.0896,0.20497713826730088
501,0.0,0.20497532147463168
502,0.1045,0.20497350468196246
503,0.1045,0.20497168788929326
504,0.1045,0.20496987109662404
505,0.1343,0.20496805430395484
506,0.1343,0.20496623751128562
507,0.1045,0.2049644207186164
508,0.1045,0.2049626039259472
509,0.1642,0.20496078713327798
510,0.1642,0.20495897034060878
511,0.3582,0.20495715354793956
512,0.3881,0.20495533675527036
513,0.2239,0.20495351996260114
514,0.4627,0.20495170316993194
515,0.3881,0.20494988637726272
516,0.3582,0.20494806958459352
517,0.3582,0.2049462527919243
518,0.3284,0.20494443599925508
519,0.3881,0.20494261920658588
520,0.2537,0.20494080241391666
521,0.2836,0.20493898562124746
522,0.2537,0.20493716882857824
523,0.194,0.20493535203590904
524,0.194,0.20493353524323982
525,0.2239,0.20493171845057062
526,0.194,0.2049299016579014
527,0.194,0.2049280848652322
528,0.2537,0.20492626807256298
529,0.1343,0.20492445127989378
530,0.1343,0.20492263448722456
531,0.0896,0.20492081769455534
532,0.0,0.20491900090188614
533,0.0,0.20491718410921692
534,0.0,0.20491536731654772
535,0.0,0.2049135505238785
536,0.1343,0.2049117337312093
537,0.194,0.20490991693854008
538,0.2239,0.20490810014587088
539,0.2239,0.20490628335320166
540,0.1642,0.20490446656053246
541,0.2537,0.20490264976786324
542,0.2537,0.204900832975194
543,0.194,0.20489901618252482
544,0.1642,0.2048971993898556
545,0.194,0.2048953825971864
546,0.1642,0.20489356580451717
547,0.2239,0.20489174901184798
548,0.2537,0.20488993221917876
549,0.2836,0.20488811542650956
550,0.1642,0.20488629863384034
551,0.2239,0.20488448184117114
552,0.1045,0.20488266504850192
553,0.2239,0.2048808482558327
554,0.1045,0.2048790314631635
555,0.2239,0.20487721467049427
556,0.1343,0.20487539787782508
557,0.0896,0.20487358108515585
558,0.1045,0.20487176429248666
559,0.1343,0.20486994749981743
560,0.0896,0.20486813070714824
561,0.1343,0.20486631391447901
562,0.0,0.20486449712180982
563,0.0,0.2048626803291406
564,0.0,0.20486086353647137
565,0.0,0.20485904674380218
566,0.0896,0.20485722995113295
567,0.1642,0.20485541315846376
568,0.194,0.20485359636579453
569,0.194,0.20485177957312534
570,0.1642,0.2048499627804561
571,0.1642,0.20484814598778692
572,0.1343,0.2048463291951177
573,0.1343,0.2048445124024485
574,0.194,0.20484269560977927
575,0.2836,0.20484087881711005
576,0.2836,0.20483906202444085
577,0.2985,0.20483724523177163
578,0.2985,0.20483542843910243
579,0.2985,0.2048336116464332
580,0.2836,0.20483179485376402
581,0.3284,0.2048299780610948
582,0.3284,0.2048281612684256
583,0.3284,0.20482634447575637
584,0.3582,0.20482452768308718
585,0.4627,0.20482271089041795
586,0.3284,0.20482089409774876
587,0.3582,0.20481907730507953
588,0.194,0.2048172605124103
589,0.1045,0.2048154437197411
590,0.0896,0.2048136269270719
591,0.0896,0.2048118101344027
592,0.0896,0.20480999334173347
593,0.0896,0.20480817654906427
594,0.0896,0.20480635975639505
595,0.1642,0.20480454296372586
596,0.1343,0.20480272617105663
597,0.1343,0.20480090937838744
598,0.1642,0.2047990925857182
599,0.1045,0.204797275793049
600,0.1045,0.2047954590003798
601,0.1343,0.20479364220771057
602,0.0896,0.20479182541504137
603,0.0896,0.20479000862237215
604,0.0896,0.20478819182970295
605,0.1045,0.20478637503703373
606,0.1045,0.20478455824436453
607,0.1045,0.2047827414516953
608,0.1045,0.20478092465902611
609,0.0,0.2047791078663569
610,0.0,0.20477729107368767
611,0.0,0.20477547428101847
612,0.1343,0.20477365748834925
613,0.194,0.20477184069568005
614,0.1343,0.20477002390301083
615,0.194,0.20476820711034163
616,0.1343,0.2047663903176724
617,0.3582,0.2047645735250032
618,0.2239,0.204762756732334
619,0.3582,0.2047609399396648
620,0.194,0.20475912314699557
621,0.1642,0.20475730635432637
622,0.1343,0.20475548956165715
623,0.1045,0.20475367276898793
624,0.1343,0.20475185597631873
625,0.1045,0.2047500391836495
626,0.1642,0.2047482223909803
627,0.0896,0.2047464055983111
628,0.1045,0.2047445888056419
629,0.1343,0.20474277201297267
630,0.194,0.20474095522030347
631,0.1642,0.20473913842763425
632,0.1343,0.20473732163496505
633,0.2537,0.20473550484229583
634,0.1642,0.2047336880496266
635,0.0,0.2047318712569574
636,0.1343,0.20473005446428819
637,0.2537,0.204728237671619
638,0.0896,0.20472642087894977
639,0.0896,0.20472460408628057
640,0.0896,0.20472278729361135
641,0.0896,0.20472097050094215
642,0.1045,0.20471915370827293
643,0.0,0.20471733691560373
644,0.0,0.2047155201229345
645,0.0,0.20471370333026528
646,0.0,0.2047118865375961
647,0.0,0.20471006974492686
648,0.0,0.20470825295225767
649,0.0,0.20470643615958845
650,0.0,0.20470461936691925
651,0.0,0.20470280257425003
652,0.0,0.20470098578158083
653,0.1045,0.2046991689889116
654,0.1045,0.2046973521962424
655,0.0896,0.2046955354035732
656,0.0,0.20469371861090396
657,0.0,0.20469190181823477
658,0.194,0.20469008502556554
659,0.1642,0.20468826823289635
660,0.194,0.20468645144022712
661,0.1045,0.20468463464755793
662,0.1642,0.2046828178548887
663,0.194,0.2046810010622195
664,0.2836,0.20467918426955028
665,0.2239,0.2046773674768811
666,0.2537,0.20467555068421187
667,0.194,0.20467373389154267
668,0.194,0.20467191709887345
669,0.2239,0.20467010030620422
670,0.2836,0.20466828351353503
671,0.3284,0.2046664667208658
672,0.2836,0.2046646499281966
673,0.2836,0.20466283313552738
674,0.2985,0.2046610163428582
675,0.194,0.20465919955018896
676,0.194,0.20465738275751977
677,0.1045,0.20465556596485054
678,0.0,0.20465374917218135
679,0.1343,0.20465193237951212
680,0.1343,0.2046501155868429
681,0.194,0.2046482987941737
682,0.194,0.20464648200150448
683,0.2239,0.20464466520883529
684,0.1045,0.20464284841616606
685,0.1642,0.20464103162349687
686,0.0896,0.20463921483082764
687,0.1045,0.20463739803815845
688,0.0896,0.20463558124548922
689,0.1045,0.20463376445282003
690,0.1045,0.2046319476601508
691,0.0,0.20463013086748158
692,0.0,0.20462831407481238
693,0.0,0.20462649728214316
694,0.0,0.20462468048947396
695,0.0,0.20462286369680474
696,0.0,0.20462104690413555
697,0.0,0.20461923011146632
698,0.0,0.20461741331879713
699,0.0,0.2046155965261279
700,0.0,0.2046137797334587
701,0.0,0.20461196294078948
702,0.0896,0.20461014614812026
703,0.0,0.20460832935545106
704,0.1343,0.20460651256278184
705,0.0,0.20460469577011264
706,0.1045,0.20460287897744342
707,0.1343,0.20460106218477422
708,0.1343,0.204599245392105
709,0.1343,0.2045974285994358
710,0.0896,0.20459561180676658
711,0.194,0.20459379501409738
712,0.1045,0.20459197822142816
713,0.194,0.20459016142875897
714,0.1343,0.20458834463608974
715,0.1343,0.20458652784342052
716,0.2836,0.20458471105075132
717,0.1045,0.2045828942580821
718,0.1045,0.2045810774654129
719,0.2239,0.20457926067274368
720,0.2239,0.20457744388007448
721,0.0896,0.20457562708740526
722,0.0,0.20457381029473606
723,0.194,0.20457199350206684
724,0.2239,0.20457017670939764
725,0.1642,0.20456835991672842
726,0.3881,0.2045665431240592
727,0.3284,0.20456472633139
728,0.2985,0.20456290953872078
729,0.5224,0.20456109274605158
730,0.5522,0.20455927595338236
731,0.4925,0.20455745916071316
732,0.5522,0.20455564236804394
733,0.3284,0.20455382557537474
734,0.2537,0.20455200878270552
735,0.4478,0.20455019199003632
736,0.4478,0.2045483751973671
737,0.5224,0.20454655840469788
738,0.2537,0.20454474161202868
739,0.2537,0.20454292481935946
740,0.2985,0.20454110802669026
741,0.3582,0.20453929123402104
742,0.3284,0.20453747444135184
743,0.3582,0.20453565764868262
744,0.2985,0.20453384085601342
745,0.3284,0.2045320240633442
746,0.4478,0.204530207270675
747,0.3582,0.20452839047800578
748,0.4179,0.20452657368533655
749,0.3881,0.20452475689266736
750,0.3284,0.20452294009999814
751,0.2537,0.20452112330732894
752,0.194,0.20451930651465972
753,0.1642,0.20451748972199052
754,0.0,0.2045156729293213
755,0.0896,0.2045138561366521
756,0.1045,0.20451203934398288
757,0.0896,0.20451022255131368
758,0.1045,0.20450840575864446
759,0.0,0.20450658896597526
760,0.0,0.20450477217330604
761,0.1045,0.20450295538063681
762,0.1045,0.20450113858796762
763,0.1343,0.2044993217952984
764,0.0,0.2044975050026292
765,0.0,0.20449568820995997
766,0.1343,0.20449387141729078
767,0.1343,0.20449205462462156
768,0.1343,0.20449023783195236
769,0.1642,0.20448842103928314
770,0.1642,0.20448660424661394
771,0.2239,0.20448478745394472
772,0.1642,0.2044829706612755
773,0.2537,0.2044811538686063
774,0.2239,0.20447933707593707
775,0.1343,0.20447752028326788
776,0.1045,0.20447570349059865
777,0.1343,0.20447388669792946
778,0.1642,0.20447206990526023
779,0.1642,0.20447025311259104
780,0.1642,0.20446843631992181
781,0.1343,0.20446661952725262
782,0.1642,0.2044648027345834
783,0.1642,0.20446298594191417
784,0.1642,0.20446116914924498
785,0.1642,0.20445935235657575
786,0.1343,0.20445753556390656
787,0.0896,0.20445571877123733
788,0.0,0.20445390197856814
789,0.0896,0.2044520851858989
790,0.0896,0.20445026839322972
791,0.0896,0.2044484516005605
792,0.1343,0.2044466348078913
793,0.1343,0.20444481801522207
794,0.1642,0.20444300122255285
795,0.1642,0.20444118442988365
796,0.0,0.20443936763721443
797,0.0,0.20443755084454523
798,0.1343,0.204435734051876
799,0.2836,0.20443391725920682
800,0.4478,0.2044321004665376
801,0.4478,0.2044302836738684
802,0.2537,0.20442846688119917
803,0.194,0.20442665008852998
804,0.1343,0.20442483329586075
805,0.2239,0.20442301650319156
806,0.194,0.20442119971052233
807,0.4179,0.2044193829178531
808,0.3284,0.2044175661251839
809,0.0896,0.2044157493325147
810,0.3582,0.2044139325398455
811,0.2239,0.20441211574717627
812,0.2239,0.20441029895450707
813,0.1642,0.20440848216183785
814,0.1045,0.20440666536916866
815,0.1045,0.20440484857649943
816,0.2537,0.20440303178383024
817,0.2537,0.204401214991161
818,0.0,0.2043993981984918
819,0.0,0.2043975814058226
820,0.0896,0.20439576461315337
821,0.0896,0.20439394782048417
822,0.1045,0.20439213102781495
823,0.0,0.20439031423514575
824,0.1642,0.20438849744247653
825,0.1343,0.20438668064980733
826,0.1045,0.2043848638571381
827,0.0,0.20438304706446891
828,0.0,0.2043812302717997
829,0.0,0.20437941347913047
830,0.0,0.20437759668646127
831,0.0,0.20437577989379205
832,0.0,0.20437396310112285
833,0.0,0.20437214630845363
834,0.0,0.20437032951578443
835,0.0,0.2043685127231152
836,0.0,0.204366695930446
837,0.0,0.2043648791377768
838,0.0,0.2043630623451076
839,0.0,0.20436124555243837
840,0.1045,0.20435942875976915
841,0.0896,0.20435761196709995
842,0.0,0.20435579517443073
843,0.0896,0.20435397838176153
844,0.0896,0.2043521615890923
845,0.0896,0.2043503447964231
846,0.1343,0.2043485280037539
847,0.1642,0.2043467112110847
848,0.1343,0.20434489441841547
849,0.0,0.20434307762574627
850,0.1045,0.20434126083307705
851,0.0,0.20433944404040785
852,0.0896,0.20433762724773863
853,0.0,0.2043358104550694
854,0.0,0.2043339936624002
855,0.0,0.20433217686973099
856,0.1045,0.2043303600770618
857,0.1642,0.20432854328439257
858,0.1642,0.20432672649172337
859,0.3284,0.20432490969905415
860,0.3284,0.20432309290638495
861,0.4179,0.20432127611371573
862,0.4925,0.20431945932104653
863,0.4925,0.2043176425283773
864,0.5522,0.20431582573570808
865,0.4627,0.2043140089430389
866,0.4925,0.20431219215036966
867,0.4478,0.20431037535770047
868,0.4179,0.20430855856503125
869,0.3881,0.20430674177236205
870,0.5224,0.20430492497969283
871,0.5821,0.20430310818702363
872,0.3881,0.2043012913943544
873,0.4627,0.2042994746016852
874,0.3284,0.204297657809016
875,0.4627,0.20429584101634676
876,0.3582,0.20429402422367757
877,0.3284,0.20429220743100834
878,0.3582,0.20429039063833915
879,0.2239,0.20428857384566992
880,0.2836,0.20428675705300073
881,0.1343,0.2042849402603315
882,0.1045,0.2042831234676623
883,0.0,0.20428130667499309
884,0.1045,0.2042794898823239
885,0.0,0.20427767308965467
886,0.1642,0.20427585629698544
