holiday,mnth,Predicted Y
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
1,1,6.906
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,1,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
0,2,6.526867705432786
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
1,2,6.906
