casual,cnt,Predicted Y
9,59,121.29942085823899
9,73,121.29942085823899
7,50,116.18897636483439
9,72,121.29942085823899
5,87,111.0785318714298
9,187,121.29942085823899
7,123,116.18897636483439
3,95,105.9680873780252
1,51,100.85764288462062
0,39,98.30242063791832
2,36,103.41286513132292
1,15,100.85764288462062
1,25,100.85764288462062
1,16,100.85764288462062
3,16,105.9680873780252
0,7,98.30242063791832
0,1,98.30242063791832
0,5,98.30242063791832
0,2,98.30242063791832
1,9,100.85764288462062
0,15,98.30242063791832
0,20,98.30242063791832
5,61,111.0785318714298
2,62,103.41286513132292
8,98,118.74419861153669
7,102,116.18897636483439
12,95,128.96508759834586
5,74,111.0785318714298
8,76,118.74419861153669
5,69,111.0785318714298
3,55,105.9680873780252
4,30,108.5233096247275
0,28,98.30242063791832
2,37,103.41286513132292
1,34,100.85764288462062
0,22,98.30242063791832
1,25,100.85764288462062
0,12,98.30242063791832
0,11,98.30242063791832
0,4,98.30242063791832
0,1,98.30242063791832
0,1,98.30242063791832
0,1,98.30242063791832
1,6,100.85764288462062
0,10,98.30242063791832
0,19,98.30242063791832
0,49,98.30242063791832
2,49,103.41286513132292
4,83,108.5233096247275
6,75,113.63375411813209
8,72,118.74419861153669
5,82,111.0785318714298
13,92,131.5203098450482
3,62,105.9680873780252
4,48,108.5233096247275
1,41,100.85764288462062
0,38,98.30242063791832
1,20,100.85764288462062
5,15,111.0785318714298
0,6,98.30242063791832
2,5,103.41286513132292
1,1,100.85764288462062
0,3,98.30242063791832
0,1,98.30242063791832
1,3,100.85764288462062
0,3,98.30242063791832
0,31,98.30242063791832
2,77,103.41286513132292
4,188,108.5233096247275
2,94,103.41286513132292
0,31,98.30242063791832
2,30,103.41286513132292
5,52,111.0785318714298
4,54,108.5233096247275
0,47,98.30242063791832
2,45,103.41286513132292
4,74,108.5233096247275
4,178,108.5233096247275
1,155,100.85764288462062
3,95,105.9680873780252
1,74,100.85764288462062
1,38,100.85764288462062
2,24,103.41286513132292
0,18,98.30242063791832
2,12,103.41286513132292
0,3,98.30242063791832
0,3,98.30242063791832
0,6,98.30242063791832
0,27,98.30242063791832
2,99,103.41286513132292
3,217,105.9680873780252
3,130,105.9680873780252
3,54,105.9680873780252
4,35,108.5233096247275
2,57,103.41286513132292
6,52,113.63375411813209
3,63,105.9680873780252
2,47,103.41286513132292
4,76,108.5233096247275
6,136,113.63375411813209
1,95,100.85764288462062
0,51,98.30242063791832
0,32,98.30242063791832
0,20,98.30242063791832
1,29,100.85764288462062
1,19,100.85764288462062
0,7,98.30242063791832
0,6,98.30242063791832
0,1,98.30242063791832
0,5,98.30242063791832
0,16,98.30242063791832
0,54,98.30242063791832
3,128,105.9680873780252
3,81,105.9680873780252
0,39,98.30242063791832
3,35,105.9680873780252
3,55,105.9680873780252
0,49,98.30242063791832
0,44,98.30242063791832
1,49,100.85764288462062
5,68,111.0785318714298
0,139,98.30242063791832
2,137,103.41286513132292
1,83,100.85764288462062
2,56,103.41286513132292
0,57,98.30242063791832
1,33,100.85764288462062
1,20,100.85764288462062
1,7,100.85764288462062
0,2,98.30242063791832
0,2,98.30242063791832
0,3,98.30242063791832
0,4,98.30242063791832
0,3,98.30242063791832
0,28,98.30242063791832
0,72,98.30242063791832
5,202,111.0785318714298
2,139,103.41286513132292
2,38,103.41286513132292
4,37,108.5233096247275
3,52,105.9680873780252
2,83,103.41286513132292
3,42,105.9680873780252
5,60,111.0785318714298
2,78,103.41286513132292
4,162,108.5233096247275
3,144,105.9680873780252
1,99,100.85764288462062
0,64,98.30242063791832
0,40,98.30242063791832
0,30,98.30242063791832
1,15,100.85764288462062
0,14,98.30242063791832
0,5,98.30242063791832
0,1,98.30242063791832
0,1,98.30242063791832
0,8,98.30242063791832
0,17,98.30242063791832
0,70,98.30242063791832
2,158,103.41286513132292
0,117,98.30242063791832
4,44,108.5233096247275
6,53,113.63375411813209
2,61,103.41286513132292
4,77,108.5233096247275
5,64,111.0785318714298
9,68,121.29942085823899
3,90,105.9680873780252
4,159,108.5233096247275
5,139,111.0785318714298
3,92,105.9680873780252
0,68,98.30242063791832
4,52,108.5233096247275
2,36,103.41286513132292
1,27,100.85764288462062
3,28,105.9680873780252
2,20,103.41286513132292
0,12,98.30242063791832
1,8,100.85764288462062
0,5,98.30242063791832
0,1,98.30242063791832
1,3,100.85764288462062
1,10,100.85764288462062
1,23,100.85764288462062
2,33,103.41286513132292
2,59,103.41286513132292
18,72,144.29642107855966
15,89,136.63075433845276
21,101,151.96208781866653
26,118,164.73819905217803
21,129,151.96208781866653
33,128,182.6247547790941
29,83,172.40386579228493
15,84,136.63075433845276
14,74,134.07553209175046
6,41,113.63375411813209
6,57,113.63375411813209
0,26,98.30242063791832
5,44,111.0785318714298
6,39,113.63375411813209
4,23,108.5233096247275
3,16,105.9680873780252
9,15,121.29942085823899
0,1,98.30242063791832
1,2,100.85764288462062
0,1,98.30242063791832
0,3,98.30242063791832
0,18,98.30242063791832
3,32,105.9680873780252
8,79,118.74419861153669
23,93,157.07253231207113
29,104,172.40386579228493
23,118,157.07253231207113
22,91,154.51731006536883
35,113,187.73519927249868
22,99,154.51731006536883
23,105,157.07253231207113
11,67,126.40986535164357
14,61,134.07553209175046
7,57,116.18897636483439
6,28,113.63375411813209
2,21,103.41286513132292
0,18,98.30242063791832
1,17,100.85764288462062
1,16,100.85764288462062
0,8,98.30242063791832
0,2,98.30242063791832
1,3,100.85764288462062
0,1,98.30242063791832
0,5,98.30242063791832
4,13,108.5233096247275
3,33,105.9680873780252
8,47,118.74419861153669
7,57,116.18897636483439
9,64,121.29942085823899
10,80,123.85464310494129
13,93,131.5203098450482
12,86,128.96508759834586
21,93,151.96208781866653
6,82,113.63375411813209
4,71,108.5233096247275
7,92,116.18897636483439
2,60,103.41286513132292
4,33,108.5233096247275
3,27,105.9680873780252
0,13,98.30242063791832
1,4,100.85764288462062
0,3,98.30242063791832
0,22,98.30242063791832
2,28,103.41286513132292
3,35,105.9680873780252
0,61,98.30242063791832
1,125,100.85764288462062
1,133,100.85764288462062
1,99,100.85764288462062
0,83,98.30242063791832
0,41,98.30242063791832
0,33,98.30242063791832
1,20,100.85764288462062
0,3,98.30242063791832
1,7,100.85764288462062
0,3,98.30242063791832
1,2,100.85764288462062
0,7,98.30242063791832
0,32,98.30242063791832
1,90,100.85764288462062
1,197,100.85764288462062
2,109,103.41286513132292
1,47,100.85764288462062
5,52,111.0785318714298
5,70,111.0785318714298
11,78,126.40986535164357
7,75,116.18897636483439
4,82,108.5233096247275
10,104,123.85464310494129
7,197,116.18897636483439
5,161,111.0785318714298
4,112,108.5233096247275
2,76,103.41286513132292
4,59,108.5233096247275
6,59,113.63375411813209
1,28,100.85764288462062
5,13,111.0785318714298
2,5,103.41286513132292
0,2,98.30242063791832
0,1,98.30242063791832
0,1,98.30242063791832
0,6,98.30242063791832
0,35,98.30242063791832
1,101,100.85764288462062
2,249,103.41286513132292
3,143,105.9680873780252
1,57,100.85764288462062
5,68,111.0785318714298
7,84,116.18897636483439
12,98,128.96508759834586
6,81,113.63375411813209
8,70,118.74419861153669
8,91,118.74419861153669
8,215,118.74419861153669
1,185,100.85764288462062
6,152,113.63375411813209
2,126,103.41286513132292
3,57,105.9680873780252
0,56,98.30242063791832
3,31,105.9680873780252
1,21,100.85764288462062
0,6,98.30242063791832
0,2,98.30242063791832
0,1,98.30242063791832
0,1,98.30242063791832
1,5,100.85764288462062
0,27,98.30242063791832
2,68,103.41286513132292
7,217,116.18897636483439
7,166,116.18897636483439
6,63,113.63375411813209
6,59,113.63375411813209
11,78,126.40986535164357
8,73,118.74419861153669
6,62,113.63375411813209
4,65,108.5233096247275
0,97,98.30242063791832
10,161,123.85464310494129
1,120,100.85764288462062
3,96,105.9680873780252
1,53,100.85764288462062
0,41,98.30242063791832
1,34,100.85764288462062
0,27,98.30242063791832
0,13,98.30242063791832
3,12,105.9680873780252
0,11,98.30242063791832
1,7,100.85764288462062
0,3,98.30242063791832
0,2,98.30242063791832
0,8,98.30242063791832
1,27,100.85764288462062
3,40,105.9680873780252
3,53,105.9680873780252
4,63,108.5233096247275
10,70,123.85464310494129
12,84,128.96508759834586
11,75,126.40986535164357
10,103,123.85464310494129
11,83,126.40986535164357
8,67,118.74419861153669
0,54,98.30242063791832
6,59,113.63375411813209
1,45,100.85764288462062
0,39,98.30242063791832
7,30,116.18897636483439
2,33,103.41286513132292
2,22,103.41286513132292
1,13,100.85764288462062
3,18,105.9680873780252
1,5,100.85764288462062
0,3,98.30242063791832
0,1,98.30242063791832
1,2,100.85764288462062
2,19,103.41286513132292
3,28,105.9680873780252
7,58,116.18897636483439
22,99,154.51731006536883
24,116,159.62775455877343
12,87,128.96508759834586
17,110,141.74119883185736
13,77,131.5203098450482
9,65,121.29942085823899
5,55,111.0785318714298
5,49,111.0785318714298
5,50,111.0785318714298
4,35,108.5233096247275
5,25,111.0785318714298
5,28,111.0785318714298
4,21,108.5233096247275
0,7,98.30242063791832
0,1,98.30242063791832
0,1,98.30242063791832
0,1,98.30242063791832
0,5,98.30242063791832
0,15,98.30242063791832
5,84,111.0785318714298
6,177,113.63375411813209
4,102,108.5233096247275
6,40,113.63375411813209
3,46,105.9680873780252
11,63,126.40986535164357
6,60,113.63375411813209
2,45,103.41286513132292
7,57,116.18897636483439
4,70,108.5233096247275
6,184,113.63375411813209
8,153,118.74419861153669
5,106,111.0785318714298
1,81,100.85764288462062
6,59,113.63375411813209
3,35,105.9680873780252
3,24,105.9680873780252
3,9,105.9680873780252
0,5,98.30242063791832
0,2,98.30242063791832
0,1,98.30242063791832
0,9,98.30242063791832
1,36,100.85764288462062
5,108,111.0785318714298
5,238,111.0785318714298
10,144,123.85464310494129
6,55,113.63375411813209
6,61,113.63375411813209
21,106,151.96208781866653
21,93,151.96208781866653
11,68,126.40986535164357
21,84,151.96208781866653
14,116,134.07553209175046
14,222,134.07553209175046
7,225,116.18897636483439
13,146,131.5203098450482
16,119,139.18597658515506
5,45,111.0785318714298
4,53,108.5233096247275
3,40,105.9680873780252
3,17,105.9680873780252
0,5,98.30242063791832
3,10,105.9680873780252
0,1,98.30242063791832
0,8,98.30242063791832
1,30,100.85764288462062
3,72,105.9680873780252
3,58,105.9680873780252
2,28,103.41286513132292
6,41,113.63375411813209
7,48,116.18897636483439
4,47,108.5233096247275
0,36,98.30242063791832
1,43,100.85764288462062
1,36,100.85764288462062
0,26,98.30242063791832
1,24,100.85764288462062
2,84,103.41286513132292
3,104,105.9680873780252
3,79,105.9680873780252
4,59,108.5233096247275
2,38,103.41286513132292
0,27,98.30242063791832
0,16,98.30242063791832
0,9,98.30242063791832
1,3,100.85764288462062
0,2,98.30242063791832
1,1,100.85764288462062
0,4,98.30242063791832
0,16,98.30242063791832
2,60,103.41286513132292
2,157,103.41286513132292
6,101,113.63375411813209
0,49,98.30242063791832
0,30,98.30242063791832
1,29,100.85764288462062
0,31,98.30242063791832
2,38,103.41286513132292
1,41,100.85764288462062
10,80,123.85464310494129
2,149,103.41286513132292
2,109,103.41286513132292
5,89,111.0785318714298
1,62,100.85764288462062
1,58,100.85764288462062
0,26,98.30242063791832
1,23,100.85764288462062
2,28,103.41286513132292
0,20,98.30242063791832
0,15,98.30242063791832
3,8,105.9680873780252
1,3,100.85764288462062
0,2,98.30242063791832
1,5,100.85764288462062
3,34,105.9680873780252
0,34,98.30242063791832
4,55,108.5233096247275
4,64,108.5233096247275
12,78,128.96508759834586
9,65,121.29942085823899
10,99,123.85464310494129
22,120,154.51731006536883
19,107,146.85164332526193
9,91,121.29942085823899
9,68,121.29942085823899
6,58,113.63375411813209
1,43,100.85764288462062
1,36,100.85764288462062
4,32,108.5233096247275
3,33,105.9680873780252
0,33,98.30242063791832
7,29,116.18897636483439
1,11,100.85764288462062
1,8,100.85764288462062
0,1,98.30242063791832
0,3,98.30242063791832
0,3,98.30242063791832
1,12,100.85764288462062
4,38,108.5233096247275
7,64,116.18897636483439
9,59,121.29942085823899
10,97,123.85464310494129
13,84,131.5203098450482
18,122,144.29642107855966
14,109,134.07553209175046
19,123,146.85164332526193
6,77,113.63375411813209
8,65,118.74419861153669
9,55,121.29942085823899
3,33,105.9680873780252
3,28,105.9680873780252
2,21,103.41286513132292
5,21,111.0785318714298
1,7,100.85764288462062
2,7,103.41286513132292
0,1,98.30242063791832
0,2,98.30242063791832
0,2,98.30242063791832
0,8,98.30242063791832
0,37,98.30242063791832
1,72,100.85764288462062
3,185,105.9680873780252
0,112,98.30242063791832
1,69,100.85764288462062
2,48,103.41286513132292
6,68,113.63375411813209
2,54,103.41286513132292
1,86,100.85764288462062
3,44,105.9680873780252
3,86,105.9680873780252
6,161,113.63375411813209
3,156,105.9680873780252
3,111,105.9680873780252
0,78,98.30242063791832
3,56,105.9680873780252
0,34,98.30242063791832
2,17,103.41286513132292
2,8,103.41286513132292
0,3,98.30242063791832
0,2,98.30242063791832
0,2,98.30242063791832
0,3,98.30242063791832
0,22,98.30242063791832
0,52,98.30242063791832
3,135,105.9680873780252
2,116,103.41286513132292
0,47,98.30242063791832
2,51,103.41286513132292
2,55,103.41286513132292
3,52,105.9680873780252
5,54,111.0785318714298
7,52,116.18897636483439
3,64,105.9680873780252
4,176,108.5233096247275
3,168,105.9680873780252
3,108,105.9680873780252
5,74,111.0785318714298
0,64,98.30242063791832
2,36,103.41286513132292
1,16,100.85764288462062
0,2,98.30242063791832
0,3,98.30242063791832
4,4,108.5233096247275
0,1,98.30242063791832
0,1,98.30242063791832
0,3,98.30242063791832
1,18,100.85764288462062
1,49,100.85764288462062
1,155,100.85764288462062
4,123,108.5233096247275
2,61,103.41286513132292
5,52,111.0785318714298
3,64,105.9680873780252
1,75,100.85764288462062
2,63,103.41286513132292
10,76,123.85464310494129
8,103,118.74419861153669
7,190,116.18897636483439
7,182,116.18897636483439
3,91,105.9680873780252
4,75,108.5233096247275
1,63,100.85764288462062
5,40,111.0785318714298
3,32,105.9680873780252
1,12,100.85764288462062
0,5,98.30242063791832
0,2,98.30242063791832
0,1,98.30242063791832
0,2,98.30242063791832
0,39,98.30242063791832
1,87,100.85764288462062
4,188,108.5233096247275
6,133,113.63375411813209
2,52,103.41286513132292
9,64,121.29942085823899
2,69,103.41286513132292
4,51,108.5233096247275
4,47,108.5233096247275
4,60,108.5233096247275
5,78,111.0785318714298
5,175,111.0785318714298
2,147,103.41286513132292
4,96,108.5233096247275
1,109,100.85764288462062
1,54,100.85764288462062
2,41,103.41286513132292
4,38,108.5233096247275
3,13,105.9680873780252
0,7,98.30242063791832
0,1,98.30242063791832
0,1,98.30242063791832
0,7,98.30242063791832
2,28,103.41286513132292
0,87,98.30242063791832
3,220,105.9680873780252
3,127,105.9680873780252
5,51,111.0785318714298
3,64,105.9680873780252
8,86,118.74419861153669
9,82,121.29942085823899
15,91,136.63075433845276
9,90,121.29942085823899
8,99,118.74419861153669
10,205,123.85464310494129
3,155,105.9680873780252
1,103,100.85764288462062
2,71,103.41286513132292
2,43,103.41286513132292
1,46,100.85764288462062
1,31,100.85764288462062
3,39,105.9680873780252
1,18,100.85764288462062
5,17,111.0785318714298
1,11,100.85764288462062
0,8,98.30242063791832
0,9,98.30242063791832
0,4,98.30242063791832
0,4,98.30242063791832
0,10,98.30242063791832
3,20,105.9680873780252
3,34,105.9680873780252
1,47,100.85764288462062
10,52,123.85464310494129
10,72,123.85464310494129
5,55,111.0785318714298
11,60,126.40986535164357
8,71,118.74419861153669
14,78,134.07553209175046
2,83,103.41286513132292
6,84,113.63375411813209
5,69,111.0785318714298
3,56,105.9680873780252
2,45,103.41286513132292
7,59,116.18897636483439
2,39,103.41286513132292
4,44,108.5233096247275
0,20,98.30242063791832
3,13,105.9680873780252
0,2,98.30242063791832
0,1,98.30242063791832
0,1,98.30242063791832
0,8,98.30242063791832
2,23,103.41286513132292
7,45,116.18897636483439
15,89,136.63075433845276
28,117,169.8486435455826
48,174,220.95308847962855
47,182,218.39786623292625
47,161,218.39786623292625
52,182,231.17397746643775
42,157,205.62175499941478
24,121,159.62775455877343
13,78,131.5203098450482
1,21,100.85764288462062
5,26,111.0785318714298
5,27,111.0785318714298
5,62,111.0785318714298
4,30,108.5233096247275
1,15,100.85764288462062
1,5,100.85764288462062
0,3,98.30242063791832
0,1,98.30242063791832
1,2,100.85764288462062
1,10,100.85764288462062
1,30,100.85764288462062
6,95,113.63375411813209
7,230,116.18897636483439
3,118,105.9680873780252
6,55,113.63375411813209
11,47,126.40986535164357
7,66,116.18897636483439
10,64,123.85464310494129
8,60,118.74419861153669
4,50,108.5233096247275
16,114,139.18597658515506
9,216,121.29942085823899
5,175,111.0785318714298
5,128,111.0785318714298
6,88,113.63375411813209
3,78,105.9680873780252
3,37,105.9680873780252
6,25,113.63375411813209
4,10,108.5233096247275
0,4,98.30242063791832
1,2,100.85764288462062
0,1,98.30242063791832
0,3,98.30242063791832
0,2,98.30242063791832
0,39,98.30242063791832
3,100,105.9680873780252
7,243,116.18897636483439
7,135,116.18897636483439
4,48,108.5233096247275
1,50,100.85764288462062
2,65,103.41286513132292
2,50,103.41286513132292
3,64,105.9680873780252
6,51,113.63375411813209
4,83,108.5233096247275
4,176,108.5233096247275
1,152,100.85764288462062
1,101,100.85764288462062
3,56,105.9680873780252
8,54,118.74419861153669
0,29,98.30242063791832
3,12,105.9680873780252
0,17,98.30242063791832
0,7,98.30242063791832
1,3,100.85764288462062
0,2,98.30242063791832
0,7,98.30242063791832
0,43,98.30242063791832
4,99,108.5233096247275
1,199,100.85764288462062
4,123,108.5233096247275
8,59,118.74419861153669
1,41,100.85764288462062
4,61,108.5233096247275
2,69,103.41286513132292
2,58,103.41286513132292
3,64,105.9680873780252
7,79,116.18897636483439
9,166,121.29942085823899
2,170,103.41286513132292
1,88,100.85764288462062
0,84,98.30242063791832
0,83,98.30242063791832
4,46,108.5233096247275
0,37,98.30242063791832
0,16,98.30242063791832
0,7,98.30242063791832
0,3,98.30242063791832
0,1,98.30242063791832
0,6,98.30242063791832
0,26,98.30242063791832
0,99,98.30242063791832
5,178,111.0785318714298
1,122,100.85764288462062
1,35,100.85764288462062
1,45,100.85764288462062
4,69,108.5233096247275
3,62,105.9680873780252
6,48,113.63375411813209
0,50,98.30242063791832
4,80,108.5233096247275
6,165,113.63375411813209
3,160,105.9680873780252
2,112,103.41286513132292
4,97,108.5233096247275
2,72,103.41286513132292
4,51,108.5233096247275
1,34,100.85764288462062
2,14,103.41286513132292
1,7,100.85764288462062
0,3,98.30242063791832
0,4,98.30242063791832
1,24,100.85764288462062
1,74,100.85764288462062
4,216,108.5233096247275
8,140,118.74419861153669
5,44,111.0785318714298
12,64,128.96508759834586
7,71,116.18897636483439
21,110,151.96208781866653
17,84,141.74119883185736
12,74,128.96508759834586
14,125,134.07553209175046
18,211,144.29642107855966
9,174,121.29942085823899
7,101,116.18897636483439
2,63,103.41286513132292
1,47,100.85764288462062
2,43,103.41286513132292
5,53,111.0785318714298
3,30,105.9680873780252
2,24,103.41286513132292
2,15,103.41286513132292
3,10,105.9680873780252
0,4,98.30242063791832
0,1,98.30242063791832
1,2,100.85764288462062
2,11,103.41286513132292
2,30,103.41286513132292
5,43,111.0785318714298
13,84,131.5203098450482
30,114,174.9590880389872
27,120,167.29342129888033
32,135,180.0695325323918
30,120,174.9590880389872
47,174,218.39786623292625
42,145,205.62175499941478
24,137,159.62775455877343
4,64,108.5233096247275
2,41,103.41286513132292
1,40,100.85764288462062
9,51,121.29942085823899
6,45,113.63375411813209
1,32,100.85764288462062
5,39,111.0785318714298
1,24,100.85764288462062
1,20,100.85764288462062
4,12,108.5233096247275
0,2,98.30242063791832
2,5,103.41286513132292
0,3,98.30242063791832
1,12,100.85764288462062
12,47,128.96508759834586
19,105,146.85164332526193
26,112,164.73819905217803
58,152,246.50531094665152
62,154,256.7261999334607
51,161,228.61875521973545
40,162,200.51131050601018
28,134,169.8486435455826
30,125,174.9590880389872
17,95,141.74119883185736
11,61,126.40986535164357
15,47,136.63075433845276
6,51,113.63375411813209
5,36,111.0785318714298
3,30,105.9680873780252
3,11,105.9680873780252
1,7,100.85764288462062
0,2,98.30242063791832
1,2,100.85764288462062
0,2,98.30242063791832
0,3,98.30242063791832
1,26,100.85764288462062
2,98,103.41286513132292
7,256,116.18897636483439
8,130,118.74419861153669
9,55,121.29942085823899
10,53,123.85464310494129
27,126,167.29342129888033
27,120,167.29342129888033
14,90,134.07553209175046
19,90,146.85164332526193
16,118,139.18597658515506
25,243,162.18297680547573
11,205,126.40986535164357
12,98,128.96508759834586
5,70,111.0785318714298
8,43,118.74419861153669
1,45,100.85764288462062
1,20,100.85764288462062
7,19,116.18897636483439
0,5,98.30242063791832
1,3,100.85764288462062
0,1,98.30242063791832
0,4,98.30242063791832
0,30,98.30242063791832
2,105,103.41286513132292
10,223,123.85464310494129
2,110,103.41286513132292
5,52,111.0785318714298
11,57,126.40986535164357
6,71,113.63375411813209
14,82,134.07553209175046
10,79,123.85464310494129
11,85,126.40986535164357
21,98,151.96208781866653
15,206,136.63075433845276
14,212,134.07553209175046
3,145,105.9680873780252
3,101,105.9680873780252
5,66,111.0785318714298
0,41,98.30242063791832
0,20,98.30242063791832
0,15,98.30242063791832
0,9,98.30242063791832
0,1,98.30242063791832
0,1,98.30242063791832
0,5,98.30242063791832
1,33,100.85764288462062
5,108,111.0785318714298
6,230,113.63375411813209
2,124,103.41286513132292
14,69,134.07553209175046
7,66,116.18897636483439
14,86,134.07553209175046
13,93,131.5203098450482
17,82,141.74119883185736
35,117,187.73519927249868
26,122,164.73819905217803
11,255,126.40986535164357
20,222,149.40686557196426
18,161,144.29642107855966
10,118,123.85464310494129
5,92,111.0785318714298
12,73,128.96508759834586
2,33,103.41286513132292
1,17,100.85764288462062
0,6,98.30242063791832
2,6,103.41286513132292
3,4,105.9680873780252
3,4,105.9680873780252
1,12,100.85764288462062
3,47,105.9680873780252
7,126,116.18897636483439
18,285,144.29642107855966
16,179,139.18597658515506
18,88,144.29642107855966
19,90,146.85164332526193
15,101,136.63075433845276
15,123,136.63075433845276
26,81,164.73819905217803
15,106,136.63075433845276
29,146,172.40386579228493
18,274,144.29642107855966
11,222,126.40986535164357
14,175,134.07553209175046
8,139,118.74419861153669
5,124,111.0785318714298
8,76,118.74419861153669
4,44,108.5233096247275
12,32,128.96508759834586
1,8,100.85764288462062
2,7,103.41286513132292
2,8,103.41286513132292
0,1,98.30242063791832
1,7,100.85764288462062
2,50,103.41286513132292
8,116,118.74419861153669
26,272,164.73819905217803
15,169,136.63075433845276
17,95,141.74119883185736
31,113,177.5143102856895
59,185,249.06053319335382
45,176,213.28742173952168
73,191,284.83364464718596
55,172,238.83964420654462
68,232,272.0575334136745
52,327,231.17397746643775
29,224,172.40386579228493
16,162,139.18597658515506
19,124,146.85164332526193
11,72,126.40986535164357
19,107,146.85164332526193
16,77,139.18597658515506
6,29,113.63375411813209
10,31,123.85464310494129
3,17,105.9680873780252
0,7,98.30242063791832
0,3,98.30242063791832
0,3,98.30242063791832
3,6,105.9680873780252
6,22,113.63375411813209
9,45,121.29942085823899
18,55,144.29642107855966
34,106,185.1799770257964
47,123,218.39786623292625
38,119,195.40086601260558
52,155,231.17397746643775
102,196,358.9350898015526
84,171,312.94108936091123
39,120,197.95608825930788
36,127,190.290421519201
21,88,151.96208781866653
5,59,111.0785318714298
9,47,121.29942085823899
4,33,108.5233096247275
2,44,103.41286513132292
4,29,108.5233096247275
3,17,105.9680873780252
5,16,111.0785318714298
0,17,98.30242063791832
9,18,121.29942085823899
0,1,98.30242063791832
1,2,100.85764288462062
0,2,98.30242063791832
2,24,103.41286513132292
7,55,116.18897636483439
34,104,185.1799770257964
72,161,282.2784224004837
62,182,256.7261999334607
76,198,292.49931138729283
108,212,374.2664232817663
66,168,266.9470889202699
59,147,249.06053319335382
60,146,251.6157554400561
30,101,174.9590880389872
3,42,105.9680873780252
12,42,128.96508759834586
17,56,141.74119883185736
4,47,108.5233096247275
9,54,121.29942085823899
7,37,116.18897636483439
2,13,103.41286513132292
1,4,100.85764288462062
2,5,103.41286513132292
1,1,100.85764288462062
1,3,100.85764288462062
2,8,103.41286513132292
