holiday,instant,Predicted Y
1,375,9119.173999999999
1,376,9119.173999999999
1,377,9119.173999999999
1,378,9119.173999999999
1,379,9119.173999999999
1,380,9119.173999999999
1,381,9119.173999999999
1,382,9119.173999999999
1,383,9119.173999999999
1,384,9119.173999999999
1,385,9119.173999999999
1,386,9119.173999999999
1,387,9119.173999999999
1,388,9119.173999999999
1,389,9119.173999999999
1,390,9119.173999999999
1,391,9119.173999999999
1,392,9119.173999999999
1,393,9119.173999999999
1,394,9119.173999999999
1,395,9119.173999999999
1,396,9119.173999999999
0,397,8677.286746845191
0,398,8677.286746845191
0,399,8677.286746845191
0,400,8677.286746845191
0,401,8677.286746845191
0,402,8677.286746845191
0,403,8677.286746845191
0,404,8677.286746845191
0,405,8677.286746845191
0,406,8677.286746845191
0,407,8677.286746845191
0,408,8677.286746845191
0,409,8677.286746845191
0,410,8677.286746845191
0,411,8677.286746845191
0,412,8677.286746845191
0,413,8677.286746845191
0,414,8677.286746845191
0,415,8677.286746845191
0,416,8677.286746845191
0,417,8677.286746845191
0,418,8677.286746845191
0,419,8677.286746845191
0,420,8677.286746845191
0,421,8677.286746845191
0,422,8677.286746845191
0,423,8677.286746845191
0,424,8677.286746845191
0,425,8677.286746845191
0,426,8677.286746845191
0,427,8677.286746845191
0,428,8677.286746845191
0,429,8677.286746845191
0,430,8677.286746845191
0,431,8677.286746845191
0,432,8677.286746845191
0,433,8677.286746845191
0,434,8677.286746845191
0,435,8677.286746845191
0,436,8677.286746845191
0,437,8677.286746845191
0,438,8677.286746845191
0,439,8677.286746845191
0,440,8677.286746845191
0,441,8677.286746845191
0,442,8677.286746845191
0,443,8677.286746845191
0,444,8677.286746845191
0,445,8677.286746845191
0,446,8677.286746845191
0,447,8677.286746845191
0,448,8677.286746845191
0,449,8677.286746845191
0,450,8677.286746845191
0,451,8677.286746845191
0,452,8677.286746845191
0,453,8677.286746845191
0,454,8677.286746845191
0,455,8677.286746845191
0,456,8677.286746845191
0,457,8677.286746845191
0,458,8677.286746845191
0,459,8677.286746845191
0,460,8677.286746845191
0,461,8677.286746845191
0,462,8677.286746845191
0,463,8677.286746845191
0,464,8677.286746845191
0,465,8677.286746845191
0,466,8677.286746845191
0,467,8677.286746845191
0,468,8677.286746845191
0,469,8677.286746845191
0,470,8677.286746845191
0,471,8677.286746845191
0,472,8677.286746845191
0,473,8677.286746845191
0,474,8677.286746845191
0,475,8677.286746845191
0,476,8677.286746845191
0,477,8677.286746845191
0,478,8677.286746845191
0,479,8677.286746845191
0,480,8677.286746845191
0,481,8677.286746845191
0,482,8677.286746845191
0,483,8677.286746845191
0,484,8677.286746845191
0,485,8677.286746845191
0,486,8677.286746845191
0,487,8677.286746845191
0,488,8677.286746845191
0,489,8677.286746845191
0,490,8677.286746845191
0,491,8677.286746845191
0,492,8677.286746845191
0,493,8677.286746845191
0,494,8677.286746845191
0,495,8677.286746845191
0,496,8677.286746845191
0,497,8677.286746845191
0,498,8677.286746845191
0,499,8677.286746845191
0,500,8677.286746845191
0,501,8677.286746845191
0,502,8677.286746845191
0,503,8677.286746845191
0,504,8677.286746845191
0,505,8677.286746845191
0,506,8677.286746845191
0,507,8677.286746845191
0,508,8677.286746845191
0,509,8677.286746845191
0,510,8677.286746845191
0,511,8677.286746845191
0,512,8677.286746845191
0,513,8677.286746845191
0,514,8677.286746845191
0,515,8677.286746845191
0,516,8677.286746845191
0,517,8677.286746845191
0,518,8677.286746845191
0,519,8677.286746845191
0,520,8677.286746845191
0,521,8677.286746845191
0,522,8677.286746845191
0,523,8677.286746845191
0,524,8677.286746845191
0,525,8677.286746845191
0,526,8677.286746845191
0,527,8677.286746845191
0,528,8677.286746845191
0,529,8677.286746845191
0,530,8677.286746845191
0,531,8677.286746845191
0,532,8677.286746845191
0,533,8677.286746845191
0,534,8677.286746845191
0,535,8677.286746845191
0,536,8677.286746845191
0,537,8677.286746845191
0,538,8677.286746845191
0,539,8677.286746845191
0,540,8677.286746845191
0,541,8677.286746845191
0,542,8677.286746845191
0,543,8677.286746845191
0,544,8677.286746845191
0,545,8677.286746845191
0,546,8677.286746845191
0,547,8677.286746845191
0,548,8677.286746845191
0,549,8677.286746845191
0,550,8677.286746845191
0,551,8677.286746845191
0,552,8677.286746845191
0,553,8677.286746845191
0,554,8677.286746845191
0,555,8677.286746845191
0,556,8677.286746845191
0,557,8677.286746845191
0,558,8677.286746845191
0,559,8677.286746845191
0,560,8677.286746845191
0,561,8677.286746845191
0,562,8677.286746845191
0,563,8677.286746845191
0,564,8677.286746845191
0,565,8677.286746845191
0,566,8677.286746845191
0,567,8677.286746845191
0,568,8677.286746845191
0,569,8677.286746845191
0,570,8677.286746845191
0,571,8677.286746845191
0,572,8677.286746845191
0,573,8677.286746845191
0,574,8677.286746845191
0,575,8677.286746845191
0,576,8677.286746845191
0,577,8677.286746845191
0,578,8677.286746845191
0,579,8677.286746845191
0,580,8677.286746845191
0,581,8677.286746845191
0,582,8677.286746845191
0,583,8677.286746845191
0,584,8677.286746845191
0,585,8677.286746845191
0,586,8677.286746845191
0,587,8677.286746845191
0,588,8677.286746845191
0,589,8677.286746845191
0,590,8677.286746845191
0,591,8677.286746845191
0,592,8677.286746845191
0,593,8677.286746845191
0,594,8677.286746845191
0,595,8677.286746845191
0,596,8677.286746845191
0,597,8677.286746845191
0,598,8677.286746845191
0,599,8677.286746845191
0,600,8677.286746845191
0,601,8677.286746845191
0,602,8677.286746845191
0,603,8677.286746845191
0,604,8677.286746845191
0,605,8677.286746845191
0,606,8677.286746845191
0,607,8677.286746845191
0,608,8677.286746845191
0,609,8677.286746845191
0,610,8677.286746845191
0,611,8677.286746845191
0,612,8677.286746845191
0,613,8677.286746845191
0,614,8677.286746845191
0,615,8677.286746845191
0,616,8677.286746845191
0,617,8677.286746845191
0,618,8677.286746845191
0,619,8677.286746845191
0,620,8677.286746845191
0,621,8677.286746845191
0,622,8677.286746845191
0,623,8677.286746845191
0,624,8677.286746845191
0,625,8677.286746845191
0,626,8677.286746845191
0,627,8677.286746845191
0,628,8677.286746845191
0,629,8677.286746845191
0,630,8677.286746845191
0,631,8677.286746845191
0,632,8677.286746845191
0,633,8677.286746845191
0,634,8677.286746845191
0,635,8677.286746845191
0,636,8677.286746845191
0,637,8677.286746845191
0,638,8677.286746845191
0,639,8677.286746845191
0,640,8677.286746845191
0,641,8677.286746845191
0,642,8677.286746845191
0,643,8677.286746845191
0,644,8677.286746845191
0,645,8677.286746845191
0,646,8677.286746845191
0,647,8677.286746845191
0,648,8677.286746845191
0,649,8677.286746845191
0,650,8677.286746845191
0,651,8677.286746845191
0,652,8677.286746845191
0,653,8677.286746845191
0,654,8677.286746845191
0,655,8677.286746845191
0,656,8677.286746845191
0,657,8677.286746845191
0,658,8677.286746845191
0,659,8677.286746845191
0,660,8677.286746845191
0,661,8677.286746845191
0,662,8677.286746845191
0,663,8677.286746845191
0,664,8677.286746845191
0,665,8677.286746845191
0,666,8677.286746845191
0,667,8677.286746845191
0,668,8677.286746845191
0,669,8677.286746845191
0,670,8677.286746845191
0,671,8677.286746845191
0,672,8677.286746845191
0,673,8677.286746845191
0,674,8677.286746845191
0,675,8677.286746845191
0,676,8677.286746845191
0,677,8677.286746845191
0,678,8677.286746845191
0,679,8677.286746845191
0,680,8677.286746845191
0,681,8677.286746845191
0,682,8677.286746845191
0,683,8677.286746845191
0,684,8677.286746845191
0,685,8677.286746845191
0,686,8677.286746845191
0,687,8677.286746845191
0,688,8677.286746845191
0,689,8677.286746845191
0,690,8677.286746845191
0,691,8677.286746845191
0,692,8677.286746845191
0,693,8677.286746845191
0,694,8677.286746845191
0,695,8677.286746845191
0,696,8677.286746845191
0,697,8677.286746845191
0,698,8677.286746845191
0,699,8677.286746845191
0,700,8677.286746845191
0,701,8677.286746845191
0,702,8677.286746845191
0,703,8677.286746845191
0,704,8677.286746845191
0,705,8677.286746845191
0,706,8677.286746845191
0,707,8677.286746845191
0,708,8677.286746845191
0,709,8677.286746845191
0,710,8677.286746845191
0,711,8677.286746845191
0,712,8677.286746845191
0,713,8677.286746845191
0,714,8677.286746845191
0,715,8677.286746845191
0,716,8677.286746845191
0,717,8677.286746845191
0,718,8677.286746845191
0,719,8677.286746845191
0,720,8677.286746845191
0,721,8677.286746845191
0,722,8677.286746845191
0,723,8677.286746845191
0,724,8677.286746845191
0,725,8677.286746845191
0,726,8677.286746845191
0,727,8677.286746845191
0,728,8677.286746845191
0,729,8677.286746845191
0,730,8677.286746845191
0,731,8677.286746845191
0,732,8677.286746845191
0,733,8677.286746845191
0,734,8677.286746845191
0,735,8677.286746845191
0,736,8677.286746845191
0,737,8677.286746845191
0,738,8677.286746845191
0,739,8677.286746845191
0,740,8677.286746845191
0,741,8677.286746845191
0,742,8677.286746845191
0,743,8677.286746845191
0,744,8677.286746845191
0,745,8677.286746845191
0,746,8677.286746845191
0,747,8677.286746845191
0,748,8677.286746845191
0,749,8677.286746845191
0,750,8677.286746845191
0,751,8677.286746845191
0,752,8677.286746845191
0,753,8677.286746845191
0,754,8677.286746845191
0,755,8677.286746845191
0,756,8677.286746845191
0,757,8677.286746845191
0,758,8677.286746845191
0,759,8677.286746845191
0,760,8677.286746845191
0,761,8677.286746845191
0,762,8677.286746845191
0,763,8677.286746845191
0,764,8677.286746845191
0,765,8677.286746845191
0,766,8677.286746845191
0,767,8677.286746845191
0,768,8677.286746845191
0,769,8677.286746845191
0,770,8677.286746845191
0,771,8677.286746845191
0,772,8677.286746845191
0,773,8677.286746845191
0,774,8677.286746845191
0,775,8677.286746845191
0,776,8677.286746845191
0,777,8677.286746845191
0,778,8677.286746845191
0,779,8677.286746845191
0,780,8677.286746845191
0,781,8677.286746845191
0,782,8677.286746845191
0,783,8677.286746845191
0,784,8677.286746845191
0,785,8677.286746845191
0,786,8677.286746845191
0,787,8677.286746845191
0,788,8677.286746845191
0,789,8677.286746845191
0,790,8677.286746845191
0,791,8677.286746845191
0,792,8677.286746845191
0,793,8677.286746845191
0,794,8677.286746845191
0,795,8677.286746845191
0,796,8677.286746845191
0,797,8677.286746845191
0,798,8677.286746845191
0,799,8677.286746845191
0,800,8677.286746845191
0,801,8677.286746845191
0,802,8677.286746845191
0,803,8677.286746845191
0,804,8677.286746845191
0,805,8677.286746845191
0,806,8677.286746845191
0,807,8677.286746845191
0,808,8677.286746845191
0,809,8677.286746845191
0,810,8677.286746845191
0,811,8677.286746845191
0,812,8677.286746845191
0,813,8677.286746845191
0,814,8677.286746845191
0,815,8677.286746845191
0,816,8677.286746845191
0,817,8677.286746845191
0,818,8677.286746845191
0,819,8677.286746845191
0,820,8677.286746845191
0,821,8677.286746845191
0,822,8677.286746845191
0,823,8677.286746845191
0,824,8677.286746845191
0,825,8677.286746845191
0,826,8677.286746845191
0,827,8677.286746845191
0,828,8677.286746845191
0,829,8677.286746845191
0,830,8677.286746845191
0,831,8677.286746845191
0,832,8677.286746845191
0,833,8677.286746845191
0,834,8677.286746845191
0,835,8677.286746845191
0,836,8677.286746845191
0,837,8677.286746845191
0,838,8677.286746845191
0,839,8677.286746845191
0,840,8677.286746845191
0,841,8677.286746845191
0,842,8677.286746845191
0,843,8677.286746845191
0,844,8677.286746845191
0,845,8677.286746845191
0,846,8677.286746845191
0,847,8677.286746845191
0,848,8677.286746845191
0,849,8677.286746845191
0,850,8677.286746845191
0,851,8677.286746845191
0,852,8677.286746845191
0,853,8677.286746845191
0,854,8677.286746845191
0,855,8677.286746845191
0,856,8677.286746845191
0,857,8677.286746845191
0,858,8677.286746845191
0,859,8677.286746845191
0,860,8677.286746845191
0,861,8677.286746845191
0,862,8677.286746845191
0,863,8677.286746845191
0,864,8677.286746845191
0,865,8677.286746845191
0,866,8677.286746845191
0,867,8677.286746845191
0,868,8677.286746845191
0,869,8677.286746845191
0,870,8677.286746845191
0,871,8677.286746845191
0,872,8677.286746845191
0,873,8677.286746845191
0,874,8677.286746845191
0,875,8677.286746845191
0,876,8677.286746845191
0,877,8677.286746845191
0,878,8677.286746845191
0,879,8677.286746845191
0,880,8677.286746845191
0,881,8677.286746845191
0,882,8677.286746845191
0,883,8677.286746845191
0,884,8677.286746845191
0,885,8677.286746845191
0,886,8677.286746845191
0,887,8677.286746845191
0,888,8677.286746845191
0,889,8677.286746845191
0,890,8677.286746845191
0,891,8677.286746845191
0,892,8677.286746845191
0,893,8677.286746845191
0,894,8677.286746845191
0,895,8677.286746845191
0,896,8677.286746845191
0,897,8677.286746845191
0,898,8677.286746845191
0,899,8677.286746845191
0,900,8677.286746845191
0,901,8677.286746845191
0,902,8677.286746845191
0,903,8677.286746845191
0,904,8677.286746845191
0,905,8677.286746845191
0,906,8677.286746845191
0,907,8677.286746845191
0,908,8677.286746845191
0,909,8677.286746845191
0,910,8677.286746845191
0,911,8677.286746845191
0,912,8677.286746845191
0,913,8677.286746845191
0,914,8677.286746845191
0,915,8677.286746845191
0,916,8677.286746845191
0,917,8677.286746845191
0,918,8677.286746845191
0,919,8677.286746845191
0,920,8677.286746845191
0,921,8677.286746845191
0,922,8677.286746845191
0,923,8677.286746845191
0,924,8677.286746845191
0,925,8677.286746845191
0,926,8677.286746845191
0,927,8677.286746845191
0,928,8677.286746845191
0,929,8677.286746845191
0,930,8677.286746845191
0,931,8677.286746845191
0,932,8677.286746845191
0,933,8677.286746845191
0,934,8677.286746845191
0,935,8677.286746845191
0,936,8677.286746845191
0,937,8677.286746845191
0,938,8677.286746845191
0,939,8677.286746845191
0,940,8677.286746845191
0,941,8677.286746845191
0,942,8677.286746845191
0,943,8677.286746845191
0,944,8677.286746845191
0,945,8677.286746845191
0,946,8677.286746845191
0,947,8677.286746845191
0,948,8677.286746845191
0,949,8677.286746845191
0,950,8677.286746845191
0,951,8677.286746845191
0,952,8677.286746845191
0,953,8677.286746845191
0,954,8677.286746845191
0,955,8677.286746845191
0,956,8677.286746845191
0,957,8677.286746845191
0,958,8677.286746845191
0,959,8677.286746845191
0,960,8677.286746845191
0,961,8677.286746845191
0,962,8677.286746845191
0,963,8677.286746845191
0,964,8677.286746845191
0,965,8677.286746845191
0,966,8677.286746845191
0,967,8677.286746845191
0,968,8677.286746845191
0,969,8677.286746845191
0,970,8677.286746845191
0,971,8677.286746845191
0,972,8677.286746845191
0,973,8677.286746845191
0,974,8677.286746845191
0,975,8677.286746845191
0,976,8677.286746845191
0,977,8677.286746845191
0,978,8677.286746845191
0,979,8677.286746845191
0,980,8677.286746845191
0,981,8677.286746845191
0,982,8677.286746845191
0,983,8677.286746845191
0,984,8677.286746845191
0,985,8677.286746845191
0,986,8677.286746845191
0,987,8677.286746845191
0,988,8677.286746845191
0,989,8677.286746845191
0,990,8677.286746845191
0,991,8677.286746845191
0,992,8677.286746845191
0,993,8677.286746845191
0,994,8677.286746845191
0,995,8677.286746845191
0,996,8677.286746845191
0,997,8677.286746845191
0,998,8677.286746845191
0,999,8677.286746845191
0,1000,8677.286746845191
0,1001,8677.286746845191
0,1002,8677.286746845191
0,1003,8677.286746845191
0,1004,8677.286746845191
0,1005,8677.286746845191
0,1006,8677.286746845191
0,1007,8677.286746845191
0,1008,8677.286746845191
0,1009,8677.286746845191
0,1010,8677.286746845191
0,1011,8677.286746845191
0,1012,8677.286746845191
0,1013,8677.286746845191
0,1014,8677.286746845191
0,1015,8677.286746845191
0,1016,8677.286746845191
0,1017,8677.286746845191
0,1018,8677.286746845191
0,1019,8677.286746845191
0,1020,8677.286746845191
0,1021,8677.286746845191
0,1022,8677.286746845191
0,1023,8677.286746845191
0,1024,8677.286746845191
0,1025,8677.286746845191
0,1026,8677.286746845191
0,1027,8677.286746845191
0,1028,8677.286746845191
0,1029,8677.286746845191
0,1030,8677.286746845191
0,1031,8677.286746845191
0,1032,8677.286746845191
0,1033,8677.286746845191
0,1034,8677.286746845191
0,1035,8677.286746845191
0,1036,8677.286746845191
0,1037,8677.286746845191
0,1038,8677.286746845191
0,1039,8677.286746845191
0,1040,8677.286746845191
0,1041,8677.286746845191
0,1042,8677.286746845191
0,1043,8677.286746845191
0,1044,8677.286746845191
0,1045,8677.286746845191
0,1046,8677.286746845191
0,1047,8677.286746845191
0,1048,8677.286746845191
0,1049,8677.286746845191
0,1050,8677.286746845191
0,1051,8677.286746845191
0,1052,8677.286746845191
0,1053,8677.286746845191
0,1054,8677.286746845191
0,1055,8677.286746845191
0,1056,8677.286746845191
0,1057,8677.286746845191
0,1058,8677.286746845191
0,1059,8677.286746845191
0,1060,8677.286746845191
0,1061,8677.286746845191
0,1062,8677.286746845191
0,1063,8677.286746845191
0,1064,8677.286746845191
0,1065,8677.286746845191
0,1066,8677.286746845191
0,1067,8677.286746845191
0,1068,8677.286746845191
0,1069,8677.286746845191
0,1070,8677.286746845191
0,1071,8677.286746845191
0,1072,8677.286746845191
0,1073,8677.286746845191
0,1074,8677.286746845191
0,1075,8677.286746845191
0,1076,8677.286746845191
0,1077,8677.286746845191
0,1078,8677.286746845191
0,1079,8677.286746845191
0,1080,8677.286746845191
0,1081,8677.286746845191
0,1082,8677.286746845191
0,1083,8677.286746845191
0,1084,8677.286746845191
0,1085,8677.286746845191
0,1086,8677.286746845191
0,1087,8677.286746845191
0,1088,8677.286746845191
0,1089,8677.286746845191
0,1090,8677.286746845191
0,1091,8677.286746845191
0,1092,8677.286746845191
0,1093,8677.286746845191
0,1094,8677.286746845191
0,1095,8677.286746845191
0,1096,8677.286746845191
0,1097,8677.286746845191
0,1098,8677.286746845191
0,1099,8677.286746845191
0,1100,8677.286746845191
0,1101,8677.286746845191
0,1102,8677.286746845191
0,1103,8677.286746845191
0,1104,8677.286746845191
0,1105,8677.286746845191
0,1106,8677.286746845191
0,1107,8677.286746845191
0,1108,8677.286746845191
0,1109,8677.286746845191
0,1110,8677.286746845191
0,1111,8677.286746845191
0,1112,8677.286746845191
0,1113,8677.286746845191
0,1114,8677.286746845191
0,1115,8677.286746845191
0,1116,8677.286746845191
0,1117,8677.286746845191
0,1118,8677.286746845191
0,1119,8677.286746845191
0,1120,8677.286746845191
0,1121,8677.286746845191
0,1122,8677.286746845191
0,1123,8677.286746845191
0,1124,8677.286746845191
0,1125,8677.286746845191
0,1126,8677.286746845191
0,1127,8677.286746845191
0,1128,8677.286746845191
0,1129,8677.286746845191
0,1130,8677.286746845191
0,1131,8677.286746845191
0,1132,8677.286746845191
0,1133,8677.286746845191
0,1134,8677.286746845191
0,1135,8677.286746845191
0,1136,8677.286746845191
0,1137,8677.286746845191
0,1138,8677.286746845191
0,1139,8677.286746845191
0,1140,8677.286746845191
0,1141,8677.286746845191
0,1142,8677.286746845191
0,1143,8677.286746845191
0,1144,8677.286746845191
0,1145,8677.286746845191
0,1146,8677.286746845191
0,1147,8677.286746845191
0,1148,8677.286746845191
0,1149,8677.286746845191
0,1150,8677.286746845191
0,1151,8677.286746845191
