yr,casual,Predicted Y
0,6,28.60057836899942
0,3,28.60057836899942
0,2,28.60057836899942
0,6,28.60057836899942
0,12,28.60057836899942
0,11,28.60057836899942
0,8,28.60057836899942
0,12,28.60057836899942
0,9,28.60057836899942
0,5,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,4,28.60057836899942
0,4,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,8,28.60057836899942
0,8,28.60057836899942
0,20,28.60057836899942
0,9,28.60057836899942
0,16,28.60057836899942
0,19,28.60057836899942
0,9,28.60057836899942
0,9,28.60057836899942
0,7,28.60057836899942
0,9,28.60057836899942
0,5,28.60057836899942
0,9,28.60057836899942
0,7,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,5,28.60057836899942
0,2,28.60057836899942
0,8,28.60057836899942
0,7,28.60057836899942
0,12,28.60057836899942
0,5,28.60057836899942
0,8,28.60057836899942
0,5,28.60057836899942
0,3,28.60057836899942
0,4,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,6,28.60057836899942
0,8,28.60057836899942
0,5,28.60057836899942
0,13,28.60057836899942
0,3,28.60057836899942
0,4,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,5,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,5,28.60057836899942
0,4,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,4,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,4,28.60057836899942
0,2,28.60057836899942
0,6,28.60057836899942
0,3,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,6,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,5,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,5,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,3,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,5,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,4,28.60057836899942
0,6,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,5,28.60057836899942
0,9,28.60057836899942
0,3,28.60057836899942
0,4,28.60057836899942
0,5,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,4,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,18,28.60057836899942
0,15,28.60057836899942
0,21,28.60057836899942
0,26,28.60057836899942
0,21,28.60057836899942
0,33,28.60057836899942
0,29,28.60057836899942
0,15,28.60057836899942
0,14,28.60057836899942
0,6,28.60057836899942
0,6,28.60057836899942
0,0,28.60057836899942
0,5,28.60057836899942
0,6,28.60057836899942
0,4,28.60057836899942
0,3,28.60057836899942
0,9,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,8,28.60057836899942
0,23,28.60057836899942
0,29,28.60057836899942
0,23,28.60057836899942
0,22,28.60057836899942
0,35,28.60057836899942
0,22,28.60057836899942
0,23,28.60057836899942
0,11,28.60057836899942
0,14,28.60057836899942
0,7,28.60057836899942
0,6,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,4,28.60057836899942
0,3,28.60057836899942
0,8,28.60057836899942
0,7,28.60057836899942
0,9,28.60057836899942
0,10,28.60057836899942
0,13,28.60057836899942
0,12,28.60057836899942
0,21,28.60057836899942
0,6,28.60057836899942
0,4,28.60057836899942
0,7,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,5,28.60057836899942
0,5,28.60057836899942
0,11,28.60057836899942
0,7,28.60057836899942
0,4,28.60057836899942
0,10,28.60057836899942
0,7,28.60057836899942
0,5,28.60057836899942
0,4,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,6,28.60057836899942
0,1,28.60057836899942
0,5,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,5,28.60057836899942
0,7,28.60057836899942
0,12,28.60057836899942
0,6,28.60057836899942
0,8,28.60057836899942
0,8,28.60057836899942
0,8,28.60057836899942
0,1,28.60057836899942
0,6,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,7,28.60057836899942
0,7,28.60057836899942
0,6,28.60057836899942
0,6,28.60057836899942
0,11,28.60057836899942
0,8,28.60057836899942
0,6,28.60057836899942
0,4,28.60057836899942
0,0,28.60057836899942
0,10,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,4,28.60057836899942
0,10,28.60057836899942
0,12,28.60057836899942
0,11,28.60057836899942
0,10,28.60057836899942
0,11,28.60057836899942
0,8,28.60057836899942
0,0,28.60057836899942
0,6,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,7,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,7,28.60057836899942
0,22,28.60057836899942
0,24,28.60057836899942
0,12,28.60057836899942
0,17,28.60057836899942
0,13,28.60057836899942
0,9,28.60057836899942
0,5,28.60057836899942
0,5,28.60057836899942
0,5,28.60057836899942
0,4,28.60057836899942
0,5,28.60057836899942
0,5,28.60057836899942
0,4,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,5,28.60057836899942
0,6,28.60057836899942
0,4,28.60057836899942
0,6,28.60057836899942
0,3,28.60057836899942
0,11,28.60057836899942
0,6,28.60057836899942
0,2,28.60057836899942
0,7,28.60057836899942
0,4,28.60057836899942
0,6,28.60057836899942
0,8,28.60057836899942
0,5,28.60057836899942
0,1,28.60057836899942
0,6,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,5,28.60057836899942
0,5,28.60057836899942
0,10,28.60057836899942
0,6,28.60057836899942
0,6,28.60057836899942
0,21,28.60057836899942
0,21,28.60057836899942
0,11,28.60057836899942
0,21,28.60057836899942
0,14,28.60057836899942
0,14,28.60057836899942
0,7,28.60057836899942
0,13,28.60057836899942
0,16,28.60057836899942
0,5,28.60057836899942
0,4,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,2,28.60057836899942
0,6,28.60057836899942
0,7,28.60057836899942
0,4,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,4,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,6,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,10,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,5,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,4,28.60057836899942
0,4,28.60057836899942
0,12,28.60057836899942
0,9,28.60057836899942
0,10,28.60057836899942
0,22,28.60057836899942
0,19,28.60057836899942
0,9,28.60057836899942
0,9,28.60057836899942
0,6,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,4,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,7,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,4,28.60057836899942
0,7,28.60057836899942
0,9,28.60057836899942
0,10,28.60057836899942
0,13,28.60057836899942
0,18,28.60057836899942
0,14,28.60057836899942
0,19,28.60057836899942
0,6,28.60057836899942
0,8,28.60057836899942
0,9,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,2,28.60057836899942
0,5,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,6,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,6,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,5,28.60057836899942
0,7,28.60057836899942
0,3,28.60057836899942
0,4,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,5,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,4,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,4,28.60057836899942
0,2,28.60057836899942
0,5,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,10,28.60057836899942
0,8,28.60057836899942
0,7,28.60057836899942
0,7,28.60057836899942
0,3,28.60057836899942
0,4,28.60057836899942
0,1,28.60057836899942
0,5,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,4,28.60057836899942
0,6,28.60057836899942
0,2,28.60057836899942
0,9,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,4,28.60057836899942
0,4,28.60057836899942
0,5,28.60057836899942
0,5,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,5,28.60057836899942
0,3,28.60057836899942
0,8,28.60057836899942
0,9,28.60057836899942
0,15,28.60057836899942
0,9,28.60057836899942
0,8,28.60057836899942
0,10,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,5,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,10,28.60057836899942
0,10,28.60057836899942
0,5,28.60057836899942
0,11,28.60057836899942
0,8,28.60057836899942
0,14,28.60057836899942
0,2,28.60057836899942
0,6,28.60057836899942
0,5,28.60057836899942
0,3,28.60057836899942
0,2,28.60057836899942
0,7,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,7,28.60057836899942
0,15,28.60057836899942
0,28,28.60057836899942
0,48,28.60057836899942
0,47,28.60057836899942
0,47,28.60057836899942
0,52,28.60057836899942
0,42,28.60057836899942
0,24,28.60057836899942
0,13,28.60057836899942
0,1,28.60057836899942
0,5,28.60057836899942
0,5,28.60057836899942
0,5,28.60057836899942
0,4,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,6,28.60057836899942
0,7,28.60057836899942
0,3,28.60057836899942
0,6,28.60057836899942
0,11,28.60057836899942
0,7,28.60057836899942
0,10,28.60057836899942
0,8,28.60057836899942
0,4,28.60057836899942
0,16,28.60057836899942
0,9,28.60057836899942
0,5,28.60057836899942
0,5,28.60057836899942
0,6,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,6,28.60057836899942
0,4,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,7,28.60057836899942
0,7,28.60057836899942
0,4,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,6,28.60057836899942
0,4,28.60057836899942
0,4,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,8,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,4,28.60057836899942
0,1,28.60057836899942
0,4,28.60057836899942
0,8,28.60057836899942
0,1,28.60057836899942
0,4,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,7,28.60057836899942
0,9,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,4,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,5,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,4,28.60057836899942
0,3,28.60057836899942
0,6,28.60057836899942
0,0,28.60057836899942
0,4,28.60057836899942
0,6,28.60057836899942
0,3,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,4,28.60057836899942
0,8,28.60057836899942
0,5,28.60057836899942
0,12,28.60057836899942
0,7,28.60057836899942
0,21,28.60057836899942
0,17,28.60057836899942
0,12,28.60057836899942
0,14,28.60057836899942
0,18,28.60057836899942
0,9,28.60057836899942
0,7,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,5,28.60057836899942
0,3,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,5,28.60057836899942
0,13,28.60057836899942
0,30,28.60057836899942
0,27,28.60057836899942
0,32,28.60057836899942
0,30,28.60057836899942
0,47,28.60057836899942
0,42,28.60057836899942
0,24,28.60057836899942
0,4,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,9,28.60057836899942
0,6,28.60057836899942
0,1,28.60057836899942
0,5,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,4,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,12,28.60057836899942
0,19,28.60057836899942
0,26,28.60057836899942
0,58,28.60057836899942
0,62,28.60057836899942
0,51,28.60057836899942
0,40,28.60057836899942
0,28,28.60057836899942
0,30,28.60057836899942
0,17,28.60057836899942
0,11,28.60057836899942
0,15,28.60057836899942
0,6,28.60057836899942
0,5,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,7,28.60057836899942
0,8,28.60057836899942
0,9,28.60057836899942
0,10,28.60057836899942
0,27,28.60057836899942
0,27,28.60057836899942
0,14,28.60057836899942
0,19,28.60057836899942
0,16,28.60057836899942
0,25,28.60057836899942
0,11,28.60057836899942
0,12,28.60057836899942
0,5,28.60057836899942
0,8,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,7,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,10,28.60057836899942
0,2,28.60057836899942
0,5,28.60057836899942
0,11,28.60057836899942
0,6,28.60057836899942
0,14,28.60057836899942
0,10,28.60057836899942
0,11,28.60057836899942
0,21,28.60057836899942
0,15,28.60057836899942
0,14,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,5,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,5,28.60057836899942
0,6,28.60057836899942
0,2,28.60057836899942
0,14,28.60057836899942
0,7,28.60057836899942
0,14,28.60057836899942
0,13,28.60057836899942
0,17,28.60057836899942
0,35,28.60057836899942
0,26,28.60057836899942
0,11,28.60057836899942
0,20,28.60057836899942
0,18,28.60057836899942
0,10,28.60057836899942
0,5,28.60057836899942
0,12,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,3,28.60057836899942
0,3,28.60057836899942
0,1,28.60057836899942
0,3,28.60057836899942
0,7,28.60057836899942
0,18,28.60057836899942
0,16,28.60057836899942
0,18,28.60057836899942
0,19,28.60057836899942
0,15,28.60057836899942
0,15,28.60057836899942
0,26,28.60057836899942
0,15,28.60057836899942
0,29,28.60057836899942
0,18,28.60057836899942
0,11,28.60057836899942
0,14,28.60057836899942
0,8,28.60057836899942
0,5,28.60057836899942
0,8,28.60057836899942
0,4,28.60057836899942
0,12,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,2,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,8,28.60057836899942
0,26,28.60057836899942
0,15,28.60057836899942
0,17,28.60057836899942
0,31,28.60057836899942
0,59,28.60057836899942
0,45,28.60057836899942
0,73,28.60057836899942
0,55,28.60057836899942
0,68,28.60057836899942
0,52,28.60057836899942
0,29,28.60057836899942
0,16,28.60057836899942
0,19,28.60057836899942
0,11,28.60057836899942
0,19,28.60057836899942
0,16,28.60057836899942
0,6,28.60057836899942
0,10,28.60057836899942
0,3,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,0,28.60057836899942
0,3,28.60057836899942
0,6,28.60057836899942
0,9,28.60057836899942
0,18,28.60057836899942
0,34,28.60057836899942
0,47,28.60057836899942
0,38,28.60057836899942
0,52,28.60057836899942
0,102,28.60057836899942
0,84,28.60057836899942
0,39,28.60057836899942
0,36,28.60057836899942
0,21,28.60057836899942
0,5,28.60057836899942
0,9,28.60057836899942
0,4,28.60057836899942
0,2,28.60057836899942
0,4,28.60057836899942
0,3,28.60057836899942
0,5,28.60057836899942
0,0,28.60057836899942
0,9,28.60057836899942
0,0,28.60057836899942
0,1,28.60057836899942
0,0,28.60057836899942
0,2,28.60057836899942
0,7,28.60057836899942
0,34,28.60057836899942
0,72,28.60057836899942
0,62,28.60057836899942
0,76,28.60057836899942
0,108,28.60057836899942
0,66,28.60057836899942
0,59,28.60057836899942
0,60,28.60057836899942
0,30,28.60057836899942
0,3,28.60057836899942
0,12,28.60057836899942
0,17,28.60057836899942
0,4,28.60057836899942
0,9,28.60057836899942
0,7,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
0,1,28.60057836899942
0,1,28.60057836899942
0,2,28.60057836899942
