hum,yr,Predicted Y
0.37,0,0.5582566790161831
0.33,0,0.5669176234962697
0.33,0,0.5669176234962697
0.3,0,0.5734133318563346
0.28,0,0.5777438040963779
0.28,0,0.5777438040963779
0.28,0,0.5777438040963779
0.38,0,0.5560914428961615
0.38,0,0.5560914428961615
0.38,0,0.5560914428961615
0.47,0,0.5366043178159667
0.51,0,0.5279433733358802
0.55,0,0.5192824288557937
0.47,0,0.5366043178159667
0.55,0,0.5192824288557937
0.64,0,0.4997953037755989
0.64,0,0.4997953037755989
0.64,0,0.4997953037755989
0.69,0,0.4889691231754907
0.63,0,0.5019605398956205
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.51,0,0.5279433733358802
0.47,0,0.5366043178159667
0.44,0,0.5431000261760317
0.35,0,0.5625871512562264
0.35,0,0.5625871512562264
0.36,0,0.5604219151362048
0.36,0,0.5604219151362048
0.38,0,0.5560914428961615
0.51,0,0.5279433733358802
0.51,0,0.5279433733358802
0.55,0,0.5192824288557937
0.51,0,0.5279433733358802
0.55,0,0.5192824288557937
0.51,0,0.5279433733358802
0.59,0,0.5106214843757071
0.64,0,0.4997953037755989
0.69,0,0.4889691231754907
0.69,0,0.4889691231754907
0.69,0,0.4889691231754907
0.55,0,0.5192824288557937
0.69,0,0.4889691231754907
0.69,0,0.4889691231754907
0.51,0,0.5279433733358802
0.47,0,0.5366043178159667
0.37,0,0.5582566790161831
0.4,0,0.5517609706561182
0.37,0,0.5582566790161831
0.37,0,0.5582566790161831
0.4,0,0.5517609706561182
0.37,0,0.5582566790161831
0.37,0,0.5582566790161831
0.37,0,0.5582566790161831
0.4,0,0.5517609706561182
0.55,0,0.5192824288557937
0.47,0,0.5366043178159667
0.47,0,0.5366043178159667
0.43,0,0.5452652622960533
0.51,0,0.5279433733358802
0.51,0,0.5279433733358802
0.55,0,0.5192824288557937
0.55,0,0.5192824288557937
0.55,0,0.5192824288557937
0.55,0,0.5192824288557937
0.74,0,0.4781429425753825
0.74,0,0.4781429425753825
0.74,0,0.4781429425753825
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.8,0,0.46515152585525266
0.69,0,0.4889691231754907
0.59,0,0.5106214843757071
0.44,0,0.5431000261760317
0.32,0,0.5690828596162913
0.32,0,0.5690828596162913
0.29,0,0.5755785679763563
0.37,0,0.5582566790161831
0.39,0,0.5539262067761399
0.36,0,0.5604219151362048
0.36,0,0.5604219151362048
0.39,0,0.5539262067761399
0.36,0,0.5604219151362048
0.39,0,0.5539262067761399
0.42,0,0.5474304984160749
0.42,0,0.5474304984160749
0.46,0,0.5387695539359884
0.46,0,0.5387695539359884
0.53,0,0.5236129010958369
0.53,0,0.5236129010958369
0.49,0,0.5322738455759235
0.53,0,0.5236129010958369
0.49,0,0.5322738455759235
0.46,0,0.5387695539359884
0.43,0,0.5452652622960533
0.4,0,0.5517609706561182
0.37,0,0.5582566790161831
0.34,0,0.5647523873762481
0.32,0,0.5690828596162913
0.35,0,0.5625871512562264
0.34,0,0.5647523873762481
0.37,0,0.5582566790161831
0.4,0,0.5517609706561182
0.43,0,0.5452652622960533
0.46,0,0.5387695539359884
0.46,0,0.5387695539359884
0.46,0,0.5387695539359884
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.54,0,0.5214476649758153
0.54,0,0.5214476649758153
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.47,0,0.5366043178159667
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.47,0,0.5366043178159667
0.5,0,0.5301086094559019
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.55,0,0.5192824288557937
0.55,0,0.5192824288557937
0.55,0,0.5192824288557937
0.55,0,0.5192824288557937
0.51,0,0.5279433733358802
0.51,0,0.5279433733358802
0.51,0,0.5279433733358802
0.47,0,0.5366043178159667
0.51,0,0.5279433733358802
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.8,0,0.46515152585525266
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.86,0,0.45216010913512283
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.93,0,0.43700345629497134
0.69,0,0.4889691231754907
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.55,0,0.5192824288557937
0.51,0,0.5279433733358802
0.47,0,0.5366043178159667
0.44,0,0.5431000261760317
0.47,0,0.5366043178159667
0.47,0,0.5366043178159667
0.44,0,0.5431000261760317
0.47,0,0.5366043178159667
0.47,0,0.5366043178159667
0.47,0,0.5366043178159667
0.5,0,0.5301086094559019
0.55,0,0.5192824288557937
0.55,0,0.5192824288557937
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.54,0,0.5214476649758153
0.54,0,0.5214476649758153
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.44,0,0.5431000261760317
0.44,0,0.5431000261760317
0.41,0,0.5495957345360966
0.41,0,0.5495957345360966
0.38,0,0.5560914428961615
0.38,0,0.5560914428961615
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.47,0,0.5366043178159667
0.47,0,0.5366043178159667
0.46,0,0.5387695539359884
0.46,0,0.5387695539359884
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.54,0,0.5214476649758153
0.54,0,0.5214476649758153
0.54,0,0.5214476649758153
0.54,0,0.5214476649758153
0.54,0,0.5214476649758153
0.74,0,0.4781429425753825
0.68,0,0.4911343592955123
0.69,0,0.4889691231754907
0.55,0,0.5192824288557937
0.51,0,0.5279433733358802
0.44,0,0.5431000261760317
0.37,0,0.5582566790161831
0.41,0,0.5495957345360966
0.38,0,0.5560914428961615
0.41,0,0.5495957345360966
0.41,0,0.5495957345360966
0.47,0,0.5366043178159667
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.69,0,0.4889691231754907
0.69,0,0.4889691231754907
0.55,0,0.5192824288557937
0.55,0,0.5192824288557937
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.63,0,0.5019605398956205
0.63,0,0.5019605398956205
0.63,0,0.5019605398956205
0.64,0,0.4997953037755989
0.59,0,0.5106214843757071
0.55,0,0.5192824288557937
0.48,0,0.5344390816959451
0.38,0,0.5560914428961615
0.39,0,0.5539262067761399
0.36,0,0.5604219151362048
0.34,0,0.5647523873762481
0.36,0,0.5604219151362048
0.45,0,0.54093479005601
0.39,0,0.5539262067761399
0.39,0,0.5539262067761399
0.39,0,0.5539262067761399
0.42,0,0.5474304984160749
0.45,0,0.54093479005601
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.69,0,0.4889691231754907
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.55,0,0.5192824288557937
0.51,0,0.5279433733358802
0.51,0,0.5279433733358802
0.44,0,0.5431000261760317
0.41,0,0.5495957345360966
0.35,0,0.5625871512562264
0.36,0,0.5604219151362048
0.38,0,0.5560914428961615
0.38,0,0.5560914428961615
0.37,0,0.5582566790161831
0.4,0,0.5517609706561182
0.47,0,0.5366043178159667
0.47,0,0.5366043178159667
0.51,0,0.5279433733358802
0.49,0,0.5322738455759235
0.4,0,0.5517609706561182
0.47,0,0.5366043178159667
0.44,0,0.5431000261760317
0.43,0,0.5452652622960533
0.43,0,0.5452652622960533
0.43,0,0.5452652622960533
0.43,0,0.5452652622960533
0.43,0,0.5452652622960533
0.5,0,0.5301086094559019
0.47,0,0.5366043178159667
0.47,0,0.5366043178159667
0.5,0,0.5301086094559019
0.55,0,0.5192824288557937
0.47,0,0.5366043178159667
0.47,0,0.5366043178159667
0.43,0,0.5452652622960533
0.47,0,0.5366043178159667
0.47,0,0.5366043178159667
0.51,0,0.5279433733358802
0.55,0,0.5192824288557937
0.59,0,0.5106214843757071
0.8,0,0.46515152585525266
0.8,0,0.46515152585525266
0.93,0,0.43700345629497134
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.8,0,0.46515152585525266
0.87,0,0.4499948730151012
0.87,0,0.4499948730151012
0.82,0,0.4608210536152094
0.8,0,0.46515152585525266
0.8,0,0.46515152585525266
0.87,0,0.4499948730151012
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.92,0,0.439168692414993
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.87,0,0.4499948730151012
0.81,0,0.46298628973523104
0.62,0,0.5041257760156421
0.58,0,0.5127867204957287
0.54,0,0.5214476649758153
0.58,0,0.5127867204957287
0.57,0,0.5149519566157503
0.61,0,0.5062910121356639
0.57,0,0.5149519566157503
0.49,0,0.5322738455759235
0.49,0,0.5322738455759235
0.52,0,0.5257781372158585
0.52,0,0.5257781372158585
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.6,0,0.5084562482556855
0.6,0,0.5084562482556855
0.55,0,0.5192824288557937
0.55,0,0.5192824288557937
0.52,0,0.5257781372158585
0.48,0,0.5344390816959451
0.45,0,0.54093479005601
0.42,0,0.5474304984160749
0.45,0,0.54093479005601
0.45,0,0.54093479005601
0.45,0,0.54093479005601
0.49,0,0.5322738455759235
0.49,0,0.5322738455759235
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.6,0,0.5084562482556855
0.6,0,0.5084562482556855
0.65,0,0.49763006765557727
0.65,0,0.49763006765557727
0.7,0,0.48680388705546906
0.7,0,0.48680388705546906
0.75,0,0.47597770645536086
0.8,0,0.46515152585525266
0.87,0,0.4499948730151012
0.6,0,0.5084562482556855
0.55,0,0.5192824288557937
0.51,0,0.5279433733358802
0.47,0,0.5366043178159667
0.51,0,0.5279433733358802
0.47,0,0.5366043178159667
0.41,0,0.5495957345360966
0.27,0,0.5799090402163996
0.21,0,0.5929004569365294
0.25,0,0.5842395124564428
0.26,0,0.5820742763364212
0.26,0,0.5820742763364212
0.28,0,0.5777438040963779
0.3,0,0.5734133318563346
0.3,0,0.5734133318563346
0.33,0,0.5669176234962697
0.38,0,0.5560914428961615
0.41,0,0.5495957345360966
0.38,0,0.5560914428961615
0.45,0,0.54093479005601
0.41,0,0.5495957345360966
0.41,0,0.5495957345360966
0.41,0,0.5495957345360966
0.48,0,0.5344390816959451
0.44,0,0.5431000261760317
0.44,0,0.5431000261760317
0.44,0,0.5431000261760317
0.41,0,0.5495957345360966
0.41,0,0.5495957345360966
0.38,0,0.5560914428961615
0.38,0,0.5560914428961615
0.35,0,0.5625871512562264
0.33,0,0.5669176234962697
0.28,0,0.5777438040963779
0.28,0,0.5777438040963779
0.28,0,0.5777438040963779
0.35,0,0.5625871512562264
0.35,0,0.5625871512562264
0.45,0,0.54093479005601
0.41,0,0.5495957345360966
0.49,0,0.5322738455759235
0.57,0,0.5149519566157503
0.57,0,0.5149519566157503
0.57,0,0.5149519566157503
0.62,0,0.5041257760156421
0.62,0,0.5041257760156421
0.57,0,0.5149519566157503
0.57,0,0.5149519566157503
0.58,0,0.5127867204957287
0.62,0,0.5041257760156421
0.54,0,0.5214476649758153
0.46,0,0.5387695539359884
0.43,0,0.5452652622960533
0.37,0,0.5582566790161831
0.33,0,0.5669176234962697
0.28,0,0.5777438040963779
0.28,0,0.5777438040963779
0.26,0,0.5820742763364212
0.26,0,0.5820742763364212
0.3,0,0.5734133318563346
0.3,0,0.5734133318563346
0.36,0,0.5604219151362048
0.36,0,0.5604219151362048
0.38,0,0.5560914428961615
0.41,0,0.5495957345360966
0.41,0,0.5495957345360966
0.45,0,0.54093479005601
0.45,0,0.54093479005601
0.48,0,0.5344390816959451
0.48,0,0.5344390816959451
0.48,0,0.5344390816959451
0.48,0,0.5344390816959451
0.49,0,0.5322738455759235
0.41,0,0.5495957345360966
0.42,0,0.5474304984160749
0.46,0,0.5387695539359884
0.42,0,0.5474304984160749
0.43,0,0.5452652622960533
0.46,0,0.5387695539359884
0.4,0,0.5517609706561182
0.47,0,0.5366043178159667
0.5,0,0.5301086094559019
0.59,0,0.5106214843757071
0.54,0,0.5214476649758153
0.59,0,0.5106214843757071
0.63,0,0.5019605398956205
0.63,0,0.5019605398956205
0.64,0,0.4997953037755989
0.69,0,0.4889691231754907
0.69,0,0.4889691231754907
0.69,0,0.4889691231754907
0.74,0,0.4781429425753825
0.74,0,0.4781429425753825
0.74,0,0.4781429425753825
0.74,0,0.4781429425753825
0.74,0,0.4781429425753825
0.64,0,0.4997953037755989
0.6,0,0.5084562482556855
0.6,0,0.5084562482556855
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.45,0,0.54093479005601
0.42,0,0.5474304984160749
0.42,0,0.5474304984160749
0.45,0,0.54093479005601
0.49,0,0.5322738455759235
0.65,0,0.49763006765557727
0.65,0,0.49763006765557727
0.65,0,0.49763006765557727
0.64,0,0.4997953037755989
0.64,0,0.4997953037755989
0.69,0,0.4889691231754907
0.65,0,0.49763006765557727
0.69,0,0.4889691231754907
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.87,0,0.4499948730151012
0.87,0,0.4499948730151012
0.87,0,0.4499948730151012
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.55,0,0.5192824288557937
0.55,0,0.5192824288557937
0.69,0,0.4889691231754907
0.69,0,0.4889691231754907
0.74,0,0.4781429425753825
0.74,0,0.4781429425753825
0.74,0,0.4781429425753825
0.8,0,0.46515152585525266
0.75,0,0.47597770645536086
0.75,0,0.47597770645536086
0.75,0,0.47597770645536086
0.75,0,0.47597770645536086
0.8,0,0.46515152585525266
0.8,0,0.46515152585525266
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.8,0,0.46515152585525266
0.86,0,0.45216010913512283
0.8,0,0.46515152585525266
0.75,0,0.47597770645536086
0.75,0,0.47597770645536086
0.75,0,0.47597770645536086
0.7,0,0.48680388705546906
0.75,0,0.47597770645536086
0.65,0,0.49763006765557727
0.6,0,0.5084562482556855
0.64,0,0.4997953037755989
0.64,0,0.4997953037755989
0.64,0,0.4997953037755989
0.64,0,0.4997953037755989
0.69,0,0.4889691231754907
0.64,0,0.4997953037755989
0.59,0,0.5106214843757071
0.55,0,0.5192824288557937
0.59,0,0.5106214843757071
0.64,0,0.4997953037755989
0.64,0,0.4997953037755989
0.59,0,0.5106214843757071
0.55,0,0.5192824288557937
0.6,0,0.5084562482556855
0.69,0,0.4889691231754907
0.6,0,0.5084562482556855
0.6,0,0.5084562482556855
0.69,0,0.4889691231754907
0.69,0,0.4889691231754907
0.74,0,0.4781429425753825
0.74,0,0.4781429425753825
0.8,0,0.46515152585525266
0.8,0,0.46515152585525266
0.8,0,0.46515152585525266
0.8,0,0.46515152585525266
0.8,0,0.46515152585525266
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.8,0,0.46515152585525266
0.8,0,0.46515152585525266
0.75,0,0.47597770645536086
0.52,0,0.5257781372158585
0.61,0,0.5062910121356639
0.61,0,0.5062910121356639
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.56,0,0.517117192735772
0.65,0,0.49763006765557727
0.65,0,0.49763006765557727
0.65,0,0.49763006765557727
0.7,0,0.48680388705546906
0.7,0,0.48680388705546906
0.65,0,0.49763006765557727
0.65,0,0.49763006765557727
0.64,0,0.4997953037755989
0.64,0,0.4997953037755989
0.64,0,0.4997953037755989
0.59,0,0.5106214843757071
0.64,0,0.4997953037755989
0.69,0,0.4889691231754907
0.64,0,0.4997953037755989
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.55,0,0.5192824288557937
0.59,0,0.5106214843757071
0.55,0,0.5192824288557937
0.59,0,0.5106214843757071
0.56,0,0.517117192735772
0.59,0,0.5106214843757071
0.55,0,0.5192824288557937
0.61,0,0.5062910121356639
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.59,0,0.5106214843757071
0.64,0,0.4997953037755989
0.64,0,0.4997953037755989
0.69,0,0.4889691231754907
0.69,0,0.4889691231754907
0.69,0,0.4889691231754907
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.8,0,0.46515152585525266
0.75,0,0.47597770645536086
0.75,0,0.47597770645536086
0.75,0,0.47597770645536086
0.81,0,0.46298628973523104
0.81,0,0.46298628973523104
0.87,0,0.4499948730151012
0.87,0,0.4499948730151012
0.87,0,0.4499948730151012
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
1.0,0,0.42184680345481984
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.82,0,0.4608210536152094
0.76,0,0.47381247033533924
0.71,0,0.48463865093544745
0.53,0,0.5236129010958369
0.42,0,0.5474304984160749
0.45,0,0.54093479005601
0.48,0,0.5344390816959451
0.47,0,0.5366043178159667
0.44,0,0.5431000261760317
0.44,0,0.5431000261760317
0.4,0,0.5517609706561182
0.44,0,0.5431000261760317
0.43,0,0.5452652622960533
0.43,0,0.5452652622960533
0.5,0,0.5301086094559019
0.43,0,0.5452652622960533
0.5,0,0.5301086094559019
0.5,0,0.5301086094559019
0.47,0,0.5366043178159667
0.43,0,0.5452652622960533
0.43,0,0.5452652622960533
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.37,0,0.5582566790161831
0.37,0,0.5582566790161831
0.37,0,0.5582566790161831
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.47,0,0.5366043178159667
0.55,0,0.5192824288557937
0.51,0,0.5279433733358802
0.47,0,0.5366043178159667
0.44,0,0.5431000261760317
0.59,0,0.5106214843757071
0.63,0,0.5019605398956205
0.63,0,0.5019605398956205
0.63,0,0.5019605398956205
0.55,0,0.5192824288557937
0.59,0,0.5106214843757071
0.74,0,0.4781429425753825
0.8,0,0.46515152585525266
0.51,0,0.5279433733358802
0.51,0,0.5279433733358802
0.48,0,0.5344390816959451
0.5,0,0.5301086094559019
0.45,0,0.54093479005601
0.48,0,0.5344390816959451
0.42,0,0.5474304984160749
0.56,0,0.517117192735772
0.6,0,0.5084562482556855
0.65,0,0.49763006765557727
0.65,0,0.49763006765557727
0.7,0,0.48680388705546906
0.65,0,0.49763006765557727
0.7,0,0.48680388705546906
0.7,0,0.48680388705546906
0.65,0,0.49763006765557727
0.75,0,0.47597770645536086
0.75,0,0.47597770645536086
0.93,0,0.43700345629497134
1.0,0,0.42184680345481984
1.0,0,0.42184680345481984
0.93,0,0.43700345629497134
1.0,0,0.42184680345481984
1.0,0,0.42184680345481984
1.0,0,0.42184680345481984
1.0,0,0.42184680345481984
1.0,0,0.42184680345481984
1.0,0,0.42184680345481984
1.0,0,0.42184680345481984
1.0,0,0.42184680345481984
1.0,0,0.42184680345481984
1.0,0,0.42184680345481984
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.87,0,0.4499948730151012
1.0,0,0.42184680345481984
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.7,0,0.48680388705546906
0.65,0,0.49763006765557727
0.6,0,0.5084562482556855
0.6,0,0.5084562482556855
0.6,0,0.5084562482556855
0.6,0,0.5084562482556855
0.6,0,0.5084562482556855
0.65,0,0.49763006765557727
0.65,0,0.49763006765557727
0.56,0,0.517117192735772
0.52,0,0.5257781372158585
0.49,0,0.5322738455759235
0.46,0,0.5387695539359884
0.46,0,0.5387695539359884
0.46,0,0.5387695539359884
0.46,0,0.5387695539359884
0.49,0,0.5322738455759235
0.46,0,0.5387695539359884
0.56,0,0.517117192735772
0.61,0,0.5062910121356639
0.61,0,0.5062910121356639
0.6,0,0.5084562482556855
0.6,0,0.5084562482556855
0.65,0,0.49763006765557727
0.65,0,0.49763006765557727
0.75,0,0.47597770645536086
0.8,0,0.46515152585525266
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.93,0,0.43700345629497134
0.86,0,0.45216010913512283
1.0,0,0.42184680345481984
0.8,0,0.46515152585525266
0.75,0,0.47597770645536086
0.65,0,0.49763006765557727
0.62,0,0.5041257760156421
0.57,0,0.5149519566157503
0.57,0,0.5149519566157503
0.54,0,0.5214476649758153
0.57,0,0.5149519566157503
0.7,0,0.48680388705546906
0.66,0,0.4954648315355556
0.7,0,0.48680388705546906
0.7,0,0.48680388705546906
0.7,0,0.48680388705546906
0.81,0,0.46298628973523104
0.81,0,0.46298628973523104
0.87,0,0.4499948730151012
0.87,0,0.4499948730151012
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.93,0,0.43700345629497134
0.81,0,0.46298628973523104
0.7,0,0.48680388705546906
0.65,0,0.49763006765557727
0.56,0,0.517117192735772
0.52,0,0.5257781372158585
0.47,0,0.5366043178159667
0.47,0,0.5366043178159667
0.38,0,0.5560914428961615
0.32,0,0.5690828596162913
0.37,0,0.5582566790161831
0.35,0,0.5625871512562264
0.35,0,0.5625871512562264
0.32,0,0.5690828596162913
0.32,0,0.5690828596162913
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.33,0,0.5669176234962697
0.33,0,0.5669176234962697
0.33,0,0.5669176234962697
0.36,0,0.5604219151362048
0.36,0,0.5604219151362048
0.38,0,0.5560914428961615
0.45,0,0.54093479005601
0.45,0,0.54093479005601
0.45,0,0.54093479005601
0.49,0,0.5322738455759235
0.42,0,0.5474304984160749
0.39,0,0.5539262067761399
0.36,0,0.5604219151362048
0.43,0,0.5452652622960533
0.4,0,0.5517609706561182
0.4,0,0.5517609706561182
0.34,0,0.5647523873762481
0.34,0,0.5647523873762481
0.37,0,0.5582566790161831
0.34,0,0.5647523873762481
0.47,0,0.5366043178159667
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.86,0,0.45216010913512283
0.8,0,0.46515152585525266
0.8,0,0.46515152585525266
0.86,0,0.45216010913512283
0.8,0,0.46515152585525266
0.8,0,0.46515152585525266
0.59,0,0.5106214843757071
0.5,0,0.5301086094559019
0.54,0,0.5214476649758153
0.5,0,0.5301086094559019
0.49,0,0.5322738455759235
0.42,0,0.5474304984160749
0.42,0,0.5474304984160749
0.39,0,0.5539262067761399
0.34,0,0.5647523873762481
0.29,0,0.5755785679763563
0.27,0,0.5799090402163996
0.25,0,0.5842395124564428
0.27,0,0.5799090402163996
0.26,0,0.5820742763364212
0.28,0,0.5777438040963779
0.28,0,0.5777438040963779
0.31,0,0.571248095736313
0.39,0,0.5539262067761399
0.39,0,0.5539262067761399
0.42,0,0.5474304984160749
0.49,0,0.5322738455759235
0.54,0,0.5214476649758153
0.54,0,0.5214476649758153
0.63,0,0.5019605398956205
0.68,0,0.4911343592955123
0.73,0,0.4803081786954041
0.74,0,0.4781429425753825
0.74,0,0.4781429425753825
0.69,0,0.4889691231754907
0.47,0,0.5366043178159667
0.47,0,0.5366043178159667
