temp,hum,Predicted Y
0.14,0.24,0.5719775211770541
0.14,0.24,0.5719775211770541
0.16,0.24,0.5750729443807009
0.2,0.24,0.5812637907879943
0.2,0.24,0.5812637907879943
0.2,0.24,0.5812637907879943
0.2,0.24,0.5812637907879943
0.2,0.24,0.5812637907879943
0.2,0.24,0.5812637907879943
0.2,0.24,0.5812637907879943
0.16,0.24,0.5750729443807009
0.16,0.24,0.5750729443807009
0.14,0.24,0.5719775211770541
0.14,0.24,0.5719775211770541
0.14,0.24,0.5719775211770541
0.14,0.24,0.5719775211770541
0.14,0.24,0.5719775211770541
0.16,0.24,0.5750729443807009
0.16,0.24,0.5750729443807009
0.16,0.24,0.5750729443807009
0.16,0.24,0.5750729443807009
0.18,0.24,0.5781683675843476
0.18,0.24,0.5781683675843476
0.2,0.24,0.5812637907879943
0.2,0.24,0.5812637907879943
0.2,0.24,0.5812637907879943
0.2,0.24,0.5812637907879943
0.2,0.24,0.5812637907879943
0.16,0.24,0.5750729443807009
0.16,0.24,0.5750729443807009
0.16,0.24,0.5750729443807009
0.16,0.24,0.5750729443807009
0.16,0.25,0.5750729443807009
0.16,0.25,0.5750729443807009
0.16,0.25,0.5750729443807009
0.16,0.25,0.5750729443807009
0.16,0.25,0.5750729443807009
0.16,0.25,0.5750729443807009
0.16,0.25,0.5750729443807009
0.14,0.25,0.5719775211770541
0.14,0.25,0.5719775211770541
0.12,0.25,0.5688820979734074
0.14,0.25,0.5719775211770541
0.16,0.25,0.5750729443807009
0.16,0.25,0.5750729443807009
0.18,0.25,0.5781683675843476
0.2,0.25,0.5812637907879943
0.2,0.25,0.5812637907879943
0.22,0.25,0.584359213991641
0.2,0.25,0.5812637907879943
0.2,0.25,0.5812637907879943
0.22,0.25,0.584359213991641
0.2,0.25,0.5812637907879943
0.2,0.25,0.5812637907879943
0.18,0.25,0.5781683675843476
0.16,0.25,0.5750729443807009
0.16,0.25,0.5750729443807009
0.16,0.25,0.5750729443807009
0.14,0.25,0.5719775211770541
0.14,0.25,0.5719775211770541
0.14,0.25,0.5719775211770541
0.14,0.25,0.5719775211770541
0.14,0.25,0.5719775211770541
0.14,0.25,0.5719775211770541
0.14,0.25,0.5719775211770541
0.12,0.25,0.5688820979734074
0.12,0.25,0.5688820979734074
0.14,0.25,0.5719775211770541
0.14,0.25,0.5719775211770541
0.16,0.25,0.5750729443807009
0.2,0.25,0.5812637907879943
0.2,0.25,0.5812637907879943
0.22,0.25,0.584359213991641
0.22,0.25,0.584359213991641
0.24,0.25,0.5874546371952878
0.24,0.25,0.5874546371952878
0.2,0.25,0.5812637907879943
0.2,0.25,0.5812637907879943
0.16,0.25,0.5750729443807009
0.16,0.25,0.5750729443807009
0.14,0.25,0.5719775211770541
0.14,0.25,0.5719775211770541
0.12,0.25,0.5688820979734074
0.12,0.25,0.5688820979734074
0.1,0.25,0.5657866747697606
0.1,0.25,0.5657866747697606
0.1,0.25,0.5657866747697606
0.1,0.25,0.5657866747697606
0.1,0.25,0.5657866747697606
0.1,0.25,0.5657866747697606
0.12,0.25,0.5688820979734074
0.14,0.26,0.5719775211770541
0.18,0.26,0.5781683675843476
0.18,0.26,0.5781683675843476
0.2,0.26,0.5812637907879943
0.22,0.26,0.584359213991641
0.22,0.26,0.584359213991641
0.24,0.26,0.5874546371952878
0.22,0.26,0.584359213991641
0.22,0.26,0.584359213991641
0.2,0.26,0.5812637907879943
0.16,0.26,0.5750729443807009
0.18,0.26,0.5781683675843476
0.16,0.26,0.5750729443807009
0.16,0.26,0.5750729443807009
0.18,0.26,0.5781683675843476
0.18,0.26,0.5781683675843476
0.16,0.26,0.5750729443807009
0.16,0.26,0.5750729443807009
0.16,0.26,0.5750729443807009
0.16,0.26,0.5750729443807009
0.16,0.26,0.5750729443807009
0.14,0.26,0.5719775211770541
0.14,0.26,0.5719775211770541
0.14,0.26,0.5719775211770541
0.16,0.26,0.5750729443807009
0.18,0.26,0.5781683675843476
0.2,0.26,0.5812637907879943
0.24,0.26,0.5874546371952878
0.28,0.26,0.5936454836025813
0.3,0.26,0.596740906806228
0.32,0.26,0.5998363300098748
0.34,0.26,0.6029317532135215
0.32,0.26,0.5998363300098748
0.3,0.26,0.596740906806228
0.32,0.26,0.5998363300098748
0.32,0.26,0.5998363300098748
0.32,0.26,0.5998363300098748
0.3,0.26,0.596740906806228
0.3,0.26,0.596740906806228
0.26,0.26,0.5905500603989345
0.26,0.26,0.5905500603989345
0.26,0.26,0.5905500603989345
0.22,0.26,0.584359213991641
0.26,0.26,0.5905500603989345
0.26,0.26,0.5905500603989345
0.26,0.26,0.5905500603989345
0.24,0.26,0.5874546371952878
0.22,0.26,0.584359213991641
0.22,0.26,0.584359213991641
0.22,0.26,0.584359213991641
0.24,0.26,0.5874546371952878
0.24,0.26,0.5874546371952878
0.26,0.26,0.5905500603989345
0.28,0.26,0.5936454836025813
0.26,0.26,0.5905500603989345
0.24,0.26,0.5874546371952878
0.22,0.26,0.584359213991641
0.2,0.26,0.5812637907879943
0.18,0.26,0.5781683675843476
0.18,0.26,0.5781683675843476
0.18,0.26,0.5781683675843476
0.2,0.26,0.5812637907879943
0.2,0.26,0.5812637907879943
0.2,0.26,0.5812637907879943
0.2,0.26,0.5812637907879943
0.18,0.26,0.5781683675843476
0.18,0.26,0.5781683675843476
0.18,0.26,0.5781683675843476
0.18,0.26,0.5781683675843476
0.18,0.26,0.5781683675843476
0.16,0.26,0.5750729443807009
0.16,0.26,0.5750729443807009
0.16,0.26,0.5750729443807009
0.16,0.26,0.5750729443807009
0.16,0.26,0.5750729443807009
0.18,0.26,0.5781683675843476
0.18,0.26,0.5781683675843476
0.18,0.26,0.5781683675843476
0.2,0.27,0.5812637907879943
0.2,0.27,0.5812637907879943
0.2,0.27,0.5812637907879943
0.18,0.27,0.5781683675843476
0.18,0.27,0.5781683675843476
0.16,0.27,0.5750729443807009
0.16,0.27,0.5750729443807009
0.14,0.27,0.5719775211770541
0.16,0.27,0.5750729443807009
0.2,0.27,0.5812637907879943
0.2,0.27,0.5812637907879943
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.24,0.27,0.5874546371952878
0.24,0.27,0.5874546371952878
0.24,0.27,0.5874546371952878
0.26,0.27,0.5905500603989345
0.28,0.27,0.5936454836025813
0.3,0.27,0.596740906806228
0.4,0.27,0.6122180228244618
0.4,0.27,0.6122180228244618
0.4,0.27,0.6122180228244618
0.38,0.27,0.609122599620815
0.36,0.27,0.6060271764171683
0.34,0.27,0.6029317532135215
0.32,0.27,0.5998363300098748
0.32,0.27,0.5998363300098748
0.32,0.27,0.5998363300098748
0.3,0.27,0.596740906806228
0.3,0.27,0.596740906806228
0.26,0.27,0.5905500603989345
0.26,0.27,0.5905500603989345
0.26,0.27,0.5905500603989345
0.26,0.27,0.5905500603989345
0.26,0.27,0.5905500603989345
0.24,0.27,0.5874546371952878
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.22,0.27,0.584359213991641
0.24,0.27,0.5874546371952878
0.26,0.27,0.5905500603989345
0.28,0.27,0.5936454836025813
0.3,0.27,0.596740906806228
0.28,0.27,0.5936454836025813
0.3,0.27,0.596740906806228
0.32,0.27,0.5998363300098748
0.3,0.27,0.596740906806228
0.3,0.27,0.596740906806228
0.26,0.27,0.5905500603989345
0.26,0.27,0.5905500603989345
0.26,0.27,0.5905500603989345
0.24,0.27,0.5874546371952878
0.24,0.27,0.5874546371952878
0.24,0.27,0.5874546371952878
0.24,0.27,0.5874546371952878
0.24,0.27,0.5874546371952878
0.24,0.27,0.5874546371952878
0.22,0.28,0.584359213991641
0.22,0.28,0.584359213991641
0.24,0.28,0.5874546371952878
0.22,0.28,0.584359213991641
0.2,0.28,0.5812637907879943
0.2,0.28,0.5812637907879943
0.2,0.28,0.5812637907879943
0.2,0.28,0.5812637907879943
0.22,0.28,0.584359213991641
0.22,0.28,0.584359213991641
0.2,0.28,0.5812637907879943
0.2,0.28,0.5812637907879943
0.16,0.28,0.5750729443807009
0.16,0.28,0.5750729443807009
0.14,0.28,0.5719775211770541
0.12,0.28,0.5688820979734074
0.12,0.28,0.5688820979734074
0.1,0.28,0.5657866747697606
0.08,0.28,0.5626912515661139
0.06,0.28,0.5595958283624671
0.06,0.28,0.5595958283624671
0.04,0.28,0.5565004051588204
0.04,0.28,0.5565004051588204
0.04,0.28,0.5565004051588204
0.04,0.28,0.5565004051588204
0.02,0.28,0.5534049819551736
0.02,0.28,0.5534049819551736
0.02,0.28,0.5534049819551736
0.02,0.28,0.5534049819551736
0.04,0.28,0.5565004051588204
0.04,0.28,0.5565004051588204
0.06,0.28,0.5595958283624671
0.06,0.28,0.5595958283624671
0.08,0.28,0.5626912515661139
0.1,0.28,0.5657866747697606
0.12,0.28,0.5688820979734074
0.12,0.28,0.5688820979734074
0.12,0.28,0.5688820979734074
0.08,0.28,0.5626912515661139
0.08,0.28,0.5626912515661139
0.06,0.28,0.5595958283624671
0.06,0.28,0.5595958283624671
0.06,0.28,0.5595958283624671
0.04,0.28,0.5565004051588204
0.04,0.28,0.5565004051588204
0.04,0.28,0.5565004051588204
0.02,0.28,0.5534049819551736
0.02,0.28,0.5534049819551736
0.04,0.28,0.5565004051588204
0.04,0.28,0.5565004051588204
0.08,0.28,0.5626912515661139
0.06,0.28,0.5595958283624671
0.1,0.28,0.5657866747697606
0.14,0.28,0.5719775211770541
0.14,0.28,0.5719775211770541
0.16,0.28,0.5750729443807009
0.14,0.28,0.5719775211770541
0.16,0.28,0.5750729443807009
0.16,0.28,0.5750729443807009
0.16,0.28,0.5750729443807009
0.14,0.28,0.5719775211770541
0.12,0.28,0.5688820979734074
0.12,0.28,0.5688820979734074
0.1,0.28,0.5657866747697606
0.1,0.28,0.5657866747697606
0.08,0.28,0.5626912515661139
0.06,0.28,0.5595958283624671
0.06,0.28,0.5595958283624671
0.04,0.28,0.5565004051588204
0.04,0.28,0.5565004051588204
0.02,0.28,0.5534049819551736
0.02,0.28,0.5534049819551736
0.02,0.28,0.5534049819551736
0.02,0.28,0.5534049819551736
0.04,0.28,0.5565004051588204
0.06,0.28,0.5595958283624671
0.1,0.28,0.5657866747697606
0.1,0.28,0.5657866747697606
0.12,0.28,0.5688820979734074
0.14,0.28,0.5719775211770541
0.14,0.28,0.5719775211770541
0.16,0.28,0.5750729443807009
0.16,0.28,0.5750729443807009
0.14,0.28,0.5719775211770541
0.14,0.28,0.5719775211770541
0.14,0.28,0.5719775211770541
0.14,0.28,0.5719775211770541
0.14,0.28,0.5719775211770541
0.14,0.28,0.5719775211770541
0.16,0.28,0.5750729443807009
0.16,0.28,0.5750729443807009
0.16,0.28,0.5750729443807009
0.16,0.28,0.5750729443807009
0.14,0.28,0.5719775211770541
0.14,0.28,0.5719775211770541
0.16,0.28,0.5750729443807009
0.16,0.28,0.5750729443807009
0.16,0.29,0.5750729443807009
0.2,0.29,0.5812637907879943
0.22,0.29,0.584359213991641
0.24,0.29,0.5874546371952878
0.26,0.29,0.5905500603989345
0.26,0.29,0.5905500603989345
0.3,0.29,0.596740906806228
0.32,0.29,0.5998363300098748
0.32,0.29,0.5998363300098748
0.3,0.29,0.596740906806228
0.3,0.29,0.596740906806228
0.26,0.29,0.5905500603989345
0.24,0.29,0.5874546371952878
0.24,0.29,0.5874546371952878
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.24,0.29,0.5874546371952878
0.22,0.29,0.584359213991641
0.2,0.29,0.5812637907879943
0.2,0.29,0.5812637907879943
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.2,0.29,0.5812637907879943
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.2,0.29,0.5812637907879943
0.2,0.29,0.5812637907879943
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.2,0.29,0.5812637907879943
0.2,0.29,0.5812637907879943
0.2,0.29,0.5812637907879943
0.2,0.29,0.5812637907879943
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.16,0.29,0.5750729443807009
0.16,0.29,0.5750729443807009
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.22,0.29,0.584359213991641
0.2,0.29,0.5812637907879943
0.22,0.29,0.584359213991641
0.24,0.29,0.5874546371952878
0.24,0.29,0.5874546371952878
0.24,0.29,0.5874546371952878
0.24,0.29,0.5874546371952878
0.22,0.29,0.584359213991641
0.24,0.29,0.5874546371952878
0.24,0.29,0.5874546371952878
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.2,0.29,0.5812637907879943
0.16,0.29,0.5750729443807009
0.16,0.29,0.5750729443807009
0.16,0.29,0.5750729443807009
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.2,0.29,0.5812637907879943
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.24,0.29,0.5874546371952878
0.24,0.29,0.5874546371952878
0.22,0.29,0.584359213991641
0.22,0.29,0.584359213991641
0.18,0.29,0.5781683675843476
0.18,0.29,0.5781683675843476
0.16,0.29,0.5750729443807009
0.16,0.29,0.5750729443807009
0.16,0.29,0.5750729443807009
0.14,0.29,0.5719775211770541
0.16,0.29,0.5750729443807009
0.14,0.29,0.5719775211770541
0.14,0.29,0.5719775211770541
0.14,0.29,0.5719775211770541
0.14,0.29,0.5719775211770541
0.14,0.29,0.5719775211770541
0.16,0.29,0.5750729443807009
0.18,0.29,0.5781683675843476
0.22,0.29,0.584359213991641
0.3,0.29,0.596740906806228
0.28,0.29,0.5936454836025813
0.28,0.29,0.5936454836025813
0.3,0.29,0.596740906806228
0.3,0.29,0.596740906806228
0.3,0.29,0.596740906806228
0.26,0.29,0.5905500603989345
0.26,0.29,0.5905500603989345
0.26,0.29,0.5905500603989345
0.24,0.3,0.5874546371952878
0.24,0.3,0.5874546371952878
0.24,0.3,0.5874546371952878
0.24,0.3,0.5874546371952878
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.2,0.3,0.5812637907879943
0.18,0.3,0.5781683675843476
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.18,0.3,0.5781683675843476
0.16,0.3,0.5750729443807009
0.18,0.3,0.5781683675843476
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.3,0.3,0.596740906806228
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.14,0.3,0.5719775211770541
0.14,0.3,0.5719775211770541
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.18,0.3,0.5781683675843476
0.2,0.3,0.5812637907879943
0.2,0.3,0.5812637907879943
0.22,0.3,0.584359213991641
0.24,0.3,0.5874546371952878
0.24,0.3,0.5874546371952878
0.24,0.3,0.5874546371952878
0.24,0.3,0.5874546371952878
0.24,0.3,0.5874546371952878
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.2,0.3,0.5812637907879943
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.24,0.3,0.5874546371952878
0.22,0.3,0.584359213991641
0.24,0.3,0.5874546371952878
0.24,0.3,0.5874546371952878
0.34,0.3,0.6029317532135215
0.38,0.3,0.609122599620815
0.38,0.3,0.609122599620815
0.36,0.3,0.6060271764171683
0.36,0.3,0.6060271764171683
0.34,0.3,0.6029317532135215
0.28,0.3,0.5936454836025813
0.24,0.3,0.5874546371952878
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.2,0.3,0.5812637907879943
0.2,0.3,0.5812637907879943
0.2,0.3,0.5812637907879943
0.18,0.3,0.5781683675843476
0.18,0.3,0.5781683675843476
0.16,0.3,0.5750729443807009
0.16,0.3,0.5750729443807009
0.14,0.3,0.5719775211770541
0.14,0.3,0.5719775211770541
0.16,0.3,0.5750729443807009
0.18,0.3,0.5781683675843476
0.18,0.3,0.5781683675843476
0.2,0.3,0.5812637907879943
0.2,0.3,0.5812637907879943
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.22,0.3,0.584359213991641
0.2,0.3,0.5812637907879943
0.2,0.3,0.5812637907879943
0.2,0.3,0.5812637907879943
0.2,0.3,0.5812637907879943
0.18,0.3,0.5781683675843476
0.18,0.3,0.5781683675843476
0.2,0.3,0.5812637907879943
0.2,0.3,0.5812637907879943
0.16,0.3,0.5750729443807009
0.14,0.3,0.5719775211770541
0.14,0.3,0.5719775211770541
0.14,0.3,0.5719775211770541
0.16,0.3,0.5750729443807009
0.14,0.3,0.5719775211770541
0.14,0.3,0.5719775211770541
0.16,0.3,0.5750729443807009
0.2,0.3,0.5812637907879943
0.22,0.3,0.584359213991641
0.24,0.3,0.5874546371952878
0.26,0.3,0.5905500603989345
0.28,0.3,0.5936454836025813
0.28,0.3,0.5936454836025813
0.3,0.3,0.596740906806228
0.26,0.31,0.5905500603989345
0.24,0.31,0.5874546371952878
0.24,0.31,0.5874546371952878
0.24,0.31,0.5874546371952878
0.24,0.31,0.5874546371952878
0.24,0.31,0.5874546371952878
0.24,0.31,0.5874546371952878
0.24,0.31,0.5874546371952878
0.24,0.31,0.5874546371952878
0.24,0.31,0.5874546371952878
0.24,0.31,0.5874546371952878
0.22,0.31,0.584359213991641
0.2,0.31,0.5812637907879943
0.2,0.31,0.5812637907879943
0.22,0.31,0.584359213991641
0.2,0.31,0.5812637907879943
0.2,0.31,0.5812637907879943
0.2,0.31,0.5812637907879943
0.22,0.31,0.584359213991641
0.22,0.31,0.584359213991641
0.22,0.31,0.584359213991641
0.22,0.31,0.584359213991641
0.22,0.31,0.584359213991641
0.22,0.31,0.584359213991641
0.24,0.31,0.5874546371952878
0.28,0.31,0.5936454836025813
0.28,0.31,0.5936454836025813
0.3,0.31,0.596740906806228
0.26,0.31,0.5905500603989345
0.26,0.31,0.5905500603989345
0.26,0.31,0.5905500603989345
0.26,0.31,0.5905500603989345
0.26,0.31,0.5905500603989345
0.26,0.31,0.5905500603989345
0.26,0.31,0.5905500603989345
0.26,0.31,0.5905500603989345
0.26,0.31,0.5905500603989345
0.26,0.31,0.5905500603989345
0.24,0.31,0.5874546371952878
0.24,0.31,0.5874546371952878
0.28,0.31,0.5936454836025813
0.3,0.31,0.596740906806228
0.32,0.31,0.5998363300098748
0.34,0.31,0.6029317532135215
0.34,0.31,0.6029317532135215
0.34,0.31,0.6029317532135215
0.34,0.31,0.6029317532135215
0.34,0.31,0.6029317532135215
0.34,0.31,0.6029317532135215
0.3,0.31,0.596740906806228
0.28,0.31,0.5936454836025813
0.28,0.31,0.5936454836025813
0.26,0.31,0.5905500603989345
0.26,0.31,0.5905500603989345
0.24,0.31,0.5874546371952878
0.24,0.31,0.5874546371952878
0.22,0.31,0.584359213991641
