mnth,season,Predicted Y
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
1,1,1.0214175533027166
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
2,1,1.2887130338271509
