season,temp,Predicted Y
1,0.12,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.12,0.4154797103678227
1,0.12,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.12,0.4154797103678227
1,0.12,0.4154797103678227
1,0.1,0.4154797103678227
1,0.1,0.4154797103678227
1,0.1,0.4154797103678227
1,0.1,0.4154797103678227
1,0.1,0.4154797103678227
1,0.1,0.4154797103678227
1,0.12,0.4154797103678227
1,0.14,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.24,0.4154797103678227
1,0.28,0.4154797103678227
1,0.3,0.4154797103678227
1,0.32,0.4154797103678227
1,0.34,0.4154797103678227
1,0.32,0.4154797103678227
1,0.3,0.4154797103678227
1,0.32,0.4154797103678227
1,0.32,0.4154797103678227
1,0.32,0.4154797103678227
1,0.3,0.4154797103678227
1,0.3,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.22,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.26,0.4154797103678227
1,0.28,0.4154797103678227
1,0.26,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.26,0.4154797103678227
1,0.28,0.4154797103678227
1,0.3,0.4154797103678227
1,0.4,0.4154797103678227
1,0.4,0.4154797103678227
1,0.4,0.4154797103678227
1,0.38,0.4154797103678227
1,0.36,0.4154797103678227
1,0.34,0.4154797103678227
1,0.32,0.4154797103678227
1,0.32,0.4154797103678227
1,0.32,0.4154797103678227
1,0.3,0.4154797103678227
1,0.3,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.26,0.4154797103678227
1,0.28,0.4154797103678227
1,0.3,0.4154797103678227
1,0.28,0.4154797103678227
1,0.3,0.4154797103678227
1,0.32,0.4154797103678227
1,0.3,0.4154797103678227
1,0.3,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.12,0.4154797103678227
1,0.12,0.4154797103678227
1,0.1,0.4154797103678227
1,0.08,0.4154797103678227
1,0.06,0.4154797103678227
1,0.06,0.4154797103678227
1,0.04,0.4154797103678227
1,0.04,0.4154797103678227
1,0.04,0.4154797103678227
1,0.04,0.4154797103678227
1,0.02,0.4154797103678227
1,0.02,0.4154797103678227
1,0.02,0.4154797103678227
1,0.02,0.4154797103678227
1,0.04,0.4154797103678227
1,0.04,0.4154797103678227
1,0.06,0.4154797103678227
1,0.06,0.4154797103678227
1,0.08,0.4154797103678227
1,0.1,0.4154797103678227
1,0.12,0.4154797103678227
1,0.12,0.4154797103678227
1,0.12,0.4154797103678227
1,0.08,0.4154797103678227
1,0.08,0.4154797103678227
1,0.06,0.4154797103678227
1,0.06,0.4154797103678227
1,0.06,0.4154797103678227
1,0.04,0.4154797103678227
1,0.04,0.4154797103678227
1,0.04,0.4154797103678227
1,0.02,0.4154797103678227
1,0.02,0.4154797103678227
1,0.04,0.4154797103678227
1,0.04,0.4154797103678227
1,0.08,0.4154797103678227
1,0.06,0.4154797103678227
1,0.1,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.12,0.4154797103678227
1,0.12,0.4154797103678227
1,0.1,0.4154797103678227
1,0.1,0.4154797103678227
1,0.08,0.4154797103678227
1,0.06,0.4154797103678227
1,0.06,0.4154797103678227
1,0.04,0.4154797103678227
1,0.04,0.4154797103678227
1,0.02,0.4154797103678227
1,0.02,0.4154797103678227
1,0.02,0.4154797103678227
1,0.02,0.4154797103678227
1,0.04,0.4154797103678227
1,0.06,0.4154797103678227
1,0.1,0.4154797103678227
1,0.1,0.4154797103678227
1,0.12,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.3,0.4154797103678227
1,0.32,0.4154797103678227
1,0.32,0.4154797103678227
1,0.3,0.4154797103678227
1,0.3,0.4154797103678227
1,0.26,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.22,0.4154797103678227
1,0.3,0.4154797103678227
1,0.28,0.4154797103678227
1,0.28,0.4154797103678227
1,0.3,0.4154797103678227
1,0.3,0.4154797103678227
1,0.3,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.3,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.34,0.4154797103678227
1,0.38,0.4154797103678227
1,0.38,0.4154797103678227
1,0.36,0.4154797103678227
1,0.36,0.4154797103678227
1,0.34,0.4154797103678227
1,0.28,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.26,0.4154797103678227
1,0.28,0.4154797103678227
1,0.28,0.4154797103678227
1,0.3,0.4154797103678227
1,0.26,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.28,0.4154797103678227
1,0.28,0.4154797103678227
1,0.3,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.28,0.4154797103678227
1,0.3,0.4154797103678227
1,0.32,0.4154797103678227
1,0.34,0.4154797103678227
1,0.34,0.4154797103678227
1,0.34,0.4154797103678227
1,0.34,0.4154797103678227
1,0.34,0.4154797103678227
1,0.34,0.4154797103678227
1,0.3,0.4154797103678227
1,0.28,0.4154797103678227
1,0.28,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.3,0.4154797103678227
1,0.32,0.4154797103678227
1,0.36,0.4154797103678227
1,0.36,0.4154797103678227
1,0.38,0.4154797103678227
1,0.36,0.4154797103678227
1,0.32,0.4154797103678227
1,0.34,0.4154797103678227
1,0.32,0.4154797103678227
1,0.32,0.4154797103678227
1,0.32,0.4154797103678227
1,0.28,0.4154797103678227
1,0.3,0.4154797103678227
1,0.28,0.4154797103678227
1,0.28,0.4154797103678227
1,0.26,0.4154797103678227
1,0.28,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.26,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.24,0.4154797103678227
1,0.24,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.22,0.4154797103678227
1,0.2,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.12,0.4154797103678227
1,0.12,0.4154797103678227
1,0.1,0.4154797103678227
1,0.1,0.4154797103678227
1,0.08,0.4154797103678227
1,0.06,0.4154797103678227
1,0.06,0.4154797103678227
1,0.06,0.4154797103678227
1,0.06,0.4154797103678227
1,0.1,0.4154797103678227
1,0.12,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.18,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.12,0.4154797103678227
1,0.12,0.4154797103678227
1,0.1,0.4154797103678227
1,0.1,0.4154797103678227
1,0.12,0.4154797103678227
1,0.12,0.4154797103678227
1,0.14,0.4154797103678227
1,0.16,0.4154797103678227
1,0.18,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.2,0.4154797103678227
1,0.18,0.4154797103678227
1,0.16,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.14,0.4154797103678227
1,0.12,0.4154797103678227
1,0.12,0.4154797103678227
1,0.1,0.4154797103678227
1,0.1,0.4154797103678227
1,0.1,0.4154797103678227
1,0.08,0.4154797103678227
1,0.1,0.4154797103678227
1,0.08,0.4154797103678227
1,0.1,0.4154797103678227
1,0.12,0.4154797103678227
