hum,yr,Predicted Y
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.27,0,-0.2811502399729343
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.28,0,-0.2592116192591626
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.29,0,-0.23727299854539086
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.3,0,-0.21533437783161913
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
0.31,0,-0.1933957571178473
