mnth,casual,Predicted Y
1,9,30.24068094517834
1,6,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,4,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,7,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,4,30.24068094517834
1,7,30.24068094517834
1,9,30.24068094517834
1,10,30.24068094517834
1,13,30.24068094517834
1,18,30.24068094517834
1,14,30.24068094517834
1,19,30.24068094517834
1,6,30.24068094517834
1,8,30.24068094517834
1,9,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,2,30.24068094517834
1,5,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,6,30.24068094517834
1,2,30.24068094517834
1,1,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,6,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
2,2,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,3,31.222219019946326
2,2,31.222219019946326
2,0,31.222219019946326
2,2,31.222219019946326
2,2,31.222219019946326
2,3,31.222219019946326
2,5,31.222219019946326
2,7,31.222219019946326
2,3,31.222219019946326
2,4,31.222219019946326
2,3,31.222219019946326
2,3,31.222219019946326
2,5,31.222219019946326
2,0,31.222219019946326
2,2,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,4,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,4,31.222219019946326
2,2,31.222219019946326
2,5,31.222219019946326
2,3,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
2,10,31.222219019946326
2,8,31.222219019946326
2,7,31.222219019946326
2,7,31.222219019946326
2,3,31.222219019946326
2,4,31.222219019946326
2,1,31.222219019946326
2,5,31.222219019946326
2,3,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,4,31.222219019946326
2,6,31.222219019946326
2,2,31.222219019946326
2,9,31.222219019946326
2,2,31.222219019946326
2,4,31.222219019946326
2,4,31.222219019946326
2,4,31.222219019946326
2,5,31.222219019946326
2,5,31.222219019946326
2,2,31.222219019946326
2,4,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
2,4,31.222219019946326
2,3,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,2,31.222219019946326
2,0,31.222219019946326
2,3,31.222219019946326
2,3,31.222219019946326
2,5,31.222219019946326
2,3,31.222219019946326
2,8,31.222219019946326
2,9,31.222219019946326
2,15,31.222219019946326
2,9,31.222219019946326
2,8,31.222219019946326
2,10,31.222219019946326
2,3,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
2,2,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,3,31.222219019946326
2,1,31.222219019946326
2,5,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,3,31.222219019946326
2,3,31.222219019946326
2,1,31.222219019946326
2,10,31.222219019946326
2,10,31.222219019946326
2,5,31.222219019946326
2,11,31.222219019946326
2,8,31.222219019946326
2,14,31.222219019946326
2,2,31.222219019946326
2,6,31.222219019946326
2,5,31.222219019946326
2,3,31.222219019946326
2,2,31.222219019946326
2,7,31.222219019946326
2,2,31.222219019946326
2,4,31.222219019946326
2,0,31.222219019946326
2,3,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,2,31.222219019946326
2,7,31.222219019946326
2,15,31.222219019946326
2,28,31.222219019946326
2,48,31.222219019946326
2,47,31.222219019946326
2,47,31.222219019946326
2,52,31.222219019946326
2,42,31.222219019946326
2,24,31.222219019946326
2,13,31.222219019946326
2,1,31.222219019946326
2,5,31.222219019946326
2,5,31.222219019946326
2,5,31.222219019946326
2,4,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,6,31.222219019946326
2,7,31.222219019946326
2,3,31.222219019946326
2,6,31.222219019946326
2,11,31.222219019946326
2,7,31.222219019946326
2,10,31.222219019946326
2,8,31.222219019946326
2,4,31.222219019946326
2,16,31.222219019946326
2,9,31.222219019946326
2,5,31.222219019946326
2,5,31.222219019946326
2,6,31.222219019946326
2,3,31.222219019946326
2,3,31.222219019946326
2,6,31.222219019946326
2,4,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,3,31.222219019946326
2,7,31.222219019946326
2,7,31.222219019946326
2,4,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
2,2,31.222219019946326
2,3,31.222219019946326
2,6,31.222219019946326
2,4,31.222219019946326
2,4,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,3,31.222219019946326
2,8,31.222219019946326
2,0,31.222219019946326
2,3,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,4,31.222219019946326
2,1,31.222219019946326
2,4,31.222219019946326
2,8,31.222219019946326
2,1,31.222219019946326
2,4,31.222219019946326
2,2,31.222219019946326
2,2,31.222219019946326
2,3,31.222219019946326
2,7,31.222219019946326
2,9,31.222219019946326
2,2,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,4,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,5,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,4,31.222219019946326
2,3,31.222219019946326
2,6,31.222219019946326
2,0,31.222219019946326
2,4,31.222219019946326
2,6,31.222219019946326
2,3,31.222219019946326
2,2,31.222219019946326
2,4,31.222219019946326
2,2,31.222219019946326
2,4,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,4,31.222219019946326
2,8,31.222219019946326
2,5,31.222219019946326
2,12,31.222219019946326
2,7,31.222219019946326
2,21,31.222219019946326
2,17,31.222219019946326
2,12,31.222219019946326
2,14,31.222219019946326
2,18,31.222219019946326
2,9,31.222219019946326
2,7,31.222219019946326
2,2,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
2,5,31.222219019946326
2,3,31.222219019946326
2,2,31.222219019946326
2,2,31.222219019946326
2,3,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
2,2,31.222219019946326
2,5,31.222219019946326
2,13,31.222219019946326
2,30,31.222219019946326
2,27,31.222219019946326
2,32,31.222219019946326
2,30,31.222219019946326
2,47,31.222219019946326
2,42,31.222219019946326
2,24,31.222219019946326
2,4,31.222219019946326
2,2,31.222219019946326
2,1,31.222219019946326
2,9,31.222219019946326
2,6,31.222219019946326
2,1,31.222219019946326
2,5,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,4,31.222219019946326
2,0,31.222219019946326
2,2,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,12,31.222219019946326
2,19,31.222219019946326
2,26,31.222219019946326
2,58,31.222219019946326
2,62,31.222219019946326
2,51,31.222219019946326
2,40,31.222219019946326
2,28,31.222219019946326
2,30,31.222219019946326
2,17,31.222219019946326
2,11,31.222219019946326
2,15,31.222219019946326
2,6,31.222219019946326
2,5,31.222219019946326
2,3,31.222219019946326
2,3,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
2,7,31.222219019946326
2,8,31.222219019946326
2,9,31.222219019946326
2,10,31.222219019946326
2,27,31.222219019946326
2,27,31.222219019946326
2,14,31.222219019946326
2,19,31.222219019946326
2,16,31.222219019946326
2,25,31.222219019946326
2,11,31.222219019946326
2,12,31.222219019946326
2,5,31.222219019946326
2,8,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,7,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,2,31.222219019946326
2,10,31.222219019946326
2,2,31.222219019946326
2,5,31.222219019946326
2,11,31.222219019946326
2,6,31.222219019946326
2,14,31.222219019946326
2,10,31.222219019946326
2,11,31.222219019946326
2,21,31.222219019946326
2,15,31.222219019946326
2,14,31.222219019946326
2,3,31.222219019946326
2,3,31.222219019946326
2,5,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,5,31.222219019946326
2,6,31.222219019946326
2,2,31.222219019946326
2,14,31.222219019946326
2,7,31.222219019946326
2,14,31.222219019946326
2,13,31.222219019946326
2,17,31.222219019946326
2,35,31.222219019946326
2,26,31.222219019946326
2,11,31.222219019946326
2,20,31.222219019946326
2,18,31.222219019946326
2,10,31.222219019946326
2,5,31.222219019946326
2,12,31.222219019946326
2,2,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,2,31.222219019946326
2,3,31.222219019946326
2,3,31.222219019946326
2,1,31.222219019946326
2,3,31.222219019946326
2,7,31.222219019946326
2,18,31.222219019946326
2,16,31.222219019946326
2,18,31.222219019946326
2,19,31.222219019946326
2,15,31.222219019946326
2,15,31.222219019946326
2,26,31.222219019946326
2,15,31.222219019946326
2,29,31.222219019946326
2,18,31.222219019946326
2,11,31.222219019946326
2,14,31.222219019946326
2,8,31.222219019946326
2,5,31.222219019946326
2,8,31.222219019946326
2,4,31.222219019946326
2,12,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
2,2,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
2,8,31.222219019946326
2,26,31.222219019946326
2,15,31.222219019946326
2,17,31.222219019946326
2,31,31.222219019946326
2,59,31.222219019946326
2,45,31.222219019946326
2,73,31.222219019946326
2,55,31.222219019946326
2,68,31.222219019946326
2,52,31.222219019946326
2,29,31.222219019946326
2,16,31.222219019946326
2,19,31.222219019946326
2,11,31.222219019946326
2,19,31.222219019946326
2,16,31.222219019946326
2,6,31.222219019946326
2,10,31.222219019946326
2,3,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,0,31.222219019946326
2,3,31.222219019946326
2,6,31.222219019946326
2,9,31.222219019946326
2,18,31.222219019946326
2,34,31.222219019946326
2,47,31.222219019946326
2,38,31.222219019946326
2,52,31.222219019946326
2,102,31.222219019946326
2,84,31.222219019946326
2,39,31.222219019946326
2,36,31.222219019946326
2,21,31.222219019946326
2,5,31.222219019946326
2,9,31.222219019946326
2,4,31.222219019946326
2,2,31.222219019946326
2,4,31.222219019946326
2,3,31.222219019946326
2,5,31.222219019946326
2,0,31.222219019946326
2,9,31.222219019946326
2,0,31.222219019946326
2,1,31.222219019946326
2,0,31.222219019946326
2,2,31.222219019946326
2,7,31.222219019946326
2,34,31.222219019946326
2,72,31.222219019946326
2,62,31.222219019946326
2,76,31.222219019946326
2,108,31.222219019946326
2,66,31.222219019946326
2,59,31.222219019946326
2,60,31.222219019946326
2,30,31.222219019946326
2,3,31.222219019946326
2,12,31.222219019946326
2,17,31.222219019946326
2,4,31.222219019946326
2,9,31.222219019946326
2,7,31.222219019946326
2,2,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
2,1,31.222219019946326
2,1,31.222219019946326
2,2,31.222219019946326
