weathersit,windspeed,Predicted Y
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
4,0.0,0.19026095761045747
3,0.0,0.1901975132285611
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
3,0.0,0.1901975132285611
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
2,0.0,0.1901340688466647
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
3,0.0,0.1901975132285611
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
2,0.0,0.1901340688466647
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
1,0.0,0.1900706244647683
