windspeed,yr,Predicted Y
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
0.0,0,-0.10891695045067906
