workingday,cnt,Predicted Y
1,3,188.07071217867679
1,3,188.07071217867679
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
0,3,192.45919477693144
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,3,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
1,4,188.07071217867679
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,4,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
0,5,192.45919477693144
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,5,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
1,6,188.07071217867679
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
0,6,192.45919477693144
