holiday,cnt,Predicted Y
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,2,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
1,3,212.01399999999998
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,3,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,4,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,5,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
0,6,188.79507079803307
1,6,212.01399999999998
1,6,212.01399999999998
1,6,212.01399999999998
1,6,212.01399999999998
1,6,212.01399999999998
1,6,212.01399999999998
1,6,212.01399999999998
