hum,casual,Predicted Y
0.23,2,19.37860250321036
0.23,8,19.37860250321036
0.23,7,19.37860250321036
0.23,12,19.37860250321036
0.23,5,19.37860250321036
0.23,8,19.37860250321036
0.23,5,19.37860250321036
0.23,3,19.37860250321036
0.23,4,19.37860250321036
0.23,0,19.37860250321036
0.23,2,19.37860250321036
0.23,1,19.37860250321036
0.23,0,19.37860250321036
0.23,1,19.37860250321036
0.23,0,19.37860250321036
0.23,0,19.37860250321036
0.23,0,19.37860250321036
0.23,0,19.37860250321036
0.23,0,19.37860250321036
0.23,0,19.37860250321036
0.23,1,19.37860250321036
0.23,0,19.37860250321036
0.24,0,19.788885300043106
0.24,0,19.788885300043106
0.24,2,19.788885300043106
0.24,4,19.788885300043106
0.24,6,19.788885300043106
0.24,8,19.788885300043106
0.24,5,19.788885300043106
0.24,13,19.788885300043106
0.24,3,19.788885300043106
0.24,4,19.788885300043106
0.24,1,19.788885300043106
0.24,0,19.788885300043106
0.24,1,19.788885300043106
0.24,5,19.788885300043106
0.24,0,19.788885300043106
0.24,2,19.788885300043106
0.24,1,19.788885300043106
0.24,0,19.788885300043106
0.24,0,19.788885300043106
0.24,1,19.788885300043106
0.24,0,19.788885300043106
0.24,0,19.788885300043106
0.24,2,19.788885300043106
0.24,4,19.788885300043106
0.24,2,19.788885300043106
0.24,0,19.788885300043106
0.24,2,19.788885300043106
0.24,5,19.788885300043106
0.24,4,19.788885300043106
0.24,0,19.788885300043106
0.24,2,19.788885300043106
0.24,4,19.788885300043106
0.24,4,19.788885300043106
0.24,1,19.788885300043106
0.24,3,19.788885300043106
0.24,1,19.788885300043106
0.24,1,19.788885300043106
0.24,2,19.788885300043106
0.24,0,19.788885300043106
0.24,2,19.788885300043106
0.24,0,19.788885300043106
0.24,0,19.788885300043106
0.24,0,19.788885300043106
0.24,0,19.788885300043106
0.24,2,19.788885300043106
0.24,3,19.788885300043106
0.24,3,19.788885300043106
0.24,3,19.788885300043106
0.24,4,19.788885300043106
0.24,2,19.788885300043106
0.24,6,19.788885300043106
0.24,3,19.788885300043106
0.24,2,19.788885300043106
0.24,4,19.788885300043106
0.24,6,19.788885300043106
0.24,1,19.788885300043106
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,1,20.19916809687585
0.25,1,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,3,20.19916809687585
0.25,3,20.19916809687585
0.25,0,20.19916809687585
0.25,3,20.19916809687585
0.25,3,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,1,20.19916809687585
0.25,5,20.19916809687585
0.25,0,20.19916809687585
0.25,2,20.19916809687585
0.25,1,20.19916809687585
0.25,2,20.19916809687585
0.25,0,20.19916809687585
0.25,1,20.19916809687585
0.25,1,20.19916809687585
0.25,1,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,5,20.19916809687585
0.25,2,20.19916809687585
0.25,2,20.19916809687585
0.25,4,20.19916809687585
0.25,3,20.19916809687585
0.25,2,20.19916809687585
0.25,3,20.19916809687585
0.25,5,20.19916809687585
0.25,2,20.19916809687585
0.25,4,20.19916809687585
0.25,3,20.19916809687585
0.25,1,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,1,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,0,20.19916809687585
0.25,2,20.19916809687585
0.26,0,20.609450893708598
0.26,4,20.609450893708598
0.26,6,20.609450893708598
0.26,2,20.609450893708598
0.26,4,20.609450893708598
0.26,5,20.609450893708598
0.26,9,20.609450893708598
0.26,3,20.609450893708598
0.26,4,20.609450893708598
0.26,5,20.609450893708598
0.26,3,20.609450893708598
0.26,0,20.609450893708598
0.26,4,20.609450893708598
0.26,2,20.609450893708598
0.26,1,20.609450893708598
0.26,3,20.609450893708598
0.26,2,20.609450893708598
0.26,0,20.609450893708598
0.26,1,20.609450893708598
0.26,0,20.609450893708598
0.26,0,20.609450893708598
0.26,1,20.609450893708598
0.26,1,20.609450893708598
0.26,1,20.609450893708598
0.26,2,20.609450893708598
0.26,2,20.609450893708598
0.26,18,20.609450893708598
0.26,15,20.609450893708598
0.26,21,20.609450893708598
0.26,26,20.609450893708598
0.26,21,20.609450893708598
0.26,33,20.609450893708598
0.26,29,20.609450893708598
0.26,15,20.609450893708598
0.26,14,20.609450893708598
0.26,6,20.609450893708598
0.26,6,20.609450893708598
0.26,0,20.609450893708598
0.26,5,20.609450893708598
0.26,6,20.609450893708598
0.26,4,20.609450893708598
0.26,3,20.609450893708598
0.26,9,20.609450893708598
0.26,0,20.609450893708598
0.26,1,20.609450893708598
0.26,0,20.609450893708598
0.26,0,20.609450893708598
0.26,0,20.609450893708598
0.26,3,20.609450893708598
0.26,8,20.609450893708598
0.26,23,20.609450893708598
0.26,29,20.609450893708598
0.26,23,20.609450893708598
0.26,22,20.609450893708598
0.26,35,20.609450893708598
0.26,22,20.609450893708598
0.26,23,20.609450893708598
0.26,11,20.609450893708598
0.26,14,20.609450893708598
0.26,7,20.609450893708598
0.26,6,20.609450893708598
0.26,2,20.609450893708598
0.26,0,20.609450893708598
0.26,1,20.609450893708598
0.26,1,20.609450893708598
0.26,0,20.609450893708598
0.26,0,20.609450893708598
0.26,1,20.609450893708598
0.26,0,20.609450893708598
0.26,0,20.609450893708598
0.26,4,20.609450893708598
0.26,3,20.609450893708598
0.26,8,20.609450893708598
0.26,7,20.609450893708598
0.26,9,20.609450893708598
0.26,10,20.609450893708598
0.26,13,20.609450893708598
0.26,12,20.609450893708598
0.27,21,21.019733690541344
0.27,6,21.019733690541344
0.27,4,21.019733690541344
0.27,7,21.019733690541344
0.27,2,21.019733690541344
0.27,4,21.019733690541344
0.27,3,21.019733690541344
0.27,0,21.019733690541344
0.27,1,21.019733690541344
0.27,0,21.019733690541344
0.27,0,21.019733690541344
0.27,2,21.019733690541344
0.27,3,21.019733690541344
0.27,0,21.019733690541344
0.27,1,21.019733690541344
0.27,1,21.019733690541344
0.27,1,21.019733690541344
0.27,0,21.019733690541344
0.27,0,21.019733690541344
0.27,0,21.019733690541344
0.27,1,21.019733690541344
0.27,0,21.019733690541344
0.27,1,21.019733690541344
0.27,0,21.019733690541344
0.27,1,21.019733690541344
0.27,0,21.019733690541344
0.27,0,21.019733690541344
0.27,1,21.019733690541344
0.27,1,21.019733690541344
0.27,2,21.019733690541344
0.27,1,21.019733690541344
0.27,5,21.019733690541344
0.27,5,21.019733690541344
0.27,11,21.019733690541344
0.27,7,21.019733690541344
0.27,4,21.019733690541344
0.27,10,21.019733690541344
0.27,7,21.019733690541344
0.27,5,21.019733690541344
0.27,4,21.019733690541344
0.27,2,21.019733690541344
0.27,4,21.019733690541344
0.27,6,21.019733690541344
0.27,1,21.019733690541344
0.27,5,21.019733690541344
0.27,2,21.019733690541344
0.27,0,21.019733690541344
0.27,0,21.019733690541344
0.27,0,21.019733690541344
0.27,0,21.019733690541344
0.27,0,21.019733690541344
0.27,1,21.019733690541344
0.27,2,21.019733690541344
0.27,3,21.019733690541344
0.27,1,21.019733690541344
0.27,5,21.019733690541344
0.27,7,21.019733690541344
0.27,12,21.019733690541344
0.27,6,21.019733690541344
0.27,8,21.019733690541344
0.27,8,21.019733690541344
0.27,8,21.019733690541344
0.27,1,21.019733690541344
0.27,6,21.019733690541344
0.27,2,21.019733690541344
0.27,3,21.019733690541344
0.27,0,21.019733690541344
0.27,3,21.019733690541344
0.27,1,21.019733690541344
0.27,0,21.019733690541344
0.27,0,21.019733690541344
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,1,21.430016487374086
0.28,0,21.430016487374086
0.28,2,21.430016487374086
0.28,7,21.430016487374086
0.28,7,21.430016487374086
0.28,6,21.430016487374086
0.28,6,21.430016487374086
0.28,11,21.430016487374086
0.28,8,21.430016487374086
0.28,6,21.430016487374086
0.28,4,21.430016487374086
0.28,0,21.430016487374086
0.28,10,21.430016487374086
0.28,1,21.430016487374086
0.28,3,21.430016487374086
0.28,1,21.430016487374086
0.28,0,21.430016487374086
0.28,1,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,3,21.430016487374086
0.28,0,21.430016487374086
0.28,1,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,1,21.430016487374086
0.28,3,21.430016487374086
0.28,3,21.430016487374086
0.28,4,21.430016487374086
0.28,10,21.430016487374086
0.28,12,21.430016487374086
0.28,11,21.430016487374086
0.28,10,21.430016487374086
0.28,11,21.430016487374086
0.28,8,21.430016487374086
0.28,0,21.430016487374086
0.28,6,21.430016487374086
0.28,1,21.430016487374086
0.28,0,21.430016487374086
0.28,7,21.430016487374086
0.28,2,21.430016487374086
0.28,2,21.430016487374086
0.28,1,21.430016487374086
0.28,3,21.430016487374086
0.28,1,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,1,21.430016487374086
0.28,2,21.430016487374086
0.28,3,21.430016487374086
0.28,7,21.430016487374086
0.28,22,21.430016487374086
0.28,24,21.430016487374086
0.28,12,21.430016487374086
0.28,17,21.430016487374086
0.28,13,21.430016487374086
0.28,9,21.430016487374086
0.28,5,21.430016487374086
0.28,5,21.430016487374086
0.28,5,21.430016487374086
0.28,4,21.430016487374086
0.28,5,21.430016487374086
0.28,5,21.430016487374086
0.28,4,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,5,21.430016487374086
0.28,6,21.430016487374086
0.28,4,21.430016487374086
0.28,6,21.430016487374086
0.28,3,21.430016487374086
0.28,11,21.430016487374086
0.28,6,21.430016487374086
0.28,2,21.430016487374086
0.28,7,21.430016487374086
0.28,4,21.430016487374086
0.28,6,21.430016487374086
0.28,8,21.430016487374086
0.28,5,21.430016487374086
0.28,1,21.430016487374086
0.28,6,21.430016487374086
0.28,3,21.430016487374086
0.28,3,21.430016487374086
0.28,3,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,0,21.430016487374086
0.28,1,21.430016487374086
0.28,5,21.430016487374086
0.29,5,21.84029928420683
0.29,10,21.84029928420683
0.29,6,21.84029928420683
0.29,6,21.84029928420683
0.29,21,21.84029928420683
0.29,21,21.84029928420683
0.29,11,21.84029928420683
0.29,21,21.84029928420683
0.29,14,21.84029928420683
0.29,14,21.84029928420683
0.29,7,21.84029928420683
0.29,13,21.84029928420683
0.29,16,21.84029928420683
0.29,5,21.84029928420683
0.29,4,21.84029928420683
0.29,3,21.84029928420683
0.29,3,21.84029928420683
0.29,0,21.84029928420683
0.29,3,21.84029928420683
0.29,0,21.84029928420683
0.29,0,21.84029928420683
0.29,1,21.84029928420683
0.29,3,21.84029928420683
0.29,3,21.84029928420683
0.29,2,21.84029928420683
0.29,6,21.84029928420683
0.29,7,21.84029928420683
0.29,4,21.84029928420683
0.29,0,21.84029928420683
0.29,1,21.84029928420683
0.29,1,21.84029928420683
0.29,0,21.84029928420683
0.29,1,21.84029928420683
0.29,2,21.84029928420683
0.29,3,21.84029928420683
0.29,3,21.84029928420683
0.29,4,21.84029928420683
0.29,2,21.84029928420683
0.29,0,21.84029928420683
0.29,0,21.84029928420683
0.29,0,21.84029928420683
0.29,1,21.84029928420683
0.29,0,21.84029928420683
0.29,1,21.84029928420683
0.29,0,21.84029928420683
0.29,0,21.84029928420683
0.29,2,21.84029928420683
0.29,2,21.84029928420683
0.29,6,21.84029928420683
0.29,0,21.84029928420683
0.29,0,21.84029928420683
0.29,1,21.84029928420683
0.29,0,21.84029928420683
0.29,2,21.84029928420683
0.29,1,21.84029928420683
0.29,10,21.84029928420683
0.29,2,21.84029928420683
0.29,2,21.84029928420683
0.29,5,21.84029928420683
0.29,1,21.84029928420683
0.29,1,21.84029928420683
0.29,0,21.84029928420683
0.29,1,21.84029928420683
0.29,2,21.84029928420683
0.29,0,21.84029928420683
0.29,0,21.84029928420683
0.29,3,21.84029928420683
0.29,1,21.84029928420683
0.29,0,21.84029928420683
0.29,1,21.84029928420683
0.29,3,21.84029928420683
0.29,0,21.84029928420683
0.29,4,21.84029928420683
0.29,4,21.84029928420683
0.29,12,21.84029928420683
0.29,9,21.84029928420683
0.29,10,21.84029928420683
0.29,22,21.84029928420683
0.29,19,21.84029928420683
0.29,9,21.84029928420683
0.29,9,21.84029928420683
0.29,6,21.84029928420683
0.29,1,21.84029928420683
0.29,1,21.84029928420683
0.29,4,21.84029928420683
0.29,3,21.84029928420683
0.29,0,21.84029928420683
0.29,7,21.84029928420683
0.29,1,21.84029928420683
0.29,1,21.84029928420683
0.29,0,21.84029928420683
0.29,0,21.84029928420683
0.29,0,21.84029928420683
0.29,1,21.84029928420683
0.29,4,21.84029928420683
0.29,7,21.84029928420683
0.29,9,21.84029928420683
0.29,10,21.84029928420683
0.29,13,21.84029928420683
0.29,18,21.84029928420683
0.29,14,21.84029928420683
0.29,19,21.84029928420683
0.29,6,21.84029928420683
0.29,8,21.84029928420683
0.29,9,21.84029928420683
0.29,3,21.84029928420683
0.3,3,22.250582081039575
0.3,2,22.250582081039575
0.3,5,22.250582081039575
0.3,1,22.250582081039575
0.3,2,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,1,22.250582081039575
0.3,3,22.250582081039575
0.3,0,22.250582081039575
0.3,1,22.250582081039575
0.3,2,22.250582081039575
0.3,6,22.250582081039575
0.3,2,22.250582081039575
0.3,1,22.250582081039575
0.3,3,22.250582081039575
0.3,3,22.250582081039575
0.3,6,22.250582081039575
0.3,3,22.250582081039575
0.3,3,22.250582081039575
0.3,0,22.250582081039575
0.3,3,22.250582081039575
0.3,0,22.250582081039575
0.3,2,22.250582081039575
0.3,2,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,3,22.250582081039575
0.3,2,22.250582081039575
0.3,0,22.250582081039575
0.3,2,22.250582081039575
0.3,2,22.250582081039575
0.3,3,22.250582081039575
0.3,5,22.250582081039575
0.3,7,22.250582081039575
0.3,3,22.250582081039575
0.3,4,22.250582081039575
0.3,3,22.250582081039575
0.3,3,22.250582081039575
0.3,5,22.250582081039575
0.3,0,22.250582081039575
0.3,2,22.250582081039575
0.3,1,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,4,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,1,22.250582081039575
0.3,1,22.250582081039575
0.3,1,22.250582081039575
0.3,4,22.250582081039575
0.3,2,22.250582081039575
0.3,5,22.250582081039575
0.3,3,22.250582081039575
0.3,1,22.250582081039575
0.3,2,22.250582081039575
0.3,10,22.250582081039575
0.3,8,22.250582081039575
0.3,7,22.250582081039575
0.3,7,22.250582081039575
0.3,3,22.250582081039575
0.3,4,22.250582081039575
0.3,1,22.250582081039575
0.3,5,22.250582081039575
0.3,3,22.250582081039575
0.3,1,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,1,22.250582081039575
0.3,4,22.250582081039575
0.3,6,22.250582081039575
0.3,2,22.250582081039575
0.3,9,22.250582081039575
0.3,2,22.250582081039575
0.3,4,22.250582081039575
0.3,4,22.250582081039575
0.3,4,22.250582081039575
0.3,5,22.250582081039575
0.3,5,22.250582081039575
0.3,2,22.250582081039575
0.3,4,22.250582081039575
0.3,1,22.250582081039575
0.3,1,22.250582081039575
0.3,2,22.250582081039575
0.3,4,22.250582081039575
0.3,3,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,0,22.250582081039575
0.3,2,22.250582081039575
0.3,0,22.250582081039575
0.3,3,22.250582081039575
0.3,3,22.250582081039575
0.3,5,22.250582081039575
0.3,3,22.250582081039575
0.3,8,22.250582081039575
0.3,9,22.250582081039575
0.3,15,22.250582081039575
0.3,9,22.250582081039575
0.3,8,22.250582081039575
0.31,10,22.66086487787232
0.31,3,22.66086487787232
0.31,1,22.66086487787232
0.31,2,22.66086487787232
0.31,2,22.66086487787232
0.31,1,22.66086487787232
0.31,1,22.66086487787232
0.31,3,22.66086487787232
0.31,1,22.66086487787232
0.31,5,22.66086487787232
0.31,1,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,3,22.66086487787232
0.31,3,22.66086487787232
0.31,1,22.66086487787232
0.31,10,22.66086487787232
0.31,10,22.66086487787232
0.31,5,22.66086487787232
0.31,11,22.66086487787232
0.31,8,22.66086487787232
0.31,14,22.66086487787232
0.31,2,22.66086487787232
0.31,6,22.66086487787232
0.31,5,22.66086487787232
0.31,3,22.66086487787232
0.31,2,22.66086487787232
0.31,7,22.66086487787232
0.31,2,22.66086487787232
0.31,4,22.66086487787232
0.31,0,22.66086487787232
0.31,3,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,2,22.66086487787232
0.31,7,22.66086487787232
0.31,15,22.66086487787232
0.31,28,22.66086487787232
0.31,48,22.66086487787232
0.31,47,22.66086487787232
0.31,47,22.66086487787232
0.31,52,22.66086487787232
0.31,42,22.66086487787232
0.31,24,22.66086487787232
0.31,13,22.66086487787232
0.31,1,22.66086487787232
0.31,5,22.66086487787232
0.31,5,22.66086487787232
0.31,5,22.66086487787232
0.31,4,22.66086487787232
0.31,1,22.66086487787232
0.31,1,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,1,22.66086487787232
0.31,1,22.66086487787232
0.31,1,22.66086487787232
0.31,6,22.66086487787232
0.31,7,22.66086487787232
0.31,3,22.66086487787232
0.31,6,22.66086487787232
0.31,11,22.66086487787232
0.31,7,22.66086487787232
0.31,10,22.66086487787232
0.31,8,22.66086487787232
0.31,4,22.66086487787232
0.31,16,22.66086487787232
0.31,9,22.66086487787232
0.31,5,22.66086487787232
0.31,5,22.66086487787232
0.31,6,22.66086487787232
0.31,3,22.66086487787232
0.31,3,22.66086487787232
0.31,6,22.66086487787232
0.31,4,22.66086487787232
0.31,0,22.66086487787232
0.31,1,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,3,22.66086487787232
0.31,7,22.66086487787232
0.31,7,22.66086487787232
0.31,4,22.66086487787232
0.31,1,22.66086487787232
0.31,2,22.66086487787232
0.31,2,22.66086487787232
0.31,3,22.66086487787232
0.31,6,22.66086487787232
0.31,4,22.66086487787232
0.31,4,22.66086487787232
0.31,1,22.66086487787232
0.31,1,22.66086487787232
0.31,3,22.66086487787232
0.31,8,22.66086487787232
0.31,0,22.66086487787232
0.31,3,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,1,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,0,22.66086487787232
0.31,4,22.66086487787232
0.31,1,22.66086487787232
0.31,4,22.66086487787232
0.31,8,22.66086487787232
0.31,1,22.66086487787232
0.31,4,22.66086487787232
0.31,2,22.66086487787232
0.31,2,22.66086487787232
0.31,3,22.66086487787232
0.32,7,23.071147674705067
0.32,9,23.071147674705067
0.32,2,23.071147674705067
0.32,1,23.071147674705067
0.32,0,23.071147674705067
0.32,0,23.071147674705067
0.32,4,23.071147674705067
0.32,0,23.071147674705067
0.32,0,23.071147674705067
0.32,0,23.071147674705067
0.32,0,23.071147674705067
0.32,0,23.071147674705067
0.32,0,23.071147674705067
0.32,0,23.071147674705067
0.32,0,23.071147674705067
0.32,5,23.071147674705067
0.32,1,23.071147674705067
0.32,1,23.071147674705067
0.32,1,23.071147674705067
0.32,4,23.071147674705067
0.32,3,23.071147674705067
0.32,6,23.071147674705067
0.32,0,23.071147674705067
0.32,4,23.071147674705067
0.32,6,23.071147674705067
0.32,3,23.071147674705067
0.32,2,23.071147674705067
0.32,4,23.071147674705067
0.32,2,23.071147674705067
0.32,4,23.071147674705067
0.32,1,23.071147674705067
0.32,2,23.071147674705067
0.32,1,23.071147674705067
0.32,0,23.071147674705067
0.32,0,23.071147674705067
0.32,1,23.071147674705067
0.32,1,23.071147674705067
0.32,4,23.071147674705067
0.32,8,23.071147674705067
0.32,5,23.071147674705067
0.32,12,23.071147674705067
0.32,7,23.071147674705067
0.32,21,23.071147674705067
0.32,17,23.071147674705067
0.32,12,23.071147674705067
0.32,14,23.071147674705067
0.32,18,23.071147674705067
0.32,9,23.071147674705067
0.32,7,23.071147674705067
0.32,2,23.071147674705067
0.32,1,23.071147674705067
0.32,2,23.071147674705067
0.32,5,23.071147674705067
0.32,3,23.071147674705067
0.32,2,23.071147674705067
0.32,2,23.071147674705067
0.32,3,23.071147674705067
0.32,0,23.071147674705067
0.32,0,23.071147674705067
0.32,1,23.071147674705067
0.32,2,23.071147674705067
0.32,2,23.071147674705067
0.32,5,23.071147674705067
0.32,13,23.071147674705067
0.32,30,23.071147674705067
0.32,27,23.071147674705067
0.32,32,23.071147674705067
0.32,30,23.071147674705067
0.32,47,23.071147674705067
0.32,42,23.071147674705067
0.32,24,23.071147674705067
0.32,4,23.071147674705067
0.32,2,23.071147674705067
0.32,1,23.071147674705067
0.32,9,23.071147674705067
0.32,6,23.071147674705067
0.32,1,23.071147674705067
0.32,5,23.071147674705067
0.32,1,23.071147674705067
0.32,1,23.071147674705067
0.32,4,23.071147674705067
0.32,0,23.071147674705067
0.32,2,23.071147674705067
0.32,0,23.071147674705067
0.32,1,23.071147674705067
0.32,12,23.071147674705067
0.32,19,23.071147674705067
0.32,26,23.071147674705067
0.32,58,23.071147674705067
0.32,62,23.071147674705067
0.32,51,23.071147674705067
0.32,40,23.071147674705067
0.32,28,23.071147674705067
0.32,30,23.071147674705067
0.32,17,23.071147674705067
0.32,11,23.071147674705067
0.32,15,23.071147674705067
0.32,6,23.071147674705067
0.32,5,23.071147674705067
0.33,3,23.481430471537813
0.33,3,23.481430471537813
0.33,1,23.481430471537813
0.33,0,23.481430471537813
0.33,1,23.481430471537813
0.33,0,23.481430471537813
0.33,0,23.481430471537813
