atemp,windspeed,Predicted Y
0.1667,0.0,0.17001456117046565
0.1818,0.0,0.17099572717011693
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2424,0.0,0.17493338674487638
0.2424,0.0,0.17493338674487638
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2273,0.0,0.17395222074522512
0.197,0.0,0.17198339095784537
0.1515,0.0,0.1690268973827372
0.2121,0.0,0.17296455695749666
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1515,0.0,0.1690268973827372
0.1818,0.0,0.17099572717011693
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1364,0.0,0.16804573138308593
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2576,0.0,0.17592105053260484
0.2727,0.0,0.17690221653225613
0.2879,0.0,0.17788988031998457
0.2727,0.0,0.17690221653225613
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2727,0.0,0.17690221653225613
0.2576,0.0,0.17592105053260484
0.2273,0.0,0.17395222074522512
0.2576,0.0,0.17592105053260484
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2576,0.0,0.17592105053260484
0.2879,0.0,0.17788988031998457
0.2879,0.0,0.17788988031998457
0.3182,0.0,0.1798587101073643
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2576,0.0,0.17592105053260484
0.2273,0.0,0.17395222074522512
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2576,0.0,0.17592105053260484
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.1667,0.0,0.17001456117046565
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2879,0.0,0.17788988031998457
0.2727,0.0,0.17690221653225613
0.2727,0.0,0.17690221653225613
0.2727,0.0,0.17690221653225613
0.2576,0.0,0.17592105053260484
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2576,0.0,0.17592105053260484
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2727,0.0,0.17690221653225613
0.2576,0.0,0.17592105053260484
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2576,0.0,0.17592105053260484
0.2273,0.0,0.17395222074522512
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2424,0.0,0.17493338674487638
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.1667,0.0,0.17001456117046565
0.1667,0.0,0.17001456117046565
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1667,0.0,0.17001456117046565
0.1667,0.0,0.17001456117046565
0.1364,0.0,0.16804573138308593
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1061,0.0,0.1660769015957062
0.1061,0.0,0.1660769015957062
0.0606,0.0,0.16312040802059805
0.0758,0.0,0.16410807180832648
0.0606,0.0,0.16312040802059805
0.0606,0.0,0.16312040802059805
0.0758,0.0,0.16410807180832648
0.0909,0.0,0.16508923780797777
0.0909,0.0,0.16508923780797777
0.0909,0.0,0.16508923780797777
0.0909,0.0,0.16508923780797777
0.0909,0.0,0.16508923780797777
0.0758,0.0,0.16410807180832648
0.1061,0.0,0.1660769015957062
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1667,0.0,0.17001456117046565
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.1667,0.0,0.17001456117046565
0.1515,0.0,0.1690268973827372
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1212,0.0,0.1670580675953575
0.1061,0.0,0.1660769015957062
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1061,0.0,0.1660769015957062
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.197,0.0,0.17198339095784537
0.1667,0.0,0.17001456117046565
0.1667,0.0,0.17001456117046565
0.1364,0.0,0.16804573138308593
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1667,0.0,0.17001456117046565
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.197,0.0,0.17198339095784537
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1818,0.0,0.17099572717011693
0.2273,0.0,0.17395222074522512
0.1515,0.0,0.1690268973827372
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1667,0.0,0.17001456117046565
0.1364,0.0,0.16804573138308593
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1515,0.0,0.1690268973827372
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.1667,0.0,0.17001456117046565
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1212,0.0,0.1670580675953575
0.1061,0.0,0.1660769015957062
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1364,0.0,0.16804573138308593
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1667,0.0,0.17001456117046565
0.1667,0.0,0.17001456117046565
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1818,0.0,0.17099572717011693
0.1212,0.0,0.1670580675953575
0.1667,0.0,0.17001456117046565
0.1515,0.0,0.1690268973827372
0.1818,0.0,0.17099572717011693
0.1667,0.0,0.17001456117046565
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2424,0.0,0.17493338674487638
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2576,0.0,0.17592105053260484
0.197,0.0,0.17198339095784537
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2424,0.0,0.17493338674487638
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.1667,0.0,0.17001456117046565
0.2121,0.0,0.17296455695749666
0.1515,0.0,0.1690268973827372
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2273,0.0,0.17395222074522512
0.2576,0.0,0.17592105053260484
0.2879,0.0,0.17788988031998457
0.3182,0.0,0.1798587101073643
0.3333,0.0,0.18083987610701557
0.303,0.0,0.17887104631963585
0.2879,0.0,0.17788988031998457
0.303,0.0,0.17887104631963585
0.303,0.0,0.17887104631963585
0.303,0.0,0.17887104631963585
0.3182,0.0,0.1798587101073643
0.2879,0.0,0.17788988031998457
0.303,0.0,0.17887104631963585
0.2727,0.0,0.17690221653225613
0.2879,0.0,0.17788988031998457
0.2727,0.0,0.17690221653225613
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2727,0.0,0.17690221653225613
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.1667,0.0,0.17001456117046565
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.1667,0.0,0.17001456117046565
0.1818,0.0,0.17099572717011693
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2727,0.0,0.17690221653225613
0.2424,0.0,0.17493338674487638
0.2576,0.0,0.17592105053260484
0.2727,0.0,0.17690221653225613
0.2727,0.0,0.17690221653225613
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2727,0.0,0.17690221653225613
0.303,0.0,0.17887104631963585
0.3182,0.0,0.1798587101073643
0.4091,0.0,0.18576519946950346
0.4091,0.0,0.18576519946950346
0.4091,0.0,0.18576519946950346
0.3939,0.0,0.18477753568177502
0.3333,0.0,0.18083987610701557
0.3182,0.0,0.1798587101073643
0.2879,0.0,0.17788988031998457
0.303,0.0,0.17887104631963585
0.2879,0.0,0.17788988031998457
0.303,0.0,0.17887104631963585
0.2727,0.0,0.17690221653225613
0.2273,0.0,0.17395222074522512
0.2727,0.0,0.17690221653225613
0.2727,0.0,0.17690221653225613
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2727,0.0,0.17690221653225613
0.3333,0.0,0.18083987610701557
0.2879,0.0,0.17788988031998457
0.303,0.0,0.17887104631963585
0.3182,0.0,0.1798587101073643
0.303,0.0,0.17887104631963585
0.3182,0.0,0.1798587101073643
0.2576,0.0,0.17592105053260484
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2121,0.0,0.17296455695749666
0.2576,0.0,0.17592105053260484
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1667,0.0,0.17001456117046565
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1061,0.0,0.1660769015957062
0.0758,0.0,0.16410807180832648
0.0758,0.0,0.16410807180832648
0.0303,0.0,0.16115157823321832
0.0455,0.0,0.16213924202094676
0.0303,0.0,0.16115157823321832
0.0,0.0,0.1591827484458386
0.0303,0.0,0.16115157823321832
0.0303,0.0,0.16115157823321832
0.0152,0.0,0.16017041223356704
0.0303,0.0,0.16115157823321832
0.0152,0.0,0.16017041223356704
0.0,0.0,0.1591827484458386
0.0303,0.0,0.16115157823321832
0.0606,0.0,0.16312040802059805
0.0758,0.0,0.16410807180832648
0.1061,0.0,0.1660769015957062
0.1667,0.0,0.17001456117046565
0.1364,0.0,0.16804573138308593
0.1515,0.0,0.1690268973827372
0.1364,0.0,0.16804573138308593
0.197,0.0,0.17198339095784537
0.0909,0.0,0.16508923780797777
0.1061,0.0,0.1660769015957062
0.0758,0.0,0.16410807180832648
0.1061,0.0,0.1660769015957062
0.1515,0.0,0.1690268973827372
0.0758,0.0,0.16410807180832648
0.0758,0.0,0.16410807180832648
0.0758,0.0,0.16410807180832648
0.0606,0.0,0.16312040802059805
0.0606,0.0,0.16312040802059805
0.0758,0.0,0.16410807180832648
0.0758,0.0,0.16410807180832648
0.1061,0.0,0.1660769015957062
0.0758,0.0,0.16410807180832648
0.0758,0.0,0.16410807180832648
0.1061,0.0,0.1660769015957062
0.1364,0.0,0.16804573138308593
0.1212,0.0,0.1670580675953575
0.1061,0.0,0.1660769015957062
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1061,0.0,0.1660769015957062
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1061,0.0,0.1660769015957062
0.1061,0.0,0.1660769015957062
0.0909,0.0,0.16508923780797777
0.0606,0.0,0.16312040802059805
0.0606,0.0,0.16312040802059805
0.0455,0.0,0.16213924202094676
0.0303,0.0,0.16115157823321832
0.0606,0.0,0.16312040802059805
0.0606,0.0,0.16312040802059805
0.0758,0.0,0.16410807180832648
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1515,0.0,0.1690268973827372
0.1364,0.0,0.16804573138308593
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1667,0.0,0.17001456117046565
0.1515,0.0,0.1690268973827372
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1515,0.0,0.1690268973827372
0.1364,0.0,0.16804573138308593
0.1515,0.0,0.1690268973827372
0.1364,0.0,0.16804573138308593
0.1515,0.0,0.1690268973827372
0.1364,0.0,0.16804573138308593
0.1667,0.0,0.17001456117046565
0.1515,0.0,0.1690268973827372
0.1667,0.0,0.17001456117046565
0.1364,0.0,0.16804573138308593
0.1818,0.0,0.17099572717011693
0.1515,0.0,0.1690268973827372
0.1818,0.0,0.17099572717011693
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2424,0.0,0.17493338674487638
0.2879,0.0,0.17788988031998457
0.2727,0.0,0.17690221653225613
0.3333,0.0,0.18083987610701557
0.3485,0.0,0.181827539894744
0.3485,0.0,0.181827539894744
0.3333,0.0,0.18083987610701557
0.3182,0.0,0.1798587101073643
0.2576,0.0,0.17592105053260484
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2727,0.0,0.17690221653225613
0.2576,0.0,0.17592105053260484
0.2727,0.0,0.17690221653225613
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.197,0.0,0.17198339095784537
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2424,0.0,0.17493338674487638
0.2879,0.0,0.17788988031998457
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2727,0.0,0.17690221653225613
0.3182,0.0,0.1798587101073643
0.2879,0.0,0.17788988031998457
0.303,0.0,0.17887104631963585
0.3333,0.0,0.18083987610701557
0.3333,0.0,0.18083987610701557
0.2879,0.0,0.17788988031998457
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2727,0.0,0.17690221653225613
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.197,0.0,0.17198339095784537
0.1667,0.0,0.17001456117046565
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.1515,0.0,0.1690268973827372
0.1515,0.0,0.1690268973827372
0.3182,0.0,0.1798587101073643
0.1667,0.0,0.17001456117046565
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.197,0.0,0.17198339095784537
0.1818,0.0,0.17099572717011693
0.1818,0.0,0.17099572717011693
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2576,0.0,0.17592105053260484
0.2879,0.0,0.17788988031998457
0.2424,0.0,0.17493338674487638
0.2879,0.0,0.17788988031998457
0.2576,0.0,0.17592105053260484
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2576,0.0,0.17592105053260484
0.197,0.0,0.17198339095784537
0.2424,0.0,0.17493338674487638
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2424,0.0,0.17493338674487638
0.2424,0.0,0.17493338674487638
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2576,0.0,0.17592105053260484
0.2727,0.0,0.17690221653225613
0.2273,0.0,0.17395222074522512
0.2273,0.0,0.17395222074522512
0.3333,0.0,0.18083987610701557
0.3939,0.0,0.18477753568177502
0.3939,0.0,0.18477753568177502
0.3333,0.0,0.18083987610701557
0.3182,0.0,0.1798587101073643
0.2879,0.0,0.17788988031998457
0.2424,0.0,0.17493338674487638
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.1667,0.0,0.17001456117046565
0.1667,0.0,0.17001456117046565
0.1515,0.0,0.1690268973827372
0.1667,0.0,0.17001456117046565
0.1667,0.0,0.17001456117046565
0.1364,0.0,0.16804573138308593
0.1364,0.0,0.16804573138308593
0.1212,0.0,0.1670580675953575
0.1212,0.0,0.1670580675953575
0.1364,0.0,0.16804573138308593
0.1515,0.0,0.1690268973827372
0.1364,0.0,0.16804573138308593
0.1818,0.0,0.17099572717011693
0.1667,0.0,0.17001456117046565
0.197,0.0,0.17198339095784537
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.197,0.0,0.17198339095784537
0.2121,0.0,0.17296455695749666
0.2576,0.0,0.17592105053260484
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2576,0.0,0.17592105053260484
0.2273,0.0,0.17395222074522512
0.1667,0.0,0.17001456117046565
0.1667,0.0,0.17001456117046565
0.1515,0.0,0.1690268973827372
0.2273,0.0,0.17395222074522512
0.2121,0.0,0.17296455695749666
0.1515,0.0,0.1690268973827372
0.1818,0.0,0.17099572717011693
0.2121,0.0,0.17296455695749666
0.2273,0.0,0.17395222074522512
0.2424,0.0,0.17493338674487638
0.2576,0.0,0.17592105053260484
0.2727,0.0,0.17690221653225613
0.2727,0.0,0.17690221653225613
0.2879,0.0,0.17788988031998457
0.2727,0.0,0.17690221653225613
0.2576,0.0,0.17592105053260484
0.2424,0.0,0.17493338674487638
0.2424,0.0,0.17493338674487638
0.2424,0.0,0.17493338674487638
0.2424,0.0,0.17493338674487638
0.2424,0.0,0.17493338674487638
