season,mnth,Predicted Y
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,1,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
1,2,2.6640029835218537
