cnt,hum,Predicted Y
1,0.23,0.44352816565996017
1,0.23,0.44352816565996017
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.23,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.24,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.25,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
2,0.26,0.4445028959164239
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.26,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.27,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.28,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
3,0.29,0.4454776261728876
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.29,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.3,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
4,0.31,0.4464523564293513
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.31,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
5,0.32,0.44742708668581505
