season,cnt,Predicted Y
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,1,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,2,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,3,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,4,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,5,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
1,6,101.3470005436353
