hr,windspeed,Predicted Y
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
3,0.0,0.19055392274568841
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
4,0.0,0.19050053211864335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
10,0.0,0.19018018835637282
11,0.0,0.19012679772932775
12,0.0,0.19007340710228265
13,0.0,0.19002001647523756
14,0.0,0.1899666258481925
15,0.0,0.1899132352211474
16,0.0,0.18985984459410232
17,0.0,0.18980645396705723
18,0.0,0.18975306334001213
19,0.0,0.18969967271296706
20,0.0,0.18964628208592196
21,0.0,0.1895928914588769
22,0.0,0.1895395008318318
23,0.0,0.1894861102047867
0,0.0,0.19071409462682368
1,0.0,0.19066070399977858
2,0.0,0.1906073133727335
5,0.0,0.19044714149159825
6,0.0,0.19039375086455315
7,0.0,0.19034036023750808
8,0.0,0.19028696961046299
9,0.0,0.19023357898341792
