yr,mnth,Predicted Y
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,1,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
0,2,6.573973395026027
