mnth,atemp,Predicted Y
1,0.2727,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.3182,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.0606,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.0606,0.41818530087544886
1,0.0606,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.0909,0.41818530087544886
1,0.0909,0.41818530087544886
1,0.0909,0.41818530087544886
1,0.0909,0.41818530087544886
1,0.0909,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.3182,0.41818530087544886
1,0.3333,0.41818530087544886
1,0.303,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.303,0.41818530087544886
1,0.303,0.41818530087544886
1,0.303,0.41818530087544886
1,0.3182,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.303,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.303,0.41818530087544886
1,0.3182,0.41818530087544886
1,0.4091,0.41818530087544886
1,0.4091,0.41818530087544886
1,0.4091,0.41818530087544886
1,0.3939,0.41818530087544886
1,0.3333,0.41818530087544886
1,0.3182,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.303,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.303,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.3333,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.303,0.41818530087544886
1,0.3182,0.41818530087544886
1,0.303,0.41818530087544886
1,0.3182,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.0303,0.41818530087544886
1,0.0455,0.41818530087544886
1,0.0303,0.41818530087544886
1,0.0,0.41818530087544886
1,0.0303,0.41818530087544886
1,0.0303,0.41818530087544886
1,0.0152,0.41818530087544886
1,0.0303,0.41818530087544886
1,0.0152,0.41818530087544886
1,0.0,0.41818530087544886
1,0.0303,0.41818530087544886
1,0.0606,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.197,0.41818530087544886
1,0.0909,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.0606,0.41818530087544886
1,0.0606,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.1061,0.41818530087544886
1,0.0909,0.41818530087544886
1,0.0606,0.41818530087544886
1,0.0606,0.41818530087544886
1,0.0455,0.41818530087544886
1,0.0303,0.41818530087544886
1,0.0606,0.41818530087544886
1,0.0606,0.41818530087544886
1,0.0758,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1212,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.3333,0.41818530087544886
1,0.3485,0.41818530087544886
1,0.3485,0.41818530087544886
1,0.3333,0.41818530087544886
1,0.3182,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.197,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.3182,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.303,0.41818530087544886
1,0.3333,0.41818530087544886
1,0.3333,0.41818530087544886
1,0.2879,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2576,0.41818530087544886
1,0.2727,0.41818530087544886
1,0.2424,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1364,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.2121,0.41818530087544886
1,0.2273,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.1515,0.41818530087544886
1,0.3182,0.41818530087544886
1,0.1667,0.41818530087544886
1,0.197,0.41818530087544886
1,0.1818,0.41818530087544886
1,0.197,0.41818530087544886
2,0.1818,0.42858474764019083
2,0.1818,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.197,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2727,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.3333,0.42858474764019083
2,0.3939,0.42858474764019083
2,0.3939,0.42858474764019083
2,0.3333,0.42858474764019083
2,0.3182,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.197,0.42858474764019083
2,0.197,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.1667,0.42858474764019083
2,0.1667,0.42858474764019083
2,0.1515,0.42858474764019083
2,0.1667,0.42858474764019083
2,0.1667,0.42858474764019083
2,0.1364,0.42858474764019083
2,0.1364,0.42858474764019083
2,0.1212,0.42858474764019083
2,0.1212,0.42858474764019083
2,0.1364,0.42858474764019083
2,0.1515,0.42858474764019083
2,0.1364,0.42858474764019083
2,0.1818,0.42858474764019083
2,0.1667,0.42858474764019083
2,0.197,0.42858474764019083
2,0.197,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.197,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.1667,0.42858474764019083
2,0.1667,0.42858474764019083
2,0.1515,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.1515,0.42858474764019083
2,0.1818,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2727,0.42858474764019083
2,0.2727,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.2727,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2727,0.42858474764019083
2,0.2727,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2121,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2727,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.303,0.42858474764019083
2,0.3333,0.42858474764019083
2,0.3636,0.42858474764019083
2,0.3485,0.42858474764019083
2,0.3485,0.42858474764019083
2,0.3485,0.42858474764019083
2,0.3636,0.42858474764019083
2,0.303,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.303,0.42858474764019083
2,0.303,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.2879,0.42858474764019083
2,0.2727,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2424,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2727,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.3182,0.42858474764019083
2,0.3485,0.42858474764019083
2,0.3636,0.42858474764019083
2,0.3636,0.42858474764019083
2,0.3939,0.42858474764019083
2,0.3485,0.42858474764019083
2,0.3182,0.42858474764019083
2,0.3333,0.42858474764019083
2,0.3485,0.42858474764019083
2,0.3333,0.42858474764019083
2,0.3485,0.42858474764019083
2,0.303,0.42858474764019083
2,0.3333,0.42858474764019083
2,0.3182,0.42858474764019083
2,0.3182,0.42858474764019083
2,0.2727,0.42858474764019083
2,0.2727,0.42858474764019083
2,0.2576,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.2273,0.42858474764019083
2,0.197,0.42858474764019083
2,0.197,0.42858474764019083
2,0.197,0.42858474764019083
2,0.1818,0.42858474764019083
2,0.1818,0.42858474764019083
2,0.197,0.42858474764019083
2,0.197,0.42858474764019083
2,0.197,0.42858474764019083
2,0.197,0.42858474764019083
2,0.1818,0.42858474764019083
2,0.1818,0.42858474764019083
2,0.1818,0.42858474764019083
2,0.1212,0.42858474764019083
2,0.1364,0.42858474764019083
2,0.1061,0.42858474764019083
2,0.1061,0.42858474764019083
2,0.1061,0.42858474764019083
2,0.0758,0.42858474764019083
2,0.1061,0.42858474764019083
2,0.0758,0.42858474764019083
