casual,windspeed,Predicted Y
10,0.0,0.1821444416077891
3,0.0,0.17997620359196692
1,0.0,0.17935670701601775
2,0.0,0.17966645530399233
2,0.0,0.17966645530399233
1,0.0,0.17935670701601775
1,0.0,0.17935670701601775
3,0.0,0.17997620359196692
1,0.0,0.17935670701601775
5,0.0,0.18059570016791612
1,0.0,0.17935670701601775
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
3,0.0,0.17997620359196692
3,0.0,0.17997620359196692
1,0.0,0.17935670701601775
10,0.0,0.1821444416077891
10,0.0,0.1821444416077891
5,0.0,0.18059570016791612
11,0.0,0.18245418989576367
8,0.0,0.18152494503183988
14,0.0,0.18338343475968744
2,0.0,0.17966645530399233
6,0.0,0.1809054484558907
5,0.0,0.18059570016791612
3,0.0,0.17997620359196692
2,0.0,0.17966645530399233
7,0.0,0.1812151967438653
2,0.0,0.17966645530399233
4,0.0,0.18028595187994154
0,0.0,0.17904695872804316
3,0.0,0.17997620359196692
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
2,0.0,0.17966645530399233
7,0.0,0.1812151967438653
15,0.0,0.18369318304766202
28,0.0,0.1877199107913317
48,0.0,0.19391487655082357
47,0.0,0.19360512826284895
47,0.0,0.19360512826284895
52,0.0,0.19515386970272192
42,0.0,0.19205638682297602
24,0.0,0.18648091763943336
13,0.0,0.18307368647171285
1,0.0,0.17935670701601775
5,0.0,0.18059570016791612
5,0.0,0.18059570016791612
5,0.0,0.18059570016791612
4,0.0,0.18028595187994154
1,0.0,0.17935670701601775
1,0.0,0.17935670701601775
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
1,0.0,0.17935670701601775
1,0.0,0.17935670701601775
1,0.0,0.17935670701601775
6,0.0,0.1809054484558907
7,0.0,0.1812151967438653
3,0.0,0.17997620359196692
6,0.0,0.1809054484558907
11,0.0,0.18245418989576367
7,0.0,0.1812151967438653
10,0.0,0.1821444416077891
8,0.0,0.18152494503183988
4,0.0,0.18028595187994154
16,0.0,0.18400293133563664
9,0.0,0.18183469331981447
5,0.0,0.18059570016791612
5,0.0,0.18059570016791612
6,0.0,0.1809054484558907
3,0.0,0.17997620359196692
3,0.0,0.17997620359196692
6,0.0,0.1809054484558907
4,0.0,0.18028595187994154
0,0.0,0.17904695872804316
1,0.0,0.17935670701601775
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
3,0.0,0.17997620359196692
7,0.0,0.1812151967438653
7,0.0,0.1812151967438653
4,0.0,0.18028595187994154
1,0.0,0.17935670701601775
2,0.0,0.17966645530399233
2,0.0,0.17966645530399233
3,0.0,0.17997620359196692
6,0.0,0.1809054484558907
4,0.0,0.18028595187994154
4,0.0,0.18028595187994154
1,0.0,0.17935670701601775
1,0.0,0.17935670701601775
3,0.0,0.17997620359196692
8,0.0,0.18152494503183988
0,0.0,0.17904695872804316
3,0.0,0.17997620359196692
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
1,0.0,0.17935670701601775
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
4,0.0,0.18028595187994154
1,0.0,0.17935670701601775
4,0.0,0.18028595187994154
8,0.0,0.18152494503183988
1,0.0,0.17935670701601775
4,0.0,0.18028595187994154
2,0.0,0.17966645530399233
2,0.0,0.17966645530399233
3,0.0,0.17997620359196692
7,0.0,0.1812151967438653
9,0.0,0.18183469331981447
2,0.0,0.17966645530399233
1,0.0,0.17935670701601775
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
4,0.0,0.18028595187994154
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
5,0.0,0.18059570016791612
1,0.0,0.17935670701601775
1,0.0,0.17935670701601775
1,0.0,0.17935670701601775
4,0.0,0.18028595187994154
3,0.0,0.17997620359196692
6,0.0,0.1809054484558907
0,0.0,0.17904695872804316
4,0.0,0.18028595187994154
6,0.0,0.1809054484558907
3,0.0,0.17997620359196692
2,0.0,0.17966645530399233
4,0.0,0.18028595187994154
2,0.0,0.17966645530399233
4,0.0,0.18028595187994154
1,0.0,0.17935670701601775
2,0.0,0.17966645530399233
1,0.0,0.17935670701601775
0,0.0,0.17904695872804316
0,0.0,0.17904695872804316
1,0.0,0.17935670701601775
1,0.0,0.17935670701601775
4,0.0,0.18028595187994154
8,0.0,0.18152494503183988
