cnt,season,Predicted Y
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
2,1,2.0919823340054404
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
3,1,2.0941676046173794
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
4,1,2.096352875229319
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
5,1,2.0985381458412578
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
6,1,2.100723416453197
