mnth,hum,Predicted Y
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.22,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.23,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.24,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.25,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.26,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.27,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.28,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.29,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
1,0.3,0.4681273871121481
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.3,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.31,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
2,0.32,0.4968575970993473
