hum,weekday,Predicted Y
0.27,1,3.0041921508729756
0.27,1,3.0041921508729756
0.27,1,3.0041921508729756
0.27,1,3.0041921508729756
0.27,1,3.0041921508729756
0.27,1,3.0041921508729756
0.27,1,3.0041921508729756
0.27,1,3.0041921508729756
0.27,1,3.0041921508729756
0.27,2,3.0041921508729756
0.27,2,3.0041921508729756
0.27,2,3.0041921508729756
0.27,2,3.0041921508729756
0.27,2,3.0041921508729756
0.27,2,3.0041921508729756
0.27,2,3.0041921508729756
0.27,2,3.0041921508729756
0.27,2,3.0041921508729756
0.27,2,3.0041921508729756
0.27,2,3.0041921508729756
0.27,2,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,3,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,4,3.0041921508729756
0.27,5,3.0041921508729756
0.27,5,3.0041921508729756
0.27,5,3.0041921508729756
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,5,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,6,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,0,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,1,3.00417788703497
0.28,2,3.00417788703497
0.28,2,3.00417788703497
0.28,2,3.00417788703497
0.28,2,3.00417788703497
0.28,2,3.00417788703497
0.28,2,3.00417788703497
0.28,2,3.00417788703497
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,2,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,3,3.004163623196964
0.29,4,3.004163623196964
0.29,4,3.004163623196964
0.29,4,3.004163623196964
0.29,4,3.004163623196964
0.29,4,3.004163623196964
0.29,4,3.004163623196964
0.29,4,3.004163623196964
0.29,4,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,5,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,6,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.29,0,3.004163623196964
0.3,0,3.004149359358958
0.3,0,3.004149359358958
0.3,0,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,1,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,2,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,3,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,4,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.3,5,3.004149359358958
0.31,5,3.0041350955209523
0.31,5,3.0041350955209523
0.31,5,3.0041350955209523
0.31,5,3.0041350955209523
0.31,5,3.0041350955209523
0.31,5,3.0041350955209523
0.31,5,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,6,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,0,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,1,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,2,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.31,3,3.0041350955209523
0.32,3,3.004120831682947
0.32,3,3.004120831682947
0.32,3,3.004120831682947
0.32,3,3.004120831682947
0.32,3,3.004120831682947
0.32,3,3.004120831682947
0.32,3,3.004120831682947
0.32,3,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,4,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,5,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
0.32,6,3.004120831682947
