mnth,temp,Predicted Y
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.08,0.43444450038158516
1,0.08,0.43444450038158516
1,0.1,0.43444450038158516
1,0.08,0.43444450038158516
1,0.1,0.43444450038158516
1,0.12,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.12,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.12,0.43444450038158516
1,0.14,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.2,0.43444450038158516
1,0.24,0.43444450038158516
1,0.28,0.43444450038158516
1,0.3,0.43444450038158516
1,0.32,0.43444450038158516
1,0.34,0.43444450038158516
1,0.32,0.43444450038158516
1,0.3,0.43444450038158516
1,0.32,0.43444450038158516
1,0.32,0.43444450038158516
1,0.32,0.43444450038158516
1,0.3,0.43444450038158516
1,0.3,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.22,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.26,0.43444450038158516
1,0.28,0.43444450038158516
1,0.26,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.26,0.43444450038158516
1,0.28,0.43444450038158516
1,0.3,0.43444450038158516
1,0.4,0.43444450038158516
1,0.4,0.43444450038158516
1,0.4,0.43444450038158516
1,0.38,0.43444450038158516
1,0.36,0.43444450038158516
1,0.34,0.43444450038158516
1,0.32,0.43444450038158516
1,0.32,0.43444450038158516
1,0.32,0.43444450038158516
1,0.3,0.43444450038158516
1,0.3,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.24,0.43444450038158516
1,0.26,0.43444450038158516
1,0.28,0.43444450038158516
1,0.3,0.43444450038158516
1,0.28,0.43444450038158516
1,0.3,0.43444450038158516
1,0.32,0.43444450038158516
1,0.3,0.43444450038158516
1,0.3,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.1,0.43444450038158516
1,0.08,0.43444450038158516
1,0.06,0.43444450038158516
1,0.06,0.43444450038158516
1,0.04,0.43444450038158516
1,0.04,0.43444450038158516
1,0.04,0.43444450038158516
1,0.04,0.43444450038158516
1,0.02,0.43444450038158516
1,0.02,0.43444450038158516
1,0.02,0.43444450038158516
1,0.02,0.43444450038158516
1,0.04,0.43444450038158516
1,0.04,0.43444450038158516
1,0.06,0.43444450038158516
1,0.06,0.43444450038158516
1,0.08,0.43444450038158516
1,0.1,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.08,0.43444450038158516
1,0.08,0.43444450038158516
1,0.06,0.43444450038158516
1,0.06,0.43444450038158516
1,0.06,0.43444450038158516
1,0.04,0.43444450038158516
1,0.04,0.43444450038158516
1,0.04,0.43444450038158516
1,0.02,0.43444450038158516
1,0.02,0.43444450038158516
1,0.04,0.43444450038158516
1,0.04,0.43444450038158516
1,0.08,0.43444450038158516
1,0.06,0.43444450038158516
1,0.1,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.12,0.43444450038158516
1,0.12,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.08,0.43444450038158516
1,0.06,0.43444450038158516
1,0.06,0.43444450038158516
1,0.04,0.43444450038158516
1,0.04,0.43444450038158516
1,0.02,0.43444450038158516
1,0.02,0.43444450038158516
1,0.02,0.43444450038158516
1,0.02,0.43444450038158516
1,0.04,0.43444450038158516
1,0.06,0.43444450038158516
1,0.1,0.43444450038158516
1,0.1,0.43444450038158516
1,0.12,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.24,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.3,0.43444450038158516
1,0.32,0.43444450038158516
1,0.32,0.43444450038158516
1,0.3,0.43444450038158516
1,0.3,0.43444450038158516
1,0.26,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.2,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.2,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.18,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.14,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.22,0.43444450038158516
1,0.3,0.43444450038158516
1,0.28,0.43444450038158516
1,0.28,0.43444450038158516
1,0.3,0.43444450038158516
1,0.3,0.43444450038158516
1,0.3,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.26,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.24,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.22,0.43444450038158516
1,0.2,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.18,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.3,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
1,0.16,0.43444450038158516
2,0.16,0.4457383255482858
2,0.16,0.4457383255482858
2,0.16,0.4457383255482858
2,0.16,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.16,0.4457383255482858
2,0.16,0.4457383255482858
2,0.16,0.4457383255482858
2,0.16,0.4457383255482858
2,0.18,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.22,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.2,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.24,0.4457383255482858
2,0.22,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.34,0.4457383255482858
2,0.38,0.4457383255482858
2,0.38,0.4457383255482858
2,0.36,0.4457383255482858
2,0.36,0.4457383255482858
2,0.34,0.4457383255482858
2,0.28,0.4457383255482858
2,0.24,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.18,0.4457383255482858
2,0.18,0.4457383255482858
2,0.16,0.4457383255482858
2,0.16,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.16,0.4457383255482858
2,0.18,0.4457383255482858
2,0.18,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.18,0.4457383255482858
2,0.18,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.16,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.16,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.16,0.4457383255482858
2,0.2,0.4457383255482858
2,0.22,0.4457383255482858
2,0.24,0.4457383255482858
2,0.26,0.4457383255482858
2,0.28,0.4457383255482858
2,0.28,0.4457383255482858
2,0.3,0.4457383255482858
2,0.26,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.22,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.22,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.24,0.4457383255482858
2,0.28,0.4457383255482858
2,0.28,0.4457383255482858
2,0.3,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.28,0.4457383255482858
2,0.3,0.4457383255482858
2,0.32,0.4457383255482858
2,0.34,0.4457383255482858
2,0.34,0.4457383255482858
2,0.34,0.4457383255482858
2,0.34,0.4457383255482858
2,0.34,0.4457383255482858
2,0.34,0.4457383255482858
2,0.3,0.4457383255482858
2,0.28,0.4457383255482858
2,0.28,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.22,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.18,0.4457383255482858
2,0.18,0.4457383255482858
2,0.16,0.4457383255482858
2,0.22,0.4457383255482858
2,0.24,0.4457383255482858
2,0.3,0.4457383255482858
2,0.32,0.4457383255482858
2,0.36,0.4457383255482858
2,0.36,0.4457383255482858
2,0.38,0.4457383255482858
2,0.36,0.4457383255482858
2,0.32,0.4457383255482858
2,0.34,0.4457383255482858
2,0.32,0.4457383255482858
2,0.32,0.4457383255482858
2,0.32,0.4457383255482858
2,0.28,0.4457383255482858
2,0.3,0.4457383255482858
2,0.28,0.4457383255482858
2,0.28,0.4457383255482858
2,0.26,0.4457383255482858
2,0.28,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.26,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.24,0.4457383255482858
2,0.24,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.22,0.4457383255482858
2,0.2,0.4457383255482858
2,0.16,0.4457383255482858
2,0.16,0.4457383255482858
2,0.14,0.4457383255482858
2,0.12,0.4457383255482858
2,0.12,0.4457383255482858
2,0.1,0.4457383255482858
2,0.1,0.4457383255482858
2,0.08,0.4457383255482858
2,0.06,0.4457383255482858
2,0.06,0.4457383255482858
2,0.06,0.4457383255482858
2,0.06,0.4457383255482858
2,0.1,0.4457383255482858
2,0.12,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.18,0.4457383255482858
2,0.18,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.18,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.16,0.4457383255482858
2,0.16,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.12,0.4457383255482858
2,0.12,0.4457383255482858
2,0.1,0.4457383255482858
2,0.1,0.4457383255482858
2,0.12,0.4457383255482858
2,0.12,0.4457383255482858
2,0.14,0.4457383255482858
2,0.16,0.4457383255482858
2,0.18,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.2,0.4457383255482858
2,0.18,0.4457383255482858
2,0.16,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.14,0.4457383255482858
2,0.12,0.4457383255482858
2,0.12,0.4457383255482858
2,0.1,0.4457383255482858
2,0.1,0.4457383255482858
2,0.1,0.4457383255482858
2,0.08,0.4457383255482858
2,0.1,0.4457383255482858
2,0.08,0.4457383255482858
2,0.1,0.4457383255482858
2,0.12,0.4457383255482858
