weekday,casual,Predicted Y
0,0,33.260224120479656
0,0,33.260224120479656
0,1,33.260224120479656
0,0,33.260224120479656
0,0,33.260224120479656
0,0,33.260224120479656
0,2,33.260224120479656
0,4,33.260224120479656
0,6,33.260224120479656
0,8,33.260224120479656
0,5,33.260224120479656
0,13,33.260224120479656
0,3,33.260224120479656
0,4,33.260224120479656
0,1,33.260224120479656
0,0,33.260224120479656
0,1,33.260224120479656
0,5,33.260224120479656
0,0,33.260224120479656
1,2,34.064568194543064
1,1,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,1,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,2,34.064568194543064
1,4,34.064568194543064
1,2,34.064568194543064
1,0,34.064568194543064
1,2,34.064568194543064
1,5,34.064568194543064
1,4,34.064568194543064
1,0,34.064568194543064
1,2,34.064568194543064
1,4,34.064568194543064
1,4,34.064568194543064
1,1,34.064568194543064
1,3,34.064568194543064
1,1,34.064568194543064
1,1,34.064568194543064
1,2,34.064568194543064
1,0,34.064568194543064
2,2,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,2,34.86891226860647
2,3,34.86891226860647
2,3,34.86891226860647
2,3,34.86891226860647
2,4,34.86891226860647
2,2,34.86891226860647
2,6,34.86891226860647
2,3,34.86891226860647
2,2,34.86891226860647
2,4,34.86891226860647
2,6,34.86891226860647
2,1,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,1,34.86891226860647
2,1,34.86891226860647
3,0,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,3,35.67325634266988
3,3,35.67325634266988
3,0,35.67325634266988
3,3,35.67325634266988
3,3,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,1,35.67325634266988
3,5,35.67325634266988
3,0,35.67325634266988
3,2,35.67325634266988
3,1,35.67325634266988
3,2,35.67325634266988
3,0,35.67325634266988
3,1,35.67325634266988
3,1,35.67325634266988
4,1,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,5,36.477600416733296
4,2,36.477600416733296
4,2,36.477600416733296
4,4,36.477600416733296
4,3,36.477600416733296
4,2,36.477600416733296
4,3,36.477600416733296
4,5,36.477600416733296
4,2,36.477600416733296
4,4,36.477600416733296
4,3,36.477600416733296
4,1,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,1,36.477600416733296
5,0,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,2,37.281944490796704
5,0,37.281944490796704
5,4,37.281944490796704
5,6,37.281944490796704
5,2,37.281944490796704
5,4,37.281944490796704
5,5,37.281944490796704
5,9,37.281944490796704
5,3,37.281944490796704
5,4,37.281944490796704
5,5,37.281944490796704
5,3,37.281944490796704
5,0,37.281944490796704
5,4,37.281944490796704
5,2,37.281944490796704
5,1,37.281944490796704
6,3,38.08628856486011
6,2,38.08628856486011
6,0,38.08628856486011
6,1,38.08628856486011
6,0,38.08628856486011
6,0,38.08628856486011
6,1,38.08628856486011
6,1,38.08628856486011
6,1,38.08628856486011
6,2,38.08628856486011
6,2,38.08628856486011
6,18,38.08628856486011
6,15,38.08628856486011
6,21,38.08628856486011
6,26,38.08628856486011
6,21,38.08628856486011
6,33,38.08628856486011
6,29,38.08628856486011
6,15,38.08628856486011
6,14,38.08628856486011
6,6,38.08628856486011
6,6,38.08628856486011
6,0,38.08628856486011
6,5,38.08628856486011
0,6,33.260224120479656
0,4,33.260224120479656
0,3,33.260224120479656
0,9,33.260224120479656
0,0,33.260224120479656
0,1,33.260224120479656
0,0,33.260224120479656
0,0,33.260224120479656
0,0,33.260224120479656
0,3,33.260224120479656
0,8,33.260224120479656
0,23,33.260224120479656
0,29,33.260224120479656
0,23,33.260224120479656
0,22,33.260224120479656
0,35,33.260224120479656
0,22,33.260224120479656
0,23,33.260224120479656
0,11,33.260224120479656
0,14,33.260224120479656
0,7,33.260224120479656
0,6,33.260224120479656
0,2,33.260224120479656
0,0,33.260224120479656
1,1,34.064568194543064
1,1,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,1,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,4,34.064568194543064
1,3,34.064568194543064
1,8,34.064568194543064
1,7,34.064568194543064
1,9,34.064568194543064
1,10,34.064568194543064
1,13,34.064568194543064
1,12,34.064568194543064
1,21,34.064568194543064
1,6,34.064568194543064
1,4,34.064568194543064
1,7,34.064568194543064
1,2,34.064568194543064
1,4,34.064568194543064
1,3,34.064568194543064
1,0,34.064568194543064
1,1,34.064568194543064
2,0,34.86891226860647
2,0,34.86891226860647
2,2,34.86891226860647
2,3,34.86891226860647
2,0,34.86891226860647
2,1,34.86891226860647
2,1,34.86891226860647
2,1,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,1,34.86891226860647
3,0,35.67325634266988
3,1,35.67325634266988
3,0,35.67325634266988
3,1,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,1,35.67325634266988
3,1,35.67325634266988
3,2,35.67325634266988
3,1,35.67325634266988
3,5,35.67325634266988
3,5,35.67325634266988
3,11,35.67325634266988
3,7,35.67325634266988
3,4,35.67325634266988
3,10,35.67325634266988
3,7,35.67325634266988
3,5,35.67325634266988
3,4,35.67325634266988
3,2,35.67325634266988
3,4,35.67325634266988
3,6,35.67325634266988
3,1,35.67325634266988
4,5,36.477600416733296
4,2,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,1,36.477600416733296
4,2,36.477600416733296
4,3,36.477600416733296
4,1,36.477600416733296
4,5,36.477600416733296
4,7,36.477600416733296
4,12,36.477600416733296
4,6,36.477600416733296
4,8,36.477600416733296
4,8,36.477600416733296
4,8,36.477600416733296
4,1,36.477600416733296
4,6,36.477600416733296
4,2,36.477600416733296
4,3,36.477600416733296
4,0,36.477600416733296
4,3,36.477600416733296
5,1,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,1,37.281944490796704
5,0,37.281944490796704
5,2,37.281944490796704
5,7,37.281944490796704
5,7,37.281944490796704
5,6,37.281944490796704
5,6,37.281944490796704
5,11,37.281944490796704
5,8,37.281944490796704
5,6,37.281944490796704
5,4,37.281944490796704
5,0,37.281944490796704
5,10,37.281944490796704
5,1,37.281944490796704
5,3,37.281944490796704
5,1,37.281944490796704
5,0,37.281944490796704
5,1,37.281944490796704
5,0,37.281944490796704
6,0,38.08628856486011
6,3,38.08628856486011
6,0,38.08628856486011
6,1,38.08628856486011
6,0,38.08628856486011
6,0,38.08628856486011
6,0,38.08628856486011
6,1,38.08628856486011
6,3,38.08628856486011
6,3,38.08628856486011
6,4,38.08628856486011
6,10,38.08628856486011
6,12,38.08628856486011
6,11,38.08628856486011
6,10,38.08628856486011
6,11,38.08628856486011
6,8,38.08628856486011
6,0,38.08628856486011
6,6,38.08628856486011
6,1,38.08628856486011
6,0,38.08628856486011
6,7,38.08628856486011
6,2,38.08628856486011
0,2,33.260224120479656
0,1,33.260224120479656
0,3,33.260224120479656
0,1,33.260224120479656
0,0,33.260224120479656
0,0,33.260224120479656
0,1,33.260224120479656
0,2,33.260224120479656
0,3,33.260224120479656
0,7,33.260224120479656
0,22,33.260224120479656
0,24,33.260224120479656
0,12,33.260224120479656
0,17,33.260224120479656
0,13,33.260224120479656
0,9,33.260224120479656
0,5,33.260224120479656
0,5,33.260224120479656
0,5,33.260224120479656
0,4,33.260224120479656
0,5,33.260224120479656
0,5,33.260224120479656
0,4,33.260224120479656
1,0,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,5,34.064568194543064
1,6,34.064568194543064
1,4,34.064568194543064
1,6,34.064568194543064
1,3,34.064568194543064
1,11,34.064568194543064
1,6,34.064568194543064
1,2,34.064568194543064
1,7,34.064568194543064
1,4,34.064568194543064
1,6,34.064568194543064
1,8,34.064568194543064
1,5,34.064568194543064
1,1,34.064568194543064
1,6,34.064568194543064
1,3,34.064568194543064
1,3,34.064568194543064
2,3,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,1,34.86891226860647
2,5,34.86891226860647
2,5,34.86891226860647
2,10,34.86891226860647
2,6,34.86891226860647
2,6,34.86891226860647
2,21,34.86891226860647
2,21,34.86891226860647
2,11,34.86891226860647
2,21,34.86891226860647
2,14,34.86891226860647
2,14,34.86891226860647
2,7,34.86891226860647
2,13,34.86891226860647
2,16,34.86891226860647
2,5,34.86891226860647
2,4,34.86891226860647
2,3,34.86891226860647
3,3,35.67325634266988
3,0,35.67325634266988
3,3,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,1,35.67325634266988
3,3,35.67325634266988
3,3,35.67325634266988
3,2,35.67325634266988
3,6,35.67325634266988
3,7,35.67325634266988
3,4,35.67325634266988
3,0,35.67325634266988
3,1,35.67325634266988
3,1,35.67325634266988
3,0,35.67325634266988
4,1,36.477600416733296
4,2,36.477600416733296
4,3,36.477600416733296
4,3,36.477600416733296
4,4,36.477600416733296
4,2,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
5,0,37.281944490796704
5,1,37.281944490796704
5,0,37.281944490796704
5,1,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,2,37.281944490796704
5,2,37.281944490796704
5,6,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,1,37.281944490796704
5,0,37.281944490796704
5,2,37.281944490796704
5,1,37.281944490796704
5,10,37.281944490796704
5,2,37.281944490796704
5,2,37.281944490796704
5,5,37.281944490796704
5,1,37.281944490796704
5,1,37.281944490796704
5,0,37.281944490796704
5,1,37.281944490796704
6,2,38.08628856486011
6,0,38.08628856486011
6,0,38.08628856486011
6,3,38.08628856486011
6,1,38.08628856486011
6,0,38.08628856486011
6,1,38.08628856486011
6,3,38.08628856486011
6,0,38.08628856486011
6,4,38.08628856486011
6,4,38.08628856486011
6,12,38.08628856486011
6,9,38.08628856486011
6,10,38.08628856486011
6,22,38.08628856486011
6,19,38.08628856486011
6,9,38.08628856486011
6,9,38.08628856486011
6,6,38.08628856486011
6,1,38.08628856486011
6,1,38.08628856486011
6,4,38.08628856486011
6,3,38.08628856486011
0,0,33.260224120479656
0,7,33.260224120479656
0,1,33.260224120479656
0,1,33.260224120479656
0,0,33.260224120479656
0,0,33.260224120479656
0,0,33.260224120479656
0,1,33.260224120479656
0,4,33.260224120479656
0,7,33.260224120479656
0,9,33.260224120479656
0,10,33.260224120479656
0,13,33.260224120479656
0,18,33.260224120479656
0,14,33.260224120479656
0,19,33.260224120479656
0,6,33.260224120479656
0,8,33.260224120479656
0,9,33.260224120479656
0,3,33.260224120479656
0,3,33.260224120479656
0,2,33.260224120479656
0,5,33.260224120479656
1,1,34.064568194543064
1,2,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,1,34.064568194543064
1,3,34.064568194543064
1,0,34.064568194543064
1,1,34.064568194543064
1,2,34.064568194543064
1,6,34.064568194543064
1,2,34.064568194543064
1,1,34.064568194543064
1,3,34.064568194543064
1,3,34.064568194543064
1,6,34.064568194543064
1,3,34.064568194543064
1,3,34.064568194543064
1,0,34.064568194543064
1,3,34.064568194543064
1,0,34.064568194543064
1,2,34.064568194543064
2,2,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,3,34.86891226860647
2,2,34.86891226860647
2,0,34.86891226860647
2,2,34.86891226860647
2,2,34.86891226860647
2,3,34.86891226860647
2,5,34.86891226860647
2,7,34.86891226860647
2,3,34.86891226860647
2,4,34.86891226860647
2,3,34.86891226860647
2,3,34.86891226860647
2,5,34.86891226860647
2,0,34.86891226860647
2,2,34.86891226860647
2,1,34.86891226860647
3,0,35.67325634266988
3,0,35.67325634266988
3,4,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,1,35.67325634266988
3,1,35.67325634266988
3,1,35.67325634266988
3,4,35.67325634266988
3,2,35.67325634266988
3,5,35.67325634266988
3,3,35.67325634266988
3,1,35.67325634266988
3,2,35.67325634266988
3,10,35.67325634266988
3,8,35.67325634266988
3,7,35.67325634266988
3,7,35.67325634266988
3,3,35.67325634266988
3,4,35.67325634266988
3,1,35.67325634266988
3,5,35.67325634266988
3,3,35.67325634266988
4,1,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,1,36.477600416733296
4,4,36.477600416733296
4,6,36.477600416733296
4,2,36.477600416733296
4,9,36.477600416733296
4,2,36.477600416733296
4,4,36.477600416733296
4,4,36.477600416733296
4,4,36.477600416733296
4,5,36.477600416733296
4,5,36.477600416733296
4,2,36.477600416733296
4,4,36.477600416733296
4,1,36.477600416733296
4,1,36.477600416733296
4,2,36.477600416733296
4,4,36.477600416733296
5,3,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,2,37.281944490796704
5,0,37.281944490796704
5,3,37.281944490796704
5,3,37.281944490796704
5,5,37.281944490796704
5,3,37.281944490796704
5,8,37.281944490796704
5,9,37.281944490796704
5,15,37.281944490796704
5,9,37.281944490796704
5,8,37.281944490796704
5,10,37.281944490796704
5,3,37.281944490796704
5,1,37.281944490796704
5,2,37.281944490796704
5,2,37.281944490796704
5,1,37.281944490796704
5,1,37.281944490796704
6,3,38.08628856486011
6,1,38.08628856486011
6,5,38.08628856486011
6,1,38.08628856486011
6,0,38.08628856486011
6,0,38.08628856486011
6,0,38.08628856486011
6,0,38.08628856486011
6,0,38.08628856486011
6,3,38.08628856486011
6,3,38.08628856486011
6,1,38.08628856486011
6,10,38.08628856486011
6,10,38.08628856486011
6,5,38.08628856486011
6,11,38.08628856486011
6,8,38.08628856486011
6,14,38.08628856486011
6,2,38.08628856486011
6,6,38.08628856486011
6,5,38.08628856486011
6,3,38.08628856486011
6,2,38.08628856486011
6,7,38.08628856486011
0,2,33.260224120479656
0,4,33.260224120479656
0,0,33.260224120479656
0,3,33.260224120479656
0,0,33.260224120479656
0,0,33.260224120479656
0,0,33.260224120479656
0,0,33.260224120479656
0,2,33.260224120479656
0,7,33.260224120479656
0,15,33.260224120479656
0,28,33.260224120479656
0,48,33.260224120479656
0,47,33.260224120479656
0,47,33.260224120479656
0,52,33.260224120479656
0,42,33.260224120479656
0,24,33.260224120479656
0,13,33.260224120479656
0,1,33.260224120479656
0,5,33.260224120479656
0,5,33.260224120479656
0,5,33.260224120479656
0,4,33.260224120479656
1,1,34.064568194543064
1,1,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,1,34.064568194543064
1,1,34.064568194543064
1,1,34.064568194543064
1,6,34.064568194543064
1,7,34.064568194543064
1,3,34.064568194543064
1,6,34.064568194543064
1,11,34.064568194543064
1,7,34.064568194543064
1,10,34.064568194543064
1,8,34.064568194543064
1,4,34.064568194543064
1,16,34.064568194543064
1,9,34.064568194543064
1,5,34.064568194543064
1,5,34.064568194543064
1,6,34.064568194543064
1,3,34.064568194543064
1,3,34.064568194543064
1,6,34.064568194543064
2,4,34.86891226860647
2,0,34.86891226860647
2,1,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,3,34.86891226860647
2,7,34.86891226860647
2,7,34.86891226860647
2,4,34.86891226860647
2,1,34.86891226860647
2,2,34.86891226860647
2,2,34.86891226860647
2,3,34.86891226860647
2,6,34.86891226860647
2,4,34.86891226860647
2,4,34.86891226860647
2,1,34.86891226860647
2,1,34.86891226860647
2,3,34.86891226860647
2,8,34.86891226860647
2,0,34.86891226860647
2,3,34.86891226860647
3,0,35.67325634266988
3,0,35.67325634266988
3,1,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,4,35.67325634266988
3,1,35.67325634266988
3,4,35.67325634266988
3,8,35.67325634266988
3,1,35.67325634266988
3,4,35.67325634266988
3,2,35.67325634266988
3,2,35.67325634266988
3,3,35.67325634266988
3,7,35.67325634266988
3,9,35.67325634266988
3,2,35.67325634266988
3,1,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,4,35.67325634266988
3,0,35.67325634266988
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,0,36.477600416733296
4,5,36.477600416733296
4,1,36.477600416733296
4,1,36.477600416733296
4,1,36.477600416733296
4,4,36.477600416733296
4,3,36.477600416733296
4,6,36.477600416733296
4,0,36.477600416733296
4,4,36.477600416733296
4,6,36.477600416733296
4,3,36.477600416733296
4,2,36.477600416733296
4,4,36.477600416733296
4,2,36.477600416733296
4,4,36.477600416733296
4,1,36.477600416733296
5,2,37.281944490796704
5,1,37.281944490796704
5,0,37.281944490796704
5,0,37.281944490796704
5,1,37.281944490796704
5,1,37.281944490796704
5,4,37.281944490796704
5,8,37.281944490796704
5,5,37.281944490796704
5,12,37.281944490796704
5,7,37.281944490796704
5,21,37.281944490796704
5,17,37.281944490796704
5,12,37.281944490796704
5,14,37.281944490796704
5,18,37.281944490796704
5,9,37.281944490796704
5,7,37.281944490796704
5,2,37.281944490796704
5,1,37.281944490796704
5,2,37.281944490796704
5,5,37.281944490796704
6,3,38.08628856486011
6,2,38.08628856486011
6,2,38.08628856486011
6,3,38.08628856486011
6,0,38.08628856486011
6,0,38.08628856486011
6,1,38.08628856486011
6,2,38.08628856486011
6,2,38.08628856486011
6,5,38.08628856486011
6,13,38.08628856486011
6,30,38.08628856486011
6,27,38.08628856486011
6,32,38.08628856486011
6,30,38.08628856486011
6,47,38.08628856486011
6,42,38.08628856486011
6,24,38.08628856486011
6,4,38.08628856486011
6,2,38.08628856486011
6,1,38.08628856486011
6,9,38.08628856486011
6,6,38.08628856486011
6,1,38.08628856486011
0,5,33.260224120479656
0,1,33.260224120479656
0,1,33.260224120479656
0,4,33.260224120479656
0,0,33.260224120479656
0,2,33.260224120479656
0,0,33.260224120479656
0,1,33.260224120479656
0,12,33.260224120479656
0,19,33.260224120479656
0,26,33.260224120479656
0,58,33.260224120479656
0,62,33.260224120479656
0,51,33.260224120479656
0,40,33.260224120479656
0,28,33.260224120479656
0,30,33.260224120479656
0,17,33.260224120479656
0,11,33.260224120479656
0,15,33.260224120479656
0,6,33.260224120479656
0,5,33.260224120479656
0,3,33.260224120479656
1,3,34.064568194543064
1,1,34.064568194543064
1,0,34.064568194543064
1,1,34.064568194543064
1,0,34.064568194543064
1,0,34.064568194543064
1,1,34.064568194543064
1,2,34.064568194543064
1,7,34.064568194543064
1,8,34.064568194543064
1,9,34.064568194543064
1,10,34.064568194543064
1,27,34.064568194543064
1,27,34.064568194543064
1,14,34.064568194543064
1,19,34.064568194543064
1,16,34.064568194543064
1,25,34.064568194543064
1,11,34.064568194543064
1,12,34.064568194543064
1,5,34.064568194543064
1,8,34.064568194543064
1,1,34.064568194543064
1,1,34.064568194543064
2,7,34.86891226860647
2,0,34.86891226860647
2,1,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
2,2,34.86891226860647
2,10,34.86891226860647
2,2,34.86891226860647
2,5,34.86891226860647
2,11,34.86891226860647
2,6,34.86891226860647
2,14,34.86891226860647
2,10,34.86891226860647
2,11,34.86891226860647
2,21,34.86891226860647
2,15,34.86891226860647
2,14,34.86891226860647
2,3,34.86891226860647
2,3,34.86891226860647
2,5,34.86891226860647
2,0,34.86891226860647
2,0,34.86891226860647
3,0,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,0,35.67325634266988
3,1,35.67325634266988
3,5,35.67325634266988
3,6,35.67325634266988
3,2,35.67325634266988
3,14,35.67325634266988
3,7,35.67325634266988
3,14,35.67325634266988
3,13,35.67325634266988
3,17,35.67325634266988
3,35,35.67325634266988
3,26,35.67325634266988
3,11,35.67325634266988
3,20,35.67325634266988
3,18,35.67325634266988
3,10,35.67325634266988
3,5,35.67325634266988
3,12,35.67325634266988
3,2,35.67325634266988
4,1,36.477600416733296
4,0,36.477600416733296
4,2,36.477600416733296
4,3,36.477600416733296
4,3,36.477600416733296
4,1,36.477600416733296
4,3,36.477600416733296
4,7,36.477600416733296
4,18,36.477600416733296
4,16,36.477600416733296
4,18,36.477600416733296
4,19,36.477600416733296
4,15,36.477600416733296
4,15,36.477600416733296
4,26,36.477600416733296
4,15,36.477600416733296
4,29,36.477600416733296
4,18,36.477600416733296
4,11,36.477600416733296
4,14,36.477600416733296
4,8,36.477600416733296
4,5,36.477600416733296
4,8,36.477600416733296
4,4,36.477600416733296
5,12,37.281944490796704
5,1,37.281944490796704
5,2,37.281944490796704
5,2,37.281944490796704
5,0,37.281944490796704
5,1,37.281944490796704
5,2,37.281944490796704
5,8,37.281944490796704
5,26,37.281944490796704
5,15,37.281944490796704
5,17,37.281944490796704
5,31,37.281944490796704
5,59,37.281944490796704
5,45,37.281944490796704
5,73,37.281944490796704
5,55,37.281944490796704
5,68,37.281944490796704
5,52,37.281944490796704
5,29,37.281944490796704
5,16,37.281944490796704
5,19,37.281944490796704
5,11,37.281944490796704
5,19,37.281944490796704
5,16,37.281944490796704
6,6,38.08628856486011
6,10,38.08628856486011
6,3,38.08628856486011
6,0,38.08628856486011
6,0,38.08628856486011
6,0,38.08628856486011
6,3,38.08628856486011
6,6,38.08628856486011
6,9,38.08628856486011
6,18,38.08628856486011
6,34,38.08628856486011
6,47,38.08628856486011
6,38,38.08628856486011
6,52,38.08628856486011
6,102,38.08628856486011
6,84,38.08628856486011
6,39,38.08628856486011
6,36,38.08628856486011
6,21,38.08628856486011
6,5,38.08628856486011
6,9,38.08628856486011
6,4,38.08628856486011
6,2,38.08628856486011
6,4,38.08628856486011
0,3,33.260224120479656
0,5,33.260224120479656
0,0,33.260224120479656
0,9,33.260224120479656
0,0,33.260224120479656
0,1,33.260224120479656
0,0,33.260224120479656
0,2,33.260224120479656
0,7,33.260224120479656
0,34,33.260224120479656
0,72,33.260224120479656
0,62,33.260224120479656
0,76,33.260224120479656
0,108,33.260224120479656
0,66,33.260224120479656
0,59,33.260224120479656
0,60,33.260224120479656
0,30,33.260224120479656
0,3,33.260224120479656
0,12,33.260224120479656
0,17,33.260224120479656
0,4,33.260224120479656
0,9,33.260224120479656
1,7,34.064568194543064
1,2,34.064568194543064
1,1,34.064568194543064
1,2,34.064568194543064
1,1,34.064568194543064
1,1,34.064568194543064
1,2,34.064568194543064
