hum,season,Predicted Y
0.24,1,1.5806436566416822
0.24,1,1.5806436566416822
0.24,1,1.5806436566416822
0.24,1,1.5806436566416822
0.24,1,1.5806436566416822
0.24,1,1.5806436566416822
0.24,1,1.5806436566416822
0.24,1,1.5806436566416822
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.25,1,1.604427945410376
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.26,1,1.62821223417907
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.27,1,1.6519965229477638
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.28,1,1.6757808117164577
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.29,1,1.6995651004851513
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.3,1,1.7233493892538454
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.31,1,1.7471336780225393
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
0.32,1,1.7709179667912331
