cnt,mnth,Predicted Y
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
2,1,4.697721019518931
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
3,1,4.707536575636399
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,1,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
4,2,4.717352131753868
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
5,2,4.727167687871337
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
6,2,4.736983243988806
