windspeed,casual,Predicted Y
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,2,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,1,26.11244124087598
0.0,5,26.11244124087598
0.0,5,26.11244124087598
0.0,11,26.11244124087598
0.0,7,26.11244124087598
0.0,4,26.11244124087598
0.0,10,26.11244124087598
0.0,7,26.11244124087598
0.0,5,26.11244124087598
0.0,4,26.11244124087598
0.0,2,26.11244124087598
0.0,4,26.11244124087598
0.0,6,26.11244124087598
0.0,1,26.11244124087598
0.0,5,26.11244124087598
0.0,2,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,3,26.11244124087598
0.0,1,26.11244124087598
0.0,5,26.11244124087598
0.0,7,26.11244124087598
0.0,12,26.11244124087598
0.0,6,26.11244124087598
0.0,8,26.11244124087598
0.0,8,26.11244124087598
0.0,8,26.11244124087598
0.0,1,26.11244124087598
0.0,6,26.11244124087598
0.0,2,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,3,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,2,26.11244124087598
0.0,7,26.11244124087598
0.0,7,26.11244124087598
0.0,6,26.11244124087598
0.0,6,26.11244124087598
0.0,11,26.11244124087598
0.0,8,26.11244124087598
0.0,6,26.11244124087598
0.0,4,26.11244124087598
0.0,0,26.11244124087598
0.0,10,26.11244124087598
0.0,1,26.11244124087598
0.0,3,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,4,26.11244124087598
0.0,10,26.11244124087598
0.0,12,26.11244124087598
0.0,11,26.11244124087598
0.0,10,26.11244124087598
0.0,11,26.11244124087598
0.0,8,26.11244124087598
0.0,0,26.11244124087598
0.0,6,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,7,26.11244124087598
0.0,2,26.11244124087598
0.0,2,26.11244124087598
0.0,1,26.11244124087598
0.0,3,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,3,26.11244124087598
0.0,7,26.11244124087598
0.0,22,26.11244124087598
0.0,24,26.11244124087598
0.0,12,26.11244124087598
0.0,17,26.11244124087598
0.0,13,26.11244124087598
0.0,9,26.11244124087598
0.0,5,26.11244124087598
0.0,5,26.11244124087598
0.0,5,26.11244124087598
0.0,4,26.11244124087598
0.0,5,26.11244124087598
0.0,5,26.11244124087598
0.0,4,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,5,26.11244124087598
0.0,6,26.11244124087598
0.0,4,26.11244124087598
0.0,6,26.11244124087598
0.0,3,26.11244124087598
0.0,11,26.11244124087598
0.0,6,26.11244124087598
0.0,2,26.11244124087598
0.0,7,26.11244124087598
0.0,4,26.11244124087598
0.0,6,26.11244124087598
0.0,8,26.11244124087598
0.0,5,26.11244124087598
0.0,1,26.11244124087598
0.0,6,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,5,26.11244124087598
0.0,5,26.11244124087598
0.0,10,26.11244124087598
0.0,6,26.11244124087598
0.0,6,26.11244124087598
0.0,21,26.11244124087598
0.0,21,26.11244124087598
0.0,11,26.11244124087598
0.0,21,26.11244124087598
0.0,14,26.11244124087598
0.0,14,26.11244124087598
0.0,7,26.11244124087598
0.0,13,26.11244124087598
0.0,16,26.11244124087598
0.0,5,26.11244124087598
0.0,4,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,2,26.11244124087598
0.0,6,26.11244124087598
0.0,7,26.11244124087598
0.0,4,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,4,26.11244124087598
0.0,2,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,2,26.11244124087598
0.0,2,26.11244124087598
0.0,6,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,2,26.11244124087598
0.0,1,26.11244124087598
0.0,10,26.11244124087598
0.0,2,26.11244124087598
0.0,2,26.11244124087598
0.0,5,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,3,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,4,26.11244124087598
0.0,4,26.11244124087598
0.0,12,26.11244124087598
0.0,9,26.11244124087598
0.0,10,26.11244124087598
0.0,22,26.11244124087598
0.0,19,26.11244124087598
0.0,9,26.11244124087598
0.0,9,26.11244124087598
0.0,6,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,4,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,7,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,4,26.11244124087598
0.0,7,26.11244124087598
0.0,9,26.11244124087598
0.0,10,26.11244124087598
0.0,13,26.11244124087598
0.0,18,26.11244124087598
0.0,14,26.11244124087598
0.0,19,26.11244124087598
0.0,6,26.11244124087598
0.0,8,26.11244124087598
0.0,9,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,2,26.11244124087598
0.0,5,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,6,26.11244124087598
0.0,2,26.11244124087598
0.0,1,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,6,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,2,26.11244124087598
0.0,2,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,3,26.11244124087598
0.0,2,26.11244124087598
0.0,0,26.11244124087598
0.0,2,26.11244124087598
0.0,2,26.11244124087598
0.0,3,26.11244124087598
0.0,5,26.11244124087598
0.0,7,26.11244124087598
0.0,3,26.11244124087598
0.0,4,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,5,26.11244124087598
0.0,0,26.11244124087598
0.0,2,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,4,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,4,26.11244124087598
0.0,2,26.11244124087598
0.0,5,26.11244124087598
0.0,3,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,10,26.11244124087598
0.0,8,26.11244124087598
0.0,7,26.11244124087598
0.0,7,26.11244124087598
0.0,3,26.11244124087598
0.0,4,26.11244124087598
0.0,1,26.11244124087598
0.0,5,26.11244124087598
0.0,3,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,4,26.11244124087598
0.0,6,26.11244124087598
0.0,2,26.11244124087598
0.0,9,26.11244124087598
0.0,2,26.11244124087598
0.0,4,26.11244124087598
0.0,4,26.11244124087598
0.0,4,26.11244124087598
0.0,5,26.11244124087598
0.0,5,26.11244124087598
0.0,2,26.11244124087598
0.0,4,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,4,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,2,26.11244124087598
0.0,0,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,5,26.11244124087598
0.0,3,26.11244124087598
0.0,8,26.11244124087598
0.0,9,26.11244124087598
0.0,15,26.11244124087598
0.0,9,26.11244124087598
0.0,8,26.11244124087598
0.0,10,26.11244124087598
0.0,3,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,2,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,3,26.11244124087598
0.0,1,26.11244124087598
0.0,5,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,1,26.11244124087598
0.0,10,26.11244124087598
0.0,10,26.11244124087598
0.0,5,26.11244124087598
0.0,11,26.11244124087598
0.0,8,26.11244124087598
0.0,14,26.11244124087598
0.0,2,26.11244124087598
0.0,6,26.11244124087598
0.0,5,26.11244124087598
0.0,3,26.11244124087598
0.0,2,26.11244124087598
0.0,7,26.11244124087598
0.0,2,26.11244124087598
0.0,4,26.11244124087598
0.0,0,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,2,26.11244124087598
0.0,7,26.11244124087598
0.0,15,26.11244124087598
0.0,28,26.11244124087598
0.0,48,26.11244124087598
0.0,47,26.11244124087598
0.0,47,26.11244124087598
0.0,52,26.11244124087598
0.0,42,26.11244124087598
0.0,24,26.11244124087598
0.0,13,26.11244124087598
0.0,1,26.11244124087598
0.0,5,26.11244124087598
0.0,5,26.11244124087598
0.0,5,26.11244124087598
0.0,4,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,6,26.11244124087598
0.0,7,26.11244124087598
0.0,3,26.11244124087598
0.0,6,26.11244124087598
0.0,11,26.11244124087598
0.0,7,26.11244124087598
0.0,10,26.11244124087598
0.0,8,26.11244124087598
0.0,4,26.11244124087598
0.0,16,26.11244124087598
0.0,9,26.11244124087598
0.0,5,26.11244124087598
0.0,5,26.11244124087598
0.0,6,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,6,26.11244124087598
0.0,4,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,3,26.11244124087598
0.0,7,26.11244124087598
0.0,7,26.11244124087598
0.0,4,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,2,26.11244124087598
0.0,3,26.11244124087598
0.0,6,26.11244124087598
0.0,4,26.11244124087598
0.0,4,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,3,26.11244124087598
0.0,8,26.11244124087598
0.0,0,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,4,26.11244124087598
0.0,1,26.11244124087598
0.0,4,26.11244124087598
0.0,8,26.11244124087598
0.0,1,26.11244124087598
0.0,4,26.11244124087598
0.0,2,26.11244124087598
0.0,2,26.11244124087598
0.0,3,26.11244124087598
0.0,7,26.11244124087598
0.0,9,26.11244124087598
0.0,2,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,4,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,5,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,4,26.11244124087598
0.0,3,26.11244124087598
0.0,6,26.11244124087598
0.0,0,26.11244124087598
0.0,4,26.11244124087598
0.0,6,26.11244124087598
0.0,3,26.11244124087598
0.0,2,26.11244124087598
0.0,4,26.11244124087598
0.0,2,26.11244124087598
0.0,4,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,4,26.11244124087598
0.0,8,26.11244124087598
0.0,5,26.11244124087598
0.0,12,26.11244124087598
0.0,7,26.11244124087598
0.0,21,26.11244124087598
0.0,17,26.11244124087598
0.0,12,26.11244124087598
0.0,14,26.11244124087598
0.0,18,26.11244124087598
0.0,9,26.11244124087598
0.0,7,26.11244124087598
0.0,2,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,5,26.11244124087598
0.0,3,26.11244124087598
0.0,2,26.11244124087598
0.0,2,26.11244124087598
0.0,3,26.11244124087598
0.0,0,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,2,26.11244124087598
0.0,2,26.11244124087598
0.0,5,26.11244124087598
0.0,13,26.11244124087598
0.0,30,26.11244124087598
0.0,27,26.11244124087598
0.0,32,26.11244124087598
0.0,30,26.11244124087598
0.0,47,26.11244124087598
0.0,42,26.11244124087598
0.0,24,26.11244124087598
0.0,4,26.11244124087598
0.0,2,26.11244124087598
0.0,1,26.11244124087598
0.0,9,26.11244124087598
0.0,6,26.11244124087598
0.0,1,26.11244124087598
0.0,5,26.11244124087598
0.0,1,26.11244124087598
0.0,1,26.11244124087598
0.0,4,26.11244124087598
0.0,0,26.11244124087598
0.0,2,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,12,26.11244124087598
0.0,19,26.11244124087598
0.0,26,26.11244124087598
0.0,58,26.11244124087598
0.0,62,26.11244124087598
0.0,51,26.11244124087598
0.0,40,26.11244124087598
0.0,28,26.11244124087598
0.0,30,26.11244124087598
0.0,17,26.11244124087598
0.0,11,26.11244124087598
0.0,15,26.11244124087598
0.0,6,26.11244124087598
0.0,5,26.11244124087598
0.0,3,26.11244124087598
0.0,3,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
0.0,1,26.11244124087598
0.0,0,26.11244124087598
