hum,weathersit,Predicted Y
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,2,1.4412267036525277
0.25,2,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.25,1,1.4412267036525277
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,1,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,1,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.26,2,1.440804060577817
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,1,1.4403814175031062
0.27,2,1.4403814175031062
0.27,3,1.4403814175031062
0.27,3,1.4403814175031062
0.27,3,1.4403814175031062
0.27,3,1.4403814175031062
0.27,3,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,3,1.4403814175031062
0.27,3,1.4403814175031062
0.27,3,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,1,1.4403814175031062
0.27,2,1.4403814175031062
0.27,1,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,1,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,2,1.4403814175031062
0.27,3,1.4403814175031062
0.28,3,1.4399587744283955
0.28,2,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,2,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.28,1,1.4399587744283955
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,1,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,4,1.439536131353685
0.29,3,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,3,1.439536131353685
0.29,2,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,2,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,2,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,1,1.439536131353685
0.29,2,1.439536131353685
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,1,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,3,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,1,1.4391134882789742
0.3,1,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,1,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.3,2,1.4391134882789742
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,3,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,2,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,3,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,2,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,2,1.4386908452042635
0.31,2,1.4386908452042635
0.31,1,1.4386908452042635
0.31,1,1.4386908452042635
0.31,2,1.4386908452042635
0.32,2,1.4382682021295528
0.32,2,1.4382682021295528
0.32,2,1.4382682021295528
0.32,3,1.4382682021295528
0.32,3,1.4382682021295528
0.32,2,1.4382682021295528
0.32,3,1.4382682021295528
0.32,3,1.4382682021295528
0.32,3,1.4382682021295528
0.32,3,1.4382682021295528
0.32,3,1.4382682021295528
0.32,2,1.4382682021295528
0.32,2,1.4382682021295528
0.32,2,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
0.32,1,1.4382682021295528
