hum,workingday,Predicted Y
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.2,1,0.6835726670890538
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.21,1,0.6835527212839213
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.22,1,0.6835327754787887
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,1,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.23,0,0.683512829673656
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,0,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.24,1,0.6834928838685235
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.25,1,0.6834729380633908
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,1,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.26,0,0.6834529922582582
0.27,0,0.6834330464531256
0.27,0,0.6834330464531256
0.27,0,0.6834330464531256
0.27,0,0.6834330464531256
0.27,0,0.6834330464531256
0.27,0,0.6834330464531256
0.27,0,0.6834330464531256
0.27,0,0.6834330464531256
0.27,0,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.27,1,0.6834330464531256
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,0,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.28,1,0.683413100647993
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,1,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.29,0,0.6833931548428603
0.3,0,0.6833732090377278
0.3,0,0.6833732090377278
0.3,0,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.3,1,0.6833732090377278
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,0,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.31,1,0.6833532632325952
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
0.32,1,0.6833333174274625
