holiday,casual,Predicted Y
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,6,35.40837727353516
0,3,35.40837727353516
0,2,35.40837727353516
0,6,35.40837727353516
0,12,35.40837727353516
0,11,35.40837727353516
0,8,35.40837727353516
0,12,35.40837727353516
0,9,35.40837727353516
0,5,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,4,35.40837727353516
0,4,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,8,35.40837727353516
0,8,35.40837727353516
0,20,35.40837727353516
0,9,35.40837727353516
0,16,35.40837727353516
0,19,35.40837727353516
0,9,35.40837727353516
0,9,35.40837727353516
0,7,35.40837727353516
0,9,35.40837727353516
0,5,35.40837727353516
0,9,35.40837727353516
0,7,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,5,35.40837727353516
0,2,35.40837727353516
0,8,35.40837727353516
0,7,35.40837727353516
0,12,35.40837727353516
0,5,35.40837727353516
0,8,35.40837727353516
0,5,35.40837727353516
0,3,35.40837727353516
0,4,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,6,35.40837727353516
0,8,35.40837727353516
0,5,35.40837727353516
0,13,35.40837727353516
0,3,35.40837727353516
0,4,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,5,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,5,35.40837727353516
0,4,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,4,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,4,35.40837727353516
0,2,35.40837727353516
0,6,35.40837727353516
0,3,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,6,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,5,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,5,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,3,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,5,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,4,35.40837727353516
0,6,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,5,35.40837727353516
0,9,35.40837727353516
0,3,35.40837727353516
0,4,35.40837727353516
0,5,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,4,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,18,35.40837727353516
0,15,35.40837727353516
0,21,35.40837727353516
0,26,35.40837727353516
0,21,35.40837727353516
0,33,35.40837727353516
0,29,35.40837727353516
0,15,35.40837727353516
0,14,35.40837727353516
0,6,35.40837727353516
0,6,35.40837727353516
0,0,35.40837727353516
0,5,35.40837727353516
0,6,35.40837727353516
0,4,35.40837727353516
0,3,35.40837727353516
0,9,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,8,35.40837727353516
0,23,35.40837727353516
0,29,35.40837727353516
0,23,35.40837727353516
0,22,35.40837727353516
0,35,35.40837727353516
0,22,35.40837727353516
0,23,35.40837727353516
0,11,35.40837727353516
0,14,35.40837727353516
0,7,35.40837727353516
0,6,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
1,1,44.718
1,1,44.718
1,0,44.718
1,0,44.718
1,1,44.718
1,0,44.718
1,0,44.718
1,4,44.718
1,3,44.718
1,8,44.718
1,7,44.718
1,9,44.718
1,10,44.718
1,13,44.718
1,12,44.718
1,21,44.718
1,6,44.718
1,4,44.718
1,7,44.718
1,2,44.718
1,4,44.718
1,3,44.718
1,0,44.718
1,1,44.718
0,0,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,5,35.40837727353516
0,5,35.40837727353516
0,11,35.40837727353516
0,7,35.40837727353516
0,4,35.40837727353516
0,10,35.40837727353516
0,7,35.40837727353516
0,5,35.40837727353516
0,4,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,6,35.40837727353516
0,1,35.40837727353516
0,5,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,5,35.40837727353516
0,7,35.40837727353516
0,12,35.40837727353516
0,6,35.40837727353516
0,8,35.40837727353516
0,8,35.40837727353516
0,8,35.40837727353516
0,1,35.40837727353516
0,6,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,7,35.40837727353516
0,7,35.40837727353516
0,6,35.40837727353516
0,6,35.40837727353516
0,11,35.40837727353516
0,8,35.40837727353516
0,6,35.40837727353516
0,4,35.40837727353516
0,0,35.40837727353516
0,10,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,4,35.40837727353516
0,10,35.40837727353516
0,12,35.40837727353516
0,11,35.40837727353516
0,10,35.40837727353516
0,11,35.40837727353516
0,8,35.40837727353516
0,0,35.40837727353516
0,6,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,7,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,7,35.40837727353516
0,22,35.40837727353516
0,24,35.40837727353516
0,12,35.40837727353516
0,17,35.40837727353516
0,13,35.40837727353516
0,9,35.40837727353516
0,5,35.40837727353516
0,5,35.40837727353516
0,5,35.40837727353516
0,4,35.40837727353516
0,5,35.40837727353516
0,5,35.40837727353516
0,4,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,5,35.40837727353516
0,6,35.40837727353516
0,4,35.40837727353516
0,6,35.40837727353516
0,3,35.40837727353516
0,11,35.40837727353516
0,6,35.40837727353516
0,2,35.40837727353516
0,7,35.40837727353516
0,4,35.40837727353516
0,6,35.40837727353516
0,8,35.40837727353516
0,5,35.40837727353516
0,1,35.40837727353516
0,6,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,5,35.40837727353516
0,5,35.40837727353516
0,10,35.40837727353516
0,6,35.40837727353516
0,6,35.40837727353516
0,21,35.40837727353516
0,21,35.40837727353516
0,11,35.40837727353516
0,21,35.40837727353516
0,14,35.40837727353516
0,14,35.40837727353516
0,7,35.40837727353516
0,13,35.40837727353516
0,16,35.40837727353516
0,5,35.40837727353516
0,4,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,2,35.40837727353516
0,6,35.40837727353516
0,7,35.40837727353516
0,4,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,4,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,6,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,10,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,5,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,4,35.40837727353516
0,4,35.40837727353516
0,12,35.40837727353516
0,9,35.40837727353516
0,10,35.40837727353516
0,22,35.40837727353516
0,19,35.40837727353516
0,9,35.40837727353516
0,9,35.40837727353516
0,6,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,4,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,7,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,4,35.40837727353516
0,7,35.40837727353516
0,9,35.40837727353516
0,10,35.40837727353516
0,13,35.40837727353516
0,18,35.40837727353516
0,14,35.40837727353516
0,19,35.40837727353516
0,6,35.40837727353516
0,8,35.40837727353516
0,9,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,2,35.40837727353516
0,5,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,6,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,6,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,5,35.40837727353516
0,7,35.40837727353516
0,3,35.40837727353516
0,4,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,5,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,4,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,4,35.40837727353516
0,2,35.40837727353516
0,5,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,10,35.40837727353516
0,8,35.40837727353516
0,7,35.40837727353516
0,7,35.40837727353516
0,3,35.40837727353516
0,4,35.40837727353516
0,1,35.40837727353516
0,5,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,4,35.40837727353516
0,6,35.40837727353516
0,2,35.40837727353516
0,9,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,4,35.40837727353516
0,4,35.40837727353516
0,5,35.40837727353516
0,5,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,5,35.40837727353516
0,3,35.40837727353516
0,8,35.40837727353516
0,9,35.40837727353516
0,15,35.40837727353516
0,9,35.40837727353516
0,8,35.40837727353516
0,10,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,5,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,10,35.40837727353516
0,10,35.40837727353516
0,5,35.40837727353516
0,11,35.40837727353516
0,8,35.40837727353516
0,14,35.40837727353516
0,2,35.40837727353516
0,6,35.40837727353516
0,5,35.40837727353516
0,3,35.40837727353516
0,2,35.40837727353516
0,7,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,7,35.40837727353516
0,15,35.40837727353516
0,28,35.40837727353516
0,48,35.40837727353516
0,47,35.40837727353516
0,47,35.40837727353516
0,52,35.40837727353516
0,42,35.40837727353516
0,24,35.40837727353516
0,13,35.40837727353516
0,1,35.40837727353516
0,5,35.40837727353516
0,5,35.40837727353516
0,5,35.40837727353516
0,4,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,6,35.40837727353516
0,7,35.40837727353516
0,3,35.40837727353516
0,6,35.40837727353516
0,11,35.40837727353516
0,7,35.40837727353516
0,10,35.40837727353516
0,8,35.40837727353516
0,4,35.40837727353516
0,16,35.40837727353516
0,9,35.40837727353516
0,5,35.40837727353516
0,5,35.40837727353516
0,6,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,6,35.40837727353516
0,4,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,7,35.40837727353516
0,7,35.40837727353516
0,4,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,6,35.40837727353516
0,4,35.40837727353516
0,4,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,8,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,4,35.40837727353516
0,1,35.40837727353516
0,4,35.40837727353516
0,8,35.40837727353516
0,1,35.40837727353516
0,4,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,7,35.40837727353516
0,9,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,4,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,5,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,4,35.40837727353516
0,3,35.40837727353516
0,6,35.40837727353516
0,0,35.40837727353516
0,4,35.40837727353516
0,6,35.40837727353516
0,3,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,4,35.40837727353516
0,8,35.40837727353516
0,5,35.40837727353516
0,12,35.40837727353516
0,7,35.40837727353516
0,21,35.40837727353516
0,17,35.40837727353516
0,12,35.40837727353516
0,14,35.40837727353516
0,18,35.40837727353516
0,9,35.40837727353516
0,7,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,5,35.40837727353516
0,3,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,5,35.40837727353516
0,13,35.40837727353516
0,30,35.40837727353516
0,27,35.40837727353516
0,32,35.40837727353516
0,30,35.40837727353516
0,47,35.40837727353516
0,42,35.40837727353516
0,24,35.40837727353516
0,4,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,9,35.40837727353516
0,6,35.40837727353516
0,1,35.40837727353516
0,5,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,4,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,12,35.40837727353516
0,19,35.40837727353516
0,26,35.40837727353516
0,58,35.40837727353516
0,62,35.40837727353516
0,51,35.40837727353516
0,40,35.40837727353516
0,28,35.40837727353516
0,30,35.40837727353516
0,17,35.40837727353516
0,11,35.40837727353516
0,15,35.40837727353516
0,6,35.40837727353516
0,5,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,7,35.40837727353516
0,8,35.40837727353516
0,9,35.40837727353516
0,10,35.40837727353516
0,27,35.40837727353516
0,27,35.40837727353516
0,14,35.40837727353516
0,19,35.40837727353516
0,16,35.40837727353516
0,25,35.40837727353516
0,11,35.40837727353516
0,12,35.40837727353516
0,5,35.40837727353516
0,8,35.40837727353516
0,1,35.40837727353516
0,1,35.40837727353516
0,7,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,10,35.40837727353516
0,2,35.40837727353516
0,5,35.40837727353516
0,11,35.40837727353516
0,6,35.40837727353516
0,14,35.40837727353516
0,10,35.40837727353516
0,11,35.40837727353516
0,21,35.40837727353516
0,15,35.40837727353516
0,14,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,5,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,5,35.40837727353516
0,6,35.40837727353516
0,2,35.40837727353516
0,14,35.40837727353516
0,7,35.40837727353516
0,14,35.40837727353516
0,13,35.40837727353516
0,17,35.40837727353516
0,35,35.40837727353516
0,26,35.40837727353516
0,11,35.40837727353516
0,20,35.40837727353516
0,18,35.40837727353516
0,10,35.40837727353516
0,5,35.40837727353516
0,12,35.40837727353516
0,2,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,3,35.40837727353516
0,3,35.40837727353516
0,1,35.40837727353516
0,3,35.40837727353516
0,7,35.40837727353516
0,18,35.40837727353516
0,16,35.40837727353516
0,18,35.40837727353516
0,19,35.40837727353516
0,15,35.40837727353516
0,15,35.40837727353516
0,26,35.40837727353516
0,15,35.40837727353516
0,29,35.40837727353516
0,18,35.40837727353516
0,11,35.40837727353516
0,14,35.40837727353516
0,8,35.40837727353516
0,5,35.40837727353516
0,8,35.40837727353516
0,4,35.40837727353516
0,12,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,2,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,2,35.40837727353516
0,8,35.40837727353516
0,26,35.40837727353516
0,15,35.40837727353516
0,17,35.40837727353516
0,31,35.40837727353516
0,59,35.40837727353516
0,45,35.40837727353516
0,73,35.40837727353516
0,55,35.40837727353516
0,68,35.40837727353516
0,52,35.40837727353516
0,29,35.40837727353516
0,16,35.40837727353516
0,19,35.40837727353516
0,11,35.40837727353516
0,19,35.40837727353516
0,16,35.40837727353516
0,6,35.40837727353516
0,10,35.40837727353516
0,3,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,0,35.40837727353516
0,3,35.40837727353516
0,6,35.40837727353516
0,9,35.40837727353516
0,18,35.40837727353516
0,34,35.40837727353516
0,47,35.40837727353516
0,38,35.40837727353516
0,52,35.40837727353516
0,102,35.40837727353516
0,84,35.40837727353516
0,39,35.40837727353516
0,36,35.40837727353516
0,21,35.40837727353516
0,5,35.40837727353516
0,9,35.40837727353516
0,4,35.40837727353516
0,2,35.40837727353516
0,4,35.40837727353516
0,3,35.40837727353516
0,5,35.40837727353516
0,0,35.40837727353516
0,9,35.40837727353516
0,0,35.40837727353516
0,1,35.40837727353516
0,0,35.40837727353516
0,2,35.40837727353516
0,7,35.40837727353516
0,34,35.40837727353516
0,72,35.40837727353516
0,62,35.40837727353516
0,76,35.40837727353516
0,108,35.40837727353516
0,66,35.40837727353516
0,59,35.40837727353516
0,60,35.40837727353516
0,30,35.40837727353516
0,3,35.40837727353516
0,12,35.40837727353516
0,17,35.40837727353516
0,4,35.40837727353516
0,9,35.40837727353516
1,7,44.718
1,2,44.718
1,1,44.718
1,2,44.718
1,1,44.718
1,1,44.718
1,2,44.718
1,3,44.718
1,7,44.718
1,11,44.718
1,29,44.718
1,20,44.718
1,26,44.718
1,28,44.718
1,15,44.718
1,11,44.718
1,8,44.718
1,18,44.718
1,2,44.718
1,0,44.718
1,0,44.718
1,1,44.718
1,0,44.718
