season,instant,Predicted Y
1,397,5940.03311444967
1,398,5940.03311444967
1,399,5940.03311444967
1,400,5940.03311444967
1,401,5940.03311444967
1,402,5940.03311444967
1,403,5940.03311444967
1,404,5940.03311444967
1,405,5940.03311444967
1,406,5940.03311444967
1,407,5940.03311444967
1,408,5940.03311444967
1,409,5940.03311444967
1,410,5940.03311444967
1,411,5940.03311444967
1,412,5940.03311444967
1,413,5940.03311444967
1,414,5940.03311444967
1,415,5940.03311444967
1,416,5940.03311444967
1,417,5940.03311444967
1,418,5940.03311444967
1,419,5940.03311444967
1,420,5940.03311444967
1,421,5940.03311444967
1,422,5940.03311444967
1,423,5940.03311444967
1,424,5940.03311444967
1,425,5940.03311444967
1,426,5940.03311444967
1,427,5940.03311444967
1,428,5940.03311444967
1,429,5940.03311444967
1,430,5940.03311444967
1,431,5940.03311444967
1,432,5940.03311444967
1,433,5940.03311444967
1,434,5940.03311444967
1,435,5940.03311444967
1,436,5940.03311444967
1,437,5940.03311444967
1,438,5940.03311444967
1,439,5940.03311444967
1,440,5940.03311444967
1,441,5940.03311444967
1,442,5940.03311444967
1,443,5940.03311444967
1,444,5940.03311444967
1,445,5940.03311444967
1,446,5940.03311444967
1,447,5940.03311444967
1,448,5940.03311444967
1,449,5940.03311444967
1,450,5940.03311444967
1,451,5940.03311444967
1,452,5940.03311444967
1,453,5940.03311444967
1,454,5940.03311444967
1,455,5940.03311444967
1,456,5940.03311444967
1,457,5940.03311444967
1,458,5940.03311444967
1,459,5940.03311444967
1,460,5940.03311444967
1,461,5940.03311444967
1,462,5940.03311444967
1,463,5940.03311444967
1,464,5940.03311444967
1,465,5940.03311444967
1,466,5940.03311444967
1,467,5940.03311444967
1,468,5940.03311444967
1,469,5940.03311444967
1,470,5940.03311444967
1,471,5940.03311444967
1,472,5940.03311444967
1,473,5940.03311444967
1,474,5940.03311444967
1,475,5940.03311444967
1,476,5940.03311444967
1,477,5940.03311444967
1,478,5940.03311444967
1,479,5940.03311444967
1,480,5940.03311444967
1,481,5940.03311444967
1,482,5940.03311444967
1,483,5940.03311444967
1,484,5940.03311444967
1,485,5940.03311444967
1,486,5940.03311444967
1,487,5940.03311444967
1,488,5940.03311444967
1,489,5940.03311444967
1,490,5940.03311444967
1,491,5940.03311444967
1,492,5940.03311444967
1,493,5940.03311444967
1,494,5940.03311444967
1,495,5940.03311444967
1,496,5940.03311444967
1,497,5940.03311444967
1,498,5940.03311444967
1,499,5940.03311444967
1,500,5940.03311444967
1,501,5940.03311444967
1,502,5940.03311444967
1,503,5940.03311444967
1,504,5940.03311444967
1,505,5940.03311444967
1,506,5940.03311444967
1,507,5940.03311444967
1,508,5940.03311444967
1,509,5940.03311444967
1,510,5940.03311444967
1,511,5940.03311444967
1,512,5940.03311444967
1,513,5940.03311444967
1,514,5940.03311444967
1,515,5940.03311444967
1,516,5940.03311444967
1,517,5940.03311444967
1,518,5940.03311444967
1,519,5940.03311444967
1,520,5940.03311444967
1,521,5940.03311444967
1,522,5940.03311444967
1,523,5940.03311444967
1,524,5940.03311444967
1,525,5940.03311444967
1,526,5940.03311444967
1,527,5940.03311444967
1,528,5940.03311444967
1,529,5940.03311444967
1,530,5940.03311444967
1,531,5940.03311444967
1,532,5940.03311444967
1,533,5940.03311444967
1,534,5940.03311444967
1,535,5940.03311444967
1,536,5940.03311444967
1,537,5940.03311444967
1,538,5940.03311444967
1,539,5940.03311444967
1,540,5940.03311444967
1,541,5940.03311444967
1,542,5940.03311444967
1,543,5940.03311444967
1,544,5940.03311444967
1,545,5940.03311444967
1,546,5940.03311444967
1,547,5940.03311444967
1,548,5940.03311444967
1,549,5940.03311444967
1,550,5940.03311444967
1,551,5940.03311444967
1,552,5940.03311444967
1,553,5940.03311444967
1,554,5940.03311444967
1,555,5940.03311444967
1,556,5940.03311444967
1,557,5940.03311444967
1,558,5940.03311444967
1,559,5940.03311444967
1,560,5940.03311444967
1,561,5940.03311444967
1,562,5940.03311444967
1,563,5940.03311444967
1,564,5940.03311444967
1,565,5940.03311444967
1,566,5940.03311444967
1,567,5940.03311444967
1,568,5940.03311444967
1,569,5940.03311444967
1,570,5940.03311444967
1,571,5940.03311444967
1,572,5940.03311444967
1,573,5940.03311444967
1,574,5940.03311444967
1,575,5940.03311444967
1,576,5940.03311444967
1,577,5940.03311444967
1,578,5940.03311444967
1,579,5940.03311444967
1,580,5940.03311444967
1,581,5940.03311444967
1,582,5940.03311444967
1,583,5940.03311444967
1,584,5940.03311444967
1,585,5940.03311444967
1,586,5940.03311444967
1,587,5940.03311444967
1,588,5940.03311444967
1,589,5940.03311444967
1,590,5940.03311444967
1,591,5940.03311444967
1,592,5940.03311444967
1,593,5940.03311444967
1,594,5940.03311444967
1,595,5940.03311444967
1,596,5940.03311444967
1,597,5940.03311444967
1,598,5940.03311444967
1,599,5940.03311444967
1,600,5940.03311444967
1,601,5940.03311444967
1,602,5940.03311444967
1,603,5940.03311444967
1,604,5940.03311444967
1,605,5940.03311444967
1,606,5940.03311444967
1,607,5940.03311444967
1,608,5940.03311444967
1,609,5940.03311444967
1,610,5940.03311444967
1,611,5940.03311444967
1,612,5940.03311444967
1,613,5940.03311444967
1,614,5940.03311444967
1,615,5940.03311444967
1,616,5940.03311444967
1,617,5940.03311444967
1,618,5940.03311444967
1,619,5940.03311444967
1,620,5940.03311444967
1,621,5940.03311444967
1,622,5940.03311444967
1,623,5940.03311444967
1,624,5940.03311444967
1,625,5940.03311444967
1,626,5940.03311444967
1,627,5940.03311444967
1,628,5940.03311444967
1,629,5940.03311444967
1,630,5940.03311444967
1,631,5940.03311444967
1,632,5940.03311444967
1,633,5940.03311444967
1,634,5940.03311444967
1,635,5940.03311444967
1,636,5940.03311444967
1,637,5940.03311444967
1,638,5940.03311444967
1,639,5940.03311444967
1,640,5940.03311444967
1,641,5940.03311444967
1,642,5940.03311444967
1,643,5940.03311444967
1,644,5940.03311444967
1,645,5940.03311444967
1,646,5940.03311444967
1,647,5940.03311444967
1,648,5940.03311444967
1,649,5940.03311444967
1,650,5940.03311444967
1,651,5940.03311444967
1,652,5940.03311444967
1,653,5940.03311444967
1,654,5940.03311444967
1,655,5940.03311444967
1,656,5940.03311444967
1,657,5940.03311444967
1,658,5940.03311444967
1,659,5940.03311444967
1,660,5940.03311444967
1,661,5940.03311444967
1,662,5940.03311444967
1,663,5940.03311444967
1,664,5940.03311444967
1,665,5940.03311444967
1,666,5940.03311444967
1,667,5940.03311444967
1,668,5940.03311444967
1,669,5940.03311444967
1,670,5940.03311444967
1,671,5940.03311444967
1,672,5940.03311444967
1,673,5940.03311444967
1,674,5940.03311444967
1,675,5940.03311444967
1,676,5940.03311444967
1,677,5940.03311444967
1,678,5940.03311444967
1,679,5940.03311444967
1,680,5940.03311444967
1,681,5940.03311444967
1,682,5940.03311444967
1,683,5940.03311444967
1,684,5940.03311444967
1,685,5940.03311444967
1,686,5940.03311444967
1,687,5940.03311444967
1,688,5940.03311444967
1,689,5940.03311444967
1,690,5940.03311444967
1,691,5940.03311444967
1,692,5940.03311444967
1,693,5940.03311444967
1,694,5940.03311444967
1,695,5940.03311444967
1,696,5940.03311444967
1,697,5940.03311444967
1,698,5940.03311444967
1,699,5940.03311444967
1,700,5940.03311444967
1,701,5940.03311444967
1,702,5940.03311444967
1,703,5940.03311444967
1,704,5940.03311444967
1,705,5940.03311444967
1,706,5940.03311444967
1,707,5940.03311444967
1,708,5940.03311444967
1,709,5940.03311444967
1,710,5940.03311444967
1,711,5940.03311444967
1,712,5940.03311444967
1,713,5940.03311444967
1,714,5940.03311444967
1,715,5940.03311444967
1,716,5940.03311444967
1,717,5940.03311444967
1,718,5940.03311444967
1,719,5940.03311444967
1,720,5940.03311444967
1,721,5940.03311444967
1,722,5940.03311444967
1,723,5940.03311444967
1,724,5940.03311444967
1,725,5940.03311444967
1,726,5940.03311444967
1,727,5940.03311444967
1,728,5940.03311444967
1,729,5940.03311444967
1,730,5940.03311444967
1,731,5940.03311444967
1,732,5940.03311444967
1,733,5940.03311444967
1,734,5940.03311444967
1,735,5940.03311444967
1,736,5940.03311444967
1,737,5940.03311444967
1,738,5940.03311444967
1,739,5940.03311444967
1,740,5940.03311444967
1,741,5940.03311444967
1,742,5940.03311444967
1,743,5940.03311444967
1,744,5940.03311444967
1,745,5940.03311444967
1,746,5940.03311444967
1,747,5940.03311444967
1,748,5940.03311444967
1,749,5940.03311444967
1,750,5940.03311444967
1,751,5940.03311444967
1,752,5940.03311444967
1,753,5940.03311444967
1,754,5940.03311444967
1,755,5940.03311444967
1,756,5940.03311444967
1,757,5940.03311444967
1,758,5940.03311444967
1,759,5940.03311444967
1,760,5940.03311444967
1,761,5940.03311444967
1,762,5940.03311444967
1,763,5940.03311444967
1,764,5940.03311444967
1,765,5940.03311444967
1,766,5940.03311444967
1,767,5940.03311444967
1,768,5940.03311444967
1,769,5940.03311444967
1,770,5940.03311444967
1,771,5940.03311444967
1,772,5940.03311444967
1,773,5940.03311444967
1,774,5940.03311444967
1,775,5940.03311444967
1,776,5940.03311444967
1,777,5940.03311444967
1,778,5940.03311444967
1,779,5940.03311444967
1,780,5940.03311444967
1,781,5940.03311444967
1,782,5940.03311444967
1,783,5940.03311444967
1,784,5940.03311444967
1,785,5940.03311444967
1,786,5940.03311444967
1,787,5940.03311444967
1,788,5940.03311444967
1,789,5940.03311444967
1,790,5940.03311444967
1,791,5940.03311444967
1,792,5940.03311444967
1,793,5940.03311444967
1,794,5940.03311444967
1,795,5940.03311444967
1,796,5940.03311444967
1,797,5940.03311444967
1,798,5940.03311444967
1,799,5940.03311444967
1,800,5940.03311444967
1,801,5940.03311444967
1,802,5940.03311444967
1,803,5940.03311444967
1,804,5940.03311444967
1,805,5940.03311444967
1,806,5940.03311444967
1,807,5940.03311444967
1,808,5940.03311444967
1,809,5940.03311444967
1,810,5940.03311444967
1,811,5940.03311444967
1,812,5940.03311444967
1,813,5940.03311444967
1,814,5940.03311444967
1,815,5940.03311444967
1,816,5940.03311444967
1,817,5940.03311444967
1,818,5940.03311444967
1,819,5940.03311444967
1,820,5940.03311444967
1,821,5940.03311444967
1,822,5940.03311444967
1,823,5940.03311444967
1,824,5940.03311444967
1,825,5940.03311444967
1,826,5940.03311444967
1,827,5940.03311444967
1,828,5940.03311444967
1,829,5940.03311444967
1,830,5940.03311444967
1,831,5940.03311444967
1,832,5940.03311444967
1,833,5940.03311444967
1,834,5940.03311444967
1,835,5940.03311444967
1,836,5940.03311444967
1,837,5940.03311444967
1,838,5940.03311444967
1,839,5940.03311444967
1,840,5940.03311444967
1,841,5940.03311444967
1,842,5940.03311444967
1,843,5940.03311444967
1,844,5940.03311444967
1,845,5940.03311444967
1,846,5940.03311444967
1,847,5940.03311444967
1,848,5940.03311444967
1,849,5940.03311444967
1,850,5940.03311444967
1,851,5940.03311444967
1,852,5940.03311444967
1,853,5940.03311444967
1,854,5940.03311444967
1,855,5940.03311444967
1,856,5940.03311444967
1,857,5940.03311444967
1,858,5940.03311444967
1,859,5940.03311444967
1,860,5940.03311444967
1,861,5940.03311444967
1,862,5940.03311444967
1,863,5940.03311444967
1,864,5940.03311444967
1,865,5940.03311444967
1,866,5940.03311444967
1,867,5940.03311444967
1,868,5940.03311444967
1,869,5940.03311444967
1,870,5940.03311444967
1,871,5940.03311444967
1,872,5940.03311444967
1,873,5940.03311444967
1,874,5940.03311444967
1,875,5940.03311444967
1,876,5940.03311444967
1,877,5940.03311444967
1,878,5940.03311444967
1,879,5940.03311444967
1,880,5940.03311444967
1,881,5940.03311444967
1,882,5940.03311444967
1,883,5940.03311444967
1,884,5940.03311444967
1,885,5940.03311444967
1,886,5940.03311444967
1,887,5940.03311444967
1,888,5940.03311444967
1,889,5940.03311444967
1,890,5940.03311444967
1,891,5940.03311444967
1,892,5940.03311444967
1,893,5940.03311444967
1,894,5940.03311444967
1,895,5940.03311444967
1,896,5940.03311444967
1,897,5940.03311444967
1,898,5940.03311444967
1,899,5940.03311444967
1,900,5940.03311444967
1,901,5940.03311444967
1,902,5940.03311444967
1,903,5940.03311444967
1,904,5940.03311444967
1,905,5940.03311444967
1,906,5940.03311444967
1,907,5940.03311444967
1,908,5940.03311444967
1,909,5940.03311444967
1,910,5940.03311444967
1,911,5940.03311444967
1,912,5940.03311444967
1,913,5940.03311444967
1,914,5940.03311444967
1,915,5940.03311444967
1,916,5940.03311444967
1,917,5940.03311444967
1,918,5940.03311444967
1,919,5940.03311444967
1,920,5940.03311444967
1,921,5940.03311444967
1,922,5940.03311444967
1,923,5940.03311444967
1,924,5940.03311444967
1,925,5940.03311444967
1,926,5940.03311444967
1,927,5940.03311444967
1,928,5940.03311444967
1,929,5940.03311444967
1,930,5940.03311444967
1,931,5940.03311444967
1,932,5940.03311444967
1,933,5940.03311444967
1,934,5940.03311444967
1,935,5940.03311444967
1,936,5940.03311444967
1,937,5940.03311444967
1,938,5940.03311444967
1,939,5940.03311444967
1,940,5940.03311444967
1,941,5940.03311444967
1,942,5940.03311444967
1,943,5940.03311444967
1,944,5940.03311444967
1,945,5940.03311444967
1,946,5940.03311444967
1,947,5940.03311444967
1,948,5940.03311444967
1,949,5940.03311444967
1,950,5940.03311444967
1,951,5940.03311444967
1,952,5940.03311444967
1,953,5940.03311444967
1,954,5940.03311444967
1,955,5940.03311444967
1,956,5940.03311444967
1,957,5940.03311444967
1,958,5940.03311444967
1,959,5940.03311444967
1,960,5940.03311444967
1,961,5940.03311444967
1,962,5940.03311444967
1,963,5940.03311444967
1,964,5940.03311444967
1,965,5940.03311444967
1,966,5940.03311444967
1,967,5940.03311444967
1,968,5940.03311444967
1,969,5940.03311444967
1,970,5940.03311444967
1,971,5940.03311444967
1,972,5940.03311444967
1,973,5940.03311444967
1,974,5940.03311444967
1,975,5940.03311444967
1,976,5940.03311444967
1,977,5940.03311444967
1,978,5940.03311444967
1,979,5940.03311444967
1,980,5940.03311444967
1,981,5940.03311444967
1,982,5940.03311444967
1,983,5940.03311444967
1,984,5940.03311444967
1,985,5940.03311444967
1,986,5940.03311444967
1,987,5940.03311444967
1,988,5940.03311444967
1,989,5940.03311444967
1,990,5940.03311444967
1,991,5940.03311444967
1,992,5940.03311444967
1,993,5940.03311444967
1,994,5940.03311444967
1,995,5940.03311444967
1,996,5940.03311444967
1,997,5940.03311444967
1,998,5940.03311444967
1,999,5940.03311444967
1,1000,5940.03311444967
1,1001,5940.03311444967
1,1002,5940.03311444967
1,1003,5940.03311444967
1,1004,5940.03311444967
1,1005,5940.03311444967
1,1006,5940.03311444967
1,1007,5940.03311444967
1,1008,5940.03311444967
1,1009,5940.03311444967
1,1010,5940.03311444967
1,1011,5940.03311444967
1,1012,5940.03311444967
1,1013,5940.03311444967
1,1014,5940.03311444967
1,1015,5940.03311444967
1,1016,5940.03311444967
1,1017,5940.03311444967
1,1018,5940.03311444967
1,1019,5940.03311444967
1,1020,5940.03311444967
1,1021,5940.03311444967
1,1022,5940.03311444967
1,1023,5940.03311444967
1,1024,5940.03311444967
1,1025,5940.03311444967
1,1026,5940.03311444967
1,1027,5940.03311444967
1,1028,5940.03311444967
1,1029,5940.03311444967
1,1030,5940.03311444967
1,1031,5940.03311444967
1,1032,5940.03311444967
1,1033,5940.03311444967
1,1034,5940.03311444967
1,1035,5940.03311444967
1,1036,5940.03311444967
1,1037,5940.03311444967
1,1038,5940.03311444967
1,1039,5940.03311444967
1,1040,5940.03311444967
1,1041,5940.03311444967
1,1042,5940.03311444967
1,1043,5940.03311444967
1,1044,5940.03311444967
1,1045,5940.03311444967
1,1046,5940.03311444967
1,1047,5940.03311444967
1,1048,5940.03311444967
1,1049,5940.03311444967
1,1050,5940.03311444967
1,1051,5940.03311444967
1,1052,5940.03311444967
1,1053,5940.03311444967
1,1054,5940.03311444967
1,1055,5940.03311444967
1,1056,5940.03311444967
1,1057,5940.03311444967
1,1058,5940.03311444967
1,1059,5940.03311444967
1,1060,5940.03311444967
1,1061,5940.03311444967
1,1062,5940.03311444967
1,1063,5940.03311444967
1,1064,5940.03311444967
1,1065,5940.03311444967
1,1066,5940.03311444967
1,1067,5940.03311444967
1,1068,5940.03311444967
1,1069,5940.03311444967
1,1070,5940.03311444967
1,1071,5940.03311444967
1,1072,5940.03311444967
1,1073,5940.03311444967
1,1074,5940.03311444967
1,1075,5940.03311444967
1,1076,5940.03311444967
1,1077,5940.03311444967
1,1078,5940.03311444967
1,1079,5940.03311444967
1,1080,5940.03311444967
1,1081,5940.03311444967
1,1082,5940.03311444967
1,1083,5940.03311444967
1,1084,5940.03311444967
1,1085,5940.03311444967
1,1086,5940.03311444967
1,1087,5940.03311444967
1,1088,5940.03311444967
1,1089,5940.03311444967
1,1090,5940.03311444967
1,1091,5940.03311444967
1,1092,5940.03311444967
1,1093,5940.03311444967
1,1094,5940.03311444967
1,1095,5940.03311444967
1,1096,5940.03311444967
1,1097,5940.03311444967
1,1098,5940.03311444967
1,1099,5940.03311444967
1,1100,5940.03311444967
1,1101,5940.03311444967
1,1102,5940.03311444967
1,1103,5940.03311444967
1,1104,5940.03311444967
1,1105,5940.03311444967
1,1106,5940.03311444967
1,1107,5940.03311444967
1,1108,5940.03311444967
1,1109,5940.03311444967
1,1110,5940.03311444967
1,1111,5940.03311444967
1,1112,5940.03311444967
1,1113,5940.03311444967
1,1114,5940.03311444967
1,1115,5940.03311444967
1,1116,5940.03311444967
1,1117,5940.03311444967
1,1118,5940.03311444967
1,1119,5940.03311444967
1,1120,5940.03311444967
1,1121,5940.03311444967
1,1122,5940.03311444967
1,1123,5940.03311444967
1,1124,5940.03311444967
1,1125,5940.03311444967
1,1126,5940.03311444967
1,1127,5940.03311444967
1,1128,5940.03311444967
1,1129,5940.03311444967
1,1130,5940.03311444967
1,1131,5940.03311444967
1,1132,5940.03311444967
1,1133,5940.03311444967
1,1134,5940.03311444967
1,1135,5940.03311444967
1,1136,5940.03311444967
1,1137,5940.03311444967
1,1138,5940.03311444967
1,1139,5940.03311444967
1,1140,5940.03311444967
1,1141,5940.03311444967
1,1142,5940.03311444967
1,1143,5940.03311444967
1,1144,5940.03311444967
1,1145,5940.03311444967
1,1146,5940.03311444967
1,1147,5940.03311444967
1,1148,5940.03311444967
1,1149,5940.03311444967
1,1150,5940.03311444967
1,1151,5940.03311444967
