cnt,hr,Predicted Y
5,3,11.556898706982519
5,4,11.556898706982519
5,6,11.556898706982519
5,7,11.556898706982519
5,8,11.556898706982519
5,9,11.556898706982519
5,10,11.556898706982519
5,11,11.556898706982519
5,12,11.556898706982519
5,13,11.556898706982519
5,14,11.556898706982519
5,15,11.556898706982519
5,16,11.556898706982519
5,17,11.556898706982519
5,18,11.556898706982519
5,19,11.556898706982519
5,20,11.556898706982519
5,21,11.556898706982519
5,22,11.556898706982519
5,23,11.556898706982519
5,0,11.556898706982519
5,1,11.556898706982519
5,2,11.556898706982519
5,3,11.556898706982519
5,4,11.556898706982519
5,5,11.556898706982519
5,6,11.556898706982519
5,7,11.556898706982519
5,8,11.556898706982519
5,9,11.556898706982519
5,10,11.556898706982519
5,11,11.556898706982519
5,12,11.556898706982519
5,13,11.556898706982519
5,14,11.556898706982519
5,15,11.556898706982519
5,16,11.556898706982519
5,17,11.556898706982519
5,18,11.556898706982519
5,19,11.556898706982519
5,20,11.556898706982519
5,21,11.556898706982519
5,22,11.556898706982519
5,23,11.556898706982519
5,0,11.556898706982519
5,1,11.556898706982519
5,2,11.556898706982519
5,4,11.556898706982519
5,5,11.556898706982519
5,6,11.556898706982519
5,7,11.556898706982519
5,8,11.556898706982519
5,9,11.556898706982519
5,10,11.556898706982519
5,11,11.556898706982519
5,12,11.556898706982519
5,13,11.556898706982519
5,14,11.556898706982519
5,15,11.556898706982519
5,16,11.556898706982519
5,17,11.556898706982519
5,18,11.556898706982519
5,19,11.556898706982519
5,20,11.556898706982519
5,21,11.556898706982519
5,22,11.556898706982519
5,23,11.556898706982519
5,0,11.556898706982519
5,1,11.556898706982519
5,3,11.556898706982519
5,4,11.556898706982519
5,5,11.556898706982519
5,6,11.556898706982519
5,7,11.556898706982519
5,8,11.556898706982519
5,9,11.556898706982519
5,10,11.556898706982519
5,11,11.556898706982519
5,12,11.556898706982519
5,13,11.556898706982519
5,14,11.556898706982519
5,15,11.556898706982519
5,16,11.556898706982519
5,17,11.556898706982519
5,18,11.556898706982519
5,19,11.556898706982519
5,20,11.556898706982519
5,21,11.556898706982519
5,22,11.556898706982519
5,23,11.556898706982519
5,0,11.556898706982519
5,1,11.556898706982519
5,2,11.556898706982519
5,3,11.556898706982519
5,4,11.556898706982519
5,5,11.556898706982519
5,6,11.556898706982519
5,7,11.556898706982519
5,8,11.556898706982519
5,9,11.556898706982519
5,10,11.556898706982519
5,11,11.556898706982519
5,12,11.556898706982519
5,13,11.556898706982519
5,14,11.556898706982519
5,15,11.556898706982519
5,16,11.556898706982519
5,17,11.556898706982519
5,18,11.556898706982519
6,19,11.556843699337385
6,20,11.556843699337385
6,21,11.556843699337385
6,22,11.556843699337385
6,23,11.556843699337385
6,0,11.556843699337385
6,1,11.556843699337385
6,2,11.556843699337385
6,3,11.556843699337385
6,4,11.556843699337385
6,5,11.556843699337385
6,6,11.556843699337385
6,7,11.556843699337385
6,8,11.556843699337385
6,9,11.556843699337385
6,10,11.556843699337385
6,11,11.556843699337385
6,12,11.556843699337385
6,13,11.556843699337385
6,14,11.556843699337385
6,15,11.556843699337385
6,16,11.556843699337385
6,17,11.556843699337385
6,18,11.556843699337385
6,19,11.556843699337385
6,20,11.556843699337385
6,21,11.556843699337385
6,22,11.556843699337385
6,23,11.556843699337385
6,0,11.556843699337385
6,1,11.556843699337385
6,2,11.556843699337385
6,3,11.556843699337385
6,4,11.556843699337385
6,5,11.556843699337385
6,6,11.556843699337385
6,7,11.556843699337385
6,8,11.556843699337385
6,9,11.556843699337385
6,10,11.556843699337385
6,11,11.556843699337385
6,12,11.556843699337385
6,13,11.556843699337385
6,14,11.556843699337385
6,15,11.556843699337385
6,16,11.556843699337385
6,17,11.556843699337385
6,18,11.556843699337385
6,19,11.556843699337385
6,20,11.556843699337385
6,21,11.556843699337385
6,22,11.556843699337385
6,23,11.556843699337385
6,0,11.556843699337385
6,1,11.556843699337385
6,2,11.556843699337385
6,3,11.556843699337385
6,4,11.556843699337385
6,6,11.556843699337385
6,7,11.556843699337385
6,8,11.556843699337385
6,9,11.556843699337385
6,10,11.556843699337385
6,11,11.556843699337385
6,12,11.556843699337385
6,13,11.556843699337385
6,14,11.556843699337385
6,15,11.556843699337385
6,16,11.556843699337385
6,17,11.556843699337385
6,18,11.556843699337385
6,19,11.556843699337385
6,20,11.556843699337385
6,21,11.556843699337385
6,22,11.556843699337385
6,23,11.556843699337385
6,0,11.556843699337385
6,1,11.556843699337385
6,2,11.556843699337385
6,3,11.556843699337385
6,4,11.556843699337385
6,5,11.556843699337385
6,6,11.556843699337385
