casual,holiday,Predicted Y
1,0,0.025059504243751366
1,0,0.025059504243751366
0,0,0.02495248995698577
1,0,0.025059504243751366
2,0,0.025166518530516963
3,0,0.025273532817282555
3,0,0.025273532817282555
4,0,0.025380547104048152
2,0,0.025166518530516963
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
0,0,0.02495248995698577
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
2,0,0.025166518530516963
2,0,0.025166518530516963
6,0,0.025594575677579345
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
0,0,0.02495248995698577
2,0,0.025166518530516963
1,0,0.025059504243751366
10,0,0.026022632824641727
2,0,0.025166518530516963
2,0,0.025166518530516963
5,0,0.02548756139081375
1,0,0.025059504243751366
1,0,0.025059504243751366
0,0,0.02495248995698577
1,0,0.025059504243751366
2,0,0.025166518530516963
0,0,0.02495248995698577
0,0,0.02495248995698577
3,0,0.025273532817282555
1,0,0.025059504243751366
0,0,0.02495248995698577
1,0,0.025059504243751366
3,0,0.025273532817282555
0,0,0.02495248995698577
4,0,0.025380547104048152
4,0,0.025380547104048152
12,0,0.026236661398172916
9,0,0.02591561853787613
10,0,0.026022632824641727
22,0,0.027306804265828873
19,0,0.026985761405532088
9,0,0.02591561853787613
9,0,0.02591561853787613
6,0,0.025594575677579345
1,0,0.025059504243751366
1,0,0.025059504243751366
4,0,0.025380547104048152
3,0,0.025273532817282555
0,0,0.02495248995698577
7,0,0.025701589964344938
1,0,0.025059504243751366
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
4,0,0.025380547104048152
7,0,0.025701589964344938
9,0,0.02591561853787613
10,0,0.026022632824641727
13,0,0.026343675684938513
18,0,0.02687874711876649
14,0,0.02645068997170411
19,0,0.026985761405532088
6,0,0.025594575677579345
8,0,0.025808604251110534
9,0,0.02591561853787613
3,0,0.025273532817282555
3,0,0.025273532817282555
2,0,0.025166518530516963
5,0,0.02548756139081375
1,0,0.025059504243751366
2,0,0.025166518530516963
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
3,0,0.025273532817282555
0,0,0.02495248995698577
1,0,0.025059504243751366
2,0,0.025166518530516963
6,0,0.025594575677579345
2,0,0.025166518530516963
1,0,0.025059504243751366
3,0,0.025273532817282555
3,0,0.025273532817282555
6,0,0.025594575677579345
3,0,0.025273532817282555
3,0,0.025273532817282555
0,0,0.02495248995698577
3,0,0.025273532817282555
0,0,0.02495248995698577
2,0,0.025166518530516963
2,0,0.025166518530516963
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
3,0,0.025273532817282555
2,0,0.025166518530516963
0,0,0.02495248995698577
2,0,0.025166518530516963
2,0,0.025166518530516963
3,0,0.025273532817282555
5,0,0.02548756139081375
7,0,0.025701589964344938
3,0,0.025273532817282555
4,0,0.025380547104048152
3,0,0.025273532817282555
3,0,0.025273532817282555
5,0,0.02548756139081375
0,0,0.02495248995698577
2,0,0.025166518530516963
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
4,0,0.025380547104048152
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
1,0,0.025059504243751366
1,0,0.025059504243751366
4,0,0.025380547104048152
2,0,0.025166518530516963
5,0,0.02548756139081375
3,0,0.025273532817282555
1,0,0.025059504243751366
2,0,0.025166518530516963
10,0,0.026022632824641727
8,0,0.025808604251110534
7,0,0.025701589964344938
7,0,0.025701589964344938
3,0,0.025273532817282555
4,0,0.025380547104048152
1,0,0.025059504243751366
5,0,0.02548756139081375
3,0,0.025273532817282555
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
4,0,0.025380547104048152
6,0,0.025594575677579345
2,0,0.025166518530516963
9,0,0.02591561853787613
2,0,0.025166518530516963
4,0,0.025380547104048152
4,0,0.025380547104048152
4,0,0.025380547104048152
5,0,0.02548756139081375
5,0,0.02548756139081375
2,0,0.025166518530516963
4,0,0.025380547104048152
1,0,0.025059504243751366
1,0,0.025059504243751366
2,0,0.025166518530516963
4,0,0.025380547104048152
3,0,0.025273532817282555
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
2,0,0.025166518530516963
0,0,0.02495248995698577
3,0,0.025273532817282555
3,0,0.025273532817282555
5,0,0.02548756139081375
3,0,0.025273532817282555
8,0,0.025808604251110534
9,0,0.02591561853787613
15,0,0.026557704258469705
9,0,0.02591561853787613
8,0,0.025808604251110534
10,0,0.026022632824641727
3,0,0.025273532817282555
1,0,0.025059504243751366
2,0,0.025166518530516963
2,0,0.025166518530516963
1,0,0.025059504243751366
1,0,0.025059504243751366
3,0,0.025273532817282555
1,0,0.025059504243751366
5,0,0.02548756139081375
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
3,0,0.025273532817282555
3,0,0.025273532817282555
1,0,0.025059504243751366
10,0,0.026022632824641727
10,0,0.026022632824641727
5,0,0.02548756139081375
11,0,0.02612964711140732
8,0,0.025808604251110534
14,0,0.02645068997170411
2,0,0.025166518530516963
6,0,0.025594575677579345
5,0,0.02548756139081375
3,0,0.025273532817282555
2,0,0.025166518530516963
7,0,0.025701589964344938
2,0,0.025166518530516963
4,0,0.025380547104048152
0,0,0.02495248995698577
3,0,0.025273532817282555
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
2,0,0.025166518530516963
7,0,0.025701589964344938
15,0,0.026557704258469705
28,0,0.027948889986422448
48,0,0.03008917572173436
47,0,0.029982161434968763
47,0,0.029982161434968763
52,0,0.03051723286879674
42,0,0.029447090001140784
24,0,0.027520832839360063
13,0,0.026343675684938513
1,0,0.025059504243751366
5,0,0.02548756139081375
5,0,0.02548756139081375
5,0,0.02548756139081375
4,0,0.025380547104048152
1,0,0.025059504243751366
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
1,0,0.025059504243751366
1,0,0.025059504243751366
6,0,0.025594575677579345
7,0,0.025701589964344938
3,0,0.025273532817282555
6,0,0.025594575677579345
11,0,0.02612964711140732
7,0,0.025701589964344938
10,0,0.026022632824641727
8,0,0.025808604251110534
4,0,0.025380547104048152
16,0,0.0266647185452353
9,0,0.02591561853787613
5,0,0.02548756139081375
5,0,0.02548756139081375
6,0,0.025594575677579345
3,0,0.025273532817282555
3,0,0.025273532817282555
6,0,0.025594575677579345
4,0,0.025380547104048152
0,0,0.02495248995698577
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
3,0,0.025273532817282555
7,0,0.025701589964344938
7,0,0.025701589964344938
4,0,0.025380547104048152
1,0,0.025059504243751366
2,0,0.025166518530516963
2,0,0.025166518530516963
3,0,0.025273532817282555
6,0,0.025594575677579345
4,0,0.025380547104048152
4,0,0.025380547104048152
1,0,0.025059504243751366
1,0,0.025059504243751366
3,0,0.025273532817282555
8,0,0.025808604251110534
0,0,0.02495248995698577
3,0,0.025273532817282555
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
4,0,0.025380547104048152
1,0,0.025059504243751366
4,0,0.025380547104048152
8,0,0.025808604251110534
1,0,0.025059504243751366
4,0,0.025380547104048152
2,0,0.025166518530516963
2,0,0.025166518530516963
3,0,0.025273532817282555
7,0,0.025701589964344938
9,0,0.02591561853787613
2,0,0.025166518530516963
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
4,0,0.025380547104048152
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
5,0,0.02548756139081375
1,0,0.025059504243751366
1,0,0.025059504243751366
1,0,0.025059504243751366
4,0,0.025380547104048152
3,0,0.025273532817282555
6,0,0.025594575677579345
0,0,0.02495248995698577
4,0,0.025380547104048152
6,0,0.025594575677579345
3,0,0.025273532817282555
2,0,0.025166518530516963
4,0,0.025380547104048152
2,0,0.025166518530516963
4,0,0.025380547104048152
1,0,0.025059504243751366
2,0,0.025166518530516963
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
1,0,0.025059504243751366
4,0,0.025380547104048152
8,0,0.025808604251110534
5,0,0.02548756139081375
12,0,0.026236661398172916
7,0,0.025701589964344938
21,0,0.027199789979063277
17,0,0.026771732832000895
12,0,0.026236661398172916
14,0,0.02645068997170411
18,0,0.02687874711876649
9,0,0.02591561853787613
7,0,0.025701589964344938
2,0,0.025166518530516963
1,0,0.025059504243751366
2,0,0.025166518530516963
5,0,0.02548756139081375
3,0,0.025273532817282555
2,0,0.025166518530516963
2,0,0.025166518530516963
3,0,0.025273532817282555
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
2,0,0.025166518530516963
2,0,0.025166518530516963
5,0,0.02548756139081375
13,0,0.026343675684938513
30,0,0.028162918559953638
27,0,0.027841875699656852
32,0,0.02837694713348483
30,0,0.028162918559953638
47,0,0.029982161434968763
42,0,0.029447090001140784
24,0,0.027520832839360063
4,0,0.025380547104048152
2,0,0.025166518530516963
1,0,0.025059504243751366
9,0,0.02591561853787613
6,0,0.025594575677579345
1,0,0.025059504243751366
5,0,0.02548756139081375
1,0,0.025059504243751366
1,0,0.025059504243751366
4,0,0.025380547104048152
0,0,0.02495248995698577
2,0,0.025166518530516963
0,0,0.02495248995698577
1,0,0.025059504243751366
12,0,0.026236661398172916
19,0,0.026985761405532088
26,0,0.027734861412891255
58,0,0.031159318589390316
62,0,0.0315873757364527
51,0,0.030410218582031145
40,0,0.029233061427609595
28,0,0.027948889986422448
30,0,0.028162918559953638
17,0,0.026771732832000895
11,0,0.02612964711140732
15,0,0.026557704258469705
6,0,0.025594575677579345
5,0,0.02548756139081375
3,0,0.025273532817282555
3,0,0.025273532817282555
1,0,0.025059504243751366
0,0,0.02495248995698577
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
2,0,0.025166518530516963
7,0,0.025701589964344938
8,0,0.025808604251110534
9,0,0.02591561853787613
10,0,0.026022632824641727
27,0,0.027841875699656852
27,0,0.027841875699656852
14,0,0.02645068997170411
19,0,0.026985761405532088
16,0,0.0266647185452353
25,0,0.02762784712612566
11,0,0.02612964711140732
12,0,0.026236661398172916
5,0,0.02548756139081375
8,0,0.025808604251110534
1,0,0.025059504243751366
1,0,0.025059504243751366
7,0,0.025701589964344938
0,0,0.02495248995698577
1,0,0.025059504243751366
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
2,0,0.025166518530516963
10,0,0.026022632824641727
2,0,0.025166518530516963
5,0,0.02548756139081375
11,0,0.02612964711140732
6,0,0.025594575677579345
14,0,0.02645068997170411
10,0,0.026022632824641727
11,0,0.02612964711140732
21,0,0.027199789979063277
15,0,0.026557704258469705
14,0,0.02645068997170411
3,0,0.025273532817282555
3,0,0.025273532817282555
5,0,0.02548756139081375
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
0,0,0.02495248995698577
1,0,0.025059504243751366
5,0,0.02548756139081375
6,0,0.025594575677579345
2,0,0.025166518530516963
14,0,0.02645068997170411
7,0,0.025701589964344938
14,0,0.02645068997170411
13,0,0.026343675684938513
17,0,0.026771732832000895
35,0,0.028697989993781616
26,0,0.027734861412891255
11,0,0.02612964711140732
20,0,0.02709277569229768
18,0,0.02687874711876649
10,0,0.026022632824641727
5,0,0.02548756139081375
12,0,0.026236661398172916
2,0,0.025166518530516963
1,0,0.025059504243751366
0,0,0.02495248995698577
2,0,0.025166518530516963
3,0,0.025273532817282555
3,0,0.025273532817282555
1,0,0.025059504243751366
3,0,0.025273532817282555
7,0,0.025701589964344938
18,0,0.02687874711876649
16,0,0.0266647185452353
18,0,0.02687874711876649
19,0,0.026985761405532088
