atemp,cnt,Predicted Y
0.1818,1,194.7990195038748
0.1515,1,195.34899375158474
0.1818,1,194.7990195038748
0.1515,1,195.34899375158474
0.1515,1,195.34899375158474
0.1515,1,195.34899375158474
0.1515,1,195.34899375158474
0.1515,1,195.34899375158474
0.1364,1,195.62307332717614
0.2121,1,194.24904525616486
0.2273,1,193.97315058404635
0.2273,1,193.97315058404635
0.2576,1,193.42317633633644
0.2727,1,193.149096760745
0.2879,1,192.8732020886265
0.2727,1,193.149096760745
0.2576,1,193.42317633633644
0.2576,1,193.42317633633644
0.2576,1,193.42317633633644
0.2727,1,193.149096760745
0.2576,1,193.42317633633644
0.2273,1,193.97315058404635
0.2576,1,193.42317633633644
0.197,1,194.5231248317563
0.197,1,194.5231248317563
0.2273,1,193.97315058404635
0.2273,1,193.97315058404635
0.197,1,194.5231248317563
0.1818,1,194.7990195038748
0.1818,1,194.7990195038748
0.197,1,194.5231248317563
0.197,1,194.5231248317563
0.2273,1,193.97315058404635
0.2273,1,193.97315058404635
0.2576,1,193.42317633633644
0.2879,1,192.8732020886265
0.2879,1,192.8732020886265
0.3182,1,192.32322784091656
0.2273,1,193.97315058404635
0.2424,1,193.69907100845495
0.2576,1,193.42317633633644
0.2273,1,193.97315058404635
0.197,1,194.5231248317563
0.197,1,194.5231248317563
0.2576,1,193.42317633633644
0.2424,1,193.69907100845495
0.2273,1,193.97315058404635
0.2273,1,193.97315058404635
0.197,1,194.5231248317563
0.1818,1,194.7990195038748
0.1667,1,195.07309907946623
0.2273,1,193.97315058404635
0.2273,1,193.97315058404635
0.2424,1,193.69907100845495
0.2576,1,193.42317633633644
0.2576,1,193.42317633633644
0.2879,1,192.8732020886265
0.2727,1,193.149096760745
0.2727,1,193.149096760745
0.2727,1,193.149096760745
0.2576,1,193.42317633633644
0.2273,1,193.97315058404635
0.2273,1,193.97315058404635
0.2576,1,193.42317633633644
0.2121,1,194.24904525616486
0.2121,1,194.24904525616486
0.2121,1,194.24904525616486
0.197,1,194.5231248317563
0.197,1,194.5231248317563
0.197,1,194.5231248317563
0.197,1,194.5231248317563
0.2121,1,194.24904525616486
0.2727,1,193.149096760745
0.2576,1,193.42317633633644
0.2121,1,194.24904525616486
0.197,1,194.5231248317563
0.1818,1,194.7990195038748
0.197,1,194.5231248317563
0.197,1,194.5231248317563
0.197,1,194.5231248317563
0.1818,1,194.7990195038748
0.197,1,194.5231248317563
0.2121,1,194.24904525616486
0.2121,1,194.24904525616486
0.2576,1,193.42317633633644
0.2273,1,193.97315058404635
0.197,1,194.5231248317563
0.2121,1,194.24904525616486
0.197,2,194.5231248317563
0.197,2,194.5231248317563
0.197,2,194.5231248317563
0.197,2,194.5231248317563
0.2121,2,194.24904525616486
0.2424,2,193.69907100845495
0.197,2,194.5231248317563
0.197,2,194.5231248317563
0.1667,2,195.07309907946623
0.1667,2,195.07309907946623
0.1818,2,194.7990195038748
0.1818,2,194.7990195038748
0.1818,2,194.7990195038748
0.197,2,194.5231248317563
0.1818,2,194.7990195038748
0.1818,2,194.7990195038748
0.1818,2,194.7990195038748
0.1667,2,195.07309907946623
0.1667,2,195.07309907946623
0.1364,2,195.62307332717614
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1061,2,196.17304757488608
0.1061,2,196.17304757488608
0.0606,2,196.99891649471454
0.0758,2,196.72302182259602
0.0606,2,196.99891649471454
0.0606,2,196.99891649471454
0.0758,2,196.72302182259602
0.0909,2,196.4489422470046
0.0909,2,196.4489422470046
0.0909,2,196.4489422470046
0.0909,2,196.4489422470046
0.0909,2,196.4489422470046
0.0758,2,196.72302182259602
0.1061,2,196.17304757488608
0.1212,2,195.89896799929465
0.1364,2,195.62307332717614
0.1667,2,195.07309907946623
0.1818,2,194.7990195038748
0.197,2,194.5231248317563
0.1667,2,195.07309907946623
0.1515,2,195.34899375158474
0.1364,2,195.62307332717614
0.1364,2,195.62307332717614
0.1212,2,195.89896799929465
0.1061,2,196.17304757488608
0.1212,2,195.89896799929465
0.1364,2,195.62307332717614
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1061,2,196.17304757488608
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1364,2,195.62307332717614
0.1818,2,194.7990195038748
0.1818,2,194.7990195038748
0.197,2,194.5231248317563
0.197,2,194.5231248317563
0.2121,2,194.24904525616486
0.2273,2,193.97315058404635
0.197,2,194.5231248317563
0.1667,2,195.07309907946623
0.1667,2,195.07309907946623
0.1364,2,195.62307332717614
0.1515,2,195.34899375158474
0.1515,2,195.34899375158474
0.1667,2,195.07309907946623
0.1515,2,195.34899375158474
0.1515,2,195.34899375158474
0.1818,2,194.7990195038748
0.1818,2,194.7990195038748
0.2273,2,193.97315058404635
0.2121,2,194.24904525616486
0.197,2,194.5231248317563
0.2121,2,194.24904525616486
0.2121,2,194.24904525616486
0.2273,2,193.97315058404635
0.2273,2,193.97315058404635
0.2273,2,193.97315058404635
0.197,2,194.5231248317563
0.1515,2,195.34899375158474
0.1515,2,195.34899375158474
0.1818,2,194.7990195038748
0.2273,2,193.97315058404635
0.1515,2,195.34899375158474
0.197,2,194.5231248317563
0.1818,2,194.7990195038748
0.197,2,194.5231248317563
0.197,2,194.5231248317563
0.1818,2,194.7990195038748
0.1515,2,195.34899375158474
0.1515,2,195.34899375158474
0.1515,2,195.34899375158474
0.1515,2,195.34899375158474
0.1667,2,195.07309907946623
0.1364,2,195.62307332717614
0.1818,2,194.7990195038748
0.1818,2,194.7990195038748
0.1515,2,195.34899375158474
0.197,2,194.5231248317563
0.1818,2,194.7990195038748
0.1667,2,195.07309907946623
0.197,2,194.5231248317563
0.1818,2,194.7990195038748
0.1515,2,195.34899375158474
0.1515,2,195.34899375158474
0.1364,2,195.62307332717614
0.1364,2,195.62307332717614
0.1212,2,195.89896799929465
0.1061,2,196.17304757488608
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1515,2,195.34899375158474
0.1515,2,195.34899375158474
0.1364,2,195.62307332717614
0.1212,2,195.89896799929465
0.1364,2,195.62307332717614
0.1667,2,195.07309907946623
0.1667,2,195.07309907946623
0.197,2,194.5231248317563
0.197,2,194.5231248317563
0.2121,2,194.24904525616486
0.2121,2,194.24904525616486
0.1818,2,194.7990195038748
0.1818,2,194.7990195038748
0.1515,2,195.34899375158474
0.1515,2,195.34899375158474
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1364,2,195.62307332717614
0.1364,2,195.62307332717614
0.1212,2,195.89896799929465
0.1212,2,195.89896799929465
0.1364,2,195.62307332717614
0.1364,2,195.62307332717614
0.1818,2,194.7990195038748
0.1212,2,195.89896799929465
0.1667,2,195.07309907946623
0.1515,2,195.34899375158474
0.1818,2,194.7990195038748
0.1667,2,195.07309907946623
0.197,2,194.5231248317563
0.197,2,194.5231248317563
0.2121,2,194.24904525616486
0.2424,2,193.69907100845495
0.2424,2,193.69907100845495
0.2273,2,193.97315058404635
0.2576,2,193.42317633633644
0.197,2,194.5231248317563
0.2424,2,193.69907100845495
0.2273,2,193.97315058404635
0.2273,2,193.97315058404635
0.2424,2,193.69907100845495
0.2424,2,193.69907100845495
0.197,2,194.5231248317563
0.197,2,194.5231248317563
0.2273,2,193.97315058404635
0.2273,2,193.97315058404635
0.2273,2,193.97315058404635
0.1667,2,195.07309907946623
0.2121,2,194.24904525616486
0.1515,2,195.34899375158474
0.1818,2,194.7990195038748
0.197,2,194.5231248317563
0.197,2,194.5231248317563
0.2273,2,193.97315058404635
0.2576,2,193.42317633633644
0.2879,2,192.8732020886265
0.3182,2,192.32322784091656
0.3333,2,192.04914826532516
0.303,2,192.59912251303507
0.2879,2,192.8732020886265
0.303,2,192.59912251303507
0.303,2,192.59912251303507
0.303,2,192.59912251303507
0.3182,2,192.32322784091656
0.2879,2,192.8732020886265
0.303,2,192.59912251303507
0.2727,2,193.149096760745
0.2879,2,192.8732020886265
0.2727,2,193.149096760745
0.2576,2,193.42317633633644
0.2576,2,193.42317633633644
0.2576,2,193.42317633633644
0.2121,2,194.24904525616486
0.2121,2,194.24904525616486
0.2121,2,194.24904525616486
0.2121,2,194.24904525616486
0.2273,2,193.97315058404635
0.2121,2,194.24904525616486
0.2273,2,193.97315058404635
0.2727,2,193.149096760745
0.2424,2,193.69907100845495
0.2273,2,193.97315058404635
0.2121,2,194.24904525616486
0.2121,3,194.24904525616486
0.197,3,194.5231248317563
0.197,3,194.5231248317563
0.197,3,194.5231248317563
0.2121,3,194.24904525616486
0.2273,3,193.97315058404635
0.197,3,194.5231248317563
0.197,3,194.5231248317563
0.1667,3,195.07309907946623
0.1818,3,194.7990195038748
0.197,3,194.5231248317563
0.197,3,194.5231248317563
0.1818,3,194.7990195038748
0.1818,3,194.7990195038748
0.1515,3,195.34899375158474
0.1515,3,195.34899375158474
0.1515,3,195.34899375158474
0.1515,3,195.34899375158474
0.197,3,194.5231248317563
0.197,3,194.5231248317563
0.2121,3,194.24904525616486
0.2121,3,194.24904525616486
0.2121,3,194.24904525616486
0.197,3,194.5231248317563
0.1667,3,195.07309907946623
0.1818,3,194.7990195038748
0.1515,3,195.34899375158474
0.1515,3,195.34899375158474
0.1212,3,195.89896799929465
0.1364,3,195.62307332717614
0.1818,3,194.7990195038748
0.197,3,194.5231248317563
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2727,3,193.149096760745
0.2424,3,193.69907100845495
0.2576,3,193.42317633633644
0.2727,3,193.149096760745
0.2727,3,193.149096760745
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2576,3,193.42317633633644
0.2576,3,193.42317633633644
0.2576,3,193.42317633633644
0.2576,3,193.42317633633644
0.2576,3,193.42317633633644
0.2727,3,193.149096760745
0.303,3,192.59912251303507
0.3182,3,192.32322784091656
0.4091,3,190.67330509778677
0.4091,3,190.67330509778677
0.4091,3,190.67330509778677
0.3939,3,190.9491997699053
0.3333,3,192.04914826532516
0.3182,3,192.32322784091656
0.2879,3,192.8732020886265
0.303,3,192.59912251303507
0.2879,3,192.8732020886265
0.303,3,192.59912251303507
0.2727,3,193.149096760745
0.2273,3,193.97315058404635
0.2727,3,193.149096760745
0.2727,3,193.149096760745
0.2576,3,193.42317633633644
0.2576,3,193.42317633633644
0.2273,3,193.97315058404635
0.2121,3,194.24904525616486
0.2121,3,194.24904525616486
0.2121,3,194.24904525616486
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2727,3,193.149096760745
0.3333,3,192.04914826532516
0.2879,3,192.8732020886265
0.303,3,192.59912251303507
0.3182,3,192.32322784091656
0.303,3,192.59912251303507
0.3182,3,192.32322784091656
0.2576,3,193.42317633633644
0.2273,3,193.97315058404635
0.2424,3,193.69907100845495
0.2273,3,193.97315058404635
0.2121,3,194.24904525616486
0.2121,3,194.24904525616486
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2424,3,193.69907100845495
0.2121,3,194.24904525616486
0.2576,3,193.42317633633644
0.197,3,194.5231248317563
0.2121,3,194.24904525616486
0.1818,3,194.7990195038748
0.1818,3,194.7990195038748
0.1818,3,194.7990195038748
0.1667,3,195.07309907946623
0.1818,3,194.7990195038748
0.1818,3,194.7990195038748
0.1515,3,195.34899375158474
0.1515,3,195.34899375158474
0.1212,3,195.89896799929465
0.1364,3,195.62307332717614
0.1212,3,195.89896799929465
0.1212,3,195.89896799929465
0.1061,3,196.17304757488608
0.0758,3,196.72302182259602
0.0758,3,196.72302182259602
0.0303,3,197.54889074242445
0.0455,3,197.27299607030594
0.0303,3,197.54889074242445
0.0,3,198.0988649901344
0.0303,3,197.54889074242445
0.0303,3,197.54889074242445
0.0152,3,197.82297031801588
0.0303,3,197.54889074242445
0.0152,3,197.82297031801588
0.0,3,198.0988649901344
0.0303,3,197.54889074242445
0.0606,3,196.99891649471454
0.0758,3,196.72302182259602
0.1061,3,196.17304757488608
0.1667,3,195.07309907946623
0.1364,3,195.62307332717614
0.1515,3,195.34899375158474
0.1364,3,195.62307332717614
0.197,3,194.5231248317563
0.0909,3,196.4489422470046
0.1061,3,196.17304757488608
0.0758,3,196.72302182259602
0.1061,3,196.17304757488608
0.1515,3,195.34899375158474
0.0758,3,196.72302182259602
0.0758,3,196.72302182259602
0.0758,3,196.72302182259602
0.0606,3,196.99891649471454
0.0606,3,196.99891649471454
0.0758,3,196.72302182259602
0.0758,3,196.72302182259602
0.1061,3,196.17304757488608
0.0758,3,196.72302182259602
0.0758,3,196.72302182259602
0.1061,3,196.17304757488608
0.1364,3,195.62307332717614
0.1212,3,195.89896799929465
0.1061,3,196.17304757488608
0.1364,3,195.62307332717614
0.1364,3,195.62307332717614
0.1364,3,195.62307332717614
0.1061,3,196.17304757488608
0.1212,3,195.89896799929465
0.1212,3,195.89896799929465
0.1061,3,196.17304757488608
0.1061,3,196.17304757488608
0.0909,3,196.4489422470046
0.0606,3,196.99891649471454
0.0606,3,196.99891649471454
0.0455,3,197.27299607030594
0.0303,3,197.54889074242445
0.0606,3,196.99891649471454
0.0606,3,196.99891649471454
0.0758,3,196.72302182259602
0.1212,3,195.89896799929465
0.1364,3,195.62307332717614
0.1515,3,195.34899375158474
0.1364,3,195.62307332717614
0.1212,3,195.89896799929465
0.1364,3,195.62307332717614
0.1364,3,195.62307332717614
0.1364,3,195.62307332717614
0.1667,3,195.07309907946623
0.1515,3,195.34899375158474
0.1212,3,195.89896799929465
0.1364,3,195.62307332717614
0.1515,3,195.34899375158474
0.1364,3,195.62307332717614
0.1515,3,195.34899375158474
0.1364,3,195.62307332717614
0.1515,3,195.34899375158474
0.1364,3,195.62307332717614
0.1667,3,195.07309907946623
0.1515,3,195.34899375158474
0.1667,3,195.07309907946623
0.1364,3,195.62307332717614
0.1818,3,194.7990195038748
0.1515,3,195.34899375158474
0.1818,3,194.7990195038748
0.2273,3,193.97315058404635
0.2424,3,193.69907100845495
0.2424,3,193.69907100845495
0.2879,3,192.8732020886265
0.2727,3,193.149096760745
0.3333,3,192.04914826532516
0.3485,3,191.77325359320665
0.3485,3,191.77325359320665
0.3333,3,192.04914826532516
0.3182,3,192.32322784091656
0.2576,3,193.42317633633644
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2273,3,193.97315058404635
0.2424,3,193.69907100845495
0.2273,3,193.97315058404635
0.1818,3,194.7990195038748
0.1818,3,194.7990195038748
0.2121,3,194.24904525616486
0.2121,3,194.24904525616486
0.2121,3,194.24904525616486
0.2121,3,194.24904525616486
0.197,3,194.5231248317563
0.197,3,194.5231248317563
0.197,3,194.5231248317563
0.197,3,194.5231248317563
0.1818,3,194.7990195038748
0.197,3,194.5231248317563
0.1818,3,194.7990195038748
0.2273,3,193.97315058404635
0.2424,3,193.69907100845495
0.2273,3,193.97315058404635
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.197,4,194.5231248317563
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.197,4,194.5231248317563
0.197,4,194.5231248317563
0.197,4,194.5231248317563
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2727,4,193.149096760745
0.2576,4,193.42317633633644
0.2727,4,193.149096760745
0.2424,4,193.69907100845495
0.2273,4,193.97315058404635
0.2424,4,193.69907100845495
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2273,4,193.97315058404635
0.197,4,194.5231248317563
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.1818,4,194.7990195038748
0.1818,4,194.7990195038748
0.1818,4,194.7990195038748
0.197,4,194.5231248317563
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.197,4,194.5231248317563
0.197,4,194.5231248317563
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2424,4,193.69907100845495
0.2879,4,192.8732020886265
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.197,4,194.5231248317563
0.197,4,194.5231248317563
0.1818,4,194.7990195038748
0.2121,4,194.24904525616486
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2273,4,193.97315058404635
0.2424,4,193.69907100845495
0.2727,4,193.149096760745
0.3182,4,192.32322784091656
0.2879,4,192.8732020886265
0.303,4,192.59912251303507
0.3333,4,192.04914826532516
0.3333,4,192.04914826532516
0.2879,4,192.8732020886265
0.2576,4,193.42317633633644
0.2576,4,193.42317633633644
0.2727,4,193.149096760745
0.2424,4,193.69907100845495
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.197,4,194.5231248317563
0.1667,4,195.07309907946623
0.1364,4,195.62307332717614
0.1364,4,195.62307332717614
0.1364,4,195.62307332717614
0.1364,4,195.62307332717614
0.1515,4,195.34899375158474
0.1515,4,195.34899375158474
0.2121,4,194.24904525616486
0.2273,4,193.97315058404635
0.197,4,194.5231248317563
0.1818,4,194.7990195038748
0.1818,4,194.7990195038748
0.1515,4,195.34899375158474
0.1515,4,195.34899375158474
0.3182,4,192.32322784091656
0.1667,4,195.07309907946623
0.197,4,194.5231248317563
0.1818,4,194.7990195038748
0.197,4,194.5231248317563
0.1818,4,194.7990195038748
0.1818,4,194.7990195038748
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2424,4,193.69907100845495
0.2576,4,193.42317633633644
0.2576,4,193.42317633633644
0.2576,4,193.42317633633644
0.2879,4,192.8732020886265
0.2424,4,193.69907100845495
0.2879,4,192.8732020886265
0.2576,4,193.42317633633644
0.2424,4,193.69907100845495
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2576,4,193.42317633633644
0.197,4,194.5231248317563
0.2424,4,193.69907100845495
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2424,4,193.69907100845495
0.2424,4,193.69907100845495
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2576,4,193.42317633633644
0.2727,4,193.149096760745
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.3333,4,192.04914826532516
0.3939,4,190.9491997699053
0.3939,4,190.9491997699053
0.3333,4,192.04914826532516
0.3182,4,192.32322784091656
0.2879,4,192.8732020886265
0.2424,4,193.69907100845495
0.197,4,194.5231248317563
0.197,4,194.5231248317563
0.2121,4,194.24904525616486
0.1667,4,195.07309907946623
0.1667,4,195.07309907946623
0.1515,4,195.34899375158474
0.1667,4,195.07309907946623
0.1667,4,195.07309907946623
0.1364,4,195.62307332717614
0.1364,4,195.62307332717614
0.1212,4,195.89896799929465
0.1212,4,195.89896799929465
0.1364,4,195.62307332717614
0.1515,4,195.34899375158474
0.1364,4,195.62307332717614
0.1818,4,194.7990195038748
0.1667,4,195.07309907946623
0.197,4,194.5231248317563
0.197,4,194.5231248317563
0.2121,4,194.24904525616486
0.197,4,194.5231248317563
0.2121,4,194.24904525616486
0.2576,4,193.42317633633644
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2121,4,194.24904525616486
0.2273,4,193.97315058404635
0.2576,4,193.42317633633644
0.2273,4,193.97315058404635
0.1667,4,195.07309907946623
0.1667,4,195.07309907946623
0.1515,4,195.34899375158474
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.1515,4,195.34899375158474
0.1818,4,194.7990195038748
0.2121,4,194.24904525616486
0.2273,4,193.97315058404635
0.2424,4,193.69907100845495
0.2576,4,193.42317633633644
0.2727,4,193.149096760745
0.2727,4,193.149096760745
0.2879,4,192.8732020886265
0.2727,4,193.149096760745
0.2576,4,193.42317633633644
0.2424,4,193.69907100845495
0.2424,4,193.69907100845495
0.2424,4,193.69907100845495
0.2424,4,193.69907100845495
0.2424,4,193.69907100845495
0.2424,4,193.69907100845495
0.2424,4,193.69907100845495
0.2424,4,193.69907100845495
0.2424,4,193.69907100845495
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2576,4,193.42317633633644
0.2576,4,193.42317633633644
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2727,4,193.149096760745
0.2727,4,193.149096760745
0.2273,4,193.97315058404635
0.2121,4,194.24904525616486
0.2424,4,193.69907100845495
0.2424,4,193.69907100845495
0.2879,4,192.8732020886265
0.2576,4,193.42317633633644
0.2727,4,193.149096760745
0.2576,4,193.42317633633644
0.2576,4,193.42317633633644
0.2273,4,193.97315058404635
0.2273,4,193.97315058404635
0.2879,4,192.8732020886265
0.2273,4,193.97315058404635
0.2576,4,193.42317633633644
0.2576,4,193.42317633633644
0.2424,4,193.69907100845495
0.2576,4,193.42317633633644
0.2879,4,192.8732020886265
0.2879,4,192.8732020886265
0.303,4,192.59912251303507
0.3333,4,192.04914826532516
0.3636,4,191.49917401761522
0.3485,4,191.77325359320665
0.3485,4,191.77325359320665
0.3485,5,191.77325359320665
0.3636,5,191.49917401761522
0.303,5,192.59912251303507
0.2879,5,192.8732020886265
0.2879,5,192.8732020886265
0.303,5,192.59912251303507
0.303,5,192.59912251303507
0.2879,5,192.8732020886265
0.2879,5,192.8732020886265
0.2727,5,193.149096760745
0.2576,5,193.42317633633644
0.2576,5,193.42317633633644
0.2576,5,193.42317633633644
0.2576,5,193.42317633633644
0.2424,5,193.69907100845495
0.2424,5,193.69907100845495
0.2273,5,193.97315058404635
0.2727,5,193.149096760745
0.2576,5,193.42317633633644
0.3182,5,192.32322784091656
0.3485,5,191.77325359320665
0.3636,5,191.49917401761522
0.3636,5,191.49917401761522
0.3939,5,190.9491997699053
0.3485,5,191.77325359320665
0.3182,5,192.32322784091656
0.3333,5,192.04914826532516
0.3485,5,191.77325359320665
0.3333,5,192.04914826532516
0.3485,5,191.77325359320665
0.303,5,192.59912251303507
0.3333,5,192.04914826532516
0.3182,5,192.32322784091656
0.3182,5,192.32322784091656
0.2727,5,193.149096760745
0.2727,5,193.149096760745
0.2576,5,193.42317633633644
0.2273,5,193.97315058404635
0.2273,5,193.97315058404635
0.197,5,194.5231248317563
0.197,5,194.5231248317563
0.197,5,194.5231248317563
0.1818,5,194.7990195038748
0.1818,5,194.7990195038748
0.197,5,194.5231248317563
0.197,5,194.5231248317563
0.197,5,194.5231248317563
0.197,5,194.5231248317563
0.1818,5,194.7990195038748
0.1818,5,194.7990195038748
0.1818,5,194.7990195038748
0.1212,5,195.89896799929465
0.1364,5,195.62307332717614
0.1061,5,196.17304757488608
0.1061,5,196.17304757488608
0.1061,5,196.17304757488608
0.0758,5,196.72302182259602
0.1061,5,196.17304757488608
0.0758,5,196.72302182259602
0.0758,5,196.72302182259602
0.1061,5,196.17304757488608
0.1515,5,195.34899375158474
0.1061,5,196.17304757488608
0.1364,5,195.62307332717614
0.1364,5,195.62307332717614
0.1818,5,194.7990195038748
0.1515,5,195.34899375158474
0.1818,5,194.7990195038748
0.1667,5,195.07309907946623
0.1818,5,194.7990195038748
0.1818,5,194.7990195038748
0.197,5,194.5231248317563
0.197,5,194.5231248317563
0.1667,5,195.07309907946623
0.1212,5,195.89896799929465
0.1515,5,195.34899375158474
0.1515,5,195.34899375158474
0.1667,5,195.07309907946623
0.1515,5,195.34899375158474
0.1364,5,195.62307332717614
0.1515,5,195.34899375158474
0.1515,5,195.34899375158474
0.1364,5,195.62307332717614
0.1212,5,195.89896799929465
0.1212,5,195.89896799929465
0.0758,5,196.72302182259602
0.0758,5,196.72302182259602
0.1061,5,196.17304757488608
0.1061,5,196.17304757488608
0.1212,5,195.89896799929465
0.1364,5,195.62307332717614
0.1667,5,195.07309907946623
0.1818,5,194.7990195038748
0.197,5,194.5231248317563
0.1818,5,194.7990195038748
0.1818,5,194.7990195038748
0.1818,5,194.7990195038748
0.1667,5,195.07309907946623
0.1818,5,194.7990195038748
0.2121,5,194.24904525616486
0.197,5,194.5231248317563
0.1515,5,195.34899375158474
0.1364,5,195.62307332717614
0.1364,5,195.62307332717614
0.1364,5,195.62307332717614
0.1212,5,195.89896799929465
0.1818,5,194.7990195038748
0.1667,5,195.07309907946623
0.1212,5,195.89896799929465
0.1212,5,195.89896799929465
0.1364,5,195.62307332717614
0.2273,5,193.97315058404635
0.2273,5,193.97315058404635
0.2273,5,193.97315058404635
0.2879,5,192.8732020886265
0.3182,5,192.32322784091656
0.2879,5,192.8732020886265
0.3333,5,192.04914826532516
0.3182,5,192.32322784091656
0.303,5,192.59912251303507
