weathersit,instant,Predicted Y
2,692,8625.971680861283
3,693,8514.563174822859
3,694,8514.563174822859
3,695,8514.563174822859
3,696,8514.563174822859
2,697,8625.971680861283
2,698,8625.971680861283
2,699,8625.971680861283
2,700,8625.971680861283
2,701,8625.971680861283
2,702,8625.971680861283
2,703,8625.971680861283
2,704,8625.971680861283
2,705,8625.971680861283
2,706,8625.971680861283
2,707,8625.971680861283
2,708,8625.971680861283
2,709,8625.971680861283
2,710,8625.971680861283
3,711,8514.563174822859
3,712,8514.563174822859
3,713,8514.563174822859
3,714,8514.563174822859
3,715,8514.563174822859
3,716,8514.563174822859
3,717,8514.563174822859
3,718,8514.563174822859
3,719,8514.563174822859
3,720,8514.563174822859
2,721,8625.971680861283
2,722,8625.971680861283
2,723,8625.971680861283
2,724,8625.971680861283
1,725,8737.380186899705
1,726,8737.380186899705
1,727,8737.380186899705
1,728,8737.380186899705
1,729,8737.380186899705
1,730,8737.380186899705
1,731,8737.380186899705
1,732,8737.380186899705
1,733,8737.380186899705
1,734,8737.380186899705
1,735,8737.380186899705
1,736,8737.380186899705
1,737,8737.380186899705
1,738,8737.380186899705
1,739,8737.380186899705
1,740,8737.380186899705
1,741,8737.380186899705
1,742,8737.380186899705
1,743,8737.380186899705
1,744,8737.380186899705
1,745,8737.380186899705
1,746,8737.380186899705
1,747,8737.380186899705
1,748,8737.380186899705
1,749,8737.380186899705
1,750,8737.380186899705
1,751,8737.380186899705
1,752,8737.380186899705
1,753,8737.380186899705
1,754,8737.380186899705
1,755,8737.380186899705
1,756,8737.380186899705
1,757,8737.380186899705
1,758,8737.380186899705
2,759,8625.971680861283
2,760,8625.971680861283
2,761,8625.971680861283
2,762,8625.971680861283
2,763,8625.971680861283
2,764,8625.971680861283
1,765,8737.380186899705
1,766,8737.380186899705
2,767,8625.971680861283
2,768,8625.971680861283
1,769,8737.380186899705
2,770,8625.971680861283
2,771,8625.971680861283
2,772,8625.971680861283
2,773,8625.971680861283
2,774,8625.971680861283
2,775,8625.971680861283
2,776,8625.971680861283
2,777,8625.971680861283
2,778,8625.971680861283
2,779,8625.971680861283
2,780,8625.971680861283
2,781,8625.971680861283
2,782,8625.971680861283
2,783,8625.971680861283
2,784,8625.971680861283
2,785,8625.971680861283
3,786,8514.563174822859
3,787,8514.563174822859
3,788,8514.563174822859
3,789,8514.563174822859
3,790,8514.563174822859
3,791,8514.563174822859
3,792,8514.563174822859
3,793,8514.563174822859
3,794,8514.563174822859
3,795,8514.563174822859
3,796,8514.563174822859
3,797,8514.563174822859
3,798,8514.563174822859
2,799,8625.971680861283
2,800,8625.971680861283
2,801,8625.971680861283
1,802,8737.380186899705
1,803,8737.380186899705
1,804,8737.380186899705
1,805,8737.380186899705
1,806,8737.380186899705
1,807,8737.380186899705
1,808,8737.380186899705
1,809,8737.380186899705
1,810,8737.380186899705
1,811,8737.380186899705
1,812,8737.380186899705
1,813,8737.380186899705
1,814,8737.380186899705
1,815,8737.380186899705
1,816,8737.380186899705
1,817,8737.380186899705
1,818,8737.380186899705
1,819,8737.380186899705
1,820,8737.380186899705
1,821,8737.380186899705
1,822,8737.380186899705
1,823,8737.380186899705
1,824,8737.380186899705
1,825,8737.380186899705
1,826,8737.380186899705
1,827,8737.380186899705
1,828,8737.380186899705
1,829,8737.380186899705
1,830,8737.380186899705
1,831,8737.380186899705
1,832,8737.380186899705
1,833,8737.380186899705
1,834,8737.380186899705
1,835,8737.380186899705
1,836,8737.380186899705
1,837,8737.380186899705
2,838,8625.971680861283
1,839,8737.380186899705
1,840,8737.380186899705
1,841,8737.380186899705
2,842,8625.971680861283
2,843,8625.971680861283
2,844,8625.971680861283
2,845,8625.971680861283
2,846,8625.971680861283
2,847,8625.971680861283
2,848,8625.971680861283
2,849,8625.971680861283
2,850,8625.971680861283
1,851,8737.380186899705
1,852,8737.380186899705
2,853,8625.971680861283
2,854,8625.971680861283
2,855,8625.971680861283
2,856,8625.971680861283
3,857,8514.563174822859
1,858,8737.380186899705
1,859,8737.380186899705
1,860,8737.380186899705
1,861,8737.380186899705
1,862,8737.380186899705
1,863,8737.380186899705
1,864,8737.380186899705
1,865,8737.380186899705
1,866,8737.380186899705
2,867,8625.971680861283
1,868,8737.380186899705
1,869,8737.380186899705
1,870,8737.380186899705
1,871,8737.380186899705
1,872,8737.380186899705
1,873,8737.380186899705
1,874,8737.380186899705
1,875,8737.380186899705
1,876,8737.380186899705
1,877,8737.380186899705
1,878,8737.380186899705
1,879,8737.380186899705
1,880,8737.380186899705
1,881,8737.380186899705
1,882,8737.380186899705
1,883,8737.380186899705
1,884,8737.380186899705
1,885,8737.380186899705
1,886,8737.380186899705
1,887,8737.380186899705
2,888,8625.971680861283
2,889,8625.971680861283
1,890,8737.380186899705
1,891,8737.380186899705
2,892,8625.971680861283
2,893,8625.971680861283
2,894,8625.971680861283
2,895,8625.971680861283
3,896,8514.563174822859
3,897,8514.563174822859
2,898,8625.971680861283
3,899,8514.563174822859
3,900,8514.563174822859
3,901,8514.563174822859
3,902,8514.563174822859
3,903,8514.563174822859
2,904,8625.971680861283
2,905,8625.971680861283
2,906,8625.971680861283
1,907,8737.380186899705
1,908,8737.380186899705
1,909,8737.380186899705
1,910,8737.380186899705
1,911,8737.380186899705
1,912,8737.380186899705
1,913,8737.380186899705
1,914,8737.380186899705
1,915,8737.380186899705
1,916,8737.380186899705
1,917,8737.380186899705
1,918,8737.380186899705
1,919,8737.380186899705
1,920,8737.380186899705
1,921,8737.380186899705
1,922,8737.380186899705
1,923,8737.380186899705
1,924,8737.380186899705
1,925,8737.380186899705
1,926,8737.380186899705
1,927,8737.380186899705
1,928,8737.380186899705
1,929,8737.380186899705
1,930,8737.380186899705
1,931,8737.380186899705
1,932,8737.380186899705
1,933,8737.380186899705
1,934,8737.380186899705
1,935,8737.380186899705
1,936,8737.380186899705
1,937,8737.380186899705
1,938,8737.380186899705
1,939,8737.380186899705
1,940,8737.380186899705
1,941,8737.380186899705
1,942,8737.380186899705
1,943,8737.380186899705
1,944,8737.380186899705
1,945,8737.380186899705
1,946,8737.380186899705
1,947,8737.380186899705
1,948,8737.380186899705
1,949,8737.380186899705
1,950,8737.380186899705
1,951,8737.380186899705
1,952,8737.380186899705
1,953,8737.380186899705
1,954,8737.380186899705
1,955,8737.380186899705
1,956,8737.380186899705
1,957,8737.380186899705
1,958,8737.380186899705
1,959,8737.380186899705
1,960,8737.380186899705
1,961,8737.380186899705
1,962,8737.380186899705
1,963,8737.380186899705
1,964,8737.380186899705
1,965,8737.380186899705
1,966,8737.380186899705
1,967,8737.380186899705
1,968,8737.380186899705
1,969,8737.380186899705
1,970,8737.380186899705
1,971,8737.380186899705
2,972,8625.971680861283
2,973,8625.971680861283
2,974,8625.971680861283
2,975,8625.971680861283
2,976,8625.971680861283
2,977,8625.971680861283
2,978,8625.971680861283
1,979,8737.380186899705
1,980,8737.380186899705
1,981,8737.380186899705
1,982,8737.380186899705
2,983,8625.971680861283
2,984,8625.971680861283
2,985,8625.971680861283
1,986,8737.380186899705
1,987,8737.380186899705
1,988,8737.380186899705
1,989,8737.380186899705
1,990,8737.380186899705
1,991,8737.380186899705
1,992,8737.380186899705
1,993,8737.380186899705
1,994,8737.380186899705
1,995,8737.380186899705
1,996,8737.380186899705
1,997,8737.380186899705
1,998,8737.380186899705
1,999,8737.380186899705
1,1000,8737.380186899705
1,1001,8737.380186899705
1,1002,8737.380186899705
1,1003,8737.380186899705
1,1004,8737.380186899705
1,1005,8737.380186899705
1,1006,8737.380186899705
1,1007,8737.380186899705
1,1008,8737.380186899705
1,1009,8737.380186899705
1,1010,8737.380186899705
1,1011,8737.380186899705
1,1012,8737.380186899705
1,1013,8737.380186899705
1,1014,8737.380186899705
1,1015,8737.380186899705
1,1016,8737.380186899705
1,1017,8737.380186899705
1,1018,8737.380186899705
1,1019,8737.380186899705
1,1020,8737.380186899705
1,1021,8737.380186899705
1,1022,8737.380186899705
1,1023,8737.380186899705
1,1024,8737.380186899705
1,1025,8737.380186899705
1,1026,8737.380186899705
1,1027,8737.380186899705
1,1028,8737.380186899705
1,1029,8737.380186899705
1,1030,8737.380186899705
1,1031,8737.380186899705
1,1032,8737.380186899705
1,1033,8737.380186899705
1,1034,8737.380186899705
1,1035,8737.380186899705
1,1036,8737.380186899705
1,1037,8737.380186899705
1,1038,8737.380186899705
2,1039,8625.971680861283
1,1040,8737.380186899705
1,1041,8737.380186899705
2,1042,8625.971680861283
1,1043,8737.380186899705
1,1044,8737.380186899705
1,1045,8737.380186899705
2,1046,8625.971680861283
2,1047,8625.971680861283
1,1048,8737.380186899705
1,1049,8737.380186899705
1,1050,8737.380186899705
1,1051,8737.380186899705
1,1052,8737.380186899705
1,1053,8737.380186899705
1,1054,8737.380186899705
1,1055,8737.380186899705
1,1056,8737.380186899705
1,1057,8737.380186899705
1,1058,8737.380186899705
1,1059,8737.380186899705
1,1060,8737.380186899705
1,1061,8737.380186899705
1,1062,8737.380186899705
1,1063,8737.380186899705
1,1064,8737.380186899705
2,1065,8625.971680861283
1,1066,8737.380186899705
1,1067,8737.380186899705
1,1068,8737.380186899705
1,1069,8737.380186899705
1,1070,8737.380186899705
1,1071,8737.380186899705
1,1072,8737.380186899705
1,1073,8737.380186899705
2,1074,8625.971680861283
1,1075,8737.380186899705
1,1076,8737.380186899705
1,1077,8737.380186899705
1,1078,8737.380186899705
2,1079,8625.971680861283
2,1080,8625.971680861283
2,1081,8625.971680861283
1,1082,8737.380186899705
1,1083,8737.380186899705
1,1084,8737.380186899705
1,1085,8737.380186899705
1,1086,8737.380186899705
1,1087,8737.380186899705
1,1088,8737.380186899705
1,1089,8737.380186899705
1,1090,8737.380186899705
1,1091,8737.380186899705
2,1092,8625.971680861283
2,1093,8625.971680861283
2,1094,8625.971680861283
2,1095,8625.971680861283
2,1096,8625.971680861283
2,1097,8625.971680861283
1,1098,8737.380186899705
1,1099,8737.380186899705
1,1100,8737.380186899705
1,1101,8737.380186899705
1,1102,8737.380186899705
1,1103,8737.380186899705
1,1104,8737.380186899705
1,1105,8737.380186899705
1,1106,8737.380186899705
1,1107,8737.380186899705
1,1108,8737.380186899705
1,1109,8737.380186899705
1,1110,8737.380186899705
1,1111,8737.380186899705
1,1112,8737.380186899705
1,1113,8737.380186899705
1,1114,8737.380186899705
1,1115,8737.380186899705
1,1116,8737.380186899705
1,1117,8737.380186899705
1,1118,8737.380186899705
1,1119,8737.380186899705
1,1120,8737.380186899705
1,1121,8737.380186899705
1,1122,8737.380186899705
1,1123,8737.380186899705
1,1124,8737.380186899705
1,1125,8737.380186899705
1,1126,8737.380186899705
1,1127,8737.380186899705
1,1128,8737.380186899705
1,1129,8737.380186899705
1,1130,8737.380186899705
1,1131,8737.380186899705
1,1132,8737.380186899705
1,1133,8737.380186899705
1,1134,8737.380186899705
1,1135,8737.380186899705
1,1136,8737.380186899705
1,1137,8737.380186899705
1,1138,8737.380186899705
1,1139,8737.380186899705
1,1140,8737.380186899705
1,1141,8737.380186899705
1,1142,8737.380186899705
1,1143,8737.380186899705
2,1144,8625.971680861283
2,1145,8625.971680861283
1,1146,8737.380186899705
1,1147,8737.380186899705
1,1148,8737.380186899705
1,1149,8737.380186899705
1,1150,8737.380186899705
1,1151,8737.380186899705
