cnt,atemp,Predicted Y
2,0.197,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.197,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1061,0.4788293232111458
2,0.1061,0.4788293232111458
2,0.0606,0.4788293232111458
2,0.0758,0.4788293232111458
2,0.0606,0.4788293232111458
2,0.0606,0.4788293232111458
2,0.0758,0.4788293232111458
2,0.0909,0.4788293232111458
2,0.0909,0.4788293232111458
2,0.0909,0.4788293232111458
2,0.0909,0.4788293232111458
2,0.0909,0.4788293232111458
2,0.0758,0.4788293232111458
2,0.1061,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.197,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1061,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1061,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.197,0.4788293232111458
2,0.197,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.197,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.197,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.197,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.197,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.197,0.4788293232111458
2,0.197,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.197,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.197,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1061,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.197,0.4788293232111458
2,0.197,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1364,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1212,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.197,0.4788293232111458
2,0.197,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.2424,0.4788293232111458
2,0.2424,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2576,0.4788293232111458
2,0.197,0.4788293232111458
2,0.2424,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2424,0.4788293232111458
2,0.2424,0.4788293232111458
2,0.197,0.4788293232111458
2,0.197,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.1667,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.1515,0.4788293232111458
2,0.1818,0.4788293232111458
2,0.197,0.4788293232111458
2,0.197,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2576,0.4788293232111458
2,0.2879,0.4788293232111458
2,0.3182,0.4788293232111458
2,0.3333,0.4788293232111458
2,0.303,0.4788293232111458
2,0.2879,0.4788293232111458
2,0.303,0.4788293232111458
2,0.303,0.4788293232111458
2,0.303,0.4788293232111458
2,0.3182,0.4788293232111458
2,0.2879,0.4788293232111458
2,0.303,0.4788293232111458
2,0.2727,0.4788293232111458
2,0.2879,0.4788293232111458
2,0.2727,0.4788293232111458
2,0.2576,0.4788293232111458
2,0.2576,0.4788293232111458
2,0.2576,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2121,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2727,0.4788293232111458
2,0.2424,0.4788293232111458
2,0.2273,0.4788293232111458
2,0.2121,0.4788293232111458
3,0.2121,0.4788130308246556
3,0.197,0.4788130308246556
3,0.197,0.4788130308246556
3,0.197,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.197,0.4788130308246556
3,0.197,0.4788130308246556
3,0.1667,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.197,0.4788130308246556
3,0.197,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.197,0.4788130308246556
3,0.197,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.197,0.4788130308246556
3,0.1667,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1212,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.197,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2727,0.4788130308246556
3,0.2424,0.4788130308246556
3,0.2576,0.4788130308246556
3,0.2727,0.4788130308246556
3,0.2727,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2576,0.4788130308246556
3,0.2576,0.4788130308246556
3,0.2576,0.4788130308246556
3,0.2576,0.4788130308246556
3,0.2576,0.4788130308246556
3,0.2727,0.4788130308246556
3,0.303,0.4788130308246556
3,0.3182,0.4788130308246556
3,0.4091,0.4788130308246556
3,0.4091,0.4788130308246556
3,0.4091,0.4788130308246556
3,0.3939,0.4788130308246556
3,0.3333,0.4788130308246556
3,0.3182,0.4788130308246556
3,0.2879,0.4788130308246556
3,0.303,0.4788130308246556
3,0.2879,0.4788130308246556
3,0.303,0.4788130308246556
3,0.2727,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2727,0.4788130308246556
3,0.2727,0.4788130308246556
3,0.2576,0.4788130308246556
3,0.2576,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2727,0.4788130308246556
3,0.3333,0.4788130308246556
3,0.2879,0.4788130308246556
3,0.303,0.4788130308246556
3,0.3182,0.4788130308246556
3,0.303,0.4788130308246556
3,0.3182,0.4788130308246556
3,0.2576,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2424,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2424,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2576,0.4788130308246556
3,0.197,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.1667,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1212,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1212,0.4788130308246556
3,0.1212,0.4788130308246556
3,0.1061,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.0303,0.4788130308246556
3,0.0455,0.4788130308246556
3,0.0303,0.4788130308246556
3,0.0,0.4788130308246556
3,0.0303,0.4788130308246556
3,0.0303,0.4788130308246556
3,0.0152,0.4788130308246556
3,0.0303,0.4788130308246556
3,0.0152,0.4788130308246556
3,0.0,0.4788130308246556
3,0.0303,0.4788130308246556
3,0.0606,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.1061,0.4788130308246556
3,0.1667,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.197,0.4788130308246556
3,0.0909,0.4788130308246556
3,0.1061,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.1061,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.0606,0.4788130308246556
3,0.0606,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.1061,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.1061,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1212,0.4788130308246556
3,0.1061,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1061,0.4788130308246556
3,0.1212,0.4788130308246556
3,0.1212,0.4788130308246556
3,0.1061,0.4788130308246556
3,0.1061,0.4788130308246556
3,0.0909,0.4788130308246556
3,0.0606,0.4788130308246556
3,0.0606,0.4788130308246556
3,0.0455,0.4788130308246556
3,0.0303,0.4788130308246556
3,0.0606,0.4788130308246556
3,0.0606,0.4788130308246556
3,0.0758,0.4788130308246556
3,0.1212,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1212,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1667,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1212,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1667,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1667,0.4788130308246556
3,0.1364,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.1515,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2424,0.4788130308246556
3,0.2424,0.4788130308246556
3,0.2879,0.4788130308246556
3,0.2727,0.4788130308246556
3,0.3333,0.4788130308246556
3,0.3485,0.4788130308246556
3,0.3485,0.4788130308246556
3,0.3333,0.4788130308246556
3,0.3182,0.4788130308246556
3,0.2576,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2424,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.2121,0.4788130308246556
3,0.197,0.4788130308246556
3,0.197,0.4788130308246556
3,0.197,0.4788130308246556
3,0.197,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.197,0.4788130308246556
3,0.1818,0.4788130308246556
3,0.2273,0.4788130308246556
3,0.2424,0.4788130308246556
3,0.2273,0.4788130308246556
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.197,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.197,0.4787967384381654
4,0.197,0.4787967384381654
4,0.197,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2727,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2727,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.197,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.1818,0.4787967384381654
4,0.1818,0.4787967384381654
4,0.1818,0.4787967384381654
4,0.197,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.197,0.4787967384381654
4,0.197,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2879,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.197,0.4787967384381654
4,0.197,0.4787967384381654
4,0.1818,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2727,0.4787967384381654
4,0.3182,0.4787967384381654
4,0.2879,0.4787967384381654
4,0.303,0.4787967384381654
4,0.3333,0.4787967384381654
4,0.3333,0.4787967384381654
4,0.2879,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2727,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.197,0.4787967384381654
4,0.1667,0.4787967384381654
4,0.1364,0.4787967384381654
4,0.1364,0.4787967384381654
4,0.1364,0.4787967384381654
4,0.1364,0.4787967384381654
4,0.1515,0.4787967384381654
4,0.1515,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.197,0.4787967384381654
4,0.1818,0.4787967384381654
4,0.1818,0.4787967384381654
4,0.1515,0.4787967384381654
4,0.1515,0.4787967384381654
4,0.3182,0.4787967384381654
4,0.1667,0.4787967384381654
4,0.197,0.4787967384381654
4,0.1818,0.4787967384381654
4,0.197,0.4787967384381654
4,0.1818,0.4787967384381654
4,0.1818,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2879,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2879,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.197,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2727,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.3333,0.4787967384381654
4,0.3939,0.4787967384381654
4,0.3939,0.4787967384381654
4,0.3333,0.4787967384381654
4,0.3182,0.4787967384381654
4,0.2879,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.197,0.4787967384381654
4,0.197,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.1667,0.4787967384381654
4,0.1667,0.4787967384381654
4,0.1515,0.4787967384381654
4,0.1667,0.4787967384381654
4,0.1667,0.4787967384381654
4,0.1364,0.4787967384381654
4,0.1364,0.4787967384381654
4,0.1212,0.4787967384381654
4,0.1212,0.4787967384381654
4,0.1364,0.4787967384381654
4,0.1515,0.4787967384381654
4,0.1364,0.4787967384381654
4,0.1818,0.4787967384381654
4,0.1667,0.4787967384381654
4,0.197,0.4787967384381654
4,0.197,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.197,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.1667,0.4787967384381654
4,0.1667,0.4787967384381654
4,0.1515,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.1515,0.4787967384381654
4,0.1818,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2727,0.4787967384381654
4,0.2727,0.4787967384381654
4,0.2879,0.4787967384381654
4,0.2727,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2727,0.4787967384381654
4,0.2727,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2121,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2879,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2727,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2879,0.4787967384381654
4,0.2273,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2424,0.4787967384381654
4,0.2576,0.4787967384381654
4,0.2879,0.4787967384381654
4,0.2879,0.4787967384381654
4,0.303,0.4787967384381654
4,0.3333,0.4787967384381654
4,0.3636,0.4787967384381654
4,0.3485,0.4787967384381654
4,0.3485,0.4787967384381654
5,0.3485,0.4787804460516752
5,0.3636,0.4787804460516752
5,0.303,0.4787804460516752
5,0.2879,0.4787804460516752
5,0.2879,0.4787804460516752
5,0.303,0.4787804460516752
5,0.303,0.4787804460516752
5,0.2879,0.4787804460516752
5,0.2879,0.4787804460516752
5,0.2727,0.4787804460516752
5,0.2576,0.4787804460516752
5,0.2576,0.4787804460516752
5,0.2576,0.4787804460516752
5,0.2576,0.4787804460516752
5,0.2424,0.4787804460516752
5,0.2424,0.4787804460516752
5,0.2273,0.4787804460516752
5,0.2727,0.4787804460516752
5,0.2576,0.4787804460516752
5,0.3182,0.4787804460516752
5,0.3485,0.4787804460516752
5,0.3636,0.4787804460516752
5,0.3636,0.4787804460516752
5,0.3939,0.4787804460516752
5,0.3485,0.4787804460516752
5,0.3182,0.4787804460516752
5,0.3333,0.4787804460516752
5,0.3485,0.4787804460516752
5,0.3333,0.4787804460516752
5,0.3485,0.4787804460516752
5,0.303,0.4787804460516752
5,0.3333,0.4787804460516752
5,0.3182,0.4787804460516752
5,0.3182,0.4787804460516752
5,0.2727,0.4787804460516752
5,0.2727,0.4787804460516752
5,0.2576,0.4787804460516752
5,0.2273,0.4787804460516752
5,0.2273,0.4787804460516752
5,0.197,0.4787804460516752
5,0.197,0.4787804460516752
5,0.197,0.4787804460516752
5,0.1818,0.4787804460516752
5,0.1818,0.4787804460516752
5,0.197,0.4787804460516752
5,0.197,0.4787804460516752
5,0.197,0.4787804460516752
5,0.197,0.4787804460516752
5,0.1818,0.4787804460516752
5,0.1818,0.4787804460516752
5,0.1818,0.4787804460516752
5,0.1212,0.4787804460516752
5,0.1364,0.4787804460516752
5,0.1061,0.4787804460516752
5,0.1061,0.4787804460516752
5,0.1061,0.4787804460516752
5,0.0758,0.4787804460516752
5,0.1061,0.4787804460516752
5,0.0758,0.4787804460516752
5,0.0758,0.4787804460516752
5,0.1061,0.4787804460516752
5,0.1515,0.4787804460516752
5,0.1061,0.4787804460516752
5,0.1364,0.4787804460516752
5,0.1364,0.4787804460516752
5,0.1818,0.4787804460516752
5,0.1515,0.4787804460516752
5,0.1818,0.4787804460516752
