cnt,temp,Predicted Y
1,0.22,0.5006633726338959
1,0.22,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.16,0.5006633726338959
1,0.16,0.5006633726338959
1,0.24,0.5006633726338959
1,0.22,0.5006633726338959
1,0.2,0.5006633726338959
1,0.18,0.5006633726338959
1,0.2,0.5006633726338959
1,0.22,0.5006633726338959
1,0.22,0.5006633726338959
1,0.26,0.5006633726338959
1,0.26,0.5006633726338959
1,0.28,0.5006633726338959
1,0.3,0.5006633726338959
1,0.3,0.5006633726338959
1,0.3,0.5006633726338959
1,0.24,0.5006633726338959
1,0.24,0.5006633726338959
1,0.24,0.5006633726338959
1,0.22,0.5006633726338959
1,0.2,0.5006633726338959
1,0.18,0.5006633726338959
1,0.2,0.5006633726338959
1,0.18,0.5006633726338959
1,0.16,0.5006633726338959
1,0.16,0.5006633726338959
1,0.16,0.5006633726338959
1,0.14,0.5006633726338959
1,0.14,0.5006633726338959
1,0.16,0.5006633726338959
1,0.16,0.5006633726338959
1,0.18,0.5006633726338959
1,0.2,0.5006633726338959
1,0.22,0.5006633726338959
1,0.26,0.5006633726338959
1,0.26,0.5006633726338959
1,0.28,0.5006633726338959
1,0.28,0.5006633726338959
1,0.26,0.5006633726338959
1,0.22,0.5006633726338959
1,0.22,0.5006633726338959
1,0.22,0.5006633726338959
1,0.2,0.5006633726338959
1,0.22,0.5006633726338959
1,0.22,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.22,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.22,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.2,0.5006633726338959
1,0.16,0.5006633726338959
1,0.18,0.5006633726338959
2,0.18,0.5006438664045415
2,0.18,0.5006438664045415
2,0.18,0.5006438664045415
2,0.18,0.5006438664045415
2,0.18,0.5006438664045415
2,0.18,0.5006438664045415
2,0.18,0.5006438664045415
2,0.18,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.18,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.18,0.5006438664045415
2,0.16,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.12,0.5006438664045415
2,0.12,0.5006438664045415
2,0.12,0.5006438664045415
2,0.1,0.5006438664045415
2,0.1,0.5006438664045415
2,0.1,0.5006438664045415
2,0.1,0.5006438664045415
2,0.1,0.5006438664045415
2,0.08,0.5006438664045415
2,0.08,0.5006438664045415
2,0.1,0.5006438664045415
2,0.08,0.5006438664045415
2,0.1,0.5006438664045415
2,0.12,0.5006438664045415
2,0.14,0.5006438664045415
2,0.16,0.5006438664045415
2,0.18,0.5006438664045415
2,0.2,0.5006438664045415
2,0.22,0.5006438664045415
2,0.22,0.5006438664045415
2,0.2,0.5006438664045415
2,0.18,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.12,0.5006438664045415
2,0.12,0.5006438664045415
2,0.12,0.5006438664045415
2,0.12,0.5006438664045415
2,0.12,0.5006438664045415
2,0.1,0.5006438664045415
2,0.1,0.5006438664045415
2,0.12,0.5006438664045415
2,0.12,0.5006438664045415
2,0.12,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.16,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.18,0.5006438664045415
2,0.18,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.12,0.5006438664045415
2,0.14,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.18,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.22,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.22,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.18,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.12,0.5006438664045415
2,0.12,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.16,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.22,0.5006438664045415
2,0.22,0.5006438664045415
2,0.24,0.5006438664045415
2,0.24,0.5006438664045415
2,0.2,0.5006438664045415
2,0.2,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.12,0.5006438664045415
2,0.12,0.5006438664045415
2,0.1,0.5006438664045415
2,0.1,0.5006438664045415
2,0.1,0.5006438664045415
2,0.1,0.5006438664045415
2,0.1,0.5006438664045415
2,0.1,0.5006438664045415
2,0.12,0.5006438664045415
2,0.14,0.5006438664045415
2,0.18,0.5006438664045415
2,0.18,0.5006438664045415
2,0.2,0.5006438664045415
2,0.22,0.5006438664045415
2,0.22,0.5006438664045415
2,0.24,0.5006438664045415
2,0.22,0.5006438664045415
2,0.22,0.5006438664045415
2,0.2,0.5006438664045415
2,0.16,0.5006438664045415
2,0.18,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.18,0.5006438664045415
2,0.18,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.16,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.14,0.5006438664045415
2,0.16,0.5006438664045415
2,0.18,0.5006438664045415
2,0.2,0.5006438664045415
2,0.24,0.5006438664045415
2,0.28,0.5006438664045415
2,0.3,0.5006438664045415
2,0.32,0.5006438664045415
2,0.34,0.5006438664045415
2,0.32,0.5006438664045415
2,0.3,0.5006438664045415
2,0.32,0.5006438664045415
2,0.32,0.5006438664045415
2,0.32,0.5006438664045415
2,0.3,0.5006438664045415
2,0.3,0.5006438664045415
2,0.26,0.5006438664045415
2,0.26,0.5006438664045415
2,0.26,0.5006438664045415
2,0.22,0.5006438664045415
2,0.26,0.5006438664045415
2,0.26,0.5006438664045415
2,0.26,0.5006438664045415
2,0.24,0.5006438664045415
2,0.22,0.5006438664045415
2,0.22,0.5006438664045415
2,0.22,0.5006438664045415
2,0.24,0.5006438664045415
2,0.24,0.5006438664045415
2,0.26,0.5006438664045415
2,0.28,0.5006438664045415
2,0.26,0.5006438664045415
2,0.24,0.5006438664045415
2,0.22,0.5006438664045415
3,0.2,0.5006243601751872
3,0.18,0.5006243601751872
3,0.18,0.5006243601751872
3,0.18,0.5006243601751872
3,0.2,0.5006243601751872
3,0.2,0.5006243601751872
3,0.2,0.5006243601751872
3,0.2,0.5006243601751872
3,0.18,0.5006243601751872
3,0.18,0.5006243601751872
3,0.18,0.5006243601751872
3,0.18,0.5006243601751872
3,0.18,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.18,0.5006243601751872
3,0.18,0.5006243601751872
3,0.18,0.5006243601751872
3,0.2,0.5006243601751872
3,0.2,0.5006243601751872
3,0.2,0.5006243601751872
3,0.18,0.5006243601751872
3,0.18,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.14,0.5006243601751872
3,0.16,0.5006243601751872
3,0.2,0.5006243601751872
3,0.2,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.24,0.5006243601751872
3,0.24,0.5006243601751872
3,0.24,0.5006243601751872
3,0.26,0.5006243601751872
3,0.28,0.5006243601751872
3,0.3,0.5006243601751872
3,0.4,0.5006243601751872
3,0.4,0.5006243601751872
3,0.4,0.5006243601751872
3,0.38,0.5006243601751872
3,0.36,0.5006243601751872
3,0.34,0.5006243601751872
3,0.32,0.5006243601751872
3,0.32,0.5006243601751872
3,0.32,0.5006243601751872
3,0.3,0.5006243601751872
3,0.3,0.5006243601751872
3,0.26,0.5006243601751872
3,0.26,0.5006243601751872
3,0.26,0.5006243601751872
3,0.26,0.5006243601751872
3,0.26,0.5006243601751872
3,0.24,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.24,0.5006243601751872
3,0.26,0.5006243601751872
3,0.28,0.5006243601751872
3,0.3,0.5006243601751872
3,0.28,0.5006243601751872
3,0.3,0.5006243601751872
3,0.32,0.5006243601751872
3,0.3,0.5006243601751872
3,0.3,0.5006243601751872
3,0.26,0.5006243601751872
3,0.26,0.5006243601751872
3,0.26,0.5006243601751872
3,0.24,0.5006243601751872
3,0.24,0.5006243601751872
3,0.24,0.5006243601751872
3,0.24,0.5006243601751872
3,0.24,0.5006243601751872
3,0.24,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.24,0.5006243601751872
3,0.22,0.5006243601751872
3,0.2,0.5006243601751872
3,0.2,0.5006243601751872
3,0.2,0.5006243601751872
3,0.2,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.2,0.5006243601751872
3,0.2,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.14,0.5006243601751872
3,0.12,0.5006243601751872
3,0.12,0.5006243601751872
3,0.1,0.5006243601751872
3,0.08,0.5006243601751872
3,0.06,0.5006243601751872
3,0.06,0.5006243601751872
3,0.04,0.5006243601751872
3,0.04,0.5006243601751872
3,0.04,0.5006243601751872
3,0.04,0.5006243601751872
3,0.02,0.5006243601751872
3,0.02,0.5006243601751872
3,0.02,0.5006243601751872
3,0.02,0.5006243601751872
3,0.04,0.5006243601751872
3,0.04,0.5006243601751872
3,0.06,0.5006243601751872
3,0.06,0.5006243601751872
3,0.08,0.5006243601751872
3,0.1,0.5006243601751872
3,0.12,0.5006243601751872
3,0.12,0.5006243601751872
3,0.12,0.5006243601751872
3,0.08,0.5006243601751872
3,0.08,0.5006243601751872
3,0.06,0.5006243601751872
3,0.06,0.5006243601751872
3,0.06,0.5006243601751872
3,0.04,0.5006243601751872
3,0.04,0.5006243601751872
3,0.04,0.5006243601751872
3,0.02,0.5006243601751872
3,0.02,0.5006243601751872
3,0.04,0.5006243601751872
3,0.04,0.5006243601751872
3,0.08,0.5006243601751872
3,0.06,0.5006243601751872
3,0.1,0.5006243601751872
3,0.14,0.5006243601751872
3,0.14,0.5006243601751872
3,0.16,0.5006243601751872
3,0.14,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.14,0.5006243601751872
3,0.12,0.5006243601751872
3,0.12,0.5006243601751872
3,0.1,0.5006243601751872
3,0.1,0.5006243601751872
3,0.08,0.5006243601751872
3,0.06,0.5006243601751872
3,0.06,0.5006243601751872
3,0.04,0.5006243601751872
3,0.04,0.5006243601751872
3,0.02,0.5006243601751872
3,0.02,0.5006243601751872
3,0.02,0.5006243601751872
3,0.02,0.5006243601751872
3,0.04,0.5006243601751872
3,0.06,0.5006243601751872
3,0.1,0.5006243601751872
3,0.1,0.5006243601751872
3,0.12,0.5006243601751872
3,0.14,0.5006243601751872
3,0.14,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.14,0.5006243601751872
3,0.14,0.5006243601751872
3,0.14,0.5006243601751872
3,0.14,0.5006243601751872
3,0.14,0.5006243601751872
3,0.14,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.14,0.5006243601751872
3,0.14,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.16,0.5006243601751872
3,0.2,0.5006243601751872
3,0.22,0.5006243601751872
3,0.24,0.5006243601751872
3,0.26,0.5006243601751872
3,0.26,0.5006243601751872
3,0.3,0.5006243601751872
3,0.32,0.5006243601751872
3,0.32,0.5006243601751872
3,0.3,0.5006243601751872
3,0.3,0.5006243601751872
3,0.26,0.5006243601751872
3,0.24,0.5006243601751872
3,0.24,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.24,0.5006243601751872
3,0.22,0.5006243601751872
3,0.2,0.5006243601751872
3,0.2,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.2,0.5006243601751872
3,0.22,0.5006243601751872
3,0.22,0.5006243601751872
3,0.2,0.5006243601751872
4,0.2,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.22,0.5006048539458328
4,0.2,0.5006048539458328
4,0.22,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.22,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.2,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.2,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.14,0.5006048539458328
4,0.16,0.5006048539458328
4,0.14,0.5006048539458328
4,0.14,0.5006048539458328
4,0.14,0.5006048539458328
4,0.14,0.5006048539458328
4,0.14,0.5006048539458328
4,0.16,0.5006048539458328
4,0.18,0.5006048539458328
4,0.22,0.5006048539458328
4,0.3,0.5006048539458328
4,0.28,0.5006048539458328
4,0.28,0.5006048539458328
4,0.3,0.5006048539458328
4,0.3,0.5006048539458328
4,0.3,0.5006048539458328
4,0.26,0.5006048539458328
4,0.26,0.5006048539458328
4,0.26,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.2,0.5006048539458328
4,0.18,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.18,0.5006048539458328
4,0.16,0.5006048539458328
4,0.18,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.3,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.14,0.5006048539458328
4,0.14,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.18,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.22,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.2,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.24,0.5006048539458328
4,0.22,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.34,0.5006048539458328
4,0.38,0.5006048539458328
4,0.38,0.5006048539458328
4,0.36,0.5006048539458328
4,0.36,0.5006048539458328
4,0.34,0.5006048539458328
4,0.28,0.5006048539458328
4,0.24,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.16,0.5006048539458328
4,0.16,0.5006048539458328
4,0.14,0.5006048539458328
4,0.14,0.5006048539458328
4,0.16,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.18,0.5006048539458328
4,0.18,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.16,0.5006048539458328
4,0.14,0.5006048539458328
4,0.14,0.5006048539458328
4,0.14,0.5006048539458328
4,0.16,0.5006048539458328
4,0.14,0.5006048539458328
4,0.14,0.5006048539458328
4,0.16,0.5006048539458328
4,0.2,0.5006048539458328
4,0.22,0.5006048539458328
4,0.24,0.5006048539458328
4,0.26,0.5006048539458328
4,0.28,0.5006048539458328
4,0.28,0.5006048539458328
4,0.3,0.5006048539458328
4,0.26,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.22,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.22,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.2,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.22,0.5006048539458328
4,0.24,0.5006048539458328
4,0.28,0.5006048539458328
4,0.28,0.5006048539458328
4,0.3,0.5006048539458328
4,0.26,0.5006048539458328
4,0.26,0.5006048539458328
4,0.26,0.5006048539458328
4,0.26,0.5006048539458328
4,0.26,0.5006048539458328
4,0.26,0.5006048539458328
4,0.26,0.5006048539458328
4,0.26,0.5006048539458328
4,0.26,0.5006048539458328
4,0.26,0.5006048539458328
4,0.24,0.5006048539458328
4,0.24,0.5006048539458328
4,0.28,0.5006048539458328
4,0.3,0.5006048539458328
4,0.32,0.5006048539458328
4,0.34,0.5006048539458328
4,0.34,0.5006048539458328
4,0.34,0.5006048539458328
4,0.34,0.5006048539458328
5,0.34,0.5005853477164783
5,0.34,0.5005853477164783
5,0.3,0.5005853477164783
5,0.28,0.5005853477164783
5,0.28,0.5005853477164783
5,0.26,0.5005853477164783
5,0.26,0.5005853477164783
5,0.24,0.5005853477164783
5,0.24,0.5005853477164783
5,0.22,0.5005853477164783
5,0.2,0.5005853477164783
5,0.2,0.5005853477164783
5,0.2,0.5005853477164783
5,0.2,0.5005853477164783
5,0.18,0.5005853477164783
5,0.18,0.5005853477164783
5,0.16,0.5005853477164783
5,0.22,0.5005853477164783
5,0.24,0.5005853477164783
5,0.3,0.5005853477164783
5,0.32,0.5005853477164783
5,0.36,0.5005853477164783
5,0.36,0.5005853477164783
5,0.38,0.5005853477164783
5,0.36,0.5005853477164783
5,0.32,0.5005853477164783
5,0.34,0.5005853477164783
5,0.32,0.5005853477164783
5,0.32,0.5005853477164783
5,0.32,0.5005853477164783
5,0.28,0.5005853477164783
5,0.3,0.5005853477164783
5,0.28,0.5005853477164783
5,0.28,0.5005853477164783
5,0.26,0.5005853477164783
5,0.28,0.5005853477164783
5,0.26,0.5005853477164783
5,0.26,0.5005853477164783
5,0.26,0.5005853477164783
5,0.24,0.5005853477164783
5,0.24,0.5005853477164783
5,0.24,0.5005853477164783
5,0.22,0.5005853477164783
5,0.22,0.5005853477164783
5,0.24,0.5005853477164783
5,0.24,0.5005853477164783
5,0.22,0.5005853477164783
5,0.22,0.5005853477164783
5,0.22,0.5005853477164783
5,0.22,0.5005853477164783
5,0.2,0.5005853477164783
5,0.16,0.5005853477164783
5,0.16,0.5005853477164783
5,0.14,0.5005853477164783
5,0.12,0.5005853477164783
5,0.12,0.5005853477164783
5,0.1,0.5005853477164783
5,0.1,0.5005853477164783
5,0.08,0.5005853477164783
5,0.06,0.5005853477164783
5,0.06,0.5005853477164783
5,0.06,0.5005853477164783
5,0.06,0.5005853477164783
5,0.1,0.5005853477164783
5,0.12,0.5005853477164783
5,0.14,0.5005853477164783
5,0.14,0.5005853477164783
5,0.18,0.5005853477164783
5,0.18,0.5005853477164783
5,0.2,0.5005853477164783
5,0.2,0.5005853477164783
5,0.2,0.5005853477164783
5,0.2,0.5005853477164783
5,0.18,0.5005853477164783
5,0.14,0.5005853477164783
5,0.14,0.5005853477164783
5,0.14,0.5005853477164783
5,0.16,0.5005853477164783
5,0.16,0.5005853477164783
5,0.14,0.5005853477164783
5,0.14,0.5005853477164783
5,0.14,0.5005853477164783
5,0.14,0.5005853477164783
5,0.12,0.5005853477164783
5,0.12,0.5005853477164783
5,0.1,0.5005853477164783
5,0.1,0.5005853477164783
5,0.12,0.5005853477164783
5,0.12,0.5005853477164783
5,0.14,0.5005853477164783
5,0.16,0.5005853477164783
5,0.18,0.5005853477164783
5,0.2,0.5005853477164783
5,0.2,0.5005853477164783
5,0.2,0.5005853477164783
5,0.18,0.5005853477164783
5,0.16,0.5005853477164783
5,0.14,0.5005853477164783
5,0.14,0.5005853477164783
5,0.14,0.5005853477164783
5,0.12,0.5005853477164783
5,0.12,0.5005853477164783
5,0.1,0.5005853477164783
5,0.1,0.5005853477164783
5,0.1,0.5005853477164783
5,0.08,0.5005853477164783
5,0.1,0.5005853477164783
5,0.08,0.5005853477164783
5,0.1,0.5005853477164783
5,0.12,0.5005853477164783
