casual,hum,Predicted Y
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
5,0.25,0.6079579637664199
2,0.25,0.606073356409923
2,0.25,0.606073356409923
4,0.25,0.6073297613142542
3,0.25,0.6067015588620885
2,0.25,0.606073356409923
3,0.25,0.6067015588620885
5,0.25,0.6079579637664199
2,0.25,0.606073356409923
4,0.25,0.6073297613142542
3,0.25,0.6067015588620885
1,0.25,0.6054451539577573
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
1,0.25,0.6054451539577573
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
0,0.25,0.6048169515055917
2,0.25,0.606073356409923
0,0.26,0.6048169515055917
4,0.26,0.6073297613142542
6,0.26,0.6085861662185855
2,0.26,0.606073356409923
4,0.26,0.6073297613142542
5,0.26,0.6079579637664199
9,0.26,0.6104707735750824
3,0.26,0.6067015588620885
4,0.26,0.6073297613142542
5,0.26,0.6079579637664199
3,0.26,0.6067015588620885
0,0.26,0.6048169515055917
4,0.26,0.6073297613142542
2,0.26,0.606073356409923
1,0.26,0.6054451539577573
3,0.26,0.6067015588620885
2,0.26,0.606073356409923
0,0.26,0.6048169515055917
1,0.26,0.6054451539577573
0,0.26,0.6048169515055917
0,0.26,0.6048169515055917
1,0.26,0.6054451539577573
1,0.26,0.6054451539577573
1,0.26,0.6054451539577573
2,0.26,0.606073356409923
2,0.26,0.606073356409923
18,0.26,0.6161245956445731
15,0.26,0.6142399882880762
21,0.26,0.6180092030010701
26,0.26,0.6211502152618983
21,0.26,0.6180092030010701
33,0.26,0.6255476324270577
29,0.26,0.6230348226183952
15,0.26,0.6142399882880762
14,0.26,0.6136117858359106
6,0.26,0.6085861662185855
6,0.26,0.6085861662185855
0,0.26,0.6048169515055917
5,0.26,0.6079579637664199
6,0.26,0.6085861662185855
4,0.26,0.6073297613142542
3,0.26,0.6067015588620885
9,0.26,0.6104707735750824
0,0.26,0.6048169515055917
1,0.26,0.6054451539577573
0,0.26,0.6048169515055917
0,0.26,0.6048169515055917
0,0.26,0.6048169515055917
3,0.26,0.6067015588620885
8,0.26,0.6098425711229167
23,0.26,0.6192656079054013
29,0.26,0.6230348226183952
23,0.26,0.6192656079054013
22,0.26,0.6186374054532356
35,0.26,0.626804037331389
22,0.26,0.6186374054532356
23,0.26,0.6192656079054013
11,0.26,0.6117271784794137
14,0.26,0.6136117858359106
7,0.26,0.6092143686707512
6,0.26,0.6085861662185855
2,0.26,0.606073356409923
0,0.26,0.6048169515055917
1,0.26,0.6054451539577573
1,0.26,0.6054451539577573
0,0.26,0.6048169515055917
0,0.26,0.6048169515055917
1,0.26,0.6054451539577573
0,0.26,0.6048169515055917
0,0.26,0.6048169515055917
4,0.26,0.6073297613142542
3,0.26,0.6067015588620885
8,0.26,0.6098425711229167
7,0.26,0.6092143686707512
9,0.26,0.6104707735750824
10,0.26,0.611098976027248
13,0.26,0.6129835833837449
12,0.26,0.6123553809315793
21,0.27,0.6180092030010701
6,0.27,0.6085861662185855
4,0.27,0.6073297613142542
7,0.27,0.6092143686707512
2,0.27,0.606073356409923
4,0.27,0.6073297613142542
3,0.27,0.6067015588620885
0,0.27,0.6048169515055917
1,0.27,0.6054451539577573
0,0.27,0.6048169515055917
0,0.27,0.6048169515055917
2,0.27,0.606073356409923
3,0.27,0.6067015588620885
0,0.27,0.6048169515055917
1,0.27,0.6054451539577573
1,0.27,0.6054451539577573
1,0.27,0.6054451539577573
0,0.27,0.6048169515055917
0,0.27,0.6048169515055917
0,0.27,0.6048169515055917
1,0.27,0.6054451539577573
0,0.27,0.6048169515055917
1,0.27,0.6054451539577573
0,0.27,0.6048169515055917
1,0.27,0.6054451539577573
0,0.27,0.6048169515055917
0,0.27,0.6048169515055917
1,0.27,0.6054451539577573
1,0.27,0.6054451539577573
2,0.27,0.606073356409923
1,0.27,0.6054451539577573
5,0.27,0.6079579637664199
5,0.27,0.6079579637664199
11,0.27,0.6117271784794137
7,0.27,0.6092143686707512
4,0.27,0.6073297613142542
10,0.27,0.611098976027248
7,0.27,0.6092143686707512
5,0.27,0.6079579637664199
4,0.27,0.6073297613142542
2,0.27,0.606073356409923
4,0.27,0.6073297613142542
6,0.27,0.6085861662185855
1,0.27,0.6054451539577573
5,0.27,0.6079579637664199
2,0.27,0.606073356409923
0,0.27,0.6048169515055917
0,0.27,0.6048169515055917
0,0.27,0.6048169515055917
0,0.27,0.6048169515055917
0,0.27,0.6048169515055917
1,0.27,0.6054451539577573
2,0.27,0.606073356409923
3,0.27,0.6067015588620885
1,0.27,0.6054451539577573
5,0.27,0.6079579637664199
7,0.27,0.6092143686707512
12,0.27,0.6123553809315793
6,0.27,0.6085861662185855
8,0.27,0.6098425711229167
8,0.27,0.6098425711229167
8,0.27,0.6098425711229167
1,0.27,0.6054451539577573
6,0.27,0.6085861662185855
2,0.27,0.606073356409923
3,0.27,0.6067015588620885
0,0.27,0.6048169515055917
3,0.27,0.6067015588620885
1,0.27,0.6054451539577573
0,0.27,0.6048169515055917
0,0.27,0.6048169515055917
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
1,0.28,0.6054451539577573
0,0.28,0.6048169515055917
2,0.28,0.606073356409923
7,0.28,0.6092143686707512
7,0.28,0.6092143686707512
6,0.28,0.6085861662185855
6,0.28,0.6085861662185855
11,0.28,0.6117271784794137
8,0.28,0.6098425711229167
6,0.28,0.6085861662185855
4,0.28,0.6073297613142542
0,0.28,0.6048169515055917
10,0.28,0.611098976027248
1,0.28,0.6054451539577573
3,0.28,0.6067015588620885
1,0.28,0.6054451539577573
0,0.28,0.6048169515055917
1,0.28,0.6054451539577573
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
3,0.28,0.6067015588620885
0,0.28,0.6048169515055917
1,0.28,0.6054451539577573
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
1,0.28,0.6054451539577573
3,0.28,0.6067015588620885
3,0.28,0.6067015588620885
4,0.28,0.6073297613142542
10,0.28,0.611098976027248
12,0.28,0.6123553809315793
11,0.28,0.6117271784794137
10,0.28,0.611098976027248
11,0.28,0.6117271784794137
8,0.28,0.6098425711229167
0,0.28,0.6048169515055917
6,0.28,0.6085861662185855
1,0.28,0.6054451539577573
0,0.28,0.6048169515055917
7,0.28,0.6092143686707512
2,0.28,0.606073356409923
2,0.28,0.606073356409923
1,0.28,0.6054451539577573
3,0.28,0.6067015588620885
1,0.28,0.6054451539577573
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
1,0.28,0.6054451539577573
2,0.28,0.606073356409923
3,0.28,0.6067015588620885
7,0.28,0.6092143686707512
22,0.28,0.6186374054532356
24,0.28,0.619893810357567
12,0.28,0.6123553809315793
17,0.28,0.6154963931924075
13,0.28,0.6129835833837449
9,0.28,0.6104707735750824
5,0.28,0.6079579637664199
5,0.28,0.6079579637664199
5,0.28,0.6079579637664199
4,0.28,0.6073297613142542
5,0.28,0.6079579637664199
5,0.28,0.6079579637664199
4,0.28,0.6073297613142542
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
5,0.28,0.6079579637664199
6,0.28,0.6085861662185855
4,0.28,0.6073297613142542
6,0.28,0.6085861662185855
3,0.28,0.6067015588620885
11,0.28,0.6117271784794137
6,0.28,0.6085861662185855
2,0.28,0.606073356409923
7,0.28,0.6092143686707512
4,0.28,0.6073297613142542
6,0.28,0.6085861662185855
8,0.28,0.6098425711229167
5,0.28,0.6079579637664199
1,0.28,0.6054451539577573
6,0.28,0.6085861662185855
3,0.28,0.6067015588620885
3,0.28,0.6067015588620885
3,0.28,0.6067015588620885
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
0,0.28,0.6048169515055917
1,0.28,0.6054451539577573
5,0.28,0.6079579637664199
5,0.29,0.6079579637664199
10,0.29,0.611098976027248
6,0.29,0.6085861662185855
6,0.29,0.6085861662185855
21,0.29,0.6180092030010701
21,0.29,0.6180092030010701
11,0.29,0.6117271784794137
21,0.29,0.6180092030010701
14,0.29,0.6136117858359106
14,0.29,0.6136117858359106
7,0.29,0.6092143686707512
13,0.29,0.6129835833837449
16,0.29,0.6148681907402419
5,0.29,0.6079579637664199
4,0.29,0.6073297613142542
3,0.29,0.6067015588620885
3,0.29,0.6067015588620885
0,0.29,0.6048169515055917
3,0.29,0.6067015588620885
0,0.29,0.6048169515055917
0,0.29,0.6048169515055917
1,0.29,0.6054451539577573
3,0.29,0.6067015588620885
3,0.29,0.6067015588620885
2,0.29,0.606073356409923
6,0.29,0.6085861662185855
7,0.29,0.6092143686707512
4,0.29,0.6073297613142542
0,0.29,0.6048169515055917
1,0.29,0.6054451539577573
1,0.29,0.6054451539577573
0,0.29,0.6048169515055917
1,0.29,0.6054451539577573
2,0.29,0.606073356409923
3,0.29,0.6067015588620885
3,0.29,0.6067015588620885
4,0.29,0.6073297613142542
2,0.29,0.606073356409923
0,0.29,0.6048169515055917
0,0.29,0.6048169515055917
0,0.29,0.6048169515055917
1,0.29,0.6054451539577573
0,0.29,0.6048169515055917
1,0.29,0.6054451539577573
0,0.29,0.6048169515055917
0,0.29,0.6048169515055917
2,0.29,0.606073356409923
2,0.29,0.606073356409923
6,0.29,0.6085861662185855
0,0.29,0.6048169515055917
0,0.29,0.6048169515055917
1,0.29,0.6054451539577573
0,0.29,0.6048169515055917
2,0.29,0.606073356409923
1,0.29,0.6054451539577573
10,0.29,0.611098976027248
2,0.29,0.606073356409923
2,0.29,0.606073356409923
5,0.29,0.6079579637664199
1,0.29,0.6054451539577573
1,0.29,0.6054451539577573
0,0.29,0.6048169515055917
1,0.29,0.6054451539577573
2,0.29,0.606073356409923
0,0.29,0.6048169515055917
0,0.29,0.6048169515055917
3,0.29,0.6067015588620885
1,0.29,0.6054451539577573
0,0.29,0.6048169515055917
1,0.29,0.6054451539577573
3,0.29,0.6067015588620885
0,0.29,0.6048169515055917
4,0.29,0.6073297613142542
4,0.29,0.6073297613142542
12,0.29,0.6123553809315793
9,0.29,0.6104707735750824
10,0.29,0.611098976027248
22,0.29,0.6186374054532356
19,0.29,0.6167527980967388
9,0.29,0.6104707735750824
9,0.29,0.6104707735750824
6,0.29,0.6085861662185855
1,0.29,0.6054451539577573
1,0.29,0.6054451539577573
4,0.29,0.6073297613142542
3,0.29,0.6067015588620885
0,0.29,0.6048169515055917
7,0.29,0.6092143686707512
1,0.29,0.6054451539577573
1,0.29,0.6054451539577573
0,0.29,0.6048169515055917
0,0.29,0.6048169515055917
0,0.29,0.6048169515055917
1,0.29,0.6054451539577573
4,0.29,0.6073297613142542
7,0.29,0.6092143686707512
9,0.29,0.6104707735750824
10,0.29,0.611098976027248
13,0.29,0.6129835833837449
18,0.29,0.6161245956445731
14,0.29,0.6136117858359106
19,0.29,0.6167527980967388
6,0.29,0.6085861662185855
8,0.29,0.6098425711229167
9,0.29,0.6104707735750824
3,0.29,0.6067015588620885
3,0.3,0.6067015588620885
2,0.3,0.606073356409923
5,0.3,0.6079579637664199
1,0.3,0.6054451539577573
2,0.3,0.606073356409923
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
1,0.3,0.6054451539577573
3,0.3,0.6067015588620885
0,0.3,0.6048169515055917
1,0.3,0.6054451539577573
2,0.3,0.606073356409923
6,0.3,0.6085861662185855
2,0.3,0.606073356409923
1,0.3,0.6054451539577573
3,0.3,0.6067015588620885
3,0.3,0.6067015588620885
6,0.3,0.6085861662185855
3,0.3,0.6067015588620885
3,0.3,0.6067015588620885
0,0.3,0.6048169515055917
3,0.3,0.6067015588620885
0,0.3,0.6048169515055917
2,0.3,0.606073356409923
2,0.3,0.606073356409923
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
3,0.3,0.6067015588620885
2,0.3,0.606073356409923
0,0.3,0.6048169515055917
2,0.3,0.606073356409923
2,0.3,0.606073356409923
3,0.3,0.6067015588620885
5,0.3,0.6079579637664199
7,0.3,0.6092143686707512
3,0.3,0.6067015588620885
4,0.3,0.6073297613142542
3,0.3,0.6067015588620885
3,0.3,0.6067015588620885
5,0.3,0.6079579637664199
0,0.3,0.6048169515055917
2,0.3,0.606073356409923
1,0.3,0.6054451539577573
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
4,0.3,0.6073297613142542
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
1,0.3,0.6054451539577573
1,0.3,0.6054451539577573
1,0.3,0.6054451539577573
4,0.3,0.6073297613142542
2,0.3,0.606073356409923
5,0.3,0.6079579637664199
3,0.3,0.6067015588620885
1,0.3,0.6054451539577573
2,0.3,0.606073356409923
10,0.3,0.611098976027248
8,0.3,0.6098425711229167
7,0.3,0.6092143686707512
7,0.3,0.6092143686707512
3,0.3,0.6067015588620885
4,0.3,0.6073297613142542
1,0.3,0.6054451539577573
5,0.3,0.6079579637664199
3,0.3,0.6067015588620885
1,0.3,0.6054451539577573
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
1,0.3,0.6054451539577573
4,0.3,0.6073297613142542
6,0.3,0.6085861662185855
2,0.3,0.606073356409923
9,0.3,0.6104707735750824
2,0.3,0.606073356409923
4,0.3,0.6073297613142542
4,0.3,0.6073297613142542
4,0.3,0.6073297613142542
5,0.3,0.6079579637664199
5,0.3,0.6079579637664199
2,0.3,0.606073356409923
4,0.3,0.6073297613142542
1,0.3,0.6054451539577573
1,0.3,0.6054451539577573
2,0.3,0.606073356409923
4,0.3,0.6073297613142542
3,0.3,0.6067015588620885
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
0,0.3,0.6048169515055917
2,0.3,0.606073356409923
0,0.3,0.6048169515055917
3,0.3,0.6067015588620885
3,0.3,0.6067015588620885
5,0.3,0.6079579637664199
3,0.3,0.6067015588620885
8,0.3,0.6098425711229167
9,0.3,0.6104707735750824
15,0.3,0.6142399882880762
9,0.3,0.6104707735750824
8,0.3,0.6098425711229167
10,0.31,0.611098976027248
3,0.31,0.6067015588620885
1,0.31,0.6054451539577573
2,0.31,0.606073356409923
2,0.31,0.606073356409923
1,0.31,0.6054451539577573
1,0.31,0.6054451539577573
3,0.31,0.6067015588620885
1,0.31,0.6054451539577573
5,0.31,0.6079579637664199
1,0.31,0.6054451539577573
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
3,0.31,0.6067015588620885
3,0.31,0.6067015588620885
1,0.31,0.6054451539577573
10,0.31,0.611098976027248
10,0.31,0.611098976027248
5,0.31,0.6079579637664199
11,0.31,0.6117271784794137
8,0.31,0.6098425711229167
14,0.31,0.6136117858359106
2,0.31,0.606073356409923
6,0.31,0.6085861662185855
5,0.31,0.6079579637664199
3,0.31,0.6067015588620885
2,0.31,0.606073356409923
7,0.31,0.6092143686707512
2,0.31,0.606073356409923
4,0.31,0.6073297613142542
0,0.31,0.6048169515055917
3,0.31,0.6067015588620885
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
2,0.31,0.606073356409923
7,0.31,0.6092143686707512
15,0.31,0.6142399882880762
28,0.31,0.6224066201662295
48,0.31,0.6349706692095423
47,0.31,0.6343424667573766
47,0.31,0.6343424667573766
52,0.31,0.6374834790182048
42,0.31,0.6312014544965484
24,0.31,0.619893810357567
13,0.31,0.6129835833837449
1,0.31,0.6054451539577573
5,0.31,0.6079579637664199
5,0.31,0.6079579637664199
5,0.31,0.6079579637664199
4,0.31,0.6073297613142542
1,0.31,0.6054451539577573
1,0.31,0.6054451539577573
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
1,0.31,0.6054451539577573
1,0.31,0.6054451539577573
1,0.31,0.6054451539577573
6,0.31,0.6085861662185855
7,0.31,0.6092143686707512
3,0.31,0.6067015588620885
6,0.31,0.6085861662185855
11,0.31,0.6117271784794137
7,0.31,0.6092143686707512
10,0.31,0.611098976027248
8,0.31,0.6098425711229167
4,0.31,0.6073297613142542
16,0.31,0.6148681907402419
9,0.31,0.6104707735750824
5,0.31,0.6079579637664199
5,0.31,0.6079579637664199
6,0.31,0.6085861662185855
3,0.31,0.6067015588620885
3,0.31,0.6067015588620885
6,0.31,0.6085861662185855
4,0.31,0.6073297613142542
0,0.31,0.6048169515055917
1,0.31,0.6054451539577573
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
3,0.31,0.6067015588620885
7,0.31,0.6092143686707512
7,0.31,0.6092143686707512
4,0.31,0.6073297613142542
1,0.31,0.6054451539577573
2,0.31,0.606073356409923
2,0.31,0.606073356409923
3,0.31,0.6067015588620885
6,0.31,0.6085861662185855
4,0.31,0.6073297613142542
4,0.31,0.6073297613142542
1,0.31,0.6054451539577573
1,0.31,0.6054451539577573
3,0.31,0.6067015588620885
8,0.31,0.6098425711229167
0,0.31,0.6048169515055917
3,0.31,0.6067015588620885
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
1,0.31,0.6054451539577573
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
0,0.31,0.6048169515055917
4,0.31,0.6073297613142542
1,0.31,0.6054451539577573
4,0.31,0.6073297613142542
8,0.31,0.6098425711229167
1,0.31,0.6054451539577573
4,0.31,0.6073297613142542
2,0.31,0.606073356409923
2,0.31,0.606073356409923
3,0.31,0.6067015588620885
7,0.32,0.6092143686707512
9,0.32,0.6104707735750824
2,0.32,0.606073356409923
1,0.32,0.6054451539577573
0,0.32,0.6048169515055917
0,0.32,0.6048169515055917
4,0.32,0.6073297613142542
0,0.32,0.6048169515055917
0,0.32,0.6048169515055917
0,0.32,0.6048169515055917
0,0.32,0.6048169515055917
0,0.32,0.6048169515055917
0,0.32,0.6048169515055917
0,0.32,0.6048169515055917
0,0.32,0.6048169515055917
5,0.32,0.6079579637664199
1,0.32,0.6054451539577573
1,0.32,0.6054451539577573
1,0.32,0.6054451539577573
4,0.32,0.6073297613142542
3,0.32,0.6067015588620885
6,0.32,0.6085861662185855
0,0.32,0.6048169515055917
4,0.32,0.6073297613142542
6,0.32,0.6085861662185855
3,0.32,0.6067015588620885
2,0.32,0.606073356409923
4,0.32,0.6073297613142542
2,0.32,0.606073356409923
4,0.32,0.6073297613142542
1,0.32,0.6054451539577573
2,0.32,0.606073356409923
1,0.32,0.6054451539577573
0,0.32,0.6048169515055917
0,0.32,0.6048169515055917
1,0.32,0.6054451539577573
1,0.32,0.6054451539577573
4,0.32,0.6073297613142542
8,0.32,0.6098425711229167
5,0.32,0.6079579637664199
12,0.32,0.6123553809315793
7,0.32,0.6092143686707512
21,0.32,0.6180092030010701
17,0.32,0.6154963931924075
12,0.32,0.6123553809315793
14,0.32,0.6136117858359106
18,0.32,0.6161245956445731
