windspeed,hum,Predicted Y
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.19,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.2,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.21,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.22,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.23,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.24,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.25,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.26,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.27,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.28,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.29,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.3,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
0.0,0.31,0.3382520449291146
